"106年06月30日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="056285","東陽元大68購02","0","0","0","--","--","--","--"," ","0.00","0.27","100","0.28","100","56.50",
="056286","盛餘元大68購01","0","0","0","--","--","--","--"," ","0.00","0.60","100","0.62","100","36.30",
="056287","堤維西元大68購01","200,000","1","24,000","0.12","0.12","0.12","0.12","X","0.00","0.10","100","0.12","100","32.20",
="056288","微星元大69購01","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.06","100","70.70",
="056289","碩天元大68購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","97.00",
="056290","聯發科元大69購01","16,000","6","70,970","4.50","4.50","4.40","4.40","-","0.56","4.33","100","4.42","100","260.50",
="056291","和大日盛69購01","180,000","10","315,300","1.76","1.81","1.72","1.81","-","0.10","1.90","25","1.94","25","150.00",
="056292","台灣大日盛68購01","49,000","1","46,550","0.95","0.95","0.95","0.95","-","0.05","0.95","25","0.99","25","114.50",
="056293","宏達電日盛68購02","180,000","2","25,200","0.14","0.14","0.14","0.14","X","0.00","0.14","25","0.15","25","72.60",
="056294","潤泰全日盛68購02","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","25","45.40",
="056295","台光電中信68購01","48,000","12","290,750","5.65","7.40","5.35","7.20","+","1.10","7.70","10","8.00","10","147.50",
="056296","台新金中信6C購01","0","0","0","--","--","--","--"," ","0.00","1.80","30","1.83","10","13.85",
="056297","華邦電中信6C購01","20,000","4","97,920","4.90","4.97","4.87","4.97","-","0.18","4.93","30","4.97","10","18.25",
="056298","台積電統一6C購01","1,000","1","1,260","1.26","1.26","1.26","1.26","-","0.07","1.29","216","1.33","1","208.50",
="056299","華新科統一68購01","0","0","0","--","--","--","--"," ","0.00","2.15","10","2.24","10","54.60",
="056300","華新科統一69購01","0","0","0","--","--","--","--"," ","0.00","1.92","216","1.98","10","54.60",
="056301","樺漢統一69購01","0","0","0","--","--","--","--"," ","0.00","0.08","10","0.10","2","385.50",
="056302","樺漢統一6B購01","24,000","2","3,800","0.15","0.16","0.15","0.16"," ","0.00","0.16","10","0.17","60","385.50",
="056303","卜蜂凱基68購01","0","0","0","--","--","--","--"," ","0.00","6.30","30","6.80","30","74.60",
="056304","大成凱基68購01","734,000","15","599,230","0.81","0.90","0.81","0.83","+","0.02","0.83","30","0.84","30","32.30",
="056305","中壽凱基68購02","0","0","0","--","--","--","--"," ","0.00","0.36","30","0.37","30","30.30",
="056306","台橡凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.08","30","0.09","30","35.00",
="056307","利勤凱基68購01","520,000","16","204,000","0.40","0.40","0.39","0.39","+","0.04","0.39","30","0.40","30","91.10",
="056308","矽創凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.41","30","0.42","30","93.80",
="056309","致伸凱基68購01","0","0","0","--","--","--","--"," ","0.00","3.62","30","3.70","30","62.40",
="056310","崇越凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.32","30","0.34","30","93.80",
="056311","堤維西凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.08","30","0.09","30","32.20",
="056312","華新科凱基68購01","0","0","0","--","--","--","--"," ","0.00","2.54","30","2.64","30","54.60",
="056313","瑞智凱基68購01","20,000","1","9,600","0.48","0.48","0.48","0.48","-","0.08","0.49","30","0.51","30","34.65",
="056314","劍麟凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.05","30","0.06","30","149.00",
="056315","康友國泰69購01","40,000","3","65,200","1.62","1.64","1.62","1.64","+","0.08","1.62","330","1.63","50","459.50",
="056316","超眾國泰69購01","0","0","0","--","--","--","--"," ","0.00","0.21","499","0.22","340","129.00",
="056317","中壽富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.05","20","0.10","10","30.30",
="056318","麗豐富邦6B購01","90,000","6","31,400","0.33","0.36","0.33","0.34"," ","0.00","0.34","10","0.35","10","140.00",
="056319","南亞科日盛68購01","327,000","4","460,060","1.39","1.60","1.39","1.60","-","0.03","1.63","25","1.65","25","54.80",
="056320","華邦電凱基68購01","0","0","0","--","--","--","--"," ","0.00","4.36","30","4.46","30","18.25",
="056321","華邦電凱基68購02","0","0","0","--","--","--","--"," ","0.00","4.46","30","4.56","30","18.25",
="056322","華通凱基68購01","0","0","0","--","--","--","--"," ","0.00","3.40","30","3.50","30","24.80",
="056323","T50反1永昌72購01","0","0","0","--","--","--","--"," ","0.00","0.51","99","0.52","99","0.00",
="056324","T50反1永昌72購02","0","0","0","--","--","--","--"," ","0.00","0.26","99","0.27","99","0.00",
="056325","台積電永昌6A購02","131,000","30","393,010","2.92","3.31","2.90","3.31","-","0.49","3.21","30","3.31","6","0.00",
="056326","台光電永豐69購01","205,000","14","220,550","0.97","1.23","0.97","1.23","+","0.19","1.24","30","1.27","30","147.50",
="056327","華邦電永豐69購01","0","0","0","--","--","--","--"," ","0.00","1.96","30","2.06","30","18.25",
="056328","S&P反1統一6A購01","50,000","1","9,000","0.18","0.18","0.18","0.18","X","0.00","0.18","216","0.19","108","15.70",
="056329","華邦電群益68購01","0","0","0","--","--","--","--"," ","0.00","2.62","25","2.72","10","18.25",
="056330","華邦電群益68購02","0","0","0","--","--","--","--"," ","0.00","3.04","25","3.14","10","18.25",
="056331","華通群益6A購01","0","0","0","--","--","--","--"," ","0.00","4.42","25","4.52","10","24.80",
="056332","樺漢群益68購01","0","0","0","--","--","--","--"," ","0.00","0.12","25","0.13","10","385.50",
="056333","聯電群益68購01","0","0","0","--","--","--","--"," ","0.00","2.75","25","2.85","10","14.75",
="056334","南亞科元大69購01","135,000","9","136,350","0.99","1.06","0.93","1.06","+","0.02","1.07","100","1.09","100","54.80",
="056335","華通元大69購01","0","0","0","--","--","--","--"," ","0.00","4.68","100","4.78","10","24.80",
="056336","瑞儀元大68購01","20,000","4","27,530","1.38","1.38","1.37","1.37","-","0.12","1.32","100","1.36","100","67.70",
="056337","鴻海元大6A購01","22,000","7","88,210","4.08","4.08","3.99","4.00","-","0.25","3.91","11","4.00","13","117.00",
="056338","上銀富邦69購01","65,000","7","142,350","2.19","2.25","2.17","2.25","X","0.00","2.21","30","2.29","10","205.50",
="056339","華邦電富邦69購01","0","0","0","--","--","--","--"," ","0.00","4.47","10","--","0","18.25",
="056340","GIS國泰69購01","0","0","0","--","--","--","--"," ","0.00","17.30","100","--","0","225.00",
="056341","元大金國泰69購01","278,000","10","216,620","0.73","0.81","0.73","0.81","-","0.02","0.80","110","0.83","100","13.40",
="056342","富邦金國泰68購01","74,000","4","16,720","0.21","0.24","0.21","0.24"," ","0.00","0.23","499","0.29","50","48.45",
="056343","華新科國泰69購01","0","0","0","--","--","--","--"," ","0.00","4.15","130","--","0","54.60",
="056344","元大金日盛6C購01","1,374,000","37","1,273,400","0.94","0.98","0.90","0.98","-","0.01","0.96","25","0.98","20","13.40",
="056345","台光電統一69購01","100,000","11","158,770","1.55","1.87","1.49","1.87","+","0.25","1.98","216","2.04","10","147.50",
="056346","元大金中信6C購01","892,000","10","714,300","0.80","0.86","0.80","0.86","-","0.01","0.86","30","0.88","30","13.40",
="056347","華新科中信68購01","19,000","2","46,620","2.43","2.48","2.43","2.48","-","0.07","2.61","30","2.71","10","54.60",
="056348","華邦電台新68購01","0","0","0","--","--","--","--"," ","0.00","2.53","20","2.61","10","0.00",
="056349","GIS永豐69購01","0","0","0","--","--","--","--"," ","0.00","9.35","30","9.85","30","225.00",
="056350","中石化永豐69購01","80,000","1","15,200","0.19","0.19","0.19","0.19","+","0.01","0.18","30","0.19","30","11.65",
="056351","美律永豐69購01","0","0","0","--","--","--","--"," ","0.00","2.39","30","2.45","30","189.00",
="056352","智邦永豐69購01","0","0","0","--","--","--","--"," ","0.00","2.12","30","2.19","30","77.60",
="056353","葡萄王永豐69購01","96,000","4","103,580","1.08","1.08","1.07","1.08","-","0.11","1.08","30","1.10","30","202.50",
="056354","鎧勝永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.22","30","0.23","30","102.00",
="056355","A50正2群益69購01","0","0","0","--","--","--","--"," ","0.00","2.23","25","2.24","10","28.77",
="056356","T50反1群益68購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","20","14.07",
="056357","T50反1群益68購02","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","20","14.07",
="056358","T50反1群益69購01","0","0","0","--","--","--","--"," ","0.00","0.01","325","0.02","20","14.07",
="056359","T50反1群益6B購01","40,000","2","9,200","0.23","0.23","0.23","0.23","X","0.00","0.22","25","0.23","10","14.07",
="056360","T50反1群益6B購02","0","0","0","--","--","--","--"," ","0.00","0.05","25","0.06","10","14.07",
="056361","超眾康和68購01","0","0","0","--","--","--","--"," ","0.00","0.04","10","0.10","10","129.00",
="056362","台光電元富68購01","103,000","7","145,510","1.29","1.63","1.25","1.63","+","0.07","1.79","100","1.87","20","147.50",
="056363","大同元大68購03","0","0","0","--","--","--","--"," ","0.00","0.13","100","0.14","100","13.15",
="056364","中華電元大68購01","0","0","0","--","--","--","--"," ","0.00","0.33","100","0.37","100","108.00",
="056365","台光電元大68購03","340,000","19","477,480","1.24","1.74","1.21","1.74","+","0.27","1.75","5","1.76","3","147.50",
="056366","奇力新元大69購01","64,000","6","59,130","0.97","0.97","0.90","0.92","-","0.15","0.93","110","0.94","100","82.00",
="056367","神基元大68購02","0","0","0","--","--","--","--"," ","0.00","0.04","100","0.05","100","40.50",
="056368","華新科元大68購01","0","0","0","--","--","--","--"," ","0.00","2.58","100","2.64","100","54.60",
="056369","新興元大68購01","0","0","0","--","--","--","--"," ","0.00","0.12","100","0.13","100","21.35",
="056370","榮化元大68購01","0","0","0","--","--","--","--"," ","0.00","0.54","100","0.60","100","41.90",
="056371","A50正2富邦68購01","0","0","0","--","--","--","--"," ","0.00","1.86","13","1.87","12","28.77",
="056372","中石化富邦6A購01","60,000","3","34,800","0.58","0.58","0.58","0.58","+","0.03","0.58","30","0.60","30","11.65",
="056373","A50正2第一72購01","60,000","8","114,060","1.89","1.94","1.86","1.89","-","0.04","1.89","10","1.90","10","28.77",
="056374","友達日盛69購01","20,000","2","11,000","0.54","0.56","0.54","0.56","X","0.00","0.54","25","0.58","10","13.90",
="056375","宏達電日盛68購03","80,000","4","27,600","0.34","0.36","0.34","0.34","-","0.04","0.33","25","0.34","25","72.60",
="056376","大同統一6B購01","61,000","2","7,940","0.13","0.14","0.13","0.14"," ","0.00","0.12","108","0.13","108","13.15",
="056377","康友統一6A購01","178,000","1","165,540","0.93","0.93","0.93","0.93","+","0.03","0.92","10","0.93","10","459.50",
="056378","A50正2群益69購02","95,000","4","147,400","1.55","1.56","1.55","1.55","X","0.00","1.56","25","1.57","10","28.77",
="056379","力成群益68購01","0","0","0","--","--","--","--"," ","0.00","0.26","25","0.27","10","93.90",
="056380","彩晶群益6A購01","338,000","7","166,870","0.48","0.53","0.48","0.51","-","0.14","0.53","25","0.54","10","9.13",
="056381","葡萄王群益69購01","0","0","0","--","--","--","--"," ","0.00","1.26","25","1.32","10","202.50",
="056382","聯發科群益68購02","0","0","0","--","--","--","--"," ","0.00","3.08","25","3.16","10","260.50",
="056383","聯發科群益68購03","200,000","2","738,000","3.69","3.69","3.69","3.69","X","0.00","3.72","25","3.81","10","260.50",
="056384","鴻海群益69購01","0","0","0","--","--","--","--"," ","0.00","7.95","25","8.25","10","117.00",
="056385","鑽全群益68購02","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.08","10","85.00",
="056386","鎧勝群益68購01","0","0","0","--","--","--","--"," ","0.00","0.11","25","0.12","10","102.00",
="056387","中石化兆豐68購01","40,000","3","7,000","0.15","0.19","0.15","0.19","+","0.03","0.19","10","0.21","150","11.65",
="056388","台光電兆豐69購01","349,000","22","698,230","1.71","2.17","1.71","2.13","+","0.37","2.21","10","2.27","150","147.50",
="056389","台積電兆豐68購02","100,000","5","313,400","3.11","3.17","3.11","3.17","X","0.00","3.21","10","3.27","150","208.50",
="056390","瑞儀兆豐69購01","61,000","4","104,230","1.73","1.73","1.67","1.68","-","0.15","1.66","10","1.69","150","67.70",
="056391","榮化兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.27","10","0.28","10","41.90",
="056392","A50正2元富68購01","0","0","0","--","--","--","--"," ","0.00","1.22","499","1.23","200","28.77",
="056393","宏達電元富68購01","0","0","0","--","--","--","--"," ","0.00","0.09","499","0.10","10","72.60",
="056394","瑞儀元富68購01","0","0","0","--","--","--","--"," ","0.00","1.28","495","1.33","10","67.70",
="056395","儒鴻元富69購02","90,000","1","165,600","1.84","1.84","1.84","1.84","X","0.00","1.76","100","1.80","10","371.00",
="056396","鎧勝元富6A購01","0","0","0","--","--","--","--"," ","0.00","0.49","499","0.52","100","102.00",
="056397","T50反1國票6A購01","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.05","20","14.07",
="056398","中石化國票6A購01","349,000","11","72,380","0.20","0.22","0.19","0.22","+","0.02","0.22","25","0.23","30","11.65",
="056399","宏碁國票69購01","211,000","8","161,920","0.77","0.77","0.72","0.72","-","0.06","0.72","25","0.73","30","15.95",
="056400","智邦國票6A購01","0","0","0","--","--","--","--"," ","0.00","2.37","25","2.38","10","77.60",
="056401","廣達國票6A購01","0","0","0","--","--","--","--"," ","0.00","1.34","25","1.35","30","72.00",
="056402","潤泰全國票69購01","91,000","4","910","0.01","0.01","0.01","0.01","X","0.00","--","0","0.01","10","45.40",
="056403","GIS中信6A購01","0","0","0","--","--","--","--"," ","0.00","20.10","10","--","0","225.00",
="056404","大立光中信68購01","2,347,000","36","1,117,400","0.47","0.51","0.44","0.47","-","0.10","0.47","40","0.48","30","4,850.00",
="056405","大立光中信68購02","0","0","0","--","--","--","--"," ","0.00","0.44","30","0.45","10","4,850.00",
="056406","大立光中信69購01","296,000","7","184,350","0.64","0.65","0.60","0.65","-","0.09","0.62","30","0.63","10","4,850.00",
="056407","華新中信6B購01","60,000","6","16,300","0.27","0.28","0.27","0.28","-","0.02","0.29","30","0.31","10","13.40",
="056408","TPK永豐69購01","1,000","1","3,670","3.67","3.67","3.67","3.67","-","0.36","3.63","30","3.69","30","93.20",
="056409","大立光永豐69購03","0","0","0","--","--","--","--"," ","0.00","0.68","30","0.69","30","4,850.00",
="056410","大立光永豐69購04","100,000","1","89,000","0.89","0.89","0.89","0.89","-","0.11","0.89","30","0.90","30","4,850.00",
="056411","大同永豐69購01","580,000","8","40,530","0.07","0.07","0.06","0.06","-","0.01","0.06","380","0.07","53","13.15",
="056412","中石化永豐69購02","0","0","0","--","--","--","--"," ","0.00","0.08","30","0.09","30","11.65",
="056413","友達永豐69購01","935,000","14","293,880","0.31","0.35","0.30","0.34","+","0.01","0.35","30","0.36","30","13.90",
="056414","東聯永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","10","24.30",
="056415","國喬永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.09","30","0.10","10","21.20",
="056416","智邦永豐69購02","0","0","0","--","--","--","--"," ","0.00","2.77","30","2.85","30","77.60",
="056417","群創永豐69購01","1,330,000","26","811,450","0.55","0.69","0.54","0.69","+","0.12","0.68","30","0.69","7","15.90",
="056418","綠悅永豐68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","126.50",
="056419","儒鴻永豐69購01","38,000","1","77,140","2.03","2.03","2.03","2.03","X","0.00","1.87","30","1.92","30","371.00",
="056420","聯成永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.13","30","0.14","30","13.55",
="056421","大立光元大68購02","10,000","2","10,300","1.03","1.03","1.03","1.03","-","0.13","0.97","100","1.00","100","4,850.00",
="056422","大立光元大68購03","515,000","12","276,430","0.57","0.57","0.50","0.50","-","0.09","0.53","100","0.54","130","4,850.00",
="056423","大立光元大68購04","0","0","0","--","--","--","--"," ","0.00","1.46","100","1.47","100","4,850.00",
="056424","大立光元大69購01","420,000","21","879,130","2.20","2.20","2.00","2.07","-","0.33","2.09","100","2.10","100","4,850.00",
="056425","大立光元大69購02","325,000","21","422,990","1.36","1.36","1.22","1.28","-","0.16","1.28","100","1.29","100","4,850.00",
="056426","大同元大68購04","0","0","0","--","--","--","--"," ","0.00","0.03","100","0.04","100","13.15",
="056427","和大元大69購01","0","0","0","--","--","--","--"," ","0.00","1.42","100","1.49","100","150.00",
="056428","康舒元大68購01","97,000","4","45,220","0.46","0.48","0.46","0.48","+","0.05","0.46","100","0.48","100","23.65",
="056429","啟碁元大68購01","254,000","4","66,000","0.24","0.27","0.24","0.26","-","0.01","0.26","100","0.27","100","90.60",
="056430","儒鴻元大69購01","222,000","4","186,900","0.83","0.85","0.80","0.80","+","0.07","0.69","100","0.72","100","371.00",
="056431","日友玉山68購01","0","0","0","--","--","--","--"," ","0.00","1.47","10","1.57","10","0.00",
="056432","佳世達玉山68購01","0","0","0","--","--","--","--"," ","0.00","3.79","30","3.86","10","0.00",
="056433","T50反1國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.02","519","0.03","30","14.07",
="056434","群創國泰69購01","270,000","6","304,700","1.16","1.20","1.11","1.20","+","0.21","1.19","499","1.26","10","15.90",
="056435","A50反1富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.12","11","0.13","13","15.20",
="056436","A50正2富邦68購02","11,000","1","22,660","2.06","2.06","2.06","2.06","-","0.11","2.06","11","2.09","11","28.77",
="056437","FH滬深富邦68購01","3,000","2","3,270","1.09","1.09","1.09","1.09","X","0.00","1.11","11","1.13","12","21.80",
="056438","T50反1富邦68購02","226,000","8","29,770","0.15","0.15","0.13","0.14","+","0.02","0.12","10","0.13","10","14.07",
="056439","上証2X富邦68購02","110,000","3","146,700","1.32","1.37","1.32","1.33","X","0.00","1.33","11","1.36","11","39.60",
="056440","中石化富邦68購02","400,000","8","43,000","0.10","0.11","0.10","0.11","+","0.01","0.10","50","0.16","30","11.65",
="056441","可成富邦6A購01","0","0","0","--","--","--","--"," ","0.00","8.90","20","--","0","363.50",
="056442","神基富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.03","12","0.10","10","40.50",
="056443","國泰金富邦68購02","60,000","7","66,600","1.12","1.14","1.07","1.14","-","0.02","1.05","10","1.13","10","50.10",
="056444","智邦富邦68購01","0","0","0","--","--","--","--"," ","0.00","3.60","30","--","0","77.60",
="056445","葡萄王富邦69購01","1,000","1","1,220","1.22","1.22","1.22","1.22","-","0.01","1.22","10","1.26","10","202.50",
="056446","滬深2X富邦68購01","30,000","2","52,700","1.77","1.77","1.73","1.73","-","0.10","1.73","14","1.76","14","14.95",
="056447","聯發科富邦6A購03","23,000","4","72,050","3.05","3.19","3.05","3.13","X","0.00","3.12","10","3.16","10","260.50",
="056448","聯發科富邦6A購04","0","0","0","--","--","--","--"," ","0.00","5.35","10","5.55","10","260.50",
="056449","寶滬深富邦69購01","102,000","5","69,530","0.67","0.72","0.67","0.70","X","0.00","0.71","10","0.72","11","16.55",
="056450","鎧勝富邦68購02","55,000","4","16,300","0.28","0.31","0.28","0.31","+","0.02","0.31","25","0.33","10","102.00",
="056451","鎧勝富邦6B購01","130,000","3","67,400","0.50","0.52","0.50","0.52","+","0.02","0.52","130","0.54","10","102.00",
="056452","友達國票69購01","150,000","4","87,500","0.48","0.66","0.48","0.58","X","0.00","0.57","25","0.58","10","13.90",
="056453","群創國票69購02","18,000","3","21,050","1.10","1.21","1.10","1.21","+","0.25","1.23","25","1.24","30","15.90",
="056454","臻鼎國票69購01","0","0","0","--","--","--","--"," ","0.00","0.37","25","0.38","30","72.10",
="056455","景碩第一72購01","54,000","2","30,510","0.57","0.57","0.56","0.56","-","0.04","0.58","10","0.61","20","80.70",
="056456","東聯群益69購01","0","0","0","--","--","--","--"," ","0.00","0.11","25","0.12","10","24.30",
="056457","神基群益68購01","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.05","10","40.50",
="056458","貿聯群益68購02","0","0","0","--","--","--","--"," ","0.00","1.78","25","1.84","10","215.00",
="056459","新日興群益69購01","31,000","2","13,650","0.44","0.45","0.44","0.45","-","0.14","0.44","25","0.45","9","96.50",
="056460","瑞儀群益69購01","287,000","17","336,330","1.19","1.19","1.15","1.15","-","0.15","1.15","25","1.22","10","67.70",
="056461","瑞儀群益6A購01","170,000","12","196,610","1.20","1.20","1.14","1.14","-","0.18","1.17","25","1.22","10","67.70",
="056462","綠悅群益68購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","20","126.50",
="056463","聯鈞群益69購01","475,000","3","233,180","0.50","0.50","0.47","0.50","-","0.09","0.50","25","0.51","10","137.50",
="056464","T50反1日盛6A購01","110,000","3","31,600","0.30","0.30","0.28","0.28"," ","0.00","0.27","25","0.28","25","14.07",
="056465","中石化日盛69購01","0","0","0","--","--","--","--"," ","0.00","0.24","25","0.25","25","11.65",
="056466","彩晶日盛68購01","803,000","15","276,120","0.33","0.36","0.31","0.36","-","0.03","0.39","25","0.40","25","9.13",
="056467","聯成日盛68購01","0","0","0","--","--","--","--"," ","0.00","0.14","25","0.15","25","13.55",
="056468","GIS統一69購01","0","0","0","--","--","--","--"," ","0.00","8.55","10","9.00","10","225.00",
="056469","大立光統一69購03","32,000","3","37,350","1.17","1.17","1.14","1.14","-","0.17","1.15","10","1.17","10","4,850.00",
="056470","大立光統一69購04","290,000","11","173,850","0.61","0.62","0.58","0.58","-","0.08","0.60","108","0.61","108","4,850.00",
="056471","大立光統一69購05","464,000","17","222,820","0.50","0.50","0.46","0.48","-","0.06","0.47","10","0.48","10","4,850.00",
="056472","中石化統一69購01","0","0","0","--","--","--","--"," ","0.00","0.18","108","0.19","108","11.65",
="056473","友達統一69購02","614,000","40","244,210","0.35","0.43","0.35","0.40","-","0.01","0.42","108","0.43","10","13.90",
="056474","佳世達統一69購01","0","0","0","--","--","--","--"," ","0.00","2.44","108","2.52","10","23.25",
="056475","彩晶統一68購01","922,000","12","375,960","0.38","0.42","0.38","0.41","-","0.01","0.42","108","0.43","108","9.13",
="056476","彩晶統一69購02","124,000","9","46,350","0.37","0.40","0.35","0.38","-","0.01","0.40","108","0.41","108","9.13",
="056477","彩晶統一69購03","952,000","9","440,370","0.48","0.51","0.45","0.50"," ","0.00","0.52","216","0.53","108","9.13",
="056478","華夏統一69購02","0","0","0","--","--","--","--"," ","0.00","0.51","20","0.52","10","28.20",
="056479","群創統一6A購02","1,673,000","40","1,484,300","0.77","0.94","0.77","0.94","+","0.15","0.94","97","0.95","15","15.90",
="056480","儒鴻統一69購02","0","0","0","--","--","--","--"," ","0.00","1.65","20","1.73","10","371.00",
="056481","聯成統一69購02","0","0","0","--","--","--","--"," ","0.00","0.16","10","0.18","10","13.55",
="056482","鴻海統一69購02","0","0","0","--","--","--","--"," ","0.00","5.00","10","5.45","10","117.00",
="056483","鴻海統一69購03","0","0","0","--","--","--","--"," ","0.00","3.94","108","4.03","10","117.00",
="056484","大同元大68購06","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","13.15",
="056485","中工元大68購01","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.06","115","6.42",
="056486","中石化元大68購01","20,000","1","1,000","0.05","0.05","0.05","0.05","-","0.01","0.05","120","0.06","100","11.65",
="056487","中纖元大69購01","0","0","0","--","--","--","--"," ","0.00","0.05","120","0.06","100","8.18",
="056488","友達元大68購05","2,505,000","35","266,270","0.09","0.12","0.09","0.11"," ","0.00","0.11","415","0.12","50","13.90",
="056489","日月光元大68購01","115,000","6","26,690","0.24","0.24","0.23","0.23","-","0.02","0.26","100","0.27","100","39.05",
="056490","台光電元大69購01","510,000","23","633,570","1.08","1.50","1.06","1.50","+","0.32","1.49","100","1.52","110","147.50",
="056491","東陽元大68購03","199,000","6","101,880","0.51","0.52","0.50","0.52","-","0.01","0.54","100","0.55","112","56.50",
="056492","群創元大68購05","0","0","0","--","--","--","--"," ","0.00","0.56","100","0.65","10","15.90",
="056493","群創元大69購02","202,000","16","93,630","0.42","0.48","0.42","0.48","+","0.03","0.48","100","0.57","10","15.90",
="056494","廣宇元大69購01","84,000","14","61,910","0.68","0.78","0.68","0.78","+","0.08","0.72","100","0.73","100","27.85",
="056495","臻鼎元大68購02","100,000","1","41,000","0.41","0.41","0.41","0.41","-","0.05","0.44","100","0.45","100","72.10",
="056496","鎧勝元大68購01","0","0","0","--","--","--","--"," ","0.00","0.29","100","0.30","50","102.00",
="056497","中鋼兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.09","20","0.10","649","24.75",
="056498","元大金兆豐68購01","80,000","7","63,700","0.79","0.84","0.77","0.84","+","0.02","0.85","10","0.88","150","13.40",
="056499","友達兆豐69購01","97,000","10","31,180","0.30","0.39","0.30","0.32","-","0.02","0.35","20","0.36","350","13.90",
="056500","可成兆豐68購01","15,000","1","56,700","3.78","3.78","3.78","3.78","X","0.00","3.74","10","3.79","150","363.50",
="056501","台積電兆豐68購03","0","0","0","--","--","--","--"," ","0.00","3.87","10","3.96","150","208.50",
="056502","兆赫兆豐68購01","80,000","4","15,600","0.20","0.20","0.19","0.19","-","0.04","0.19","10","0.20","150","31.15",
="056503","緯創兆豐68購01","0","0","0","--","--","--","--"," ","0.00","1.15","10","1.17","150","30.95",
="056504","聯發科兆豐69購02","90,000","6","394,690","4.63","4.63","4.25","4.31","-","0.84","4.30","10","4.31","10","260.50",
="056505","佳世達中信6A購01","0","0","0","--","--","--","--"," ","0.00","4.26","10","4.36","10","23.25",
="056506","華夏中信68購01","0","0","0","--","--","--","--"," ","0.00","0.13","10","0.23","10","28.20",
="056507","中石化台新68購01","0","0","0","--","--","--","--"," ","0.00","0.16","20","0.17","20","0.00",
="056508","可成台新68購01","0","0","0","--","--","--","--"," ","0.00","6.85","10","7.10","10","0.00",
="056509","彩晶台新68購01","420,000","11","142,000","0.29","0.37","0.29","0.37","+","0.01","0.35","20","0.37","10","0.00",
="056510","華通台新68購01","0","0","0","--","--","--","--"," ","0.00","5.80","10","--","0","0.00",
="056511","為升永豐68購01","0","0","0","--","--","--","--"," ","0.00","3.23","30","3.33","30","397.00",
="056512","景碩永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.22","30","0.23","30","80.70",
="056513","華通永豐69購01","0","0","0","--","--","--","--"," ","0.00","2.27","30","2.37","30","24.80",
="056514","華新科永豐69購01","0","0","0","--","--","--","--"," ","0.00","2.25","30","2.30","30","54.60",
="056515","樺漢永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.02","30","0.03","10","385.50",
="056516","聯發科永豐69購01","65,000","3","140,400","2.24","2.24","2.10","2.10","X","0.00","2.10","30","2.18","30","260.50",
="056517","麗豐永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.50","30","0.51","30","140.00",
="056518","燁輝永豐68購01","30,000","1","7,500","0.25","0.25","0.25","0.25","X","0.00","0.26","30","0.27","30","13.35",
="056519","大立光凱基68購04","601,000","3","67,130","0.12","0.12","0.11","0.12","-","0.06","0.12","30","0.13","30","4,850.00",
="056520","大同凱基68購03","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.05","36","13.15",
="056521","中石化凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.13","30","0.14","30","11.65",
="056522","中砂凱基68購01","20,000","2","8,000","0.39","0.41","0.39","0.41","-","0.04","0.41","40","0.42","30","76.80",
="056523","友達凱基68購01","188,000","25","49,990","0.27","0.31","0.26","0.29","-","0.03","0.29","30","0.31","10","13.90",
="056524","台光電凱基69購01","1,309,000","42","1,981,440","1.41","1.82","1.41","1.81","+","0.31","1.84","30","1.87","10","147.50",
="056525","宏碁凱基68購01","3,000","1","2,910","0.97","0.97","0.97","0.97","-","0.07","1.00","30","1.02","30","15.95",
="056526","彩晶凱基68購01","283,000","27","100,950","0.35","0.41","0.32","0.38","-","0.01","0.39","30","0.40","10","9.13",
