"106年06月03日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="058563","GIS兆豐6C購01","0","0","0","--","--","--","--"," ","0.00","4.82","10","--","0","228.00",
="058564","中壽兆豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.44","10","0.45","10","29.70",
="058565","中鋼兆豐6B購01","60,000","2","25,500","0.43","0.43","0.42","0.42","X","0.00","0.42","10","0.43","10","24.50",
="058566","元大金兆豐6B購01","30,000","2","15,600","0.52","0.52","0.52","0.52","+","0.01","0.50","10","0.51","10","13.15",
="058567","可成兆豐6B購01","242,000","7","764,050","3.02","3.24","3.02","3.24","+","0.20","3.26","10","3.27","10","328.00",
="058568","富邦金兆豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.33","10","0.34","10","46.45",
="058569","華新兆豐6A購02","140,000","4","68,000","0.48","0.49","0.48","0.49","-","0.01","0.47","10","0.49","10","12.85",
="058570","儒鴻兆豐6B購01","408,000","12","376,040","0.97","0.97","0.90","0.90","-","0.07","0.89","10","1.05","3","323.00",
="058571","臻鼎兆豐6B購01","98,000","5","211,500","2.13","2.17","2.13","2.17"," ","0.00","2.17","10","2.18","10","74.90",
="058572","聯電兆豐6B購01","75,000","3","27,300","0.36","0.37","0.36","0.36","-","0.02","0.35","10","0.36","10","12.40",
="058573","鴻海兆豐6B購02","10,000","1","28,300","2.83","2.83","2.83","2.83","+","0.02","2.83","10","2.91","10","105.00",
="058574","東聯兆豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.65","10","0.66","10","23.45",
="058575","榮化兆豐6B購01","168,000","8","122,010","0.71","0.77","0.69","0.69","X","0.00","0.69","10","0.70","10","42.60",
="058576","緯創兆豐6B購01","0","0","0","--","--","--","--"," ","0.00","1.04","10","1.05","10","28.60",
="058577","大立光統一6B購02","148,000","8","179,590","1.21","1.25","1.21","1.25","+","0.07","1.24","108","1.25","108","4,855.00",
="058578","大立光統一6C購02","1,246,000","14","1,156,610","0.93","0.95","0.92","0.95","+","0.02","0.94","30","0.95","10","4,855.00",
="058579","友達統一6C購01","0","0","0","--","--","--","--"," ","0.00","0.41","108","0.42","108","11.85",
="058580","王品群益6B購01","0","0","0","--","--","--","--"," ","0.00","3.43","25","3.53","10","213.00",
="058581","王品群益6C購01","0","0","0","--","--","--","--"," ","0.00","3.55","25","3.65","10","213.00",
="058582","台苯群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.43","25","0.44","10","23.55",
="058584","臻鼎群益6C購01","26,000","2","27,780","1.06","1.07","1.06","1.07"," ","0.00","1.08","25","1.09","10","74.90",
="058585","聯成群益6B購01","299,000","3","212,290","0.71","0.71","0.71","0.71","+","0.02","0.73","25","0.74","10","13.40",
="058586","聯發科群益6A購03","862,000","32","876,830","1.04","1.06","0.99","1.06","+","0.09","1.04","25","1.05","10","235.50",
="058587","宏全國泰6C購01","498,000","41","926,400","1.93","1.93","1.77","1.83","-","0.11","1.87","30","1.89","30","63.40",
="058588","長華國泰6B購01","473,000","10","449,260","0.99","0.99","0.94","0.98","-","0.05","0.98","240","0.99","115","148.00",
="058589","富邦金國泰6A購01","1,000","1","660","0.66","0.66","0.66","0.66","+","0.05","0.65","499","0.66","340","46.45",
="058590","榮化國泰72購01","103,000","3","98,250","0.95","0.97","0.95","0.95","X","0.00","0.93","499","0.94","150","42.60",
="058591","碩天國泰71購01","1,110,000","26","860,650","0.76","0.79","0.76","0.77","+","0.01","0.77","150","0.78","10","94.20",
="058592","儒鴻國泰6A購01","329,000","17","618,240","1.93","1.95","1.84","1.95","-","0.02","1.88","30","1.89","30","323.00",
="058593","儒鴻國泰6B購01","203,000","8","275,840","1.38","1.38","1.30","1.36","-","0.06","1.34","30","1.35","30","323.00",
="058594","宏碁富邦6A購01","221,000","8","434,610","2.01","2.01","1.91","1.94","-","0.04","1.91","15","1.94","10","16.30",
="058595","華邦電富邦6C購01","133,000","5","178,450","1.34","1.35","1.34","1.35","-","0.10","1.36","10","1.39","10","19.30",
="058596","華邦電富邦71購01","135,000","6","258,400","1.91","1.94","1.89","1.94","-","0.16","2.00","10","2.02","10","19.30",
="058597","華邦電富邦71購02","44,000","6","61,320","1.36","1.47","1.36","1.47"," ","0.00","1.43","12","1.47","10","19.30",
="058598","華航富邦6A購01","0","0","0","--","--","--","--"," ","0.00","0.38","10","0.39","10","9.14",
="058599","華航富邦6C購01","0","0","0","--","--","--","--"," ","0.00","0.30","10","0.31","10","9.14",
="058600","聯發科富邦6C購03","622,000","36","887,560","1.47","1.47","1.40","1.44","+","0.05","1.44","10","1.45","10","235.50",
="058601","中砂日盛6A購01","272,000","8","348,500","1.31","1.31","1.25","1.25","-","0.10","1.25","25","--","0","73.90",
="058602","中租日盛6A購01","1,041,000","20","2,362,800","2.33","2.33","2.20","2.20","-","0.11","2.20","25","2.21","25","80.00",
="058603","全新日盛6A購01","9,000","3","13,670","1.55","1.55","1.50","1.50","-","0.02","1.48","25","1.50","25","61.50",
="058604","亞光日盛6A購01","84,000","1","52,080","0.62","0.62","0.62","0.62","-","0.02","0.59","25","0.60","25","51.90",
="058605","奇力新日盛6A購01","183,000","9","429,000","2.28","2.39","2.28","2.36","+","0.11","2.36","25","2.37","25","89.60",
="058606","明泰日盛6A購01","141,000","3","284,820","2.01","2.03","2.01","2.03","+","0.01","2.04","25","2.05","25","27.20",
="058607","欣興日盛6A購01","225,000","6","243,450","1.10","1.12","1.07","1.09","-","0.04","1.07","25","1.08","25","17.20",
="058608","南茂日盛6A購01","114,000","7","191,370","1.71","1.71","1.62","1.64","-","0.06","1.63","25","1.65","25","31.55",
="058609","高鐵日盛6A購01","0","0","0","--","--","--","--"," ","0.00","3.01","25","3.08","10","26.30",
="058610","S&P反1統一71購01","12,000","2","5,160","0.43","0.43","0.43","0.43","-","0.01","0.42","216","0.43","108","15.53",
="058611","上銀統一6B購02","1,535,000","42","1,576,150","1.01","1.05","0.99","1.05","+","0.07","1.03","108","1.06","108","206.00",
="058612","大立光統一6B購03","310,000","9","323,490","1.04","1.08","1.01","1.08","+","0.04","1.07","108","1.08","108","4,855.00",
="058613","元油2X統一6C購01","179,000","12","93,250","0.53","0.53","0.52","0.53","+","0.01","0.52","108","0.53","111","14.30",
="058614","可成統一6B購02","1,933,000","37","1,609,510","0.82","0.88","0.79","0.87","+","0.05","0.87","10","0.88","10","328.00",
="058615","可成統一6B購03","1,993,000","50","2,530,370","1.21","1.32","1.21","1.32","+","0.11","1.32","107","1.33","108","328.00",
="058616","樺漢統一6C購01","816,000","21","738,590","0.91","0.93","0.89","0.90","+","0.01","0.90","52","0.91","68","381.00",
="058617","中租凱基6A購01","0","0","0","--","--","--","--"," ","0.00","1.85","30","1.89","30","80.00",
="058618","中租凱基6A購02","581,000","20","702,990","1.26","1.26","1.20","1.20","-","0.05","1.20","30","1.21","30","80.00",
="058619","友訊凱基6A購01","76,000","3","20,520","0.27","0.27","0.27","0.27","+","0.01","0.27","30","0.28","30","11.45",
="058620","台開凱基6A購01","0","0","0","--","--","--","--"," ","0.00","0.89","30","0.94","30","11.10",
="058621","正隆凱基6A購01","220,000","4","157,700","0.73","0.73","0.70","0.70","-","0.01","0.70","30","0.71","30","14.25",
="058622","永豐餘凱基6A購01","18,000","1","9,540","0.53","0.53","0.53","0.53","-","0.01","0.53","30","0.55","30","10.10",
="058623","光磊凱基6A購01","671,000","14","782,590","1.11","1.19","1.11","1.17","+","0.05","1.15","30","1.17","30","18.50",
="058624","欣興凱基6A購01","514,000","14","742,360","1.50","1.50","1.40","1.42","-","0.03","1.42","30","1.44","30","17.20",
="058625","南茂凱基6A購01","783,000","19","1,236,300","1.59","1.63","1.50","1.58","-","0.04","1.57","30","1.58","10","31.55",
="058626","國巨凱基6A購01","0","0","0","--","--","--","--"," ","0.00","2.57","30","2.67","30","103.00",
="058627","得力凱基6A購01","345,000","18","411,590","1.15","1.24","1.15","1.22","+","0.07","1.22","11","1.23","35","29.60",
="058628","華紙凱基6A購01","0","0","0","--","--","--","--"," ","0.00","0.61","30","0.62","30","9.89",
="058629","隆達凱基6A購01","61,000","3","117,360","1.92","1.96","1.92","1.96","+","0.15","1.89","30","1.92","30","19.35",
="058630","隆達凱基6A購03","152,000","5","168,910","1.13","1.16","1.09","1.09","+","0.09","1.11","30","1.13","30","19.35",
="058631","葡萄王凱基6A購01","909,000","12","1,045,150","1.14","1.15","1.14","1.15","+","0.01","1.15","80","1.16","30","189.00",
="058632","遠東新凱基6A購01","85,000","3","67,100","0.79","0.79","0.78","0.78","-","0.04","0.79","30","0.80","30","24.50",
="058633","億光凱基6A購01","170,000","6","195,500","1.15","1.15","1.15","1.15","+","0.02","1.14","30","1.18","30","48.95",
="058634","潤隆凱基6A購01","24,000","2","14,600","0.60","0.61","0.60","0.61"," ","0.00","0.60","30","0.61","30","48.00",
="058635","潤隆凱基6A購02","0","0","0","--","--","--","--"," ","0.00","0.51","30","0.52","30","48.00",
="058636","華邦電亞東6A購01","26,000","3","40,650","1.58","1.63","1.55","1.63","-","0.08","1.64","10","1.66","10","19.30",
="058637","華邦電亞東6A購02","172,000","9","347,980","2.07","2.07","2.00","2.02","-","0.17","2.09","10","2.11","10","19.30",
="058638","T50反1兆豐6B購02","220,000","1","162,800","0.74","0.74","0.74","0.74","-","0.01","0.72","10","0.73","10","14.51",
="058639","中信金兆豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.61","10","0.62","10","19.40",
="058640","百和兆豐6B購01","0","0","0","--","--","--","--"," ","0.00","0.74","10","0.76","10","102.00",
="058641","南亞科兆豐6B購01","562,000","11","659,040","1.24","1.24","1.15","1.20","-","0.04","1.18","10","1.19","10","53.40",
="058642","華邦電兆豐6B購01","301,000","13","406,530","1.37","1.37","1.32","1.37","-","0.07","1.38","10","1.39","10","19.30",
="058643","新光金兆豐6B購01","0","0","0","--","--","--","--"," ","0.00","0.15","10","0.16","10","7.70",
="058644","群創兆豐6A購01","873,000","12","925,460","1.08","1.09","1.06","1.09","+","0.02","1.06","10","1.09","10","13.80",
="058645","潤泰全兆豐6A購01","849,000","14","359,760","0.42","0.44","0.42","0.44","+","0.02","0.43","10","0.44","10","44.70",
="058646","潤泰全兆豐6A購02","0","0","0","--","--","--","--"," ","0.00","0.15","10","0.16","10","44.70",
="058647","樺漢兆豐6A購01","14,000","2","12,180","0.87","0.87","0.87","0.87","-","0.03","0.87","10","0.89","10","381.00",
="058648","中租元大6A購01","219,000","19","490,100","2.36","2.36","2.22","2.23","-","0.13","2.22","101","2.23","98","80.00",
="058649","中租元大6A購02","11,000","3","21,780","1.98","1.98","1.98","1.98","X","0.00","1.96","100","2.00","100","80.00",
="058650","台玻元大6A購01","0","0","0","--","--","--","--"," ","0.00","0.34","100","0.35","100","14.10",
="058651","正隆元大6A購01","68,000","3","46,640","0.69","0.69","0.68","0.68","-","0.02","0.67","100","0.68","100","14.25",
="058652","正隆元大6A購02","39,000","2","33,260","0.86","0.86","0.85","0.85","-","0.01","0.85","100","0.87","100","14.25",
="058653","永豐餘元大6A購01","0","0","0","--","--","--","--"," ","0.00","0.30","100","0.31","100","10.10",
="058654","永豐餘元大6A購02","0","0","0","--","--","--","--"," ","0.00","0.47","100","0.48","100","10.10",
="058655","欣興元大6A購01","42,000","5","41,760","0.98","1.00","0.98","1.00","-","0.06","1.00","100","1.02","100","17.20",
="058656","欣興元大6A購02","425,000","7","522,800","1.28","1.28","1.20","1.22","-","0.07","1.22","100","1.24","100","17.20",
="058657","南茂元大6A購01","346,000","15","556,170","1.59","1.66","1.55","1.61","-","0.01","1.64","100","1.65","50","31.55",
="058658","南茂元大6A購02","100,000","4","206,200","2.01","2.15","2.01","2.15","-","0.01","2.11","100","2.14","50","31.55",
="058659","致茂元大6A購01","20,000","1","28,000","1.40","1.40","1.40","1.40","+","0.11","1.38","15","1.40","100","95.30",
="058660","致茂元大6A購02","10,000","1","15,700","1.57","1.57","1.57","1.57","+","0.12","1.55","100","1.58","100","95.30",
="058661","高鐵元大6A購01","0","0","0","--","--","--","--"," ","0.00","4.11","100","4.21","50","26.30",
="058662","高鐵元大6A購02","30,000","3","107,650","3.70","3.70","3.55","3.62","-","0.08","3.58","120","3.68","100","26.30",
="058663","健鼎元大6A購01","58,000","2","71,840","1.23","1.24","1.23","1.24","+","0.07","1.21","100","1.23","100","91.50",
="058664","健鼎元大6A購02","53,000","8","75,910","1.43","1.44","1.43","1.43","+","0.02","1.41","100","1.43","100","91.50",
="058665","國巨元大6A購01","87,000","3","215,570","2.51","2.51","2.47","2.47","+","0.03","2.38","100","2.47","50","103.00",
="058666","國巨元大6A購02","3,000","1","6,960","2.32","2.32","2.32","2.32","+","0.08","2.24","100","2.34","50","103.00",
="058667","創意元大6A購01","947,000","24","1,066,810","1.07","1.17","1.07","1.16","+","0.11","1.17","5","1.20","100","106.50",
="058668","創意元大6A購02","2,171,000","92","2,748,540","1.21","1.35","1.20","1.34","+","0.14","1.32","24","1.34","68","106.50",
="058669","華紙元大6A購01","30,000","1","13,500","0.45","0.45","0.45","0.45","X","0.00","0.45","100","0.46","100","9.89",
="058670","華紙元大6A購02","5,000","2","3,230","0.65","0.65","0.63","0.63","-","0.01","0.65","100","0.66","100","9.89",
="058671","潤隆元大6A購01","0","0","0","--","--","--","--"," ","0.00","0.70","100","0.71","100","48.00",
="058672","潤隆元大6A購02","0","0","0","--","--","--","--"," ","0.00","0.80","100","0.82","100","48.00",
="058673","樺漢元大6A購02","0","0","0","--","--","--","--"," ","0.00","1.06","100","1.16","10","381.00",
="058674","樺漢元大6A購03","3,000","1","3,000","1.00","1.00","1.00","1.00"," ","0.00","0.98","110","1.08","10","381.00",
="058675","聯茂元大6A購01","328,000","7","227,060","0.69","0.70","0.67","0.67","+","0.04","0.67","95","0.68","100","44.10",
="058676","聯茂元大6A購02","324,000","16","304,980","0.95","0.95","0.92","0.92","+","0.05","0.91","100","0.92","100","44.10",
="058677","中工群益6A購01","448,000","2","219,520","0.49","0.49","0.49","0.49","+","0.04","0.49","25","0.50","10","6.28",
="058678","中工群益6C購01","339,000","5","172,880","0.50","0.52","0.50","0.52","X","0.00","0.51","25","0.52","10","6.28",
="058679","中砂群益6A購01","446,000","13","419,530","0.98","0.98","0.91","0.93","-","0.04","0.95","25","0.96","10","73.90",
="058680","中租群益6A購01","14,000","4","25,390","1.84","1.84","1.74","1.74","-","0.10","1.74","25","1.76","10","80.00",
="058681","正隆群益6C購01","111,000","2","91,800","0.83","0.83","0.80","0.80","-","0.04","0.81","25","0.83","10","14.25",
="058682","亞光群益6A購01","50,000","1","41,500","0.83","0.83","0.83","0.83","-","0.05","0.83","25","0.84","10","51.90",
="058683","亞光群益6A購02","20,000","1","15,200","0.76","0.76","0.76","0.76","-","0.06","0.76","25","0.77","10","51.90",
="058684","奇力新群益6A購01","31,000","1","70,370","2.27","2.27","2.27","2.27","X","0.00","2.25","25","2.29","10","89.60",
="058685","明泰群益6A購01","0","0","0","--","--","--","--"," ","0.00","1.64","25","1.66","10","27.20",
="058686","欣興群益6C購01","404,000","9","279,160","0.71","0.71","0.67","0.70","-","0.01","0.69","25","0.70","10","17.20",
="058687","欣興群益6C購02","277,000","8","226,590","0.83","0.83","0.80","0.81","-","0.02","0.81","25","0.82","10","17.20",
="058688","長華群益6B購01","259,000","3","174,920","0.66","0.68","0.66","0.68","-","0.05","0.69","25","0.70","10","148.00",
="058689","長華群益6B購02","80,000","1","41,600","0.52","0.52","0.52","0.52","-","0.06","0.53","25","0.54","10","148.00",
="058690","信錦群益6A購01","40,000","2","39,600","0.99","0.99","0.99","0.99","X","0.00","1.00","25","1.01","10","69.60",
="058691","冠德群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.40","25","0.41","10","18.35",
="058692","美律群益6B購02","80,000","3","91,000","1.13","1.15","1.13","1.15","+","0.02","1.17","25","1.20","10","180.00",
="058693","致茂群益6B購01","45,000","3","43,800","0.97","0.98","0.97","0.97","+","0.03","0.96","25","0.98","19","95.30",
="058694","健鼎群益6A購01","72,000","8","106,740","1.49","1.50","1.48","1.50","+","0.05","1.48","25","1.50","10","91.50",
="058695","健鼎群益6A購02","52,000","2","61,270","1.18","1.18","1.15","1.15","+","0.01","1.16","25","1.17","10","91.50",
="058696","國巨群益6B購01","10,000","1","23,600","2.36","2.36","2.36","2.36","+","0.01","2.31","25","2.36","10","103.00",
="058697","敦泰群益6B購01","0","0","0","--","--","--","--"," ","0.00","0.55","25","0.56","10","34.85",
="058698","華紙群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.48","25","0.49","10","9.89",
="058699","葡萄王群益6B購02","94,000","2","108,080","1.14","1.15","1.14","1.15"," ","0.00","1.15","25","1.16","10","189.00",
="058700","廣宇群益6B購01","0","0","0","--","--","--","--"," ","0.00","0.61","25","0.62","10","27.30",
="058701","聯茂群益6A購01","570,000","9","454,700","0.82","0.82","0.77","0.78","+","0.01","0.76","25","0.78","10","44.10",
="058702","和碩中信6C購01","0","0","0","--","--","--","--"," ","0.00","0.77","10","0.78","10","93.00",
="058703","健鼎中信6A購01","81,000","2","80,190","0.99","0.99","0.99","0.99","+","0.03","1.00","30","1.02","30","91.50",
="058704","國巨中信6A購01","38,000","3","69,860","1.84","1.84","1.81","1.81","+","0.03","1.76","30","1.85","30","103.00",
="058705","創意中信6A購01","2,579,000","117","2,515,400","0.90","1.07","0.90","1.06","+","0.14","1.06","45","1.08","10","106.50",
="058706","貿聯中信6C購01","503,000","50","792,760","1.48","1.84","1.48","1.81","+","0.37","1.74","10","1.76","10","233.00",
="058707","億光中信6C購01","0","0","0","--","--","--","--"," ","0.00","0.87","10","0.88","10","48.95",
="058708","樺漢中信6A購01","155,000","5","171,250","1.11","1.11","1.10","1.10","+","0.01","1.09","30","1.10","30","381.00",
="058709","鴻海中信6A購01","20,000","4","84,160","4.28","4.28","4.16","4.16","-","0.03","4.19","30","4.29","10","105.00",
="058710","全新國票6B購01","233,000","13","255,390","1.11","1.11","1.07","1.07","-","0.01","1.07","25","1.08","10","61.50",
="058711","百和國票6B購01","233,000","3","121,160","0.52","0.52","0.52","0.52","+","0.02","0.53","25","0.54","35","102.00",
="058712","佳世達國票6B購01","38,000","2","104,120","2.74","2.74","2.74","2.74","+","0.24","3.32","25","3.33","10","24.20",
="058713","和碩國票6B購01","10,000","1","9,900","0.99","0.99","0.99","0.99","-","0.02","0.99","25","1.00","35","93.00",
="058714","明泰國票6B購01","20,000","1","23,600","1.18","1.18","1.18","1.18","X","0.00","1.24","25","1.25","10","27.20",
="058715","南亞科國票6B購01","708,000","37","961,960","1.44","1.46","1.29","1.33","-","0.04","1.35","25","1.36","10","53.40",
="058716","國喬國票6B購01","672,000","14","469,250","0.72","0.72","0.68","0.71"," ","0.00","0.70","25","0.71","34","20.80",
="058717","彩晶國票6B購01","255,000","3","135,150","0.53","0.53","0.53","0.53"," ","0.00","0.52","25","0.53","35","8.02",
="058718","啟碁國票6B購01","23,000","3","22,830","1.01","1.01","0.99","0.99","-","0.02","0.97","25","0.98","10","90.10",
="058719","富邦金國票6B購01","0","0","0","--","--","--","--"," ","0.00","0.57","25","0.58","35","46.45",
="058720","敦泰國票6B購01","0","0","0","--","--","--","--"," ","0.00","0.33","25","0.34","35","34.85",
="058721","智邦國票6B購01","911,000","32","662,690","0.67","0.76","0.67","0.73","+","0.06","0.73","25","0.74","85","69.80",
="058722","華邦電國票6B購01","804,000","34","842,470","1.02","1.11","1.02","1.09","-","0.05","1.08","95","1.09","1","19.30",
="058723","敬鵬國票6B購01","135,000","4","72,800","0.52","0.56","0.52","0.56","+","0.08","0.55","30","0.56","45","59.20",
="058724","農林國票6B購01","269,000","12","201,300","0.89","0.89","0.71","0.76","-","0.11","0.74","25","0.75","35","16.85",
="058725","榮成國票6B購01","950,000","37","1,214,560","1.26","1.33","1.24","1.31","+","0.09","1.31","17","1.32","10","30.70",
="058726","潤泰全國票6B購01","176,000","4","57,220","0.33","0.33","0.32","0.33"," ","0.00","0.33","25","0.34","35","44.70",
="058727","緯創國票6B購01","0","0","0","--","--","--","--"," ","0.00","0.78","25","0.79","35","28.60",
="058728","鴻海國票6B購02","29,000","5","52,430","1.81","1.82","1.72","1.82","X","0.00","1.81","25","1.82","7","105.00",
="058729","鎧勝國票6B購01","509,000","25","343,670","0.69","0.70","0.63","0.68","+","0.01","0.68","25","0.69","35","95.10",
="058730","中砂玉山6A購01","173,000","7","153,200","0.90","0.90","0.86","0.87","-","0.05","0.87","26","0.88","34","0.00",
="058731","高鐵玉山6B購01","0","0","0","--","--","--","--"," ","0.00","3.75","13","3.85","13","0.00",
="058732","健鼎玉山6A購01","0","0","0","--","--","--","--"," ","0.00","1.09","30","1.12","30","0.00",
="058733","乙盛國泰6B購01","2,699,000","57","3,069,660","0.98","1.23","0.97","1.16","+","0.23","1.15","100","1.16","100","47.70",
="058734","中租國泰6A購01","98,000","13","281,040","2.96","2.96","2.82","2.82","-","0.14","2.82","180","2.84","60","80.00",
="058735","友訊國泰6A購01","0","0","0","--","--","--","--"," ","0.00","0.30","150","0.31","30","11.45",
="058736","正隆國泰6A購01","463,000","13","401,380","0.88","0.88","0.85","0.88"," ","0.00","0.87","200","0.88","120","14.25",
="058737","光磊國泰6A購01","186,000","13","165,580","0.85","0.94","0.85","0.90","+","0.05","0.89","30","0.91","20","18.50",
="058738","光磊國泰6B購01","295,000","14","235,510","0.80","0.86","0.79","0.85","+","0.05","0.82","499","0.85","19","18.50",
="058739","京鼎國泰6A購01","0","0","0","--","--","--","--"," ","0.00","4.18","20","--","0","167.50",
="058740","京鼎國泰6B購01","0","0","0","--","--","--","--"," ","0.00","3.92","140","4.80","10","167.50",
="058741","欣興國泰6A購01","264,000","10","283,810","1.11","1.11","1.06","1.08","-","0.04","1.07","200","1.08","95","17.20",
="058742","南茂國泰6A購01","490,000","19","989,470","1.95","2.10","1.93","2.03","+","0.02","2.00","260","2.03","53","31.55",
="058743","南茂國泰71購01","371,000","21","782,470","2.07","2.22","2.02","2.13","-","0.06","2.13","250","2.15","100","31.55",
="058744","致茂國泰6B購01","247,000","15","402,630","1.64","1.66","1.56","1.65","+","0.03","1.64","150","1.65","100","95.30",
="058745","高鐵國泰6A購01","0","0","0","--","--","--","--"," ","0.00","2.78","30","2.86","30","26.30",
="058746","健鼎國泰6A購01","90,000","15","157,660","1.77","1.77","1.73","1.73","+","0.03","1.74","310","1.75","180","91.50",
="058747","國巨國泰6A購01","20,000","1","57,600","2.88","2.88","2.88","2.88","+","0.07","2.76","190","2.84","10","103.00",
="058748","隆達國泰6A購01","10,000","1","17,300","1.73","1.73","1.73","1.73","-","0.01","1.79","100","1.83","10","19.35",
="058749","潤隆國泰6A購01","10,000","1","8,800","0.88","0.88","0.88","0.88","-","0.03","0.89","499","0.90","180","48.00",
="058750","樺漢國泰6A購01","275,000","10","464,240","1.71","1.71","1.68","1.69","+","0.03","1.68","310","1.69","175","381.00",
="058751","麗清國泰6A購01","20,000","1","9,200","0.46","0.46","0.46","0.46","-","0.02","0.46","499","0.47","200","99.40",
="058752","麗清國泰71購01","0","0","0","--","--","--","--"," ","0.00","0.56","499","0.57","250","99.40",
="058753","鈺齊國泰6A購01","0","0","0","--","--","--","--"," ","0.00","2.34","240","2.42","10","84.60",
="058754","乙盛永豐6A購01","15,000","4","11,050","0.63","0.76","0.63","0.75","X","0.00","0.71","30","0.72","30","47.70",
="058755","中砂永豐6A購01","489,000","15","317,860","0.67","0.67","0.63","0.66","-","0.01","0.66","30","0.67","30","73.90",
="058756","中租永豐6A購01","9,000","1","10,530","1.17","1.17","1.17","1.17","+","0.02","1.12","30","1.13","30","80.00",
="058757","友訊永豐6A購01","385,000","1","138,600","0.36","0.36","0.36","0.36","+","0.01","0.36","30","0.37","30","11.45",
="058758","台玻永豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.23","30","0.24","30","14.10",
="058759","正隆永豐6A購01","604,000","14","237,360","0.38","0.40","0.38","0.39","-","0.01","0.39","30","0.40","30","14.25",
="058760","光磊永豐6A購01","385,000","4","198,900","0.50","0.54","0.50","0.54","+","0.02","0.52","30","0.53","30","18.50",
="058761","光寶科永豐6A購01","45,000","1","22,050","0.49","0.49","0.49","0.49"," ","0.00","0.48","30","0.49","30","50.20",
="058762","兆赫永豐6B購01","0","0","0","--","--","--","--"," ","0.00","0.37","30","0.38","30","30.10",
="058763","全新永豐6A購01","51,000","4","58,640","1.17","1.17","1.14","1.14"," ","0.00","1.14","30","1.15","10","61.50",
="058764","至上永豐6A購01","386,000","7","302,350","0.78","0.79","0.78","0.78"," ","0.00","0.77","30","0.78","30","26.30",
="058765","亞光永豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.62","30","0.63","30","51.90",
="058766","京鼎永豐6A購01","0","0","0","--","--","--","--"," ","0.00","2.05","30","2.12","30","167.50",
="058767","奇力新永豐6A購01","32,000","5","53,470","1.66","1.70","1.66","1.68","-","0.01","1.68","30","1.69","10","89.60",
="058768","奇鋐永豐6A購01","171,000","1","131,670","0.77","0.77","0.77","0.77","-","0.02","0.76","30","0.77","30","25.85",
="058769","明泰永豐6A購01","40,000","4","52,900","1.31","1.34","1.31","1.34","+","0.06","1.35","30","1.36","10","27.20",
="058770","欣興永豐6A購01","200,000","4","98,000","0.49","0.49","0.49","0.49","-","0.02","0.49","30","0.50","30","17.20",
="058771","矽格永豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.59","30","0.60","30","26.60",
="058772","長華永豐6A購01","126,000","2","78,980","0.63","0.63","0.61","0.61","-","0.04","0.61","30","0.62","30","148.00",
="058773","信錦永豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.91","30","0.92","30","69.60",
="058774","冠德永豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.46","30","0.47","30","18.35",
="058775","南茂永豐6A購01","6,000","2","8,160","1.36","1.36","1.36","1.36","+","0.02","1.31","35","1.33","30","31.55",
="058776","致茂永豐6A購01","29,000","6","19,270","0.63","0.67","0.63","0.67","+","0.02","0.66","30","0.67","30","95.30",
="058777","高鐵永豐6A購01","5,000","1","7,900","1.58","1.58","1.58","1.58","+","0.06","1.52","30","1.55","30","26.30",
="058778","健鼎永豐6A購01","1,000","1","1,040","1.04","1.04","1.04","1.04","-","0.04","1.03","30","1.04","10","91.50",
="058779","國巨永豐6A購01","76,000","3","148,200","1.95","1.95","1.95","1.95","+","0.06","1.88","30","1.93","30","103.00",
="058780","得力永豐6A購01","1,101,000","24","892,280","0.78","0.84","0.78","0.83","+","0.05","0.82","30","0.83","25","29.60",
="058781","敦南永豐6A購01","201,000","11","241,930","1.23","1.25","1.17","1.17","+","0.02","1.16","30","1.19","30","30.90",
="058782","晶豪科永豐6A購01","23,000","3","18,830","0.83","0.83","0.81","0.81","-","0.05","0.80","30","0.81","30","39.55",
="058783","智原永豐6A購01","716,000","15","601,700","0.84","0.89","0.83","0.87","+","0.02","0.85","30","0.86","10","37.75",
="058784","隆達永豐6A購01","95,000","11","81,450","0.82","0.89","0.82","0.86","+","0.04","0.86","30","0.87","10","19.35",
="058785","順德永豐6A購01","10,000","1","9,900","0.99","0.99","0.99","0.99","+","0.06","0.97","30","0.99","30","53.10",
="058786","新唐永豐6A購01","627,000","16","557,550","0.83","0.93","0.83","0.84","+","0.03","0.83","30","0.84","30","45.85",
="058787","農林永豐6A購01","984,000","28","668,640","0.76","0.76","0.61","0.66","-","0.10","0.66","30","0.67","30","16.85",
="058788","嘉澤永豐6A購01","0","0","0","--","--","--","--"," ","0.00","3.67","30","3.77","30","137.00",
="058789","億光永豐6A購01","40,000","3","30,000","0.75","0.75","0.75","0.75","+","0.03","0.75","30","0.76","30","48.95",
