"106年07月03日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="056545","群創元富69購01","573,000","15","495,710","0.88","1.05","0.85","1.05","+","0.20","1.00","25","1.05","15","16.30",
="056546","儒鴻元富69購04","12,000","2","29,500","2.43","2.60","2.43","2.60","X","0.00","2.57","25","2.59","10","392.50",
="056547","樺漢元富6A購01","0","0","0","--","--","--","--"," ","0.00","0.18","25","0.19","25","383.00",
="056548","臻鼎元富68購01","730,000","7","252,900","0.33","0.36","0.33","0.34","+","0.03","0.37","25","0.38","25","72.80",
="056549","聯發科元富68購01","3,000","2","9,550","3.15","3.25","3.15","3.25","+","0.41","3.08","25","3.14","10","267.50",
="056550","聯發科元富68購02","60,000","3","288,500","4.72","5.05","4.72","5.05","+","0.87","4.67","25","4.77","10","267.50",
="056551","聯詠元富68購01","0","0","0","--","--","--","--"," ","0.00","0.95","25","0.99","12","124.50",
="056552","鴻海元富68購02","0","0","0","--","--","--","--"," ","0.00","13.60","25","13.90","10","116.50",
="056553","台光電富邦6A購01","270,000","13","603,500","2.29","2.29","2.21","2.21","-","0.07","2.12","30","2.16","30","143.50",
="056554","美律富邦6A購01","0","0","0","--","--","--","--"," ","0.00","3.22","20","3.28","10","186.50",
="056555","群創富邦68購02","71,000","9","46,580","0.60","0.82","0.60","0.80","+","0.18","0.75","30","0.82","100","16.30",
="056556","潤泰全富邦68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.06","10","45.10",
="056557","儒鴻富邦68購01","0","0","0","--","--","--","--"," ","0.00","3.05","11","--","0","392.50",
="056558","宏達電永昌68購03","60,000","7","30,500","0.56","0.56","0.47","0.47","-","0.07","0.46","40","0.52","10","0.00",
="056559","智邦永昌69購01","0","0","0","--","--","--","--"," ","0.00","4.72","10","4.81","10","0.00",
="056560","中石化永昌69購01","5,000","2","1,790","0.36","0.36","0.35","0.35","X","0.00","0.33","10","0.36","10","0.00",
="056561","宏碁永昌68購01","10,000","1","11,200","1.12","1.12","1.12","1.12","X","0.00","1.09","10","1.14","10","0.00",
="056562","群創永昌69購01","10,000","1","14,500","1.45","1.45","1.45","1.45","+","0.18","1.60","10","1.70","10","0.00",
="056563","聯發科永昌6A購01","3,000","3","13,980","4.48","4.84","4.48","4.84","+","0.53","4.56","31","4.60","1","0.00",
="056564","聯發科永昌6A購02","71,000","8","403,950","5.65","6.00","5.55","5.95","+","1.09","5.70","30","5.80","10","0.00",
="056565","鴻海永昌68購01","0","0","0","--","--","--","--"," ","0.00","25.20","10","26.10","10","0.00",
="056566","瑞儀日盛68購01","0","0","0","--","--","--","--"," ","0.00","0.55","25","0.56","25","67.70",
="056567","滬深2X日盛6B購01","96,000","10","201,330","2.18","2.18","2.00","2.03","-","0.13","2.06","25","2.07","25","14.87",
="056568","鴻海日盛6A購01","0","0","0","--","--","--","--"," ","0.00","12.20","25","13.20","10","116.50",
="056569","可成統一69購01","0","0","0","--","--","--","--"," ","0.00","3.57","108","3.64","10","365.00",
="056570","樺漢統一69購02","0","0","0","--","--","--","--"," ","0.00","0.05","178","0.07","30","383.00",
="056571","大立光兆豐68購01","84,000","19","65,530","0.84","0.84","0.75","0.75","-","0.15","0.75","8","0.85","1","4,760.00",
="056572","大立光兆豐68購02","10,000","1","8,300","0.83","0.83","0.83","0.83","-","0.18","0.82","40","--","0","4,760.00",
="056573","大立光兆豐68購03","0","0","0","--","--","--","--"," ","0.00","0.71","40","0.72","10","4,760.00",
="056574","大立光兆豐68購04","169,000","2","84,790","0.51","0.51","0.49","0.49","-","0.10","0.40","10","0.41","10","4,760.00",
="056575","東陽國票69購01","262,000","9","68,610","0.24","0.29","0.24","0.28","+","0.08","0.28","25","0.29","35","57.60",
="056576","瑞儀國票69購01","0","0","0","--","--","--","--"," ","0.00","0.82","25","0.83","10","67.70",
="056577","鑽全國票69購01","0","0","0","--","--","--","--"," ","0.00","0.23","25","0.24","35","86.30",
="056578","A50正2群益68購01","0","0","0","--","--","--","--"," ","0.00","1.98","25","2.00","10","28.61",
="056579","S&P反1群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.18","25","0.19","10","15.70",
="056580","大立光群益68購02","0","0","0","--","--","--","--"," ","0.00","0.50","55","0.51","10","4,760.00",
="056581","大立光群益68購03","5,000","1","1,950","0.39","0.39","0.39","0.39","-","0.08","0.37","25","0.38","10","4,760.00",
="056582","大立光群益68購04","2,000","1","620","0.31","0.31","0.31","0.31","-","0.06","0.27","25","0.28","10","4,760.00",
="056583","大立光群益69購06","20,000","2","22,250","1.12","1.12","1.11","1.11","-","0.16","1.10","25","1.11","10","4,760.00",
="056584","大立光群益69購07","0","0","0","--","--","--","--"," ","0.00","0.77","25","0.78","10","4,760.00",
="056585","中纖群益68購01","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.04","10","8.35",
="056586","宏達電群益68購03","1,462,000","14","57,890","0.04","0.05","0.03","0.03","-","0.02","0.03","823","0.04","10","71.70",
="056587","宏碁群益6A購01","138,000","8","83,690","0.61","0.69","0.60","0.61","-","0.01","0.61","24","0.63","10","16.00",
="056588","深中小群益69購01","0","0","0","--","--","--","--"," ","0.00","0.86","25","0.87","10","14.27",
="056589","群創群益68購04","3,800,000","80","2,968,080","0.73","0.95","0.70","0.93","+","0.21","0.90","45","0.93","5","16.30",
="056590","日月光中信6B購01","114,000","2","77,660","0.69","0.69","0.68","0.68"," ","0.00","0.68","30","0.69","30","39.05",
="056591","永豐金中信6A購01","288,000","11","166,770","0.58","0.60","0.57","0.60","+","0.01","0.60","10","0.61","10","9.35",
="056592","和碩中信6A購01","5,000","1","13,400","2.68","2.68","2.68","2.68","+","0.15","2.77","10","2.81","10","97.60",
="056593","東聯中信68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","410","24.55",
="056594","智易中信6A購01","0","0","0","--","--","--","--"," ","0.00","0.12","30","0.13","30","51.50",
="056595","儒鴻中信68購01","44,000","7","136,760","2.75","3.56","2.75","3.56","+","1.02","3.50","10","3.90","2","392.50",
="056596","台光電台新68購01","13,000","2","18,470","1.43","1.43","1.39","1.39","-","0.16","1.35","20","1.40","50","0.00",
="056597","佳世達台新68購01","0","0","0","--","--","--","--"," ","0.00","3.12","10","3.20","100","0.00",
="056598","葡萄王台新68購01","220,000","5","219,700","1.00","1.02","0.98","1.02","+","0.05","1.03","20","1.04","10","0.00",
="056599","綠悅台新68購01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.08","10","0.00",
="056600","TPK永豐69購02","40,000","2","75,600","1.90","1.90","1.88","1.88","+","0.01","1.87","30","1.93","30","93.10",
="056601","王品永豐68購01","0","0","0","--","--","--","--"," ","0.00","1.39","30","1.43","30","187.00",
="056602","可成永豐69購01","0","0","0","--","--","--","--"," ","0.00","3.32","30","3.40","30","365.00",
="056603","康友永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.77","30","0.78","30","455.00",
="056604","啟碁永豐68購01","25,000","2","8,000","0.32","0.32","0.32","0.32"," ","0.00","0.31","30","0.32","30","90.80",
="056605","敬鵬永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.27","30","0.28","30","61.40",
="056606","瑞儀永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.64","30","0.65","30","67.70",
="056607","葡萄王康和68購01","5,000","1","3,500","0.70","0.70","0.70","0.70","X","0.00","0.72","10","0.74","10","203.50",
="056608","力成元富68購01","0","0","0","--","--","--","--"," ","0.00","0.41","25","0.42","25","94.10",
="056609","上銀元富68購02","20,000","2","38,200","1.96","1.96","1.86","1.86","-","0.04","1.74","25","1.76","10","201.00",
="056610","大立光元富68購01","0","0","0","--","--","--","--"," ","0.00","0.83","25","0.84","25","4,760.00",
="056611","大立光元富68購02","40,000","3","36,700","0.97","0.97","0.89","0.89","-","0.15","0.89","5","0.90","25","4,760.00",
="056612","大立光元富68購03","0","0","0","--","--","--","--"," ","0.00","0.74","25","0.75","25","4,760.00",
="056613","大立光元富69購01","20,000","1","17,400","0.87","0.87","0.87","0.87","-","0.11","0.87","5","0.88","25","4,760.00",
="056614","台積電元富6C購01","13,000","3","26,130","2.01","2.01","2.01","2.01"," ","0.00","2.07","25","2.11","25","209.00",
="056615","台積電元富6C購02","105,000","4","152,150","1.45","1.47","1.42","1.47"," ","0.00","1.47","25","1.49","25","209.00",
="056616","第一金元富68購01","30,000","3","54,000","1.82","1.82","1.79","1.79","X","0.00","1.72","25","1.79","10","20.40",
="056617","華固元富68購01","97,000","3","105,230","1.08","1.09","1.08","1.09","X","0.00","1.09","25","1.12","25","71.80",
="056618","綠悅元富68購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.03","20","125.50",
="056619","鴻海元富6C購01","0","0","0","--","--","--","--"," ","0.00","6.20","25","6.35","10","116.50",
="056620","亞光凱基68購02","0","0","0","--","--","--","--"," ","0.00","2.08","30","2.14","30","53.40",
="056621","東聯凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","30","24.55",
="056622","長虹凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.11","30","0.12","30","69.90",
="056623","神達凱基68購01","150,000","3","83,600","0.54","0.56","0.54","0.56","+","0.02","0.55","30","0.56","30","38.80",
="056624","華固凱基68購01","692,000","21","515,050","0.65","0.81","0.65","0.78","+","0.13","0.77","30","0.79","30","71.80",
="056625","群創凱基68購01","1,656,000","35","1,921,720","1.09","1.33","1.09","1.33","+","0.29","1.33","20","1.40","30","16.30",
="056626","綠悅凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","30","125.50",
="056627","GIS元大69購01","0","0","0","--","--","--","--"," ","0.00","10.30","100","--","0","229.00",
="056628","力成元大68購02","0","0","0","--","--","--","--"," ","0.00","0.19","100","0.20","100","94.10",
="056629","允強元大68購01","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.03","100","26.20",
="056630","台苯元大68購02","50,000","1","9,000","0.18","0.18","0.18","0.18","X","0.00","0.18","100","0.19","100","21.30",
="056631","和碩元大68購01","10,000","1","22,500","2.25","2.25","2.25","2.25","+","0.14","2.27","100","2.31","100","97.60",
="056632","東聯元大68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","24.55",
="056633","長虹元大68購01","0","0","0","--","--","--","--"," ","0.00","0.08","100","0.09","100","69.90",
="056634","冠德元大68購01","0","0","0","--","--","--","--"," ","0.00","0.14","100","0.15","100","20.35",
="056635","南亞元大68購02","0","0","0","--","--","--","--"," ","0.00","0.09","100","0.10","100","75.50",
="056636","茂林元大68購03","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.03","100","48.00",
="056637","崇越元大68購01","10,000","1","3,500","0.35","0.35","0.35","0.35","+","0.03","0.34","100","0.35","100","92.10",
="056638","景碩元大68購01","430,000","8","84,500","0.20","0.20","0.19","0.19","X","0.00","0.18","200","0.19","100","79.60",
="056639","華通元大68購01","0","0","0","--","--","--","--"," ","0.00","4.17","100","--","0","24.40",
="056640","華新科元大69購01","0","0","0","--","--","--","--"," ","0.00","1.82","100","1.84","100","53.90",
="056641","超眾元大6A購01","0","0","0","--","--","--","--"," ","0.00","0.19","100","0.20","100","132.00",
="056642","聯電元大68購01","71,000","4","233,010","3.31","3.31","3.11","3.11","-","0.19","2.86","100","2.95","100","14.40",
="056643","臻鼎玉山68購01","0","0","0","--","--","--","--"," ","0.00","0.12","10","0.13","10","0.00",
="056644","TPK國泰68購01","8,000","1","14,560","1.82","1.82","1.82","1.82","+","0.03","1.76","100","1.78","15","93.10",
="056645","力成國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.48","499","0.49","15","94.10",
="056646","大立光國泰6A購03","0","0","0","--","--","--","--"," ","0.00","1.67","280","1.69","100","4,760.00",
="056647","大立光國泰6A購04","2,000","1","2,500","1.25","1.25","1.25","1.25","-","0.07","1.22","380","1.23","105","4,760.00",
="056648","大立光國泰6A購05","0","0","0","--","--","--","--"," ","0.00","2.06","499","2.09","100","4,760.00",
="056649","中砂國泰69購02","213,000","12","259,890","1.32","1.32","1.14","1.14","-","0.16","1.12","320","1.13","120","72.70",
="056650","彩晶國泰68購01","20,000","2","18,000","0.89","0.93","0.89","0.93","+","0.03","0.92","30","1.15","2","9.28",
="056651","大立光富邦69購03","0","0","0","--","--","--","--"," ","0.00","0.92","10","0.93","10","4,760.00",
="056652","大立光富邦69購04","0","0","0","--","--","--","--"," ","0.00","1.31","10","1.32","10","4,760.00",
="056653","大立光富邦6A購04","10,000","2","11,000","1.11","1.11","1.09","1.09","-","0.06","1.07","10","1.08","10","4,760.00",
="056654","大立光富邦6A購05","0","0","0","--","--","--","--"," ","0.00","1.42","10","1.43","10","4,760.00",
="056655","長虹富邦6A購01","35,000","5","7,340","0.20","0.23","0.19","0.23","+","0.03","0.22","25","0.23","10","69.90",
="056656","國喬富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.04","30","0.06","15","21.30",
="056657","景碩富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.20","10","0.21","10","79.60",
="056658","智邦富邦68購02","0","0","0","--","--","--","--"," ","0.00","3.04","30","--","0","78.00",
="056659","華夏富邦68購01","150,000","3","104,000","0.67","0.71","0.67","0.71","X","0.00","0.69","30","0.70","30","28.60",
="056660","大立光第一72購01","96,000","18","451,870","4.85","4.85","4.65","4.65","-","0.30","4.61","10","4.64","10","4,760.00",
="056661","敬鵬第一72購01","4,000","1","2,480","0.62","0.62","0.62","0.62","-","0.02","0.61","10","0.62","10","61.40",
="056662","瑞儀第一72購01","0","0","0","--","--","--","--"," ","0.00","1.48","10","1.49","10","67.70",
="056663","友達日盛69購02","48,000","6","22,870","0.49","0.49","0.44","0.49","X","0.00","0.50","25","0.53","10","13.55",
="056664","利勤日盛68購01","60,000","4","30,980","0.51","0.52","0.50","0.50","+","0.02","0.49","25","0.50","25","93.00",
="056665","葡萄王日盛69購01","23,000","3","22,870","0.99","1.00","0.99","1.00","+","0.01","1.01","25","1.02","25","203.50",
="056666","榮化日盛68購01","0","0","0","--","--","--","--"," ","0.00","0.17","25","0.18","25","42.40",
="056667","長虹統一69購01","0","0","0","--","--","--","--"," ","0.00","0.16","20","0.17","10","69.90",
="056668","景碩統一6A購01","797,000","14","369,190","0.49","0.49","0.44","0.44","-","0.05","0.44","100","0.45","108","79.60",
="056669","華固統一69購01","160,000","19","89,380","0.51","0.59","0.51","0.58","+","0.07","0.57","20","0.58","8","71.80",
="056670","新光金統一6A購01","0","0","0","--","--","--","--"," ","0.00","0.32","216","0.33","108","8.13",
="056671","T50反1凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.04","30","0.06","8","14.06",
="056672","T50反1凱基68購02","0","0","0","--","--","--","--"," ","0.00","0.02","30","0.03","30","14.06",
="056673","T50反1凱基68購03","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","30","14.06",
="056674","中纖凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","30","8.35",
="056675","台光電凱基69購03","777,000","43","698,580","0.97","0.97","0.85","0.87","-","0.11","0.85","30","0.87","20","143.50",
="056676","台聚凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.03","30","0.04","30","15.60",
="056677","兆赫凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.11","30","0.12","30","30.90",
="056678","康友凱基6B購01","0","0","0","--","--","--","--"," ","0.00","1.00","30","1.01","30","455.00",
="056679","華邦電凱基68購03","20,000","1","70,200","3.51","3.51","3.51","3.51","X","0.00","3.41","30","3.51","30","18.15",
="056680","聯成凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.12","30","0.13","30","13.50",
="056681","GIS兆豐69購01","0","0","0","--","--","--","--"," ","0.00","8.85","10","--","0","229.00",
="056682","南亞科兆豐69購01","122,000","10","177,330","1.54","1.54","1.43","1.43","-","0.08","1.42","10","1.44","10","54.30",
="056683","智邦兆豐69購01","0","0","0","--","--","--","--"," ","0.00","3.81","10","--","0","78.00",
="056684","華新科兆豐68購01","10,000","1","22,500","2.25","2.25","2.25","2.25","+","0.01","2.07","10","2.11","10","53.90",
="056685","群創兆豐68購02","30,000","3","43,100","1.35","1.52","1.35","1.52","X","0.00","1.52","10","1.55","10","16.30",
="056686","群創兆豐68購03","61,000","3","73,460","1.20","1.46","1.20","1.46","+","0.42","1.41","10","1.48","30","16.30",
="056687","儒鴻兆豐68購03","33,000","4","76,080","2.29","2.46","2.29","2.46","+","0.26","2.63","10","--","0","392.50",
="056688","聯發科兆豐68購01","66,000","8","108,520","1.61","1.82","1.61","1.72","+","0.36","1.65","10","1.70","10","267.50",
="056689","T50反1中信68購02","0","0","0","--","--","--","--"," ","0.00","0.39","399","0.40","399","14.06",
="056690","中纖中信68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","8.35",
="056691","宏達電中信6A購01","0","0","0","--","--","--","--"," ","0.00","0.22","30","0.23","30","71.70",
="056692","綠悅中信68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","40","125.50",
="056693","上銀永豐68購01","12,000","4","13,680","1.19","1.19","1.07","1.07","-","0.09","1.05","30","1.09","30","201.00",
="056694","仁寶永豐69購01","10,000","2","8,900","0.89","0.89","0.89","0.89","+","0.01","0.88","30","0.89","10","20.60",
="056695","長虹永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.13","30","0.14","30","69.90",
="056696","超眾永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.19","30","0.20","30","132.00",
="056697","鴻海永豐69購01","40,000","1","176,000","4.40","4.40","4.40","4.40","X","0.00","4.32","10","4.40","30","116.50",
="056698","GIS群益69購01","0","0","0","--","--","--","--"," ","0.00","6.20","45","6.35","10","229.00",
="056699","TPK群益69購01","10,000","5","46,100","4.56","4.69","4.47","4.69","+","0.13","4.47","25","4.51","10","93.10",
="056700","上銀群益68購01","0","0","0","--","--","--","--"," ","0.00","2.09","25","2.19","10","201.00",
="056701","大立光群益6A購04","10,000","1","9,400","0.94","0.94","0.94","0.94","-","0.03","0.87","25","0.88","10","4,760.00",
="056702","大立光群益6A購05","0","0","0","--","--","--","--"," ","0.00","0.78","25","0.79","10","4,760.00",
="056703","大立光群益6A購06","0","0","0","--","--","--","--"," ","0.00","0.56","25","0.57","10","4,760.00",
="056704","中石化群益69購02","0","0","0","--","--","--","--"," ","0.00","0.24","25","0.25","10","11.90",
="056705","中信金群益68購01","546,000","7","481,060","0.90","0.90","0.88","0.89","-","0.01","0.90","25","0.92","10","20.00",
="056706","日友群益68購02","0","0","0","--","--","--","--"," ","0.00","1.50","25","1.60","10","156.50",
="056707","可成群益68購01","0","0","0","--","--","--","--"," ","0.00","4.53","25","4.63","10","365.00",
="056708","台聚群益68購01","0","0","0","--","--","--","--"," ","0.00","0.14","25","0.15","10","15.60",
="056709","台聚群益68購02","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.04","10","15.60",
="056710","盛餘群益68購01","0","0","0","--","--","--","--"," ","0.00","0.24","25","0.25","10","37.30",
="056711","景碩群益68購01","0","0","0","--","--","--","--"," ","0.00","0.22","25","0.23","10","79.60",
="056712","華固群益68購01","0","0","0","--","--","--","--"," ","0.00","0.91","25","0.99","10","71.80",
="056713","華固群益68購02","50,000","1","20,000","0.40","0.40","0.40","0.40","+","0.07","0.42","25","0.45","10","71.80",
="056714","華夏群益68購02","0","0","0","--","--","--","--"," ","0.00","0.62","25","0.63","10","28.60",
="056715","儒鴻群益68購02","0","0","0","--","--","--","--"," ","0.00","1.95","25","2.00","10","392.50",
="056716","聯成群益68購01","0","0","0","--","--","--","--"," ","0.00","0.18","25","0.19","10","13.50",
="056717","聯電群益6A購01","50,000","1","93,500","1.87","1.87","1.87","1.87","-","0.15","1.72","25","1.79","10","14.40",
="056718","燁輝群益68購01","60,000","3","25,100","0.41","0.42","0.41","0.42","+","0.01","0.42","25","0.45","10","13.60",
="056719","潤泰全玉山69購01","0","0","0","--","--","--","--"," ","0.00","0.01","124","0.03","13","0.00",
="056720","聯詠玉山69購01","10,000","1","6,300","0.63","0.63","0.63","0.63","+","0.04","0.63","33","0.65","33","0.00",
="056721","新唐國泰69購01","0","0","0","--","--","--","--"," ","0.00","0.62","200","0.63","140","43.95",
="056722","大立光富邦6C購03","200,000","12","149,800","0.78","0.78","0.74","0.74","-","0.07","0.74","10","0.75","10","4,760.00",
="056723","兆豐金富邦6A購01","117,000","7","205,250","1.78","1.80","1.75","1.80","+","0.19","1.81","20","1.84","10","25.60",
="056724","美律富邦69購01","5,000","1","15,300","3.06","3.06","3.06","3.06","-","0.25","3.05","30","3.10","10","186.50",
="056725","華固富邦68購01","603,000","13","259,110","0.38","0.47","0.38","0.47","+","0.08","0.47","30","0.49","30","71.80",
="056726","華通富邦68購01","0","0","0","--","--","--","--"," ","0.00","5.95","30","--","0","24.40",
="056727","義隆富邦68購01","0","0","0","--","--","--","--"," ","0.00","1.41","30","1.47","30","43.15",
="056728","T50反1元富6A購01","0","0","0","--","--","--","--"," ","0.00","0.23","25","0.24","25","14.06",
="056729","日友元富68購01","0","0","0","--","--","--","--"," ","0.00","1.22","25","1.26","10","156.50",
="056730","台苯元富6B購01","38,000","5","14,490","0.38","0.39","0.38","0.38","-","0.01","0.38","25","0.39","25","21.30",
="056731","台聚元富68購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","15.60",
="056732","京元電元富69購01","10,000","1","4,700","0.47","0.47","0.47","0.47","-","0.03","0.47","25","0.48","25","31.00",
="056733","東陽元富68購01","0","0","0","--","--","--","--"," ","0.00","0.16","25","0.17","25","57.60",
="056734","東聯元富68購01","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.04","11","24.55",
="056735","長虹元富68購01","0","0","0","--","--","--","--"," ","0.00","0.09","25","0.10","25","69.90",
="056736","國喬元富69購01","0","0","0","--","--","--","--"," ","0.00","0.24","25","0.25","25","21.30",
="056737","堤維西元富68購01","30,000","1","2,700","0.09","0.09","0.09","0.09","X","0.00","0.08","25","0.09","25","32.55",
="056738","智易元富6B購01","0","0","0","--","--","--","--"," ","0.00","0.20","25","0.21","25","51.50",
="056739","貿聯元富68購03","0","0","0","--","--","--","--"," ","0.00","1.09","25","1.13","10","210.00",
="056740","聯鈞元富68購01","10,000","1","1,100","0.11","0.11","0.11","0.11","X","0.00","0.12","25","0.13","25","138.50",
="056741","東陽台新68購01","43,000","4","11,270","0.26","0.30","0.26","0.30","+","0.08","0.28","20","0.29","20","0.00",
="056742","TPK元大69購01","8,000","1","27,760","3.47","3.47","3.47","3.47","X","0.00","3.44","100","3.52","100","93.10",
="056743","大聯大元大69購01","11,000","1","3,410","0.31","0.31","0.31","0.31","-","0.01","0.30","100","0.31","100","40.65",
="056744","中鋼元大68購02","70,000","4","14,900","0.19","0.22","0.19","0.22","+","0.05","0.23","100","0.25","100","25.40",
="056745","亞光元大68購02","0","0","0","--","--","--","--"," ","0.00","1.99","100","2.03","100","53.40",
="056746","亞光元大68購03","0","0","0","--","--","--","--"," ","0.00","1.98","100","2.04","100","53.40",
="056747","金融類元大68購03","30,000","2","10,700","0.37","0.37","0.35","0.35","-","0.05","0.37","495","0.38","495","0.00",
="056748","金融類元大68購04","21,000","2","13,860","0.66","0.66","0.66","0.66","X","0.00","0.68","495","0.69","495","0.00",
="056749","美律元大68購01","0","0","0","--","--","--","--"," ","0.00","2.38","100","2.45","50","186.50",
="056750","高股息元大68購03","0","0","0","--","--","--","--"," ","0.00","0.46","495","0.47","495","25.75",
="056751","高股息元大68購04","0","0","0","--","--","--","--"," ","0.00","0.94","495","0.95","495","25.75",
="056752","國喬元大68購02","0","0","0","--","--","--","--"," ","0.00","0.04","100","0.05","100","21.30",
="056753","彩晶元大6A購01","2,587,000","32","1,469,450","0.60","0.60","0.56","0.59","+","0.05","0.57","100","0.58","100","9.28",
="056754","華邦電元大68購03","0","0","0","--","--","--","--"," ","0.00","3.37","100","3.46","10","18.15",
="056755","華固元大68購01","261,000","11","167,730","0.56","0.69","0.56","0.69","+","0.14","0.70","100","0.72","100","71.80",
="056756","開發金元大6A購01","525,000","12","451,300","0.86","0.86","0.85","0.86"," ","0.00","0.85","30","0.86","50","8.77",
="056757","新唐元大68購01","0","0","0","--","--","--","--"," ","0.00","0.13","100","0.14","100","43.95",
="056758","瑞儀元大68購02","10,000","1","2,700","0.27","0.27","0.27","0.27","-","0.02","0.27","100","0.28","100","67.70",
="056759","電子類元大68購03","0","0","0","--","--","--","--"," ","0.00","2.13","495","2.14","495","0.00",
="056760","電子類元大68購04","0","0","0","--","--","--","--"," ","0.00","2.60","495","2.61","495","0.00",
="056761","滬深2X元大68購01","23,000","16","49,050","2.24","2.26","2.03","2.11","-","0.08","2.11","100","2.16","100","14.87",
="056762","臺股指元大68購03","0","0","0","--","--","--","--"," ","0.00","0.56","495","0.57","495","0.00",
="056763","臺股指元大68購04","0","0","0","--","--","--","--"," ","0.00","1.53","495","1.54","495","0.00",
="056764","鴻海元大69購01","0","0","0","--","--","--","--"," ","0.00","4.35","100","--","0","116.50",
="056765","神達日盛68購01","0","0","0","--","--","--","--"," ","0.00","0.91","25","0.93","25","38.80",
="056766","儒鴻日盛68購01","20,000","1","53,600","2.68","2.68","2.68","2.68","X","0.00","2.87","25","2.93","10","392.50",
="056767","聯發科日盛6A購01","40,000","11","124,310","2.89","3.30","2.89","3.20","+","0.45","3.01","25","3.04","25","267.50",
="056768","可成統一6A購02","0","0","0","--","--","--","--"," ","0.00","2.25","108","2.33","10","365.00",
="056769","盛餘統一68購01","0","0","0","--","--","--","--"," ","0.00","0.25","20","0.26","10","37.30",
="056770","貿聯統一69購01","0","0","0","--","--","--","--"," ","0.00","1.12","108","1.20","10","210.00",
="056771","葡萄王統一69購01","0","0","0","--","--","--","--"," ","0.00","0.85","108","0.88","28","203.50",
="056772","T50反1元大6C購01","50,000","1","11,000","0.22","0.22","0.22","0.22","-","0.01","0.21","150","0.22","100","14.06",
="056773","TPK元大68購03","90,000","3","125,500","1.40","1.40","1.39","1.39","-","0.01","1.38","100","1.39","100","93.10",
="056774","卜蜂元大68購01","40,000","1","168,400","4.21","4.21","4.21","4.21","X","0.00","4.21","100","--","0","72.80",
="056775","中石化元大69購01","230,000","4","22,700","0.09","0.10","0.09","0.10","+","0.03","0.08","100","0.09","100","11.90",
="056776","中磊元大68購01","5,000","1","800","0.16","0.16","0.16","0.16","X","0.00","0.15","100","0.16","100","79.60",
="056777","台新金元大68購01","2,000","1","3,140","1.57","1.57","1.57","1.57","X","0.00","1.60","100","1.67","100","13.95",
="056778","全新元大68購01","20,000","1","6,200","0.31","0.31","0.31","0.31","+","0.03","0.32","100","0.33","100","58.50",
="056779","長榮航元大68購01","20,000","4","6,200","0.29","0.33","0.29","0.33","+","0.07","0.32","100","0.33","100","15.40",
="056780","晶豪科元大69購02","71,000","6","79,940","1.14","1.14","1.11","1.11","-","0.03","1.10","100","1.11","70","36.80",
="056781","景碩元大68購02","0","0","0","--","--","--","--"," ","0.00","0.11","100","0.12","100","79.60",
="056782","新日興元大6B購01","11,000","1","16,170","1.47","1.47","1.47","1.47","+","0.06","1.55","100","1.58","100","99.90",
="056783","群創元大68購06","224,000","13","292,690","1.26","1.46","1.25","1.46","+","0.24","1.43","100","1.49","103","16.30",
="056784","群創元大68購07","100,000","2","170,000","1.70","1.70","1.70","1.70","X","0.00","1.65","100","1.70","100","16.30",
="056785","群創元大69購03","0","0","0","--","--","--","--"," ","0.00","1.24","100","1.33","10","16.30",
="056786","電子類元大72購01","0","0","0","--","--","--","--"," ","0.00","1.50","100","1.51","100","0.00",
="056787","鴻海元大68購05","628,000","68","2,748,160","4.32","4.45","4.18","4.20","-","0.01","4.23","100","4.32","10","116.50",
