"106年06月12日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="055884","微星中信67購01","0","0","0","--","--","--","--"," ","0.00","0.05","30","0.06","10","69.50",
="055885","聯發科中信67購01","0","0","0","--","--","--","--"," ","0.00","0.70","30","0.80","10","248.50",
="055886","友達統一67購01","0","0","0","--","--","--","--"," ","0.00","0.07","108","0.08","49","12.20",
="055887","智邦統一69購01","55,000","6","121,400","2.15","2.30","2.15","2.30","X","0.00","2.31","136","--","0","78.30",
="055888","緯創統一67購02","620,000","12","444,430","0.63","0.84","0.63","0.81","+","0.09","0.80","10","0.81","10","30.35",
="055889","大同凱基67購01","101,000","3","161,880","1.58","1.64","1.54","1.64","+","0.04","2.39","30","2.49","30","14.00",
="055890","國喬凱基67購01","0","0","0","--","--","--","--"," ","0.00","0.44","30","0.45","30","20.95",
="055891","東陽日盛6A購01","0","0","0","--","--","--","--"," ","0.00","0.11","25","0.12","25","52.90",
="055892","華邦電日盛67購01","0","0","0","--","--","--","--"," ","0.00","7.05","25","7.50","10","18.10",
="055893","儒鴻統一69購01","321,000","12","175,980","0.54","0.58","0.50","0.53","-","0.02","0.53","108","0.54","108","319.00",
="055894","力成元大67購01","0","0","0","--","--","--","--"," ","0.00","0.75","100","0.76","100","92.70",
="055895","矽創元大67購01","0","0","0","--","--","--","--"," ","0.00","0.17","100","0.18","100","89.20",
="055896","英業達元大67購01","8,000","1","1,120","0.14","0.14","0.14","0.14","-","0.01","0.14","100","0.15","100","24.20",
="055897","深中小元大67購02","100,000","2","21,500","0.22","0.22","0.21","0.21","-","0.01","0.21","100","0.22","100","13.74",
="055898","富邦金元大67購02","250,000","1","15,000","0.06","0.06","0.06","0.06"," ","0.00","0.05","100","0.06","100","46.00",
="055899","智邦元大67購02","52,000","2","138,860","2.67","2.68","2.67","2.68","X","0.00","3.23","10","--","0","78.30",
="055900","潤泰全元大68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","44.55",
="055901","儒鴻元大68購01","168,000","3","76,680","0.46","0.46","0.40","0.40","-","0.04","0.39","100","0.40","100","319.00",
="055902","聯發科元大67購04","544,000","19","241,440","0.41","0.58","0.41","0.49","-","0.11","0.45","100","0.47","100","248.50",
="055903","鴻海元大68購03","0","0","0","--","--","--","--"," ","0.00","2.22","100","2.30","100","102.00",
="055904","FB上証群益68購02","12,000","1","5,040","0.42","0.42","0.42","0.42","X","0.00","0.41","25","0.42","10","27.94",
="055905","大同群益68購01","3,970,000","74","4,955,600","1.07","1.51","1.07","1.51","+","0.39","1.55","25","1.64","10","14.00",
="055906","大同群益69購01","914,000","24","1,210,020","1.06","1.60","1.06","1.60","+","0.47","1.57","25","1.61","10","14.00",
="055907","友達群益67購06","75,000","1","2,250","0.03","0.03","0.03","0.03","X","0.00","0.03","25","0.05","10","12.20",
="055908","台化群益67購01","0","0","0","--","--","--","--"," ","0.00","0.13","25","0.14","10","90.00",
="055909","宏碁群益68購01","0","0","0","--","--","--","--"," ","0.00","1.35","25","1.45","10","16.10",
="055910","東陽群益68購02","0","0","0","--","--","--","--"," ","0.00","0.14","25","0.15","10","52.90",
="055911","彩晶群益67購01","182,000","12","111,030","0.61","0.66","0.59","0.66","-","0.02","0.66","25","0.67","10","8.42",
="055912","華夏群益68購01","0","0","0","--","--","--","--"," ","0.00","1.71","25","1.74","10","28.65",
="055913","華通群益68購01","0","0","0","--","--","--","--"," ","0.00","4.23","25","4.33","10","24.60",
="055914","聯詠群益68購02","138,000","7","115,360","0.88","0.88","0.82","0.87","-","0.08","0.85","25","0.87","10","123.00",
="055915","寶滬深群益67購01","0","0","0","--","--","--","--"," ","0.00","0.40","25","0.41","10","15.88",
="055916","彩晶合庫67購01","15,000","1","4,350","0.29","0.29","0.29","0.29","-","0.03","0.28","10","0.29","10","8.42",
="055917","群創合庫67購01","50,000","1","31,000","0.62","0.62","0.62","0.62","-","0.11","0.62","50","0.71","10","14.05",
="055918","神基中信67購01","0","0","0","--","--","--","--"," ","0.00","0.05","30","0.06","10","40.10",
="055919","華通中信69購01","20,000","2","137,000","6.85","6.85","6.85","6.85","-","0.30","7.00","30","7.15","10","24.60",
="055920","群創中信69購01","13,000","6","20,900","1.57","1.65","1.57","1.65","X","0.00","1.74","30","1.77","10","14.05",
="055921","精誠中信67購01","0","0","0","--","--","--","--"," ","0.00","0.12","30","0.13","30","63.10",
="055922","潤泰全中信67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","44.55",
="055923","儒鴻中信69購01","0","0","0","--","--","--","--"," ","0.00","0.60","10","0.61","10","319.00",
="055924","力成永豐68購01","20,000","2","15,600","0.77","0.79","0.77","0.79","-","0.06","0.81","30","0.82","10","92.70",
="055925","大同永豐68購01","658,000","57","414,110","0.52","0.81","0.52","0.79","+","0.27","0.78","30","0.79","10","14.00",
="055926","神基永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.32","30","0.33","30","40.10",
="055927","神達永豐68購01","205,000","7","295,250","1.43","1.46","1.35","1.35","-","0.01","1.36","30","1.38","30","39.10",
="055928","瑞儀永豐67購01","110,000","11","125,100","1.11","1.18","1.11","1.15","X","0.00","1.15","30","1.16","30","66.40",
="055929","潤泰全永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.02","30","0.03","10","44.55",
="055930","智易國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.13","499","0.15","80","50.40",
="055931","微星國泰68購01","50,000","1","7,500","0.15","0.15","0.15","0.15","X","0.00","0.16","499","0.17","100","69.50",
="055932","群創國泰67購03","0","0","0","--","--","--","--"," ","0.00","1.15","499","1.21","15","14.05",
="055933","深中小富邦67購02","0","0","0","--","--","--","--"," ","0.00","0.19","10","0.20","10","13.74",
="055934","台光電兆豐67購01","0","0","0","--","--","--","--"," ","0.00","2.75","10","2.80","10","128.00",
="055935","神基兆豐67購01","0","0","0","--","--","--","--"," ","0.00","0.11","10","0.12","10","40.10",
="055936","國喬兆豐67購01","0","0","0","--","--","--","--"," ","0.00","0.21","10","0.22","10","20.95",
="055937","富邦金兆豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","46.00",
="055938","智易兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.11","10","0.12","10","50.40",
="055939","FB上証元富68購01","418,000","21","215,700","0.49","0.56","0.47","0.47","-","0.02","0.47","25","0.48","25","27.94",
="055940","宏碁元富68購01","50,000","2","78,000","1.56","1.56","1.56","1.56","-","0.09","1.51","25","1.56","25","16.10",
="055941","儒鴻元富69購01","10,000","2","4,450","0.44","0.45","0.44","0.45","X","0.00","0.43","25","0.44","25","319.00",
="055942","寶滬深元富68購01","11,000","2","3,080","0.28","0.28","0.28","0.28","-","0.01","0.27","26","0.28","25","15.88",
="055943","T50反1群益67購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.05","10","14.53",
="055944","T50反1群益67購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","14.53",
="055945","中鋼群益69購01","0","0","0","--","--","--","--"," ","0.00","0.24","25","0.25","10","24.20",
="055946","台橡群益68購01","0","0","0","--","--","--","--"," ","0.00","0.18","25","0.19","10","33.20",
="055947","台橡群益68購02","0","0","0","--","--","--","--"," ","0.00","0.10","25","0.11","10","33.20",
="055948","信邦群益67購01","0","0","0","--","--","--","--"," ","0.00","0.33","25","0.34","10","71.20",
="055949","智伸科群益67購01","0","0","0","--","--","--","--"," ","0.00","0.46","25","0.49","10","149.50",
="055950","微星群益67購05","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.10","10","69.50",
="055951","瑞軒群益67購01","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.08","10","20.30",
="055952","瑞儀群益68購01","357,000","7","413,920","1.18","1.20","1.14","1.20","X","0.00","1.17","25","1.19","10","66.40",
="055953","劍麟群益68購02","0","0","0","--","--","--","--"," ","0.00","0.08","25","0.10","10","149.50",
="055954","T50反1中信6C購01","676,000","11","571,050","0.85","0.86","0.84","0.86","+","0.05","0.85","499","0.86","499","14.53",
="055955","大同中信6B購01","467,000","35","826,400","1.62","2.21","1.58","2.18","+","0.53","2.10","10","2.13","10","14.00",
="055956","中鋼中信69購01","233,000","2","107,180","0.46","0.46","0.46","0.46"," ","0.00","0.41","30","0.42","30","24.20",
="055957","永冠中信6B購01","0","0","0","--","--","--","--"," ","0.00","0.46","30","0.47","30","91.60",
="055958","宏達電中信6B購01","4,000","1","2,800","0.70","0.70","0.70","0.70","-","0.04","0.70","30","0.71","30","70.20",
="055959","東陽中信67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.03","200","52.90",
="055960","長榮航中信69購01","0","0","0","--","--","--","--"," ","0.00","1.06","30","1.08","10","14.70",
="055961","義隆中信69購01","65,000","4","171,900","2.75","2.75","2.46","2.46","-","0.62","2.47","30","2.57","10","42.35",
="055962","緯創中信67購01","21,000","3","30,820","1.38","1.62","1.38","1.62","+","0.30","1.54","30","1.56","30","30.35",
="055963","樺漢中信67購01","20,000","2","400","0.02","0.02","0.02","0.02","-","0.01","0.02","30","0.05","40","390.00",
="055964","潤泰全台新67購01","10,000","1","100","0.01","0.01","0.01","0.01","X","0.00","0.01","20","0.02","5","0.00",
="055965","聯發科台新67購01","0","0","0","--","--","--","--"," ","0.00","1.52","20","1.57","10","0.00",
="055966","上銀合庫67購01","0","0","0","--","--","--","--"," ","0.00","2.85","10","2.94","10","208.00",
="055967","利勤永豐67購01","0","0","0","--","--","--","--"," ","0.00","0.04","30","0.05","10","73.70",
="055968","長榮航永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.23","30","0.24","30","14.70",
="055969","美律永豐68購01","50,000","5","167,400","3.34","3.36","3.34","3.36","-","0.19","--","0","--","0","186.50",
="055970","貿聯永豐68購01","0","0","0","--","--","--","--"," ","0.00","1.87","30","1.95","30","223.50",
="055971","新日興永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.21","30","--","0","97.00",
="055972","中壽元大68購01","20,000","1","400","0.02","0.02","0.02","0.02","X","0.00","0.01","397","0.02","80","29.30",
="055973","台化元大67購01","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.03","100","90.00",
="055974","臺股指元大67購04","0","0","0","--","--","--","--"," ","0.00","0.47","495","0.48","495","0.00",
="055975","臺股指元大67購05","0","0","0","--","--","--","--"," ","0.00","1.39","495","1.40","495","0.00",
="055976","劍麟元大67購01","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.06","100","149.50",
="055977","台光電日盛67購01","10,000","1","19,500","1.95","1.95","1.95","1.95","-","0.31","1.87","25","1.93","10","128.00",
="055978","聯鈞日盛69購01","80,000","1","55,200","0.69","0.69","0.69","0.69","-","0.06","0.72","25","0.73","10","139.50",
="055979","大同統一67購01","533,000","15","270,890","0.42","0.65","0.42","0.65","+","0.23","0.66","50","0.71","10","14.00",
="055980","東陽統一68購02","51,000","2","12,250","0.25","0.25","0.24","0.24","-","0.02","0.23","108","0.24","108","52.90",
="055981","智易統一68購01","50,000","2","4,010","0.08","0.09","0.08","0.09"," ","0.00","0.08","108","0.09","48","50.40",
="055982","潤泰全統一69購01","0","0","0","--","--","--","--"," ","0.00","0.02","108","0.10","10","44.55",
="055983","緯創國泰68購01","1,560,000","49","1,671,270","0.97","1.26","0.92","1.20","+","0.16","1.19","499","1.20","98","30.35",
="055984","TPK富邦69購01","0","0","0","--","--","--","--"," ","0.00","4.64","10","4.73","10","94.00",
="055985","大同富邦68購01","60,000","6","146,000","2.24","2.60","2.24","2.56","+","0.60","2.72","20","2.82","10","14.00",
="055986","康友富邦69購01","92,000","8","110,720","1.19","1.21","1.19","1.21","-","0.08","1.22","10","1.24","10","467.00",
="055987","華新富邦67購01","60,000","2","9,600","0.16","0.16","0.16","0.16","X","0.00","0.16","20","0.18","20","12.75",
="055988","緯創富邦67購01","90,000","9","74,300","0.80","0.92","0.78","0.92","+","0.04","1.01","20","1.04","20","30.35",
="055989","長虹凱基67購01","15,000","1","10,350","0.69","0.69","0.69","0.69","X","0.00","0.71","30","0.72","10","69.40",
="055990","富邦金凱基67購01","0","0","0","--","--","--","--"," ","0.00","0.04","30","0.05","30","46.00",
="055991","T50反1永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.11","30","0.12","30","14.53",
="055992","臻鼎永豐67購01","90,000","4","68,100","0.75","0.78","0.75","0.76","-","0.19","0.70","30","0.71","10","74.50",
="055993","聯鈞永豐68購01","30,000","3","25,400","0.82","0.87","0.82","0.87","X","0.00","0.86","30","0.87","10","139.50",
="055994","麗豐永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.26","30","0.27","30","134.50",
="055995","國喬日盛67購01","15,000","1","4,350","0.29","0.29","0.29","0.29","X","0.00","0.29","25","--","0","20.95",
="055996","滬深2X日盛67購02","1,000","1","1,020","1.02","1.02","1.02","1.02","+","0.05","0.94","25","0.95","25","14.47",
="055997","廣宇日盛69購01","135,000","5","114,060","0.85","0.85","0.84","0.84","-","0.09","0.81","25","0.82","25","26.95",
="055998","台橡統一6A購01","34,000","3","16,620","0.49","0.49","0.48","0.48","+","0.02","0.47","216","0.48","6","33.20",
="055999","緯創統一68購01","1,801,000","100","1,779,800","0.91","1.17","0.87","1.12","+","0.15","1.10","108","1.12","7","30.35",
="056000","大同凱基67購02","958,000","15","485,740","0.48","0.85","0.46","0.85","+","0.34","0.87","30","0.89","30","14.00",
="056001","大同凱基67購04","737,000","12","107,300","0.11","0.26","0.11","0.24","+","0.09","0.24","30","0.25","30","14.00",
="056002","長榮航凱基67購01","0","0","0","--","--","--","--"," ","0.00","0.17","30","0.18","30","14.70",
="056003","華夏凱基67購01","12,000","2","20,400","1.70","1.70","1.70","1.70","X","0.00","1.67","30","1.68","30","28.65",
="056004","鴻海凱基67購01","30,000","3","98,400","3.36","3.36","3.24","3.24","-","0.72","3.12","30","3.22","30","102.00",
="056005","鴻海凱基67購02","120,000","12","316,300","2.68","2.68","2.55","2.55","-","0.69","2.45","45","2.55","30","102.00",
="056006","智邦宏遠67購01","22,000","10","44,170","1.79","2.25","1.79","2.25","+","0.75","2.24","10","--","0","78.30",
="056007","大同群益68購02","2,590,000","47","2,208,250","0.73","1.18","0.71","1.13","+","0.38","1.13","25","1.16","10","14.00",
="056008","大同群益69購02","1,498,000","30","1,716,990","0.95","1.32","0.95","1.29","+","0.30","1.42","25","1.45","10","14.00",
="056009","友達群益67購07","0","0","0","--","--","--","--"," ","0.00","0.12","25","0.13","10","12.20",
="056010","台苯群益67購02","0","0","0","--","--","--","--"," ","0.00","1.13","25","1.16","10","23.55",
="056011","華通群益69購01","0","0","0","--","--","--","--"," ","0.00","4.78","3","4.86","10","24.60",
="056012","新日興群益68購04","0","0","0","--","--","--","--"," ","0.00","1.06","25","1.09","10","97.00",
="056013","鴻海群益68購06","0","0","0","--","--","--","--"," ","0.00","4.54","25","4.64","10","102.00",
="056014","鑽全群益68購01","0","0","0","--","--","--","--"," ","0.00","0.22","25","0.23","10","85.10",
="056015","大同元大67購02","384,000","5","291,020","0.68","0.80","0.68","0.80","+","0.08","1.04","100","1.06","100","14.00",
="056016","大同元大68購01","950,000","13","1,019,860","0.99","1.41","0.97","1.41","+","0.42","1.36","100","1.39","100","14.00",
="056017","可成元大67購03","0","0","0","--","--","--","--"," ","0.00","10.00","100","10.20","50","356.00",
="056018","南亞元大67購01","0","0","0","--","--","--","--"," ","0.00","0.12","100","0.13","100","71.30",
="056019","華新元大67購01","313,000","5","166,900","0.50","0.55","0.50","0.55","-","0.01","0.55","100","0.57","100","12.75",
="056020","臻鼎元大68購01","717,000","23","573,800","0.83","0.85","0.74","0.74","-","0.16","0.75","100","0.76","100","74.50",
="056021","聯發科元大67購05","0","0","0","--","--","--","--"," ","0.00","1.57","100","1.64","100","248.50",
="056022","聯發科元大68購02","107,000","7","178,230","1.58","1.73","1.58","1.68","-","0.12","1.60","105","1.62","100","248.50",
="056023","滬深2X康和67購01","2,000","1","1,900","0.95","0.95","0.95","0.95","X","0.00","0.91","10","0.92","10","14.47",
="056024","寶滬深康和67購01","0","0","0","--","--","--","--"," ","0.00","0.09","10","0.10","10","15.88",
="056025","上銀元富68購01","3,000","3","7,590","2.42","2.60","2.42","2.60","-","0.06","2.62","25","2.69","10","208.00",
="056026","大同元富67購01","544,000","23","484,660","0.77","1.19","0.77","1.19","+","0.36","1.21","25","1.28","15","14.00",
="056027","仁寶元富68購01","140,000","5","150,700","1.05","1.08","1.05","1.06","+","0.06","1.03","25","1.05","10","20.40",
="056028","允強元富67購01","0","0","0","--","--","--","--"," ","0.00","0.09","25","0.10","25","24.80",
="056029","日月光元富68購01","70,000","7","85,100","1.22","1.22","1.20","1.20","-","0.18","1.20","40","1.22","10","37.40",
="056030","台橡元富68購01","0","0","0","--","--","--","--"," ","0.00","0.26","25","0.27","25","33.20",
="056031","利勤元富67購01","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.05","25","73.70",
="056032","鑽全元富67購03","0","0","0","--","--","--","--"," ","0.00","0.09","25","0.10","25","85.10",
="056033","中鋼永昌67購01","150,000","1","79,500","0.53","0.53","0.53","0.53","-","0.04","0.49","10","0.51","10","0.00",
="056034","華新永昌68購01","254,000","9","191,640","0.70","0.82","0.70","0.82","+","0.10","0.79","10","0.82","110","0.00",
="056035","新光金永昌67購03","775,000","28","246,620","0.28","0.37","0.27","0.37","+","0.14","0.36","10","0.37","10","0.00",
="056036","大同國泰67購03","125,000","10","156,000","0.91","1.67","0.91","1.67","+","0.67","1.59","400","2.00","7","14.00",
="056037","大同國泰68購01","216,000","26","250,250","1.02","1.60","0.99","1.59","+","0.57","1.59","490","1.67","10","14.00",
="056038","台橡國泰67購01","72,000","2","10,820","0.16","0.16","0.15","0.15","X","0.00","0.15","499","0.16","15","33.20",
="056039","宏全國泰67購01","35,000","3","100,050","2.90","2.90","2.63","2.63","-","0.51","2.50","160","2.53","15","61.40",
="056040","智邦國泰67購01","200,000","16","825,800","3.90","4.75","3.72","4.75","+","1.40","4.90","160","--","0","78.30",
="056041","葡萄王國泰67購03","6,000","3","12,660","2.15","2.15","2.07","2.07","-","0.16","2.05","240","2.07","15","192.00",
="056042","滬深2X國泰69購01","121,000","5","273,650","2.26","2.35","2.19","2.19","-","0.03","2.17","499","2.19","200","14.47",
="056043","大同富邦68購02","278,000","16","310,000","1.04","1.28","1.00","1.28","+","0.20","1.60","20","1.68","10","14.00",
="056044","大成富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.90","20","0.94","20","31.60",
="056045","佳世達富邦6A購01","0","0","0","--","--","--","--"," ","0.00","3.38","20","--","0","24.70",
="056046","矽力富邦67購01","0","0","0","--","--","--","--"," ","0.00","1.05","30","1.09","10","574.00",
="056047","超眾富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.13","30","0.14","30","120.50",
="056048","微星富邦6A購01","0","0","0","--","--","--","--"," ","0.00","0.17","10","0.18","10","69.50",
="056049","聯發科富邦6A購02","399,000","19","1,175,820","2.85","3.09","2.75","2.98","-","0.16","2.94","10","2.95","10","248.50",
="056050","華新中信69購01","134,000","6","104,880","0.78","0.79","0.77","0.78","+","0.06","0.75","30","0.78","10","12.75",
="056051","臻鼎中信67購01","58,000","5","43,870","0.74","0.89","0.73","0.89","-","0.23","0.62","30","0.72","30","74.50",
="056052","大同台新67購01","215,000","13","124,600","0.45","0.72","0.45","0.72","+","0.28","0.68","20","0.72","10","0.00",
="056053","大同永豐68購02","1,140,000","32","517,180","0.36","0.60","0.36","0.60","+","0.22","0.59","30","0.60","30","14.00",
="056054","微星永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.15","30","0.16","30","69.50",
="056055","大同康和67購02","379,000","20","65,370","0.12","0.29","0.12","0.29","+","0.18","0.20","21","0.29","19","14.00",
="056056","深中小康和67購01","0","0","0","--","--","--","--"," ","0.00","0.21","10","0.22","10","13.74",
="056057","神基元富68購01","0","0","0","--","--","--","--"," ","0.00","0.16","25","0.17","25","40.10",
="056058","智邦元富67購01","5,000","1","13,850","2.77","2.77","2.77","2.77","X","0.00","3.09","25","--","0","78.30",
="056059","大同群益68購04","1,300,000","11","747,170","0.55","0.72","0.55","0.72","+","0.19","0.81","25","0.84","10","14.00",
="056060","智邦群益68購02","325,000","10","773,900","2.34","2.98","2.18","2.98","X","0.00","2.97","25","--","0","78.30",
="056061","瑞軒群益67購02","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.10","10","20.30",
="056062","緯創群益67購04","407,000","15","244,960","0.53","0.72","0.53","0.72","+","0.13","0.65","25","0.72","9","30.35",
="056063","緯創群益67購05","313,000","9","154,810","0.47","0.51","0.47","0.47","+","0.06","0.47","25","0.49","10","30.35",
="056064","麗豐群益67購01","0","0","0","--","--","--","--"," ","0.00","0.06","25","0.10","10","134.50",
="056065","中石化凱基67購01","110,000","4","97,900","0.89","0.89","0.89","0.89","-","0.02","0.89","30","0.93","30","11.40",
="056066","中鋼凱基67購01","0","0","0","--","--","--","--"," ","0.00","0.14","30","0.15","30","24.20",
="056067","友達凱基67購04","0","0","0","--","--","--","--"," ","0.00","0.10","30","0.11","30","12.20",
="056068","台光電凱基68購01","50,000","2","88,430","1.78","1.78","1.75","1.75","-","0.31","1.75","30","1.81","30","128.00",
="056069","台苯凱基67購01","0","0","0","--","--","--","--"," ","0.00","1.58","30","1.60","30","23.55",
="056070","康舒凱基67購01","50,000","1","12,000","0.24","0.24","0.24","0.24","X","0.00","0.23","30","0.24","30","22.60",
="056071","廣達凱基67購01","525,000","12","407,810","0.72","0.81","0.71","0.81"," ","0.00","0.80","30","0.81","30","70.10",
="056072","樺漢凱基67購02","8,000","1","560","0.07","0.07","0.07","0.07","X","0.00","0.07","30","0.08","30","390.00",
="056073","聯發科凱基67購02","0","0","0","--","--","--","--"," ","0.00","2.66","30","2.76","30","248.50",
="056074","上銀日盛69購01","0","0","0","--","--","--","--"," ","0.00","1.93","25","2.00","10","208.00",
="056075","大同日盛68購01","2,829,000","42","865,940","0.25","0.39","0.25","0.39","+","0.14","0.39","25","0.40","25","14.00",
="056076","台橡日盛67購01","0","0","0","--","--","--","--"," ","0.00","0.13","25","0.14","25","33.20",
="056077","鴻海日盛68購02","5,000","1","19,250","3.85","3.85","3.85","3.85","-","0.62","3.76","10","3.85","10","102.00",
="056078","王品統一69購01","61,000","2","93,630","1.53","1.56","1.53","1.56","-","0.33","1.56","10","1.63","10","190.50",
="056079","台光電統一68購01","0","0","0","--","--","--","--"," ","0.00","1.50","108","1.57","10","128.00",
="056080","可成元大68購02","0","0","0","--","--","--","--"," ","0.00","15.70","100","16.00","50","356.00",
="056081","台化元大68購01","0","0","0","--","--","--","--"," ","0.00","0.04","100","0.05","100","90.00",
="056082","台光電元大68購01","0","0","0","--","--","--","--"," ","0.00","2.17","100","2.21","50","128.00",
="056083","義隆元大69購01","1,056,000","38","1,405,410","1.46","1.46","1.26","1.27","-","0.28","1.28","110","1.29","100","42.35",
="056084","聯發科元大68購03","94,000","9","204,540","2.14","2.44","2.10","2.44","-","0.08","2.23","5","2.26","100","248.50",
="056085","大同富邦69購01","1,543,000","76","1,015,000","0.55","0.96","0.55","0.96","+","0.40","0.90","20","0.96","10","14.00",
="056086","康友富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.87","10","0.90","10","467.00",
="056087","葡萄王富邦68購02","60,000","2","30,700","0.51","0.52","0.51","0.52","-","0.03","0.50","10","0.51","10","192.00",
="056088","王品中信67購01","0","0","0","--","--","--","--"," ","0.00","4.04","30","4.14","30","190.50",
="056089","聯發科中信68購01","17,000","4","73,910","4.39","4.55","4.31","4.31","-","0.53","4.30","10","4.31","29","248.50",
="056090","聯電台新67購01","160,000","2","80,000","0.50","0.50","0.50","0.50","-","0.04","0.47","20","0.48","10","0.00",
="056091","大同永豐68購03","702,000","21","167,440","0.17","0.29","0.17","0.29","+","0.12","0.29","30","0.30","30","14.00",
="056092","中壽永豐68購01","13,000","1","4,810","0.37","0.37","0.37","0.37","+","0.01","0.35","30","0.36","30","29.30",
="056093","可成永豐68購01","0","0","0","--","--","--","--"," ","0.00","4.35","30","4.43","30","356.00",
="056094","台橡永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.17","30","0.18","30","33.20",
="056095","訊芯永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.90","30","0.94","30","111.00",
="056096","國喬永豐67購01","0","0","0","--","--","--","--"," ","0.00","0.50","30","0.51","30","20.95",
="056097","華通永豐68購01","0","0","0","--","--","--","--"," ","0.00","2.89","30","2.99","30","24.60",
="056098","GIS元大67購02","0","0","0","--","--","--","--"," ","0.00","7.15","100","--","0","214.00",
="056099","大同元大67購03","1,000","1","200","0.20","0.20","0.20","0.20","X","0.00","0.19","100","0.29","10","14.00",
="056100","台苯元大68購01","0","0","0","--","--","--","--"," ","0.00","0.94","100","0.96","100","23.55",
="056101","富邦金元大68購02","110,000","3","7,700","0.07","0.07","0.07","0.07","+","0.01","0.05","100","0.06","100","46.00",
="056102","華邦電元大67購02","0","0","0","--","--","--","--"," ","0.00","4.05","100","--","0","18.10",
="056103","精誠元大68購01","0","0","0","--","--","--","--"," ","0.00","0.78","100","0.80","100","63.10",
="056104","T50反1群益67購05","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.02","120","14.53",
="056105","上証2X群益67購04","201,000","42","828,740","4.09","4.38","3.93","3.99","+","0.01","3.99","10","4.00","10","38.35",
="056106","大同群益68購06","1,399,000","16","757,700","0.41","0.65","0.41","0.64","+","0.22","0.69","25","0.71","10","14.00",
="056107","中壽群益67購02","150,000","1","70,500","0.47","0.47","0.47","0.47","+","0.03","0.42","25","0.43","10","29.30",
="056108","和大群益68購01","1,245,000","22","983,150","0.78","0.82","0.77","0.77","-","0.13","0.76","25","0.77","10","143.50",
="056109","矽創群益68購01","15,000","1","5,550","0.37","0.37","0.37","0.37","X","0.00","0.41","25","0.42","10","89.20",
="056110","國喬群益67購01","0","0","0","--","--","--","--"," ","0.00","0.47","25","0.48","10","20.95",
="056111","統一群益68購01","35,000","2","20,500","0.59","0.59","0.58","0.58","-","0.03","0.57","25","0.58","10","58.50",
="056112","敬鵬群益68購01","30,000","2","9,900","0.33","0.33","0.33","0.33","X","0.00","0.32","25","0.33","10","60.70",
="056113","廣達群益67購01","1,240,000","6","951,940","0.73","0.81","0.71","0.80","-","0.01","0.80","25","0.82","10","70.10",
="056114","為升康和67購01","0","0","0","--","--","--","--"," ","0.00","3.57","10","--","0","380.00",
="056115","TPK元富69購01","0","0","0","--","--","--","--"," ","0.00","4.81","25","4.87","10","94.00",
="056116","南亞科元富67購02","268,000","15","179,480","0.65","0.76","0.64","0.76","-","0.01","0.72","25","0.74","25","52.30",
="056117","群創元富67購02","0","0","0","--","--","--","--"," ","0.00","0.37","25","0.43","10","14.05",
="056118","王品凱基67購01","0","0","0","--","--","--","--"," ","0.00","--","0","2.21","30","190.50",
="056119","聯電凱基67購01","258,000","4","100,620","0.39","0.39","0.39","0.39","-","0.08","0.37","30","0.39","30","12.15",
="056120","中壽日盛67購01","178,000","7","36,170","0.17","0.21","0.17","0.18","+","0.01","0.17","25","0.18","25","29.30",
="056121","微星統一68購03","87,000","2","8,870","0.10","0.11","0.10","0.11","-","0.05","0.12","108","0.13","108","69.50",
="056122","台積電玉山67購01","25,000","1","47,000","1.88","1.88","1.88","1.88","-","0.47","1.71","30","1.75","30","0.00",
="056123","聯發科玉山67購01","0","0","0","--","--","--","--"," ","0.00","1.34","30","1.37","10","0.00",
="056124","聯發科國泰68購01","15,000","3","41,400","2.76","2.76","2.76","2.76","-","0.35","2.85","1","2.92","10","248.50",
="056125","上証2X富邦67購01","26,000","17","39,520","1.48","1.64","1.44","1.44","-","0.01","1.43","14","1.46","13","38.35",
