"106年06月07日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="059547","微星元大6A購05","30,000","1","51,000","1.70","1.70","1.70","1.70","X","0.00","1.72","100","1.75","100","70.40",
="059548","敬鵬元大6A購02","608,000","10","594,240","0.98","0.98","0.96","0.98","+","0.01","0.98","100","0.99","100","59.70",
="059549","新光金元大6B購03","375,000","4","221,050","0.59","0.59","0.58","0.58","-","0.01","0.57","100","0.58","100","7.63",
="059550","臻鼎元大6A購02","23,000","1","48,530","2.11","2.11","2.11","2.11","+","0.19","2.05","100","2.10","10","76.20",
="059551","鴻海元大6C購01","30,000","2","50,400","1.68","1.68","1.68","1.68","-","0.05","1.64","102","1.68","100","105.00",
="059552","鴻海元大6C購02","380,000","8","569,700","1.50","1.50","1.44","1.50","-","0.02","1.44","10","1.50","100","105.00",
="059553","寶滬深元大6A購01","1,188,000","8","1,259,930","1.03","1.17","1.03","1.17","+","0.16","1.13","100","1.17","99","15.75",
="059554","燁輝元大6B購01","163,000","3","210,110","1.29","1.29","1.27","1.27","-","0.01","1.21","100","1.23","100","12.40",
="059555","玉山金富邦6C購01","410,000","4","414,100","1.00","1.02","1.00","1.02","-","0.01","1.01","210","1.02","10","18.60",
="059556","鴻海元富6A購04","10,000","1","35,300","3.53","3.53","3.53","3.53","X","0.00","3.37","25","3.47","10","105.00",
="059557","鴻海元富6A購05","0","0","0","--","--","--","--"," ","0.00","1.55","25","1.64","25","105.00",
="059558","中鋼凱基6A購02","44,000","3","40,330","0.91","0.95","0.91","0.95","+","0.02","0.97","30","0.98","30","24.45",
="059559","台苯凱基6A購03","36,000","4","36,720","1.02","1.02","1.02","1.02","-","0.03","1.01","30","1.02","30","23.55",
="059560","友達日盛6C購01","214,000","15","186,900","0.85","0.90","0.84","0.88","+","0.13","0.87","25","0.88","10","12.55",
="059561","神基日盛6A購01","35,000","1","37,450","1.07","1.07","1.07","1.07","-","0.03","1.03","25","1.04","25","39.80",
="059562","國巨日盛6A購01","196,000","8","554,160","2.87","2.87","2.68","2.68","-","0.30","2.64","25","2.68","25","103.50",
="059563","華新科日盛6A購01","556,000","19","401,150","0.74","0.78","0.68","0.68","-","0.09","0.67","25","0.68","25","53.20",
="059564","大立光統一6A購05","454,000","5","331,740","0.71","0.78","0.71","0.71"," ","0.00","0.68","10","0.69","108","4,765.00",
="059565","大立光統一6B購06","0","0","0","--","--","--","--"," ","0.00","0.76","216","0.78","108","4,765.00",
="059566","大立光統一6B購07","25,000","2","25,350","1.01","1.02","1.01","1.02","+","0.05","0.94","10","0.96","10","4,765.00",
="059567","可成統一6A購08","30,000","2","62,700","2.09","2.09","2.09","2.09","+","0.21","1.82","10","1.88","10","346.00",
="059568","可成統一6A購09","0","0","0","--","--","--","--"," ","0.00","2.02","108","2.07","10","346.00",
="059569","華邦電統一6A購05","650,000","13","678,380","1.09","1.09","0.94","0.96","-","0.16","0.96","15","0.97","10","18.35",
="059570","華邦電統一6A購06","1,163,000","82","1,037,530","0.99","0.99","0.87","0.87","-","0.12","0.86","10","0.87","10","18.35",
="059571","群創統一6A購03","960,000","7","606,880","0.63","0.64","0.62","0.63","+","0.03","0.59","10","0.60","10","14.40",
="059572","中石化群益6A購02","400,000","7","307,000","0.80","0.80","0.76","0.77","-","0.06","0.74","25","0.75","10","11.45",
="059573","可成群益6A購04","127,000","12","376,750","3.22","3.22","2.92","2.94","-","0.50","2.87","25","2.89","10","346.00",
="059574","欣興群益6C購04","1,008,000","33","636,010","0.65","0.67","0.61","0.63","-","0.09","0.63","25","0.64","10","17.55",
="059575","欣興群益6C購05","244,000","9","139,120","0.59","0.59","0.53","0.53","-","0.07","0.53","25","0.54","10","17.55",
="059576","啟碁群益6B購01","238,000","8","232,620","1.00","1.00","0.93","0.94","-","0.10","0.93","25","0.94","9","87.90",
="059577","景碩群益6A購01","104,000","7","158,640","1.55","1.57","1.49","1.49","-","0.03","1.48","25","1.49","10","79.80",
="059578","華新科群益6B購03","100,000","1","127,000","1.27","1.27","1.27","1.27","+","0.08","1.16","25","1.17","10","53.20",
="059579","榮成群益6B購03","140,000","7","375,180","2.66","2.79","2.59","2.77","+","0.27","2.74","25","2.78","10","33.10",
="05957P","宏達電中信67售01","0","0","0","--","--","--","--"," ","0.00","0.60","30","0.61","10","0.00",
="059580","T50反1元大72購01","0","0","0","--","--","--","--"," ","0.00","0.46","100","0.47","100","14.44",
="059581","大立光元大6A購10","85,000","6","264,680","3.10","3.21","2.97","2.97","-","0.10","2.82","100","2.87","100","4,765.00",
="059582","大立光元大6A購12","506,000","7","518,540","1.12","1.15","1.00","1.00","-","0.07","0.96","100","0.98","100","4,765.00",
="059583","大立光元大6A購13","1,000","1","810","0.81","0.81","0.81","0.81","+","0.05","0.68","100","0.70","100","4,765.00",
="059584","大立光元大6B購02","51,000","2","32,160","0.63","0.66","0.63","0.66","+","0.03","0.59","100","0.60","100","4,765.00",
="059585","中租元大6A購04","0","0","0","--","--","--","--"," ","0.00","1.53","100","1.56","100","79.00",
="059586","元油2X元大6A購01","34,000","3","13,360","0.39","0.40","0.39","0.40","+","0.07","0.38","100","0.39","100","14.23",
="059587","京元電元大6A購03","134,000","7","171,960","1.31","1.31","1.17","1.19","-","0.14","1.17","100","1.18","100","29.80",
="059588","敦泰元大6A購02","0","0","0","--","--","--","--"," ","0.00","0.58","100","0.59","100","34.55",
="059589","華新元大6A購02","31,000","2","19,840","0.64","0.64","0.64","0.64","-","0.01","0.63","100","0.64","100","12.65",
="059590","瑞儀元大6A購01","466,000","15","613,600","1.34","1.34","1.30","1.32","-","0.10","1.29","100","1.30","100","65.50",
="059591","緯創元大6A購01","0","0","0","--","--","--","--"," ","0.00","0.87","100","0.88","100","28.50",
="059592","聯發科元大6A購05","425,000","24","688,450","1.52","2.02","1.49","2.02","+","0.57","2.02","100","2.06","100","252.00",
="059593","T50反1中信6A購03","0","0","0","--","--","--","--"," ","0.00","0.29","99","0.30","99","14.44",
="059594","中壽中信6C購01","40,000","6","54,290","1.37","1.37","1.34","1.34","-","0.04","1.34","30","1.35","30","29.40",
="059595","高鐵中信6A購01","1,192,000","61","2,053,200","1.61","1.84","1.61","1.67","+","0.10","1.65","30","1.68","30","26.35",
="059596","國泰金中信6A購03","7,000","1","11,480","1.64","1.64","1.64","1.64","-","0.01","1.65","30","1.66","30","47.25",
="059597","大立光兆豐6A購06","0","0","0","--","--","--","--"," ","0.00","0.78","10","0.79","10","4,765.00",
="059598","大立光兆豐6B購01","59,000","1","75,520","1.28","1.28","1.28","1.28","+","0.02","1.16","10","1.17","10","4,765.00",
="059599","富邦金兆豐6B購01","592,000","7","405,040","0.67","0.69","0.67","0.69"," ","0.00","0.68","10","0.69","10","45.85",
="059600","微星兆豐6B購02","0","0","0","--","--","--","--"," ","0.00","1.84","10","1.86","10","70.40",
="059601","聯電兆豐6B購02","90,000","4","110,500","1.23","1.23","1.21","1.21","+","0.02","1.20","10","1.23","10","12.45",
="059602","大立光永豐6B購01","1,000","1","780","0.78","0.78","0.78","0.78","X","0.00","0.71","30","0.73","30","4,765.00",
="059603","台泥永豐6A購01","51,000","5","27,720","0.56","0.56","0.53","0.54","-","0.03","0.56","30","0.57","30","34.35",
="059604","欣興永豐6B購02","1,022,000","9","599,980","0.60","0.60","0.58","0.58","-","0.06","0.56","30","0.57","30","17.55",
="059605","高鐵永豐6B購01","0","0","0","--","--","--","--"," ","0.00","1.33","30","1.35","30","26.35",
="059606","國巨永豐6A購04","63,000","8","59,820","0.99","1.01","0.90","0.91","-","0.08","0.90","30","0.92","30","103.50",
="059607","華新科永豐6A購04","429,000","24","225,460","0.54","0.55","0.49","0.50","-","0.05","0.48","34","0.49","30","53.20",
="059608","大立光國泰6A購07","20,000","1","44,800","2.24","2.24","2.24","2.24","+","0.13","2.03","30","2.05","30","4,765.00",
="059609","大立光國泰6A購08","3,000","1","5,970","1.99","1.99","1.99","1.99","+","0.03","1.93","30","1.95","30","4,765.00",
="059610","大立光國泰6A購09","40,000","3","65,900","1.74","1.74","1.60","1.60","-","0.02","1.57","30","1.59","30","4,765.00",
="059611","友達國泰6B購01","1,002,000","19","886,390","0.82","0.93","0.82","0.86","+","0.09","0.88","30","0.90","30","12.55",
="059612","富邦金國泰6B購01","0","0","0","--","--","--","--"," ","0.00","0.81","499","0.82","290","45.85",
="059613","大立光富邦6C購07","224,000","5","141,440","0.65","0.65","0.59","0.59","-","0.02","0.59","10","0.60","10","4,765.00",
="059614","宏達電富邦6B購01","101,000","2","115,060","1.14","1.14","1.06","1.06","-","0.05","1.05","13","1.06","12","71.70",
="059615","大立光元富6A購03","239,000","8","232,430","1.01","1.01","0.91","0.91","-","0.05","0.90","35","0.91","20","4,765.00",
="059616","大立光元富6A購04","111,000","4","93,370","0.87","0.87","0.80","0.80","-","0.02","0.77","25","0.78","20","4,765.00",
="059617","大立光元富6A購05","200,000","3","182,500","0.92","0.92","0.89","0.89","-","0.07","0.89","25","0.90","20","4,765.00",
="059618","友達元富6A購02","171,000","2","98,100","0.57","0.60","0.57","0.60","X","0.00","0.58","25","0.59","25","12.55",
="059619","友達元富6B購01","513,000","7","332,740","0.64","0.68","0.64","0.68","+","0.11","0.64","25","0.65","25","12.55",
="059620","南亞科日盛6A購01","30,000","5","95,100","3.33","3.33","3.10","3.11","-","0.38","3.11","25","3.13","25","52.50",
="059621","創意日盛6A購01","641,000","32","1,330,820","1.70","2.29","1.70","2.29","+","0.68","2.30","1","--","0","124.50",
="059622","滬深2X日盛6A購01","6,000","2","13,490","2.24","2.29","2.24","2.29","X","0.00","2.28","25","2.29","24","14.05",
="059623","國巨凱基6A購03","203,000","11","284,960","1.41","1.41","1.34","1.36","-","0.06","1.35","1","1.36","28","103.50",
="059624","華新科凱基6A購01","814,000","21","752,540","0.91","0.94","0.82","0.84","-","0.09","0.81","30","0.82","30","53.20",
="059625","臻鼎凱基6A購01","297,000","17","346,010","1.17","1.19","1.14","1.19","+","0.05","1.17","30","1.19","30","76.20",
="059626","上銀元大6B購03","30,000","3","53,900","1.86","1.86","1.75","1.75","-","0.16","1.72","100","1.73","10","202.50",
="059627","友達元大6B購04","2,323,000","22","1,754,510","0.73","0.78","0.73","0.76","+","0.12","0.76","100","0.78","100","12.55",
="059628","台光電元大6A購02","1,031,000","36","1,193,340","1.28","1.28","1.10","1.10","-","0.15","1.09","120","1.10","100","126.00",
="059629","群創元大6A購07","1,778,000","14","1,899,910","1.07","1.11","1.03","1.06","+","0.01","1.03","100","1.04","100","14.40",
="059630","聯鈞元大71購02","462,000","6","446,500","0.96","0.98","0.95","0.95","-","0.02","0.94","100","0.96","100","143.00",
="059631","麗豐元大71購02","1,192,000","14","846,430","0.72","0.72","0.70","0.70","-","0.03","0.70","100","0.71","100","136.50",
="059632","兆赫永豐6A購01","270,000","7","179,800","0.65","0.68","0.65","0.66","+","0.02","0.65","30","0.66","30","30.90",
="059633","國喬永豐6A購01","442,000","10","422,420","0.97","0.97","0.94","0.94","-","0.03","0.93","30","0.94","30","20.80",
="059634","新唐永豐6A購02","763,000","27","961,210","1.15","1.35","1.15","1.29","+","0.11","1.29","30","1.33","30","46.85",
="059635","嘉澤永豐6B購01","0","0","0","--","--","--","--"," ","0.00","0.92","30","0.96","10","127.50",
="059636","榮成永豐6B購01","257,000","13","306,330","1.21","1.25","1.17","1.25","+","0.07","1.24","30","1.27","10","33.10",
="059637","綠悅永豐6A購02","550,000","8","242,000","0.44","0.44","0.44","0.44","-","0.03","0.43","40","0.44","10","133.00",
="059638","大立光群益6A購10","0","0","0","--","--","--","--"," ","0.00","0.87","25","0.89","10","4,765.00",
="059639","大立光群益6C購09","601,000","10","553,210","0.97","0.97","0.88","0.88","X","0.00","0.87","25","0.90","10","4,765.00",
="059640","國喬群益6A購02","256,000","3","306,840","1.20","1.23","1.17","1.23"," ","0.00","1.17","25","1.19","10","20.80",
="059641","廣達群益6B購02","857,000","25","1,665,290","1.87","2.01","1.87","1.97","+","0.23","1.97","25","1.98","10","68.20",
="059642","緯創群益6B購01","447,000","9","567,750","1.31","1.31","1.23","1.23","-","0.14","1.22","25","1.29","10","28.50",
="059643","國巨中信6A購02","722,000","22","563,760","0.83","0.84","0.73","0.76","-","0.11","0.75","30","0.77","30","103.50",
="059644","臻鼎中信6A購01","50,000","6","72,410","1.41","1.48","1.41","1.48","+","0.08","1.44","30","1.46","30","76.20",
="059645","GIS台新6A購01","0","0","0","--","--","--","--"," ","0.00","3.34","20","--","0","0.00",
="059646","台泥元富6A購01","2,000","1","1,300","0.65","0.65","0.65","0.65","-","0.06","0.67","25","0.68","25","34.35",
="059647","欣興元富6A購04","970,000","14","601,080","0.64","0.64","0.59","0.59","-","0.10","0.59","25","0.60","25","17.55",
="059648","新唐元富6B購01","1,538,000","47","1,999,790","1.22","1.44","1.17","1.41","+","0.16","1.38","25","1.39","25","46.85",
="059649","群創元富6B購03","532,000","6","450,460","0.83","0.86","0.83","0.83","+","0.03","0.80","25","0.81","25","14.40",
="059650","鎧勝元富6B購01","473,000","8","623,750","1.32","1.34","1.30","1.30","-","0.03","1.24","25","1.26","25","95.10",
="059651","友達玉山6A購01","28,000","1","12,880","0.46","0.46","0.46","0.46","+","0.10","0.43","10","0.44","10","0.00",
="059652","群創玉山6A購01","1,233,000","16","814,730","0.66","0.67","0.62","0.62","-","0.01","0.61","10","0.62","10","0.00",
="059653","東陽國泰6A購01","435,000","13","698,000","1.56","1.62","1.56","1.57","+","0.04","1.58","100","1.60","50","54.30",
="059654","國巨國泰6B購01","320,000","21","334,900","1.09","1.09","0.97","1.01","-","0.09","1.00","490","1.02","100","103.50",
="059655","群創國泰6A購04","44,000","4","73,660","1.69","1.69","1.63","1.63","+","0.04","1.56","330","1.59","130","14.40",
="059656","中石化富邦6C購01","10,000","1","10,400","1.04","1.04","1.04","1.04","+","0.01","1.00","30","1.03","30","11.45",
="059657","永冠富邦6C購01","3,000","1","2,340","0.78","0.78","0.78","0.78","-","0.01","0.78","30","0.79","30","90.50",
="059658","國喬富邦6B購01","239,000","12","363,110","1.54","1.54","1.49","1.51","-","0.02","1.45","18","1.46","30","20.80",
="059659","啟碁富邦6A購01","0","0","0","--","--","--","--"," ","0.00","1.05","20","1.06","20","87.90",
="059660","華新富邦6A購01","20,000","1","9,800","0.49","0.49","0.49","0.49","-","0.02","0.48","20","0.49","20","12.65",
="059661","廣達富邦6A購01","705,000","25","1,034,620","1.37","1.52","1.37","1.51","+","0.19","1.49","30","1.51","20","68.20",
="059662","GIS凱基6A購02","19,000","3","58,620","3.10","3.10","3.06","3.06","X","0.00","3.02","30","3.12","30","226.50",
="059663","臻鼎凱基6A購02","173,000","18","213,020","1.19","1.25","1.19","1.25","+","0.03","1.24","30","1.26","80","76.20",
="059664","可成日盛6A購02","176,000","9","374,010","2.26","2.26","1.95","1.95","-","0.26","1.92","25","1.93","25","346.00",
="059665","大同統一6A購02","393,000","15","466,360","1.17","1.23","1.06","1.15","+","0.02","1.07","108","1.11","108","12.40",
="059666","T50反1群益6A購06","0","0","0","--","--","--","--"," ","0.00","0.35","25","0.36","10","14.44",
="059667","T50反1群益6A購07","0","0","0","--","--","--","--"," ","0.00","0.28","25","0.29","10","14.44",
="059668","友達群益6A購05","262,000","11","197,300","0.73","0.81","0.72","0.75","+","0.10","0.74","25","0.75","10","12.55",
="059669","光寶科群益6B購01","3,000","2","2,610","0.87","0.87","0.87","0.87","-","0.13","0.89","25","0.99","10","50.00",
="059670","全新群益6B購03","249,000","8","325,540","1.32","1.35","1.23","1.23","-","0.03","1.26","25","1.29","10","61.50",
="059671","宏達電群益6A購09","452,000","27","849,830","1.94","1.94","1.79","1.80","-","0.05","1.79","25","1.80","10","71.70",
="059672","南亞科群益6B購02","223,000","7","436,380","2.00","2.05","1.90","1.90","-","0.32","1.88","25","1.89","10","52.50",
="059673","國巨群益6B購05","412,000","5","325,850","0.80","0.80","0.76","0.78","-","0.08","0.75","25","0.76","10","103.50",
="059674","智易群益6B購02","17,000","1","15,980","0.94","0.94","0.94","0.94","X","0.00","0.94","25","0.95","10","51.90",
="059675","華新科群益6B購06","599,000","5","480,160","0.81","0.81","0.78","0.78","-","0.04","0.77","25","0.78","10","53.20",
="059676","榮成群益6B購04","727,000","52","1,619,850","2.15","2.29","2.08","2.27","+","0.25","2.27","25","2.28","10","33.10",
="059677","正隆中信6A購01","613,000","4","232,970","0.38","0.39","0.38","0.38","X","0.00","0.36","30","0.38","30","14.50",
="059678","智邦中信6C購01","281,000","16","287,270","1.08","1.08","0.97","0.97","-","0.07","0.93","10","0.94","10","69.90",
="059679","GIS永豐6A購05","758,000","24","2,336,970","3.14","3.15","2.81","2.81","-","0.30","2.81","2","2.82","30","226.50",
="059680","GIS永豐6B購01","20,000","1","40,600","2.03","2.03","2.03","2.03","-","0.01","2.00","30","2.05","30","226.50",
="059681","友達永豐6B購02","93,000","3","35,340","0.37","0.39","0.37","0.39","+","0.06","0.38","30","0.39","30","12.55",
="059682","宏全永豐6A購02","214,000","3","147,670","0.69","0.70","0.69","0.70","-","0.06","0.70","30","0.71","10","62.70",
="059683","南茂永豐6B購01","139,000","8","221,420","1.58","1.65","1.58","1.65","X","0.00","1.59","30","1.62","30","31.35",
="059684","訊芯永豐6A購02","0","0","0","--","--","--","--"," ","0.00","1.15","30","1.18","30","113.50",
="059685","開發金永豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.64","10","0.65","10","8.25",
="059686","新日興永豐6B購01","120,000","3","156,100","1.33","1.33","1.28","1.28","-","0.12","--","0","--","0","96.20",
="059687","潤泰全永豐6B購01","104,000","2","58,980","0.57","0.57","0.54","0.54","-","0.03","0.54","20","0.55","10","44.85",
="059688","樺漢永豐6B購02","0","0","0","--","--","--","--"," ","0.00","1.43","10","1.44","10","389.00",
="059689","GIS元大6A購03","375,000","38","1,648,460","4.52","4.59","4.09","4.09","-","0.33","3.94","100","3.97","50","226.50",
="059690","卜蜂元大6A購01","60,000","8","115,440","1.91","1.97","1.91","1.97","+","0.09","1.94","100","1.96","100","67.50",
="059691","大立光元大6A購16","10,000","1","7,300","0.73","0.73","0.73","0.73","-","0.01","0.68","100","0.70","100","4,765.00",
="059692","大立光元大6A購17","31,000","3","27,060","0.90","0.90","0.82","0.82","-","0.03","0.82","92","0.83","100","4,765.00",
="059693","兆赫元大6C購02","13,000","1","11,700","0.90","0.90","0.90","0.90","+","0.05","0.88","100","0.89","110","30.90",
="059694","宏達電元大6B購05","319,000","13","340,730","1.09","1.09","1.00","1.01","-","0.06","0.98","100","0.99","100","71.70",
="059695","矽創元大6A購01","512,000","5","429,340","0.85","0.87","0.83","0.87","-","0.02","0.87","100","0.88","100","88.60",
="059696","為升元大6B購02","1,339,000","59","2,205,680","1.73","1.73","1.54","1.57","-","0.16","1.56","100","1.57","95","358.50",
="059697","敦泰元大6B購01","653,000","10","526,730","0.82","0.83","0.79","0.83","-","0.01","0.82","100","0.83","100","34.55",
="059698","新興元大6A購01","255,000","8","264,840","1.11","1.11","1.01","1.07","-","0.07","1.04","100","1.05","100","20.65",
="059699","榮成元大6A購02","1,783,000","80","2,451,190","1.34","1.44","1.33","1.44","+","0.15","1.43","120","1.44","81","33.10",
="059700","臺股指元大6A購16","18,000","2","21,600","1.20","1.20","1.20","1.20","-","0.03","1.20","495","1.21","495","0.00",
="059701","臺股指元大6A購17","18,000","3","10,080","0.56","0.56","0.56","0.56","-","0.01","0.56","495","0.57","495","0.00",
="059702","樺漢元大71購01","0","0","0","--","--","--","--"," ","0.00","1.12","100","1.14","100","389.00",
="059703","南亞科康和6A購01","38,000","1","44,080","1.16","1.16","1.16","1.16","-","0.16","1.14","10","1.16","10","52.50",
="059704","上銀元富6A購02","29,000","9","29,900","1.08","1.08","0.97","0.98","-","0.13","0.99","25","1.00","25","202.50",
="059705","百和元富6A購02","211,000","5","168,800","0.80","0.80","0.80","0.80","-","0.02","0.79","25","0.80","2","100.00",
="059706","華新科元富6A購01","126,000","6","74,050","0.60","0.63","0.56","0.56","-","0.07","0.55","25","0.56","25","53.20",
="059707","臺股指元富6A購04","419,000","3","951,730","2.40","2.40","2.26","2.27","-","0.32","2.38","25","2.39","25","0.00",
="059708","亞光國泰6A購02","240,000","8","188,450","0.77","0.88","0.77","0.81","+","0.07","0.81","30","0.83","40","53.00",
="059709","華新科國泰6B購01","1,212,000","17","939,870","0.83","0.85","0.74","0.77","-","0.07","0.75","499","0.76","290","53.20",
="059710","滬深2X國泰6A購01","82,000","13","178,070","1.99","2.25","1.99","2.25","+","0.36","2.21","499","2.24","200","14.05",
="059711","聯鈞國泰6A購01","205,000","9","395,950","1.98","1.98","1.92","1.97","-","0.06","1.91","100","1.97","100","143.00",
="059712","GIS富邦6A購01","0","0","0","--","--","--","--"," ","0.00","4.88","20","4.96","10","226.50",
="059713","大立光富邦6A購06","0","0","0","--","--","--","--"," ","0.00","0.45","10","0.47","10","4,765.00",
="059714","國巨富邦6A購03","113,000","5","148,580","1.32","1.32","1.15","1.24","-","0.09","1.21","30","1.24","8","103.50",
="059715","貿聯富邦6A購01","0","0","0","--","--","--","--"," ","0.00","2.25","20","2.28","20","226.00",
="059716","綠悅日盛6B購01","0","0","0","--","--","--","--"," ","0.00","0.57","25","0.59","25","133.00",
="059717","可成統一6B購06","2,039,000","89","4,353,950","2.28","2.28","1.97","1.99","-","0.27","1.98","108","1.99","5","346.00",
="059718","群創統一6B購01","94,000","7","76,990","0.87","0.87","0.78","0.82","-","0.02","0.80","108","0.82","9","14.40",
="059719","GIS群益6B購01","5,000","1","15,600","3.12","3.12","3.12","3.12","X","0.00","2.82","25","2.92","10","226.50",
="059720","中租群益6B購01","76,000","20","111,410","1.44","1.49","1.44","1.48","+","0.14","1.50","25","1.51","10","79.00",
="059721","中租群益6B購02","711,000","27","928,320","1.27","1.34","1.26","1.32","+","0.14","1.33","25","1.34","10","79.00",
="059722","台積電群益6C購01","108,000","4","229,540","2.23","2.23","2.12","2.12","+","0.01","2.14","25","2.16","10","211.50",
="059723","宏全群益6C購01","78,000","5","97,500","1.25","1.25","1.25","1.25","-","0.05","1.25","25","1.28","10","62.70",
="059724","農林群益6C購01","201,000","3","287,400","1.43","1.43","1.40","1.40","+","0.01","1.38","25","1.42","10","17.00",
="059725","友訊凱基6B購01","453,000","7","276,190","0.63","0.63","0.60","0.60","-","0.04","0.60","30","0.61","30","12.05",
="059726","光寶科凱基6B購01","0","0","0","--","--","--","--"," ","0.00","0.73","30","0.74","30","50.00",
="059727","百和凱基6B購01","423,000","9","330,340","0.82","0.82","0.78","0.78","-","0.08","0.78","30","0.80","30","100.00",
="059728","百和凱基6B購02","437,000","9","288,020","0.66","0.66","0.65","0.66","-","0.07","0.66","10","0.67","30","100.00",
="059729","神達凱基6B購01","92,000","7","172,490","1.97","1.97","1.85","1.85","-","0.15","1.87","30","1.88","30","37.40",
="059730","神達凱基6B購02","114,000","14","244,450","2.28","2.28","2.09","2.12","-","0.16","2.10","30","2.12","25","37.40",
="059731","訊芯凱基6B購01","147,000","6","225,010","1.54","1.56","1.44","1.51","-","0.07","1.51","30","1.54","30","113.50",
="059732","訊芯凱基6B購02","644,000","13","753,110","1.17","1.21","1.14","1.19","-","0.02","1.17","30","1.19","30","113.50",
="059733","國泰金凱基6B購01","588,000","9","432,540","0.74","0.74","0.73","0.73","-","0.01","0.73","30","0.74","30","47.25",
="059734","超眾凱基6B購01","330,000","4","256,450","0.81","0.81","0.75","0.75","-","0.07","0.72","30","0.74","30","118.50",
="059735","群創凱基6B購01","1,477,000","8","1,150,830","0.79","0.79","0.73","0.73","-","0.05","0.73","30","0.75","10","14.40",
="059736","群創凱基6B購02","1,108,000","8","690,970","0.64","0.64","0.57","0.57","-","0.05","0.57","30","0.59","10","14.40",
="059737","中租永豐6B購01","10,000","1","7,600","0.76","0.76","0.76","0.76","+","0.04","0.78","30","0.79","30","79.00",
="059738","可成永豐6C購01","447,000","9","705,970","1.62","1.62","1.48","1.50","-","0.12","1.46","30","1.49","30","346.00",
="059739","台苯永豐6B購01","209,000","4","173,470","0.83","0.83","0.83","0.83","-","0.03","0.83","30","0.84","30","23.55",
="059740","長華永豐6C購01","371,000","13","267,850","0.60","0.75","0.60","0.73","+","0.03","0.72","30","0.73","10","143.00",
="059741","華邦電永豐6C購01","279,000","14","259,230","0.95","0.95","0.85","0.85","-","0.13","0.84","31","0.85","30","18.35",
="059742","華夏永豐6B購01","460,000","5","464,320","1.01","1.01","0.93","0.93","-","0.08","0.95","30","0.96","30","28.25",
="059743","隆達永豐6B購01","70,000","4","28,500","0.40","0.41","0.40","0.40","-","0.02","0.39","10","0.40","10","19.00",
="059744","新光金永豐6C購01","0","0","0","--","--","--","--"," ","0.00","0.53","10","0.54","10","7.63",
="059745","精誠永豐6B購01","0","0","0","--","--","--","--"," ","0.00","0.86","30","0.87","10","63.50",
="059746","樺漢永豐6B購03","115,000","10","197,650","1.72","1.76","1.68","1.68","-","0.11","1.68","10","1.69","10","389.00",
="059747","兆豐金中信6B購01","8,000","2","8,530","1.07","1.07","1.06","1.06","X","0.00","1.07","30","1.08","30","24.60",
="059748","群創中信71購01","25,000","2","25,550","1.03","1.03","1.01","1.01","+","0.01","0.96","10","0.97","10","14.40",
="059749","群創中信71購02","0","0","0","--","--","--","--"," ","0.00","1.13","10","1.14","10","14.40",
="059750","潤泰全中信6B購01","0","0","0","--","--","--","--"," ","0.00","0.96","30","0.98","30","44.85",
="059751","鴻海中信71購01","56,000","4","192,000","3.45","3.45","3.40","3.43","X","0.00","3.32","10","3.40","10","105.00",
="059752","GIS元大6B購01","352,000","28","1,576,180","4.65","4.69","4.01","4.01","-","0.49","3.98","100","4.01","42","226.50",
="059753","可成元大6B購02","541,000","36","1,023,520","2.01","2.01","1.80","1.81","-","0.24","1.75","100","1.78","100","346.00",
="059754","台塑元大6B購01","517,000","28","507,390","0.95","1.01","0.95","0.98","+","0.05","0.97","125","0.98","92","90.70",
="059755","台橡元大6C購01","305,000","5","281,700","0.94","0.94","0.88","0.93","-","0.02","0.92","50","0.93","50","33.70",
="059756","台積電元大6B購03","0","0","0","--","--","--","--"," ","0.00","2.34","100","2.42","100","211.50",
="059757","佳世達元大71購01","567,000","32","2,275,590","3.77","4.20","3.61","3.61","-","0.10","3.70","100","3.74","50","24.30",
="059758","欣興元大6C購01","791,000","29","600,020","0.82","0.82","0.72","0.72","-","0.13","0.72","100","0.74","150","17.55",
="059759","長虹元大6C購01","123,000","4","107,050","0.89","0.89","0.87","0.87","X","0.00","0.86","100","0.87","100","69.30",
="059760","高鐵元大6B購01","358,000","15","871,690","2.25","2.59","2.25","2.33","+","0.15","2.33","100","2.36","50","26.35",
="059761","國巨元大6B購01","502,000","7","412,040","0.85","0.85","0.80","0.80","-","0.06","0.78","120","0.80","100","103.50",
="059762","康友元大6B購02","278,000","8","287,370","1.03","1.04","1.02","1.04","-","0.04","1.03","100","1.04","100","476.50",
="059763","富邦金元大6B購04","110,000","2","53,400","0.48","0.49","0.48","0.49"," ","0.00","0.47","100","0.48","100","45.85",
="059764","華邦電元大6B購02","1,668,000","38","1,994,670","1.25","1.26","1.11","1.12","-","0.13","1.11","100","1.12","100","18.35",
="059765","彰銀元大6B購01","5,000","1","4,100","0.82","0.82","0.82","0.82","X","0.00","0.80","100","0.82","100","17.35",
="059766","聯鈞元大71購03","102,000","5","150,440","1.50","1.50","1.47","1.47","-","0.05","1.47","100","1.50","100","143.00",
="059767","鎧勝元大6B購02","947,000","36","1,151,450","1.22","1.23","1.15","1.15","-","0.10","1.14","100","1.15","50","95.10",
="059768","中租兆豐6B購01","249,000","5","260,430","1.04","1.06","1.04","1.05","+","0.12","1.06","10","1.07","10","79.00",
