"106年06月26日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="059068","佳世達永豐6B購01","342,000","16","439,350","1.26","1.32","1.23","1.31","-","0.04","1.29","10","1.31","9","23.50",
="059069","長榮航永豐6A購01","557,000","10","318,160","0.56","0.58","0.56","0.57"," ","0.00","0.56","10","0.57","10","15.05",
="059070","致伸永豐6A購01","0","0","0","--","--","--","--"," ","0.00","1.95","10","2.05","10","63.20",
="059071","晶豪科永豐6A購04","32,000","4","13,240","0.42","0.42","0.40","0.40","-","0.02","0.39","10","0.40","10","37.00",
="059072","景碩永豐6A購02","180,000","2","143,700","0.80","0.80","0.79","0.79","-","0.03","0.78","10","0.79","10","79.00",
="059073","智邦永豐6B購01","1,000","1","1,630","1.63","1.63","1.63","1.63","-","0.12","1.63","10","1.68","10","81.50",
="059074","智原永豐6A購02","24,000","2","18,720","0.78","0.78","0.78","0.78","+","0.02","0.73","10","0.74","10","38.65",
="059075","華通永豐6B購01","0","0","0","--","--","--","--"," ","0.00","1.14","10","1.18","10","25.30",
="059076","華新科永豐6A購02","44,000","3","48,000","1.11","1.11","1.05","1.05","-","0.13","1.05","10","1.08","10","53.80",
="059077","群創永豐6B購02","1,218,000","23","1,025,130","0.84","0.90","0.82","0.90","+","0.14","0.90","10","0.91","10","16.00",
="059078","鎧勝永豐6A購01","90,000","6","93,300","1.03","1.07","1.03","1.07","+","0.06","1.03","10","1.05","10","103.50",
="059079","上銀國泰6A購01","325,000","20","521,150","1.63","1.63","1.59","1.63","+","0.08","1.60","340","1.63","48","208.00",
="059080","致伸國泰6A購01","10,000","1","37,600","3.76","3.76","3.76","3.76","-","0.35","3.79","200","3.87","10","63.20",
="059081","微星國泰6A購01","578,000","20","966,890","1.58","1.80","1.58","1.80","+","0.26","1.73","350","1.75","100","72.40",
="059082","億光國泰6A購01","154,000","4","168,240","1.10","1.11","1.09","1.09"," ","0.00","1.09","499","1.10","100","48.70",
="059083","麗清國泰6B購01","30,000","2","11,700","0.39","0.39","0.39","0.39","-","0.03","0.39","499","0.40","290","87.60",
="059084","台苯富邦6A購01","111,000","1","77,700","0.70","0.70","0.70","0.70","X","0.00","0.69","10","0.70","10","24.40",
="059085","智伸科富邦6C購01","84,000","3","89,760","1.05","1.09","1.05","1.09","+","0.03","1.07","30","1.09","30","149.00",
="059086","大立光日盛6A購03","28,000","3","84,820","2.89","3.07","2.89","3.03","+","0.04","3.02","25","3.03","10","5,000.00",
="059087","國巨日盛6B購01","74,000","2","183,300","2.45","2.49","2.45","2.49"," ","0.00","2.40","25","2.44","25","106.50",
="059088","鴻海日盛6C購01","181,000","15","820,670","3.64","5.10","3.64","5.10","+","1.54","4.86","25","4.96","25","120.00",
="059089","大立光統一6C購04","83,000","9","132,960","1.59","1.65","1.56","1.63","+","0.02","1.61","108","1.64","108","5,000.00",
="059090","佳世達統一6A購01","0","0","0","--","--","--","--"," ","0.00","1.66","108","1.72","10","23.50",
="059091","彩晶統一6B購01","732,000","6","462,020","0.63","0.64","0.62","0.64","-","0.01","0.63","108","0.64","108","8.48",
="059092","大立光元大6A購08","0","0","0","--","--","--","--"," ","0.00","3.37","100","3.46","100","5,000.00",
="059093","大立光元大6A購09","0","0","0","--","--","--","--"," ","0.00","3.38","100","3.45","100","5,000.00",
="059094","中石化元大6B購01","0","0","0","--","--","--","--"," ","0.00","0.25","100","0.26","100","11.30",
="059095","長榮航元大6B購01","741,000","22","738,820","0.98","1.02","0.96","1.00","+","0.03","0.98","100","1.00","83","15.05",
="059096","英業達元大6A購01","0","0","0","--","--","--","--"," ","0.00","1.85","100","1.90","100","25.25",
="059097","智邦元大6A購03","441,000","22","635,270","1.40","1.55","1.38","1.46","+","0.03","1.45","100","1.46","47","81.50",
="059098","微星元大6A購04","1,716,000","51","2,027,120","1.12","1.27","1.11","1.26","+","0.15","1.23","100","1.26","118","72.40",
="059099","新光金元大6B購02","956,000","5","332,160","0.33","0.36","0.33","0.36","X","0.00","0.36","100","0.37","100","8.05",
="059100","大同康和6A購01","5,000","1","6,950","1.39","1.39","1.39","1.39","-","0.10","1.29","10","1.32","10","12.90",
="059101","可成元富6B購01","848,000","19","2,162,970","2.52","2.77","2.46","2.77","+","0.17","2.73","25","2.75","25","372.00",
="059102","美律元富6A購01","255,000","7","413,250","1.59","1.68","1.59","1.68","+","0.13","1.66","25","1.68","20","192.50",
="059103","崇越元富6A購01","0","0","0","--","--","--","--"," ","0.00","0.39","25","0.40","25","92.70",
="059104","貿聯元富6B購01","0","0","0","--","--","--","--"," ","0.00","1.11","25","1.13","40","218.00",
="059105","義隆元富6A購01","440,000","8","339,200","0.75","0.83","0.75","0.82","+","0.07","0.81","25","0.82","25","42.05",
="059106","儒鴻元富6B購01","169,000","2","285,610","1.69","1.69","1.69","1.69","+","0.06","1.90","25","1.95","10","370.00",
="059107","樺漢元富6B購03","55,000","4","95,450","1.71","1.75","1.71","1.75","+","0.15","1.72","100","1.73","20","384.00",
="059108","卜蜂群益6A購01","0","0","0","--","--","--","--"," ","0.00","3.46","25","3.56","10","76.30",
="059109","中纖群益6B購01","404,000","5","236,220","0.56","0.60","0.56","0.60","+","0.04","0.57","25","0.58","10","8.26",
="059110","日股2X群益6B購01","0","0","0","--","--","--","--"," ","0.00","2.14","25","2.15","10","29.61",
="059111","日股反群益6B購01","20,000","1","6,000","0.30","0.30","0.30","0.30"," ","0.00","0.29","25","0.30","10","14.91",
="059112","永冠群益6B購01","6,000","1","1,740","0.29","0.29","0.29","0.29","X","0.00","0.29","25","0.30","10","88.40",
="059113","亞光群益6C購01","35,000","1","25,550","0.73","0.73","0.73","0.73","-","0.04","0.75","25","0.76","10","54.20",
="059114","神基群益6A購01","537,000","9","523,060","0.96","0.99","0.96","0.98","+","0.03","0.96","25","0.97","10","41.20",
="059115","神達群益6A購01","0","0","0","--","--","--","--"," ","0.00","1.97","25","2.01","10","38.75",
="059116","高鐵群益6B購01","0","0","0","--","--","--","--"," ","0.00","2.44","25","2.50","10","25.35",
="059117","康友群益6A購05","0","0","0","--","--","--","--"," ","0.00","1.03","25","1.05","10","456.50",
="059118","義隆群益6C購01","50,000","1","37,000","0.74","0.74","0.74","0.74","X","0.00","0.78","25","0.79","10","42.05",
="059119","葡萄王群益6B購04","489,000","28","604,560","1.21","1.27","1.19","1.26","+","0.05","1.25","25","1.26","10","205.50",
="059120","潤隆群益6A購01","129,000","3","130,510","0.99","1.03","0.99","1.03","+","0.01","1.02","25","1.03","10","49.05",
="059121","潤隆群益6A購02","0","0","0","--","--","--","--"," ","0.00","0.67","25","0.68","10","49.05",
="059122","樺漢群益6A購04","193,000","6","325,520","1.53","1.72","1.53","1.72","+","0.07","1.71","25","1.73","10","384.00",
="059123","中石化中信6C購01","100,000","1","34,000","0.34","0.34","0.34","0.34","X","0.00","0.32","30","0.34","10","11.30",
="059124","彩晶中信6A購01","0","0","0","--","--","--","--"," ","0.00","0.49","10","0.50","10","8.48",
="059125","友達台新6C購01","632,000","14","674,720","1.08","1.12","1.05","1.12","+","0.06","1.11","10","1.12","10","0.00",
="059126","超眾台新71購01","102,000","1","84,660","0.83","0.83","0.83","0.83","+","0.01","0.82","30","0.83","10","0.00",
="059127","GIS永豐6A購04","0","0","0","--","--","--","--"," ","0.00","3.43","10","3.53","10","228.00",
="059128","大同永豐6A購02","75,000","2","58,750","0.78","0.79","0.78","0.79","-","0.01","0.73","10","0.74","10","12.90",
="059129","仁寶永豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.56","10","0.57","10","20.25",
="059130","全新永豐6A購03","90,000","5","104,000","1.12","1.17","1.12","1.12","X","0.00","1.12","10","1.13","10","60.50",
="059131","神達永豐6A購01","0","0","0","--","--","--","--"," ","0.00","1.57","10","1.63","10","38.75",
="059132","啟碁永豐6A購01","0","0","0","--","--","--","--"," ","0.00","1.07","10","1.09","10","90.00",
="059133","華航永豐6A購01","646,000","7","364,660","0.55","0.58","0.55","0.58","-","0.01","0.57","10","0.58","10","9.32",
="059134","樺漢永豐6A購03","87,000","6","163,380","1.83","1.99","1.83","1.99","+","0.16","1.87","10","1.88","10","384.00",
="059135","麗清永豐6A購02","10,000","1","3,200","0.32","0.32","0.32","0.32","-","0.02","0.31","10","0.32","10","87.60",
="059136","大同兆豐6C購01","0","0","0","--","--","--","--"," ","0.00","0.61","10","0.63","10","12.90",
="059137","可成兆豐6B購03","394,000","16","843,190","2.08","2.30","2.03","2.30","+","0.25","2.27","10","2.31","10","372.00",
="059138","台積電兆豐6B購02","448,000","6","1,045,800","2.30","2.37","2.30","2.37","+","0.18","2.30","10","2.36","10","215.00",
="059139","訊芯兆豐6B購01","100,000","1","134,000","1.34","1.34","1.34","1.34","+","0.06","1.32","10","1.37","10","111.00",
="059140","佳世達玉山6A購01","0","0","0","--","--","--","--"," ","0.00","2.58","30","2.66","10","0.00",
="059141","和大國泰6A購01","315,000","8","646,940","1.97","2.12","1.97","2.12","+","0.16","2.08","270","2.14","50","149.00",
="059142","欣興國泰6C購01","461,000","22","478,440","1.04","1.06","1.02","1.02","-","0.01","1.03","499","1.04","170","18.15",
="059143","神達國泰6A購01","0","0","0","--","--","--","--"," ","0.00","3.45","150","3.49","10","38.75",
="059144","隆達國泰6C購01","230,000","7","223,400","1.01","1.01","0.92","0.94","X","0.00","0.92","101","0.94","86","18.00",
="059145","臻鼎國泰6A購01","322,000","33","430,140","1.35","1.35","1.32","1.32","X","0.00","1.32","280","1.33","10","72.00",
="059146","友達富邦6A購03","629,000","8","462,470","0.70","0.75","0.70","0.75","+","0.10","0.74","10","0.76","10","13.15",
="059147","華邦電合庫6A購01","219,000","14","188,810","0.85","0.89","0.85","0.85","+","0.01","0.86","10","0.87","10","18.20",
="059148","貿聯合庫6A購01","0","0","0","--","--","--","--"," ","0.00","1.63","10","1.66","10","218.00",
="059149","華通兆豐6A購01","234,000","4","447,920","1.92","1.98","1.89","1.98","+","0.11","1.97","10","2.00","20","25.30",
="059150","聯鈞兆豐6B購01","80,000","5","104,600","1.27","1.33","1.27","1.33","+","0.06","1.30","10","1.31","10","140.00",
="059151","T50反1統一6B購02","0","0","0","--","--","--","--"," ","0.00","0.18","898","0.19","498","13.93",
="059152","國泰金統一6B購01","3,587,000","32","2,997,690","0.76","0.88","0.76","0.87","+","0.14","0.85","226","0.87","10","50.40",
="059153","台光電中信6A購01","142,000","10","351,270","2.40","2.62","2.40","2.58","+","0.20","2.48","10","2.58","9","138.00",
="059154","華邦電台新6A購01","204,000","8","171,370","0.84","0.85","0.84","0.85","+","0.02","0.84","20","0.85","10","0.00",
="059155","群創台新6A購01","365,000","11","413,340","1.13","1.23","1.10","1.23","+","0.24","1.23","20","1.26","20","0.00",
="059156","友達永豐6B購01","384,000","5","177,640","0.46","0.47","0.46","0.47","+","0.04","0.48","10","0.49","10","13.15",
="059157","智易永豐6A購02","0","0","0","--","--","--","--"," ","0.00","0.73","10","0.74","10","52.00",
="059158","樺漢永豐6B購01","65,000","8","88,400","1.29","1.40","1.29","1.40","+","0.13","1.34","10","1.35","10","384.00",
="059159","聯鈞永豐6A購01","351,000","14","250,720","0.70","0.72","0.69","0.71","+","0.01","0.70","10","0.71","2","140.00",
="059160","神基凱基6A購01","1,919,000","42","2,077,950","1.07","1.10","1.06","1.08","+","0.02","1.07","30","1.08","30","41.20",
="059161","富邦金凱基6A購03","500,000","22","251,420","0.48","0.53","0.48","0.53","+","0.09","0.53","30","0.54","30","48.40",
="059162","廣宇凱基6A購01","535,000","15","294,250","0.52","0.56","0.52","0.55"," ","0.00","0.53","30","0.54","30","27.30",
="059163","聯發科凱基6A購03","0","0","0","--","--","--","--"," ","0.00","3.08","30","3.18","30","269.50",
="059164","聯發科凱基6A購04","60,000","1","157,200","2.62","2.62","2.62","2.62","X","0.00","2.64","30","2.74","30","269.50",
="059165","聯鈞凱基6A購01","95,000","6","47,500","0.50","0.50","0.50","0.50","+","0.04","0.48","30","0.49","30","140.00",
="059166","麗清凱基6A購03","60,000","1","24,000","0.40","0.40","0.40","0.40","-","0.03","0.40","110","0.41","30","87.60",
="059167","台積電宏遠6A購01","11,000","2","22,550","2.05","2.05","2.05","2.05","+","0.23","2.05","28","2.08","28","215.00",
="059168","中石化元大6C購01","322,000","6","228,310","0.70","0.73","0.70","0.73","+","0.01","0.72","100","0.73","3","11.30",
="059169","高股息元大6A購03","20,000","3","12,640","0.62","0.66","0.62","0.66","+","0.06","0.66","495","0.67","431","25.70",
="059170","高股息元大6A購04","0","0","0","--","--","--","--"," ","0.00","1.11","495","1.13","495","25.70",
="059171","華邦電元大6A購06","894,000","27","1,052,950","1.18","1.20","1.17","1.19","+","0.01","1.17","100","1.19","99","18.20",
="059172","群創元大6A購01","1,940,000","52","2,227,920","1.12","1.25","1.10","1.25","+","0.23","1.24","100","1.25","8","16.00",
="059173","群創元大6A購02","4,871,000","107","6,728,860","1.31","1.50","1.28","1.50","+","0.32","1.49","100","1.50","95","16.00",
="059174","群創元大6A購03","567,000","12","917,900","1.59","1.75","1.59","1.75","+","0.35","1.75","99","1.77","100","16.00",
="059175","群創元大6B購02","2,194,000","61","2,429,440","1.08","1.21","1.04","1.21","+","0.28","1.20","100","1.21","90","16.00",
="059176","樺漢元大6B購02","7,000","2","10,260","1.46","1.47","1.46","1.47","+","0.05","1.46","100","1.47","100","384.00",
="059177","聯發科元大6A購03","0","0","0","--","--","--","--"," ","0.00","3.08","100","3.14","100","269.50",
="059178","T50反1群益6A購04","0","0","0","--","--","--","--"," ","0.00","0.19","25","0.20","10","13.93",
="059179","T50反1群益6A購05","200,000","1","18,000","0.09","0.09","0.09","0.09","-","0.02","0.08","25","0.09","10","13.93",
="059180","中租群益6A購03","0","0","0","--","--","--","--"," ","0.00","2.65","25","2.73","10","85.00",
="059181","友達群益6A購02","329,000","6","213,720","0.63","0.66","0.63","0.66","+","0.06","0.68","25","0.69","10","13.15",
="059182","富邦金群益6A購02","0","0","0","--","--","--","--"," ","0.00","0.37","25","0.38","10","48.40",
="059183","華新科群益6B購01","175,000","26","269,320","1.55","1.59","1.43","1.52","-","0.18","1.47","25","1.51","10","53.80",
="059184","華新群益6A購03","0","0","0","--","--","--","--"," ","0.00","0.68","25","0.69","10","13.10",
="059185","超眾群益6B購01","597,000","8","401,530","0.68","0.69","0.66","0.66","-","0.02","0.68","25","0.69","10","130.00",
="059186","鴻海群益6A購05","20,000","1","72,200","3.61","3.61","3.61","3.61","X","0.00","4.65","25","4.75","10","120.00",
="059187","鴻海群益6B購07","20,000","1","77,800","3.89","3.89","3.89","3.89","X","0.00","5.10","25","5.25","10","120.00",
="059188","燁輝群益6A購01","60,000","3","46,600","0.72","0.82","0.72","0.82","+","0.09","0.80","25","0.82","10","12.90",
="059189","燁輝群益6A購02","300,000","3","130,000","0.44","0.44","0.43","0.43","+","0.01","0.47","25","0.48","10","12.90",
="059190","廣宇玉山6A購01","403,000","9","185,610","0.45","0.48","0.45","0.45","-","0.01","0.45","10","0.46","10","0.00",
="059191","中壽國泰6A購01","1,457,000","34","1,733,580","1.13","1.27","1.13","1.27","+","0.18","1.26","100","1.28","100","30.05",
="059192","中鋼國泰6A購01","96,000","2","63,360","0.66","0.66","0.66","0.66","+","0.06","0.68","30","0.69","30","24.75",
="059193","彩晶國泰6A購02","175,000","21","150,060","0.86","0.87","0.83","0.86","+","0.01","0.86","498","0.87","100","8.48",
="059194","滬深2X國泰6C購01","6,000","3","15,800","2.55","2.81","2.55","2.81","X","0.00","2.66","499","2.69","200","14.98",
="059195","和大富邦6A購02","20,000","3","38,400","1.92","1.92","1.92","1.92","X","0.00","1.91","100","1.95","10","149.00",
="059196","東陽富邦6A購01","342,000","7","318,520","0.98","0.98","0.91","0.97","+","0.14","0.97","35","0.98","14","55.00",
="059197","微星富邦6C購01","149,000","15","181,830","1.17","1.28","1.17","1.28","+","0.13","1.26","10","1.28","10","72.40",
="059198","樺漢富邦6C購01","62,000","7","201,060","3.17","3.33","3.17","3.33","+","0.18","3.19","30","3.23","10","384.00",
="059199","上証2X元富6C購01","40,000","12","62,760","1.48","1.63","1.48","1.59","+","0.19","1.57","25","1.59","10","39.68",
="059200","大同元富6B購03","0","0","0","--","--","--","--"," ","0.00","1.13","25","1.18","25","12.90",
="059201","仁寶元富6B購01","497,000","7","432,380","0.86","0.88","0.86","0.88","+","0.02","0.87","25","0.88","25","20.25",
="059202","亞光元富6B購03","197,000","6","173,970","0.87","0.90","0.87","0.87","-","0.02","0.86","25","0.87","25","54.20",
="059203","智易元富6B購02","134,000","8","79,380","0.60","0.60","0.58","0.59","-","0.03","0.59","25","0.60","25","52.00",
="059204","微星元富6B購01","778,000","26","1,258,980","1.58","1.71","1.58","1.71","+","0.19","1.70","25","1.71","25","72.40",
="059205","群創元富6A購04","0","0","0","--","--","--","--"," ","0.00","1.33","25","1.37","25","16.00",
="059206","群創元富6B購02","182,000","5","190,130","1.05","1.06","1.04","1.04","+","0.11","1.13","25","1.15","25","16.00",
="059207","聯鈞元富6A購01","50,000","1","36,500","0.73","0.73","0.73","0.73","X","0.00","0.72","25","0.73","25","140.00",
="059208","S&P反1凱基6C購02","0","0","0","--","--","--","--"," ","0.00","0.35","30","0.36","30","15.55",
="059209","永冠凱基6A購01","30,000","1","12,600","0.42","0.42","0.42","0.42","+","0.01","0.41","30","0.43","30","88.40",
="059210","樺漢凱基6A購02","606,000","30","951,500","1.40","1.68","1.40","1.58","+","0.15","1.56","30","1.57","30","384.00",
="059211","友達群益6A購03","0","0","0","--","--","--","--"," ","0.00","0.59","25","0.60","10","13.15",
="059212","友達群益6B購01","0","0","0","--","--","--","--"," ","0.00","0.52","25","0.53","10","13.15",
="059213","友達群益6B購02","470,000","4","170,450","0.34","0.37","0.34","0.37","+","0.07","0.36","25","0.37","10","13.15",
="059214","可成群益6A購02","0","0","0","--","--","--","--"," ","0.00","3.84","25","3.94","10","372.00",
="059215","台塑群益6B購01","606,000","22","647,840","0.99","1.10","0.99","1.09","+","0.07","1.09","25","1.10","10","93.30",
="059216","東陽群益6A購01","913,000","24","870,540","0.88","1.00","0.88","0.98","+","0.16","0.96","25","0.98","10","55.00",
="059217","長華群益6A購01","220,000","3","158,400","0.72","0.72","0.72","0.72","-","0.02","0.71","25","0.72","10","137.00",
="059218","國巨群益6B購02","55,000","2","145,750","2.65","2.65","2.65","2.65","-","0.01","2.56","25","2.60","10","106.50",
="059219","敦泰群益6B購03","0","0","0","--","--","--","--"," ","0.00","0.34","25","0.35","10","33.60",
="059220","智邦群益6B購04","0","0","0","--","--","--","--"," ","0.00","2.31","25","2.37","10","81.50",
="059221","微星群益6B購01","158,000","4","297,200","1.82","1.90","1.82","1.90","+","0.11","1.94","25","2.03","10","72.40",
="059222","群創群益6A購03","491,000","11","749,020","1.53","1.59","1.51","1.59","+","0.26","1.69","25","1.70","10","16.00",
="059223","群創群益6A購04","3,536,000","76","2,984,700","0.76","0.96","0.76","0.96","+","0.23","0.95","25","0.96","59","16.00",
="059224","群創群益6B購01","619,000","12","393,170","0.61","0.72","0.60","0.72","+","0.18","0.72","10","0.74","10","16.00",
="059225","T50反1統一71購02","134,000","8","27,250","0.24","0.24","0.19","0.19","-","0.06","0.18","468","0.19","468","13.93",
="059226","滬深2X統一6C購01","27,000","7","73,830","2.67","2.80","2.67","2.78","+","0.33","2.74","10","2.77","10","14.98",
="059227","T50反1兆豐6C購01","80,000","5","19,700","0.26","0.26","0.22","0.22","X","0.00","0.22","10","0.23","10","13.93",
="059228","和碩兆豐6A購01","81,000","8","142,900","1.69","1.85","1.69","1.80","+","0.13","1.79","10","1.81","10","98.40",
="059229","彩晶兆豐6B購01","479,000","20","457,600","0.95","0.96","0.94","0.95","-","0.02","0.95","30","0.96","10","8.48",
="059230","華新科兆豐6B購01","295,000","21","399,900","1.39","1.40","1.29","1.30","-","0.17","1.31","10","1.33","10","53.80",
="059231","瑞儀兆豐6B購01","515,000","7","687,750","1.33","1.36","1.32","1.32","-","0.05","1.32","10","1.33","10","67.80",
="059232","群創兆豐6A購02","706,000","17","1,391,100","1.90","2.04","1.79","2.04","+","0.46","2.07","10","2.11","10","16.00",
="059233","鴻海兆豐6B購03","918,000","63","2,010,860","1.79","2.76","1.79","2.61","+","0.94","2.61","10","2.69","50","120.00",
="059234","GIS中信6A購03","0","0","0","--","--","--","--"," ","0.00","13.80","10","--","0","228.00",
="059235","友達中信6B購01","1,528,000","18","1,355,820","0.87","0.93","0.86","0.93","+","0.11","0.92","30","0.95","10","13.15",
="059236","友達中信6C購01","2,915,000","17","2,465,250","0.81","0.87","0.81","0.85","+","0.06","0.85","30","0.88","30","13.15",
="059237","上銀永豐6A購02","8,000","1","8,800","1.10","1.10","1.10","1.10","-","0.03","1.10","10","1.12","10","208.00",
="059238","永冠永豐6A購02","0","0","0","--","--","--","--"," ","0.00","0.70","10","0.71","10","88.40",
="059239","欣興永豐6B購01","23,000","3","13,930","0.60","0.61","0.60","0.61","-","0.03","0.62","10","0.63","15","18.15",
="059240","國巨永豐6A購02","36,000","4","62,940","1.73","1.79","1.73","1.79"," ","0.00","1.73","10","1.74","10","106.50",
="059241","創意永豐6A購01","0","0","0","--","--","--","--"," ","0.00","2.09","10","2.16","10","126.50",
="059242","葡萄王永豐6A購02","72,000","8","76,840","1.07","1.08","1.06","1.06"," ","0.00","1.07","10","1.08","10","205.50",
="059243","T50反1元大6C購03","0","0","0","--","--","--","--"," ","0.00","0.13","100","0.14","100","13.93",
="059244","大同元大71購01","110,000","2","99,100","0.90","0.91","0.90","0.91","-","0.01","0.87","100","0.88","100","12.90",
="059245","可成元大6A購04","2,067,000","64","5,711,500","2.70","2.93","2.62","2.86","+","0.13","2.91","100","2.95","55","372.00",
="059246","光寶科元大6A購03","513,000","5","324,140","0.63","0.69","0.63","0.69","+","0.07","0.66","100","0.68","100","51.30",
="059247","佳世達元大6B購01","220,000","16","492,000","2.21","2.26","2.21","2.26","-","0.08","2.24","100","2.26","50","23.50",
="059248","欣興元大6A購04","453,000","17","277,580","0.63","0.66","0.60","0.64"," ","0.00","0.63","100","0.64","100","18.15",
="059249","神基元大6A購01","527,000","16","435,760","0.81","0.83","0.81","0.82","+","0.03","0.79","100","0.80","100","41.20",
="059250","訊芯元大6A購01","108,000","3","130,000","1.20","1.25","1.20","1.25","X","0.00","1.19","100","1.22","100","111.00",
="059251","深中小元大71購01","286,000","21","253,240","0.87","0.92","0.86","0.92","+","0.11","0.89","101","0.90","100","14.01",
="059252","富邦金元大6C購01","1,806,000","38","1,824,120","0.95","1.06","0.95","1.06","+","0.14","1.07","150","1.08","100","48.40",
="059253","景碩元大6A購01","237,000","14","195,130","0.84","0.84","0.80","0.81","-","0.05","0.80","100","0.81","100","79.00",
="059254","華新科元大6A購01","683,000","42","807,520","1.18","1.24","1.11","1.18","-","0.06","1.15","100","1.16","100","53.80",
="059255","綠悅元大6B購01","652,000","8","90,810","0.15","0.15","0.13","0.13","-","0.01","0.13","200","0.14","200","124.50",
="059256","儒鴻元大6A購02","1,367,000","23","2,543,570","1.78","2.04","1.78","1.97","+","0.22","2.00","100","2.05","100","370.00",
="059257","麗豐元大71購01","530,000","27","446,340","0.86","0.86","0.83","0.83"," ","0.00","0.81","120","0.82","100","139.50",
="059258","台開元富6A購01","0","0","0","--","--","--","--"," ","0.00","0.47","25","0.48","25","11.10",
="059259","台塑元富6A購01","689,000","23","457,890","0.61","0.72","0.61","0.72","+","0.07","0.71","25","0.72","25","93.30",
="059260","宏達電元富6A購01","262,000","6","167,290","0.64","0.65","0.63","0.64"," ","0.00","0.64","25","0.65","25","69.60",
="059261","欣興元富6A購02","587,000","26","372,970","0.62","0.67","0.62","0.66","+","0.02","0.65","25","0.66","25","18.15",
="059262","景碩元富6A購01","130,000","3","155,000","1.20","1.20","1.15","1.15","-","0.07","1.15","25","1.16","25","79.00",
="059263","華邦電元富6A購02","124,000","10","81,070","0.66","0.67","0.65","0.66"," ","0.00","0.66","25","0.67","25","18.20",
="059264","台積電玉山6A購02","25,000","3","88,500","3.54","3.54","3.54","3.54","+","0.42","3.54","30","3.61","10","0.00",
="059265","景碩玉山6A購01","600,000","11","543,750","0.94","0.94","0.88","0.88","-","0.08","0.88","30","0.89","30","0.00",
="059266","樺漢國泰6A購03","70,000","5","260,200","3.45","3.92","3.45","3.75","+","0.16","3.75","130","3.83","10","384.00",
="059267","麗清國泰6C購01","494,000","14","262,570","0.54","0.54","0.52","0.52","-","0.05","0.51","499","0.52","250","87.60",
="059268","瑞儀富邦6A購01","187,000","4","248,390","1.34","1.37","1.31","1.32","-","0.03","1.32","30","1.33","30","67.80",
="059269","群創富邦6A購01","181,000","8","296,400","1.57","1.68","1.57","1.65","+","0.31","1.71","15","1.75","14","16.00",
="059270","臺股指富邦71購02","0","0","0","--","--","--","--"," ","0.00","2.72","200","2.73","100","0.00",
="059271","樺漢富邦6B購01","38,000","4","75,520","1.84","2.00","1.84","2.00","X","0.00","1.98","30","2.02","10","384.00",
="059272","台積電日盛6A購01","70,000","4","199,400","2.71","2.90","2.71","2.87","+","0.30","2.85","26","2.89","10","215.00",
="059273","和大日盛6A購02","169,000","4","269,790","1.56","1.61","1.56","1.61","+","0.12","1.62","25","1.64","25","149.00",
="059274","美律日盛6C購01","415,000","5","431,750","1.02","1.06","1.02","1.06","+","0.07","1.05","25","1.06","25","192.50",
="059275","廣宇日盛6B購01","181,000","4","161,560","0.89","0.91","0.89","0.90","+","0.02","0.89","25","0.90","25","27.30",
="059276","臺股指統一6A購03","0","0","0","--","--","--","--"," ","0.00","2.94","498","2.96","10","0.00",
="059277","臺股指統一6A購04","94,000","4","164,400","1.73","1.92","1.73","1.92","+","0.43","1.93","346","1.94","208","0.00",
="059278","上証2X永昌6B購01","103,000","12","378,540","3.44","3.81","3.44","3.69","+","0.50","3.65","10","3.66","10","0.00",
="059279","友達永昌6B購01","721,000","5","815,940","1.08","1.14","1.08","1.14","+","0.13","1.14","20","1.17","20","0.00",
="059280","富邦金永昌6A購01","1,158,000","24","1,771,260","1.47","1.60","1.47","1.60","+","0.23","1.60","30","1.65","30","0.00",
="059281","臺股指永昌6A購04","0","0","0","--","--","--","--"," ","0.00","3.70","10","3.71","10","0.00",
="059282","臺股指永昌6A購05","0","0","0","--","--","--","--"," ","0.00","5.10","10","5.15","10","0.00",
="059283","臺股指永昌6A購06","2,000","2","12,750","6.40","6.40","6.35","6.35","+","1.67","6.35","10","6.40","9","0.00",
="059284","聯電永昌6A購01","666,000","20","726,800","1.03","1.24","1.03","1.24","+","0.24","1.20","20","1.21","10","0.00",
="059285","T50反1凱基6A購01","0","0","0","--","--","--","--"," ","0.00","0.37","30","0.38","30","13.93",
="059286","T50反1凱基6A購02","0","0","0","--","--","--","--"," ","0.00","0.28","30","0.29","30","13.93",
="059287","T50反1凱基6A購03","0","0","0","--","--","--","--"," ","0.00","0.21","30","0.22","30","13.93",
="059288","台積電凱基6A購01","14,000","2","61,940","4.46","4.46","4.41","4.41","+","0.20","4.45","30","4.55","30","215.00",
="059289","台積電凱基6A購02","10,000","1","39,900","3.99","3.99","3.99","3.99","+","0.19","4.04","30","4.14","30","215.00",
="059290","台積電凱基6A購03","15,000","2","54,600","3.64","3.64","3.64","3.64","+","0.22","3.64","30","3.74","30","215.00",
="059291","台積電凱基6A購04","15,000","2","48,700","3.22","3.30","3.22","3.30","+","0.24","3.26","30","3.36","30","215.00",
="059292","台積電凱基6A購05","4,392,000","59","12,442,020","2.77","3.00","2.77","2.91","+","0.22","2.91","30","3.00","30","215.00",
="059293","臺股指凱基6A購01","0","0","0","--","--","--","--"," ","0.00","5.35","30","5.85","30","0.00",
