"106年07月11日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="056285","東陽元大68購02","75,000","7","29,560","0.41","0.44","0.28","0.28","-","0.12","0.30","100","0.31","100","58.50",
="056286","盛餘元大68購01","0","0","0","--","--","--","--"," ","0.00","0.61","100","0.64","100","37.05",
="056287","堤維西元大68購01","0","0","0","--","--","--","--"," ","0.00","0.07","100","0.08","100","32.65",
="056288","微星元大69購01","0","0","0","--","--","--","--"," ","0.00","0.08","100","0.09","100","76.20",
="056289","碩天元大68購01","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.07","20","95.60",
="056290","聯發科元大69購01","48,000","8","212,140","4.11","4.63","4.11","4.48","+","0.49","4.49","100","4.58","103","254.00",
="056291","和大日盛69購01","545,000","16","637,250","1.22","1.22","1.12","1.12","-","0.12","1.12","25","1.15","25","135.00",
="056292","台灣大日盛68購01","178,000","4","115,840","0.68","0.68","0.60","0.60","-","0.17","0.60","25","0.63","25","107.00",
="056293","宏達電日盛68購02","20,000","2","1,700","0.09","0.09","0.08","0.08","-","0.02","0.08","25","0.09","25","72.40",
="056294","潤泰全日盛68購02","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","125","44.05",
="056295","台光電中信68購01","34,000","7","186,050","5.65","5.70","5.20","5.25","-","0.50","5.05","10","5.40","10","140.00",
="056296","台新金中信6C購01","18,000","3","33,390","1.83","1.87","1.83","1.87","+","0.05","1.86","30","1.89","30","14.05",
="056297","華邦電中信6C購01","20,000","10","96,590","4.80","4.89","4.74","4.74","-","0.04","4.76","30","4.80","10","18.15",
="056298","台積電統一6C購01","7,000","2","9,560","1.34","1.43","1.34","1.43","X","0.00","1.41","2","1.43","8","212.00",
="056299","華新科統一68購01","0","0","0","--","--","--","--"," ","0.00","1.85","10","1.94","10","52.80",
="056300","華新科統一69購01","0","0","0","--","--","--","--"," ","0.00","1.63","216","1.69","10","52.80",
="056301","樺漢統一69購01","0","0","0","--","--","--","--"," ","0.00","0.06","10","0.10","10","386.00",
="056302","樺漢統一6B購01","270,000","6","41,100","0.16","0.16","0.14","0.14","-","0.02","0.14","101","0.15","40","386.00",
="056303","卜蜂凱基68購01","0","0","0","--","--","--","--"," ","0.00","7.00","30","7.50","30","75.00",
="056304","大成凱基68購01","0","0","0","--","--","--","--"," ","0.00","1.45","30","1.55","30","35.10",
="056305","中壽凱基68購02","0","0","0","--","--","--","--"," ","0.00","0.54","30","0.64","30","32.10",
="056306","台橡凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.06","30","0.07","30","35.85",
="056307","利勤凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.13","30","0.14","30","85.00",
="056308","矽創凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.34","30","0.41","30","88.40",
="056309","致伸凱基68購01","10,000","1","32,800","3.28","3.28","3.28","3.28","X","0.00","3.39","30","3.48","30","61.30",
="056310","崇越凱基68購01","28,000","1","5,600","0.20","0.20","0.20","0.20","X","0.00","0.20","30","0.21","30","91.30",
="056311","堤維西凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.04","30","0.05","30","32.65",
="056312","華新科凱基68購01","0","0","0","--","--","--","--"," ","0.00","2.06","30","2.16","30","52.80",
="056313","瑞智凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.34","30","0.44","30","34.30",
="056314","劍麟凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.02","30","0.03","30","148.50",
="056315","康友國泰69購01","22,000","3","18,380","0.85","0.85","0.69","0.69","-","0.23","0.66","499","0.67","265","412.00",
="056316","超眾國泰69購01","0","0","0","--","--","--","--"," ","0.00","0.16","499","0.18","100","129.00",
="056317","中壽富邦68購01","40,000","4","9,300","0.24","0.24","0.23","0.23","-","0.03","0.12","20","0.22","10","32.10",
="056318","麗豐富邦6B購01","0","0","0","--","--","--","--"," ","0.00","0.23","10","0.24","10","132.50",
="056319","南亞科日盛68購01","455,000","12","833,620","1.77","1.92","1.66","1.89","+","0.18","1.89","25","1.92","25","56.20",
="056320","華邦電凱基68購01","0","0","0","--","--","--","--"," ","0.00","4.32","30","4.42","30","18.15",
="056321","華邦電凱基68購02","0","0","0","--","--","--","--"," ","0.00","4.40","30","4.50","30","18.15",
="056322","華通凱基68購01","0","0","0","--","--","--","--"," ","0.00","3.44","30","3.54","30","24.95",
="056323","T50反1永昌72購01","0","0","0","--","--","--","--"," ","0.00","0.44","99","0.45","99","0.00",
="056324","T50反1永昌72購02","0","0","0","--","--","--","--"," ","0.00","0.22","99","0.23","99","0.00",
="056325","台積電永昌6A購02","488,000","41","1,508,800","2.80","3.60","2.77","3.60","+","1.14","3.60","6","3.99","50","0.00",
="056326","台光電永豐69購01","30,000","2","29,900","1.03","1.03","0.98","0.98","-","0.05","0.96","30","0.99","30","140.00",
="056327","華邦電永豐69購01","0","0","0","--","--","--","--"," ","0.00","1.91","30","2.01","30","18.15",
="056328","S&P反1統一6A購01","0","0","0","--","--","--","--"," ","0.00","0.14","216","0.15","108","15.67",
="056329","華邦電群益68購01","0","0","0","--","--","--","--"," ","0.00","2.59","25","2.69","10","18.15",
="056330","華邦電群益68購02","0","0","0","--","--","--","--"," ","0.00","2.96","25","3.06","10","18.15",
="056331","華通群益6A購01","0","0","0","--","--","--","--"," ","0.00","4.42","25","4.52","10","24.95",
="056332","樺漢群益68購01","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.08","10","386.00",
="056333","聯電群益68購01","0","0","0","--","--","--","--"," ","0.00","2.58","25","2.68","10","14.10",
="056334","南亞科元大69購01","390,000","18","429,070","1.10","1.18","1.05","1.16","+","0.09","1.15","100","1.20","140","56.20",
="056335","華通元大69購01","38,000","5","183,480","4.68","4.95","4.68","4.95","+","0.52","4.77","100","4.87","10","24.95",
="056336","瑞儀元大68購01","0","0","0","--","--","--","--"," ","0.00","1.36","100","1.40","100","68.60",
="056337","鴻海元大6A購01","86,000","25","351,370","3.98","4.22","3.97","4.22","+","0.45","4.13","10","4.22","10","118.50",
="056338","上銀富邦69購01","10,000","1","20,800","2.08","2.08","2.08","2.08","+","0.01","2.06","30","2.14","10","202.00",
="056339","華邦電富邦69購01","20,000","1","86,400","4.32","4.32","4.32","4.32","+","0.04","4.36","10","4.45","10","18.15",
="056340","GIS國泰69購01","0","0","0","--","--","--","--"," ","0.00","17.20","100","--","0","222.50",
="056341","元大金國泰69購01","58,000","5","51,160","0.88","0.91","0.87","0.87","+","0.07","0.86","499","0.89","94","13.50",
="056342","富邦金國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.18","30","0.19","15","46.70",
="056343","華新科國泰69購01","0","0","0","--","--","--","--"," ","0.00","3.62","499","3.70","10","52.80",
="056344","元大金日盛6C購01","539,000","18","547,910","1.00","1.03","1.00","1.00","+","0.04","1.00","25","1.02","25","13.50",
="056345","台光電統一69購01","20,000","2","31,200","1.59","1.59","1.53","1.53","+","0.03","1.47","216","1.53","10","140.00",
="056346","元大金中信6C購01","419,000","11","370,820","0.88","0.90","0.88","0.90","+","0.03","0.87","30","0.90","26","13.50",
="056347","華新科中信68購01","0","0","0","--","--","--","--"," ","0.00","1.84","30","1.94","10","52.80",
="056348","華邦電台新68購01","0","0","0","--","--","--","--"," ","0.00","2.47","20","2.55","10","0.00",
="056349","GIS永豐69購01","0","0","0","--","--","--","--"," ","0.00","9.25","30","9.75","30","222.50",
="056350","中石化永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.18","30","0.19","30","11.90",
="056351","美律永豐69購01","0","0","0","--","--","--","--"," ","0.00","2.51","30","2.57","30","183.50",
="056352","智邦永豐69購01","0","0","0","--","--","--","--"," ","0.00","1.96","30","2.03","30","73.10",
="056353","葡萄王永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.97","30","0.99","30","193.00",
="056354","鎧勝永豐68購01","42,000","3","10,820","0.29","0.29","0.23","0.23","+","0.05","0.25","30","0.26","30","105.50",
="056355","A50正2群益69購01","175,000","14","388,500","2.22","2.30","2.17","2.30","X","0.00","2.49","25","2.51","10","29.65",
="056356","T50反1群益68購01","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.02","499","13.97",
="056357","T50反1群益68購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","13.97",
="056358","T50反1群益69購01","0","0","0","--","--","--","--"," ","0.00","0.01","322","0.02","20","13.97",
="056359","T50反1群益6B購01","20,000","1","3,600","0.18","0.18","0.18","0.18","X","0.00","0.17","25","0.18","10","13.97",
="056360","T50反1群益6B購02","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.04","10","13.97",
="056361","超眾康和68購01","0","0","0","--","--","--","--"," ","0.00","0.02","498","0.11","10","129.00",
="056362","台光電元富68購01","50,000","4","67,700","1.29","1.39","1.29","1.35","+","0.04","1.20","25","1.22","10","140.00",
="056363","大同元大68購03","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.02","100","11.40",
="056364","中華電元大68購01","20,000","1","5,600","0.28","0.28","0.28","0.28","X","0.00","0.25","100","0.28","100","109.00",
="056365","台光電元大68購03","0","0","0","--","--","--","--"," ","0.00","1.06","100","1.13","100","140.00",
="056366","奇力新元大69購01","100,000","1","57,000","0.57","0.57","0.57","0.57","-","0.01","0.54","100","0.55","100","77.80",
="056367","神基元大68購02","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.02","100","40.55",
="056368","華新科元大68購01","0","0","0","--","--","--","--"," ","0.00","2.11","100","2.17","100","52.80",
="056369","新興元大68購01","0","0","0","--","--","--","--"," ","0.00","0.05","160","0.06","100","20.30",
="056370","榮化元大68購01","0","0","0","--","--","--","--"," ","0.00","0.52","100","0.53","100","42.20",
="056371","A50正2富邦68購01","3,000","1","5,910","1.97","1.97","1.97","1.97","X","0.00","2.14","11","2.19","10","29.65",
="056372","中石化富邦6A購01","15,000","2","9,550","0.63","0.64","0.63","0.64","+","0.03","0.63","329","0.64","30","11.90",
="056373","A50正2第一72購01","128,000","16","246,100","1.84","1.98","1.84","1.98","+","0.18","2.03","10","2.04","10","29.65",
="056374","友達日盛69購01","21,000","2","7,830","0.37","0.43","0.37","0.43","+","0.07","0.38","25","0.41","10","13.05",
="056375","宏達電日盛68購03","30,000","1","7,200","0.24","0.24","0.24","0.24","+","0.01","0.24","25","0.25","25","72.40",
="056376","大同統一6B購01","224,000","6","14,340","0.06","0.08","0.06","0.07","-","0.03","0.05","120","0.07","150","11.40",
="056377","康友統一6A購01","434,000","2","230,020","0.53","0.53","0.53","0.53","X","0.00","0.51","10","0.52","10","412.00",
="056378","A50正2群益69購02","344,000","15","533,400","1.48","1.72","1.44","1.72","+","0.28","1.72","18","1.73","10","29.65",
="056379","力成群益68購01","0","0","0","--","--","--","--"," ","0.00","0.41","25","0.42","10","99.20",
="056380","彩晶群益6A購01","449,000","12","202,550","0.45","0.49","0.43","0.44","+","0.01","0.44","25","0.45","10","8.97",
="056381","葡萄王群益69購01","0","0","0","--","--","--","--"," ","0.00","1.14","25","1.20","10","193.00",
="056382","聯發科群益68購02","0","0","0","--","--","--","--"," ","0.00","3.17","25","3.23","10","254.00",
="056383","聯發科群益68購03","184,000","3","619,560","3.26","3.84","3.26","3.84","X","0.00","3.80","25","3.90","10","254.00",
="056384","鴻海群益69購01","0","0","0","--","--","--","--"," ","0.00","8.35","25","8.85","10","118.50",
="056385","鑽全群益68購02","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.05","10","87.00",
="056386","鎧勝群益68購01","888,000","10","122,040","0.14","0.15","0.13","0.14","+","0.05","0.13","25","0.14","10","105.50",
="056387","中石化兆豐68購01","2,000","1","340","0.17","0.17","0.17","0.17","X","0.00","0.18","10","0.19","10","11.90",
="056388","台光電兆豐69購01","0","0","0","--","--","--","--"," ","0.00","1.59","10","1.66","10","140.00",
="056389","台積電兆豐68購02","110,000","2","374,600","3.36","3.46","3.36","3.46","+","0.46","3.62","10","3.70","10","212.00",
="056390","瑞儀兆豐69購01","238,000","15","410,270","1.73","1.75","1.67","1.75","+","0.07","1.73","10","2.70","3","68.60",
="056391","榮化兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.24","10","0.25","10","42.20",
="056392","A50正2元富68購01","0","0","0","--","--","--","--"," ","0.00","1.38","25","1.39","25","29.65",
="056393","宏達電元富68購01","40,000","1","2,000","0.05","0.05","0.05","0.05","X","0.00","0.04","25","0.05","10","72.40",
="056394","瑞儀元富68購01","0","0","0","--","--","--","--"," ","0.00","1.30","25","1.34","10","68.60",
="056395","儒鴻元富69購02","0","0","0","--","--","--","--"," ","0.00","1.67","25","1.71","10","369.00",
="056396","鎧勝元富6A購01","120,000","4","77,000","0.66","0.66","0.62","0.62","X","0.00","0.60","25","0.62","25","105.50",
="056397","T50反1國票6A購01","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.04","20","13.97",
="056398","中石化國票6A購01","0","0","0","--","--","--","--"," ","0.00","0.24","25","0.25","10","11.90",
="056399","宏碁國票69購01","0","0","0","--","--","--","--"," ","0.00","0.60","25","0.61","10","15.80",
="056400","智邦國票6A購01","0","0","0","--","--","--","--"," ","0.00","2.19","25","2.20","10","73.10",
="056401","廣達國票6A購01","75,000","3","105,000","1.40","1.40","1.40","1.40","X","0.00","1.35","25","1.36","10","72.80",
="056402","潤泰全國票69購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","650","44.05",
="056403","GIS中信6A購01","0","0","0","--","--","--","--"," ","0.00","19.60","10","--","0","222.50",
="056404","大立光中信68購01","1,501,000","77","1,552,590","0.91","1.20","0.91","1.15","+","0.40","1.13","30","1.15","9","5,285.00",
="056405","大立光中信68購02","626,000","15","675,070","0.91","1.23","0.88","1.23","+","0.56","1.13","30","1.15","30","5,285.00",
="056406","大立光中信69購01","885,000","24","1,098,630","1.09","1.45","1.09","1.45","+","0.55","1.42","30","1.44","30","5,285.00",
="056407","華新中信6B購01","452,000","4","85,880","0.18","0.20","0.18","0.19","+","0.01","0.18","30","0.19","10","13.00",
="056408","TPK永豐69購01","0","0","0","--","--","--","--"," ","0.00","4.46","30","4.54","30","99.20",
="056409","大立光永豐69購03","47,000","10","56,120","1.09","1.23","1.09","1.22","X","0.00","1.22","20","1.23","30","5,285.00",
="056410","大立光永豐69購04","121,000","4","161,050","1.34","1.35","1.33","1.35","+","0.24","1.45","30","1.46","30","5,285.00",
="056411","大同永豐69購01","480,000","45","11,200","0.03","0.04","0.02","0.03","-","0.01","0.01","1,388","0.03","60","11.40",
="056412","中石化永豐69購02","0","0","0","--","--","--","--"," ","0.00","0.08","30","0.09","30","11.90",
="056413","友達永豐69購01","1,276,000","30","305,170","0.21","0.26","0.21","0.24","+","0.04","0.24","20","0.25","30","13.05",
="056414","東聯永豐68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","20","25.15",
="056415","國喬永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.05","30","0.06","10","21.10",
="056416","智邦永豐69購02","20,000","2","53,400","2.68","2.68","2.66","2.66","+","0.15","2.49","30","2.57","30","73.10",
="056417","群創永豐69購01","2,146,000","38","1,231,510","0.53","0.64","0.53","0.64","+","0.14","0.62","30","0.64","25","15.75",
="056418","綠悅永豐68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","92.70",
="056419","儒鴻永豐69購01","0","0","0","--","--","--","--"," ","0.00","1.76","30","1.82","30","369.00",
="056420","聯成永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.08","30","0.09","30","13.45",
="056421","大立光元大68購02","20,000","2","32,600","1.58","1.68","1.58","1.68","X","0.00","1.64","100","1.67","100","5,285.00",
="056422","大立光元大68購03","875,000","35","818,690","0.90","1.02","0.88","1.01","+","0.27","0.99","100","1.02","115","5,285.00",
="056423","大立光元大68購04","118,000","4","305,080","2.57","2.71","2.57","2.71","+","0.81","2.60","100","2.69","100","5,285.00",
="056424","大立光元大69購01","394,000","35","1,258,560","3.00","3.50","3.00","3.40","+","0.70","3.37","100","3.42","20","5,285.00",
="056425","大立光元大69購02","1,504,000","76","3,146,010","1.92","2.29","1.92","2.25","+","0.55","2.20","100","2.22","100","5,285.00",
="056426","大同元大68購04","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","133","11.40",
="056427","和大元大69購01","184,000","4","176,800","0.97","0.97","0.95","0.95","+","0.01","0.89","100","0.91","100","135.00",
="056428","康舒元大68購01","3,000","1","930","0.31","0.31","0.31","0.31","-","0.03","0.30","100","0.31","100","23.10",
="056429","啟碁元大68購01","23,000","2","5,520","0.24","0.24","0.24","0.24","+","0.03","0.25","100","0.26","100","92.50",
="056430","儒鴻元大69購01","73,000","11","44,710","0.60","0.63","0.60","0.61","+","0.04","0.57","100","0.58","100","369.00",
="056431","日友玉山68購01","0","0","0","--","--","--","--"," ","0.00","1.64","10","1.72","10","0.00",
="056432","佳世達玉山68購01","0","0","0","--","--","--","--"," ","0.00","3.22","30","3.29","10","0.00",
="056433","T50反1國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.01","519","0.02","30","13.97",
="056434","群創國泰69購01","5,000","1","5,500","1.10","1.10","1.10","1.10","+","0.19","1.11","499","1.18","10","15.75",
="056435","A50反1富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.06","12","0.08","10","14.97",
="056436","A50正2富邦68購02","60,000","11","134,820","2.15","2.38","2.15","2.36","+","0.31","2.36","12","2.40","141","29.65",
="056437","FH滬深富邦68購01","1,000","1","1,280","1.28","1.28","1.28","1.28","X","0.00","1.35","15","1.37","10","22.19",
="056438","T50反1富邦68購02","0","0","0","--","--","--","--"," ","0.00","0.06","10","0.10","10","13.97",
="056439","上証2X富邦68購02","91,000","19","133,480","1.35","1.58","1.35","1.58","+","0.26","1.58","11","1.60","5","40.99",
="056440","中石化富邦68購02","0","0","0","--","--","--","--"," ","0.00","0.08","30","0.09","210","11.90",
="056441","可成富邦6A購01","0","0","0","--","--","--","--"," ","0.00","10.10","20","--","0","378.00",
="056442","神基富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.01","12","0.10","10","40.55",
="056443","國泰金富邦68購02","0","0","0","--","--","--","--"," ","0.00","1.31","10","1.40","10","49.70",
="056444","智邦富邦68購01","0","0","0","--","--","--","--"," ","0.00","3.31","30","--","0","73.10",
="056445","葡萄王富邦69購01","272,000","10","275,440","1.05","1.05","1.00","1.00","-","0.03","1.03","10","1.05","10","193.00",
="056446","滬深2X富邦68購01","0","0","0","--","--","--","--"," ","0.00","2.03","13","2.07","10","15.44",
="056447","聯發科富邦6A購03","32,000","4","101,620","3.03","3.28","3.03","3.26","+","0.33","3.21","10","3.27","10","254.00",
="056448","聯發科富邦6A購04","17,000","2","87,700","5.10","5.20","5.10","5.20","+","0.33","5.50","10","5.75","10","254.00",
="056449","寶滬深富邦69購01","4,000","2","2,960","0.73","0.75","0.73","0.75","+","0.05","0.74","10","0.76","11","16.72",
="056450","鎧勝富邦68購02","10,000","1","4,800","0.48","0.48","0.48","0.48","+","0.10","0.38","30","0.41","10","105.50",
="056451","鎧勝富邦6B購01","1,044,000","31","647,520","0.67","0.69","0.60","0.61","+","0.08","0.61","30","0.63","10","105.50",
="056452","友達國票69購01","0","0","0","--","--","--","--"," ","0.00","0.40","25","0.41","10","13.05",
="056453","群創國票69購02","2,000","1","2,500","1.25","1.25","1.25","1.25","X","0.00","1.17","25","1.18","10","15.75",
="056454","臻鼎國票69購01","0","0","0","--","--","--","--"," ","0.00","0.41","25","0.42","10","70.80",
="056455","景碩第一72購01","136,000","3","63,540","0.49","0.49","0.46","0.47","-","0.03","0.48","10","0.50","10","79.60",
="056456","東聯群益69購01","0","0","0","--","--","--","--"," ","0.00","0.13","25","0.14","10","25.15",
="056457","神基群益68購01","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.03","10","40.55",
="056458","貿聯群益68購02","10,000","1","12,300","1.23","1.23","1.23","1.23","X","0.00","1.19","25","1.23","10","205.50",
="056459","新日興群益69購01","0","0","0","--","--","--","--"," ","0.00","0.41","25","0.42","10","97.80",
="056460","瑞儀群益69購01","0","0","0","--","--","--","--"," ","0.00","1.18","25","1.20","10","68.60",
="056461","瑞儀群益6A購01","111,000","2","129,510","1.14","1.17","1.14","1.17","X","0.00","1.15","85","1.17","10","68.60",
="056462","綠悅群益68購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","92.70",
="056463","聯鈞群益69購01","24,000","8","10,540","0.41","0.46","0.41","0.46","+","0.03","0.43","25","0.44","10","138.50",
="056464","T50反1日盛6A購01","140,000","3","33,500","0.25","0.25","0.23","0.23","-","0.05","0.21","75","0.22","25","13.97",
="056465","中石化日盛69購01","0","0","0","--","--","--","--"," ","0.00","0.24","25","0.25","25","11.90",
="056466","彩晶日盛68購01","35,000","1","9,800","0.28","0.28","0.28","0.28","X","0.00","0.26","25","0.27","25","8.97",
="056467","聯成日盛68購01","0","0","0","--","--","--","--"," ","0.00","0.10","25","0.11","25","13.45",
="056468","GIS統一69購01","0","0","0","--","--","--","--"," ","0.00","8.40","10","8.85","10","222.50",
="056469","大立光統一69購03","1,176,000","30","2,112,250","1.72","1.92","1.72","1.92","+","0.42","1.92","10","1.93","10","5,285.00",
="056470","大立光統一69購04","2,331,000","44","2,314,360","0.90","1.07","0.90","1.06","+","0.26","1.06","94","1.08","10","5,285.00",
="056471","大立光統一69購05","2,697,000","69","2,095,810","0.65","0.86","0.65","0.84","+","0.24","0.84","10","0.85","16","5,285.00",
="056472","中石化統一69購01","6,000","1","1,080","0.18","0.18","0.18","0.18","X","0.00","0.18","102","0.19","108","11.90",
="056473","友達統一69購02","589,000","15","170,770","0.27","0.30","0.27","0.29","+","0.05","0.28","108","0.29","108","13.05",
="056474","佳世達統一69購01","0","0","0","--","--","--","--"," ","0.00","2.09","108","2.17","10","22.55",
="056475","彩晶統一68購01","0","0","0","--","--","--","--"," ","0.00","0.31","216","0.32","108","8.97",
="056476","彩晶統一69購02","40,000","1","12,800","0.32","0.32","0.32","0.32"," ","0.00","0.32","108","0.33","108","8.97",
="056477","彩晶統一69購03","20,000","2","8,500","0.41","0.44","0.41","0.44","+","0.03","0.43","216","0.44","108","8.97",
="056478","華夏統一69購02","20,000","2","10,400","0.52","0.52","0.52","0.52"," ","0.00","0.54","20","0.55","10","29.10",
="056479","群創統一6A購02","956,000","50","797,290","0.76","0.89","0.76","0.89","+","0.19","0.87","108","0.89","108","15.75",
="056480","儒鴻統一69購02","0","0","0","--","--","--","--"," ","0.00","1.55","20","1.63","10","369.00",
="056481","聯成統一69購02","0","0","0","--","--","--","--"," ","0.00","0.12","10","0.14","10","13.45",
="056482","鴻海統一69購02","10,000","1","51,500","5.15","5.15","5.15","5.15","+","0.39","5.25","10","5.70","10","118.50",
="056483","鴻海統一69購03","14,000","2","57,360","3.99","4.14","3.99","4.14","+","0.24","4.11","108","4.20","10","118.50",
="056484","大同元大68購06","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","400","11.40",
="056485","中工元大68購01","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.03","110","6.35",
="056486","中石化元大68購01","310,000","1","9,300","0.03","0.03","0.03","0.03","X","0.00","0.03","100","0.04","100","11.90",
="056487","中纖元大69購01","0","0","0","--","--","--","--"," ","0.00","0.04","100","0.05","100","8.32",
="056488","友達元大68購05","1,529,000","12","46,570","0.05","0.06","0.03","0.06","X","0.00","0.04","150","0.06","130","13.05",
="056489","日月光元大68購01","8,000","1","1,120","0.14","0.14","0.14","0.14","+","0.01","0.14","100","0.15","100","39.00",
="056490","台光電元大69購01","100,000","1","109,000","1.09","1.09","1.09","1.09","+","0.11","0.94","100","0.99","100","140.00",
="056491","東陽元大68購03","7,000","1","5,110","0.73","0.73","0.73","0.73","-","0.12","0.65","100","0.68","100","58.50",
="056492","群創元大68購05","0","0","0","--","--","--","--"," ","0.00","0.47","100","0.56","10","15.75",
="056493","群創元大69購02","0","0","0","--","--","--","--"," ","0.00","0.41","100","0.46","5","15.75",
="056494","廣宇元大69購01","7,000","1","4,060","0.58","0.58","0.58","0.58","X","0.00","0.55","100","0.56","100","27.20",
="056495","臻鼎元大68購02","0","0","0","--","--","--","--"," ","0.00","0.41","100","0.42","100","70.80",
="056496","鎧勝元大68購01","837,000","9","309,250","0.38","0.38","0.35","0.35","+","0.07","0.33","100","0.35","50","105.50",
="056497","中鋼兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.13","10","0.14","10","25.55",
="056498","元大金兆豐68購01","10,000","1","9,500","0.95","0.95","0.95","0.95","+","0.09","0.92","10","0.95","10","13.50",
="056499","友達兆豐69購01","0","0","0","--","--","--","--"," ","0.00","0.22","10","0.27","10","13.05",
="056500","可成兆豐68購01","0","0","0","--","--","--","--"," ","0.00","4.32","10","--","0","378.00",
="056501","台積電兆豐68購03","0","0","0","--","--","--","--"," ","0.00","4.53","10","4.62","10","212.00",
="056502","兆赫兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.10","10","0.11","10","30.40",
="056503","緯創兆豐68購01","0","0","0","--","--","--","--"," ","0.00","1.01","10","1.03","10","30.80",
="056504","聯發科兆豐69購02","111,000","14","453,720","3.78","4.45","3.78","4.38","+","0.85","4.38","10","4.45","10","254.00",
="056505","佳世達中信6A購01","32,000","3","113,620","3.56","3.56","3.53","3.53","X","0.00","3.67","10","3.77","10","22.55",
="056506","華夏中信68購01","0","0","0","--","--","--","--"," ","0.00","0.11","30","0.12","30","29.10",
="056507","中石化台新68購01","0","0","0","--","--","--","--"," ","0.00","0.13","20","0.14","20","0.00",
="056508","可成台新68購01","0","0","0","--","--","--","--"," ","0.00","7.85","10","--","0","0.00",
="056509","彩晶台新68購01","0","0","0","--","--","--","--"," ","0.00","0.23","20","0.26","10","0.00",
="056510","華通台新68購01","0","0","0","--","--","--","--"," ","0.00","5.85","10","--","0","0.00",
="056511","為升永豐68購01","0","0","0","--","--","--","--"," ","0.00","2.58","30","2.68","30","370.00",
="056512","景碩永豐68購01","81,000","2","8,910","0.11","0.11","0.11","0.11","X","0.00","0.12","30","0.13","30","79.60",
="056513","華通永豐69購01","0","0","0","--","--","--","--"," ","0.00","2.27","30","2.37","30","24.95",
="056514","華新科永豐69購01","0","0","0","--","--","--","--"," ","0.00","1.90","30","1.96","30","52.80",
="056515","樺漢永豐68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","386.00",
="056516","聯發科永豐69購01","5,000","1","11,250","2.25","2.25","2.25","2.25","+","0.21","2.17","30","2.25","30","254.00",
="056517","麗豐永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.32","30","0.33","30","132.50",
="056518","燁輝永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.19","30","0.20","10","13.40",
="056519","大立光凱基68購04","101,000","7","26,640","0.24","0.34","0.24","0.34","+","0.18","0.31","30","0.33","30","5,285.00",
="056520","大同凱基68購03","0","0","0","--","--","--","--"," ","0.00","--","0","0.04","36","11.40",
="056521","中石化凱基68購01","210,000","3","23,100","0.11","0.11","0.11","0.11","X","0.00","0.11","30","0.12","30","11.90",
="056522","中砂凱基68購01","500,000","14","148,000","0.31","0.31","0.29","0.30","X","0.00","0.29","30","0.30","30","73.80",
="056523","友達凱基68購01","10,000","1","1,600","0.16","0.16","0.16","0.16","+","0.05","0.14","30","0.15","30","13.05",
="056524","台光電凱基69購01","75,000","9","110,660","1.51","1.54","1.40","1.40","-","0.09","1.40","30","1.43","10","140.00",
="056525","宏碁凱基68購01","282,000","7","217,120","0.75","0.80","0.75","0.75","-","0.02","0.75","30","0.77","30","15.80",
="056526","彩晶凱基68購01","5,000","1","1,400","0.28","0.28","0.28","0.28","X","0.00","0.26","30","0.27","10","8.97",
