"106年06月13日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="055707","麗豐國泰68購01","160,000","2","46,200","0.29","0.29","0.27","0.27","-","0.01","0.27","489","0.28","250","135.00",
="055708","T50反1富邦67購03","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","14.52",
="055709","華固富邦67購01","10,000","1","9,200","0.92","0.92","0.92","0.92","X","0.00","0.96","10","0.99","10","68.30",
="055710","群創富邦67購03","3,000","1","1,680","0.56","0.56","0.56","0.56","+","0.06","0.42","14","0.52","10","13.80",
="055711","卜蜂日盛67購01","158,000","2","377,620","2.39","2.39","2.39","2.39","X","0.00","2.37","25","2.41","10","68.60",
="055712","友達日盛67購01","0","0","0","--","--","--","--"," ","0.00","0.27","25","0.31","10","12.15",
="055713","和碩日盛67購01","0","0","0","--","--","--","--"," ","0.00","1.04","25","1.05","25","92.20",
="055714","美律日盛67購01","0","0","0","--","--","--","--"," ","0.00","3.96","25","4.06","10","183.50",
="055715","智易日盛67購01","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.08","25","51.50",
="055716","貿聯日盛67購01","40,000","2","62,000","1.54","1.58","1.54","1.58","X","0.00","1.54","25","1.62","10","216.50",
="055717","群創日盛67購02","0","0","0","--","--","--","--"," ","0.00","0.32","25","0.81","20","13.80",
="055718","GIS統一68購02","0","0","0","--","--","--","--"," ","0.00","7.15","108","7.60","10","214.00",
="055719","上銀統一69購02","0","0","0","--","--","--","--"," ","0.00","1.78","108","1.84","10","205.00",
="055720","友達統一69購01","474,000","5","137,410","0.30","0.30","0.28","0.28"," ","0.00","0.28","108","0.29","108","12.15",
="055721","可成統一68購02","10,000","1","46,700","4.67","4.67","4.67","4.67","-","0.16","4.67","108","4.74","10","351.50",
="055722","矽創統一6A購01","1,485,000","29","722,810","0.45","0.50","0.45","0.50","+","0.08","0.49","216","0.50","73","92.00",
="055723","美律統一68購03","0","0","0","--","--","--","--"," ","0.00","2.23","108","2.29","10","183.50",
="055724","群創統一67購01","0","0","0","--","--","--","--"," ","0.00","0.64","108","0.67","28","13.80",
="055725","鴻海統一69購01","0","0","0","--","--","--","--"," ","0.00","2.24","108","2.32","10","102.00",
="055726","麗豐統一68購01","0","0","0","--","--","--","--"," ","0.00","0.13","20","0.14","10","135.00",
="055727","鑽全兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.23","10","0.24","10","86.00",
="055728","美律第一71購01","0","0","0","--","--","--","--"," ","0.00","2.95","10","3.04","10","183.50",
="055729","康友第一71購01","25,000","6","29,450","1.18","1.19","1.17","1.17","-","0.05","1.14","13","1.15","10","463.50",
="055730","台光電群益68購01","0","0","0","--","--","--","--"," ","0.00","1.57","25","1.63","10","129.00",
="055731","台橡群益67購01","0","0","0","--","--","--","--"," ","0.00","0.15","25","0.16","10","33.75",
="055732","利勤群益67購03","0","0","0","--","--","--","--"," ","0.00","0.01","25","--","0","81.00",
="055733","微星群益68購01","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.10","10","69.60",
="055734","鴻海群益68購04","0","0","0","--","--","--","--"," ","0.00","4.06","25","4.16","10","102.00",
="055735","中鋼國票68購02","110,000","4","22,500","0.20","0.21","0.20","0.21","-","0.02","0.20","25","0.21","20","24.35",
="055736","台光電國票68購01","0","0","0","--","--","--","--"," ","0.00","2.62","25","2.63","20","129.00",
="055737","英業達國票69購01","651,000","26","380,090","0.68","0.68","0.55","0.55","-","0.12","0.55","25","0.56","35","23.55",
="055738","康舒國票68購02","85,000","3","17,050","0.20","0.21","0.20","0.21","X","0.00","0.20","25","0.21","35","22.55",
="055739","兆赫永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.25","30","0.26","30","30.10",
="055740","矽力永豐67購01","12,000","2","9,960","0.83","0.83","0.83","0.83","-","0.04","0.80","30","0.81","30","568.00",
="055741","致伸永豐68購01","0","0","0","--","--","--","--"," ","0.00","2.91","30","3.01","30","59.70",
="055742","景碩永豐67購01","0","0","0","--","--","--","--"," ","0.00","0.57","30","0.58","10","77.50",
="055743","智易永豐68購02","30,000","1","4,200","0.14","0.14","0.14","0.14","+","0.01","0.15","30","0.16","30","51.50",
="055744","華夏永豐67購01","135,000","3","125,900","0.92","0.94","0.92","0.94"," ","0.00","0.90","30","0.91","30","28.50",
="055745","群創永豐68購01","325,000","9","145,350","0.48","0.48","0.43","0.43","-","0.01","0.42","30","0.43","30","13.80",
="055746","聯詠永豐68購01","50,000","4","36,100","0.78","0.78","0.70","0.70","-","0.07","0.74","30","0.75","10","123.00",
="055747","T50反1元大67購07","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","14.52",
="055748","T50反1元大67購08","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","14.52",
="055749","T50反1元大68購02","0","0","0","--","--","--","--"," ","0.00","0.01","50","0.02","105","14.52",
="055750","T50反1元大69購03","0","0","0","--","--","--","--"," ","0.00","0.02","200","0.03","100","14.52",
="055751","TPK元大68購02","0","0","0","--","--","--","--"," ","0.00","3.24","30","3.33","10","92.70",
="055752","上証2X元大67購02","60,000","5","49,250","0.91","0.91","0.80","0.85","-","0.07","0.84","100","0.85","100","38.04",
="055753","王品元大67購01","59,000","4","169,100","2.80","3.06","2.80","3.06","-","0.02","3.02","100","3.11","100","197.00",
="055754","佳世達元大67購02","10,000","2","58,500","5.85","5.85","5.85","5.85","+","0.10","5.25","100","5.30","100","24.05",
="055755","鴻海元大68購02","0","0","0","--","--","--","--"," ","0.00","1.61","100","1.70","100","102.00",
="055756","美律凱基67購01","0","0","0","--","--","--","--"," ","0.00","3.81","30","3.88","30","183.50",
="055757","京元電宏遠67購01","0","0","0","--","--","--","--"," ","0.00","0.49","10","0.51","10","29.70",
="055758","瑞儀宏遠67購01","330,000","3","336,600","1.02","1.02","1.02","1.02","+","0.12","1.00","30","1.03","30","67.20",
="055759","友達國泰68購01","1,000","1","280","0.28","0.28","0.28","0.28","-","0.01","0.28","498","0.30","10","12.15",
="055760","台苯國泰68購01","60,000","4","84,000","1.41","1.41","1.39","1.39","-","0.04","1.39","499","1.41","20","23.45",
="055761","神基國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.45","499","0.46","100","39.70",
="055762","神達國泰68購01","0","0","0","--","--","--","--"," ","0.00","1.69","290","1.75","10","38.60",
="055763","群創國泰68購02","0","0","0","--","--","--","--"," ","0.00","0.69","250","1.06","20","13.80",
="055764","群創國泰6A購01","80,000","2","68,700","0.87","0.87","0.84","0.84","-","0.08","0.83","250","0.89","10","13.80",
="055765","國泰金富邦69購01","0","0","0","--","--","--","--"," ","0.00","0.38","10","0.39","10","48.00",
="055766","義隆富邦67購01","0","0","0","--","--","--","--"," ","0.00","1.52","20","1.57","10","42.25",
="055767","可成永昌67購03","0","0","0","--","--","--","--"," ","0.00","14.50","10","15.00","10","0.00",
="055768","富邦金永昌67購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.10","11","0.00",
="055769","百和元富67購01","10,000","1","5,200","0.52","0.52","0.52","0.52","X","0.00","0.47","25","0.50","25","101.00",
="055770","矽創元富67購01","0","0","0","--","--","--","--"," ","0.00","0.17","25","0.18","25","92.00",
="055771","群創元富6A購01","79,000","7","93,280","1.21","1.21","1.12","1.12","-","0.07","1.12","25","1.18","10","13.80",
="055772","榮化元富67購01","0","0","0","--","--","--","--"," ","0.00","0.14","25","0.15","25","41.20",
="055773","微星第一71購01","5,000","1","2,400","0.48","0.48","0.48","0.48","-","0.01","0.48","5","0.49","10","69.60",
="055774","友達凱基67購01","20,000","1","5,200","0.26","0.26","0.26","0.26","X","0.00","0.24","30","0.26","30","12.15",
="055775","友達凱基67購02","0","0","0","--","--","--","--"," ","0.00","0.08","30","0.09","30","12.15",
="055776","國泰金日盛67購01","5,000","1","1,100","0.22","0.22","0.22","0.22","X","0.00","0.23","25","0.24","25","48.00",
="055777","台郡統一68購01","0","0","0","--","--","--","--"," ","0.00","1.53","10","1.60","10","112.00",
="055778","群創統一6A購01","384,000","9","352,290","0.95","0.95","0.88","0.88","-","0.02","0.86","108","0.88","108","13.80",
="055779","台積電元大67購05","0","0","0","--","--","--","--"," ","0.00","1.04","100","1.09","100","208.00",
="055780","台積電元大68購02","109,000","12","74,400","0.66","0.73","0.66","0.70","-","0.04","0.69","10","0.70","97","208.00",
="055781","宏碁元大67購01","0","0","0","--","--","--","--"," ","0.00","0.94","100","1.00","100","16.05",
="055782","信邦元大67購01","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.06","100","70.80",
="055783","國喬元大68購01","446,000","17","247,470","0.58","0.58","0.53","0.53","-","0.03","0.52","100","0.53","100","20.70",
="055784","微星元大67購01","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.06","100","69.60",
="055785","緯創元大67購01","0","0","0","--","--","--","--"," ","0.00","1.48","100","1.54","100","30.15",
="055786","台橡國票69購01","363,000","9","105,330","0.27","0.31","0.27","0.31","+","0.04","0.29","25","0.30","35","33.75",
="055787","台積電國票69購02","0","0","0","--","--","--","--"," ","0.00","1.69","25","1.70","20","208.00",
="055788","盛餘國票68購01","0","0","0","--","--","--","--"," ","0.00","0.21","25","0.22","20","33.55",
="055789","華通國票69購01","0","0","0","--","--","--","--"," ","0.00","5.90","25","5.95","10","24.55",
="055790","佳世達群益67購01","0","0","0","--","--","--","--"," ","0.00","3.92","25","4.02","10","24.05",
="055791","智易群益68購02","0","0","0","--","--","--","--"," ","0.00","0.16","25","0.17","10","51.50",
="055792","微星群益67購04","0","0","0","--","--","--","--"," ","0.00","0.10","25","0.11","10","69.60",
="055793","鑽全群益67購02","10,000","1","1,600","0.16","0.16","0.16","0.16","-","0.01","0.16","25","0.17","10","86.00",
="055794","宏達電兆豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.04","10","70.00",
="055795","華新兆豐68購01","110,000","4","66,500","0.59","0.61","0.57","0.61","+","0.01","0.57","10","0.58","10","12.65",
="055796","群創兆豐67購02","0","0","0","--","--","--","--"," ","0.00","0.29","10","0.38","10","13.80",
="055797","滬深2X兆豐67購01","230,000","6","308,600","1.33","1.41","1.33","1.36","-","0.07","1.35","10","1.36","10","14.36",
="055798","聯發科兆豐67購01","385,000","14","1,131,150","2.99","3.22","2.81","2.81","-","0.14","2.76","10","2.81","10","247.00",
="055799","鴻海兆豐68購01","115,000","11","1,454,700","12.10","12.70","12.10","12.70","-","0.50","12.50","15","13.30","10","102.00",
="055800","聯發科康和67購01","0","0","0","--","--","--","--"," ","0.00","0.90","20","0.93","10","247.00",
="055801","和大元富69購01","75,000","11","59,130","0.84","0.84","0.77","0.78","-","0.02","0.77","25","0.78","25","142.50",
="055802","宏達電玉山67購01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.02","10","0.00",
="055803","中纖國泰67購01","0","0","0","--","--","--","--"," ","0.00","0.06","499","0.07","15","8.07",
="055804","日月光國泰68購01","656,000","23","711,800","1.11","1.13","1.06","1.08","-","0.03","1.08","100","1.09","50","37.30",
="055805","台光電國泰68購01","0","0","0","--","--","--","--"," ","0.00","2.77","180","2.85","10","129.00",
="055806","台積電國泰68購01","0","0","0","--","--","--","--"," ","0.00","2.67","30","2.72","30","208.00",
="055807","台積電國泰69購01","0","0","0","--","--","--","--"," ","0.00","2.94","30","3.00","30","208.00",
="055808","東聯國泰67購01","36,000","5","26,410","0.71","0.79","0.61","0.61","-","0.22","0.73","499","0.75","15","24.70",
="055809","貿聯國泰67購01","30,000","2","113,850","3.79","3.80","3.79","3.80","X","0.00","3.66","30","3.74","15","216.50",
="055810","新唐國泰67購01","118,000","3","142,940","1.28","1.28","1.18","1.22","X","0.00","1.18","360","1.21","15","44.85",
="055811","義隆國泰67購01","0","0","0","--","--","--","--"," ","0.00","2.16","200","2.24","15","42.25",
="055812","TPK富邦6A購01","0","0","0","--","--","--","--"," ","0.00","--","0","5.00","10","92.70",
="055813","友達富邦67購02","0","0","0","--","--","--","--"," ","0.00","0.03","10","0.10","25","12.15",
="055814","台光電富邦68購01","0","0","0","--","--","--","--"," ","0.00","2.36","30","2.41","10","129.00",
="055815","新日興富邦67購01","24,000","4","16,760","0.72","0.72","0.66","0.69","+","0.01","0.75","10","0.76","1","98.50",
="055816","台光電合庫67購01","0","0","0","--","--","--","--"," ","0.00","1.32","10","1.40","10","129.00",
="055817","台苯合庫67購01","0","0","0","--","--","--","--"," ","0.00","1.08","10","1.13","10","23.45",
="055818","榮化合庫67購01","0","0","0","--","--","--","--"," ","0.00","0.09","10","0.10","10","41.20",
="055819","大立光台新67購01","0","0","0","--","--","--","--"," ","0.00","1.57","20","1.61","20","0.00",
="055820","台光電台新67購01","0","0","0","--","--","--","--"," ","0.00","1.98","20","2.05","20","0.00",
="055821","群創台新67購01","0","0","0","--","--","--","--"," ","0.00","0.45","10","0.55","40","0.00",
="055822","FB上証永豐68購01","30,000","1","45,900","1.53","1.53","1.53","1.53","+","0.01","1.52","30","1.53","30","27.96",
="055823","FH滬深永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.92","30","0.93","30","20.93",
="055824","力達永豐68購01","30,000","1","9,900","0.33","0.33","0.33","0.33","X","0.00","0.31","30","0.32","30","113.50",
="055825","上証2X永豐68購01","848,000","28","1,321,350","1.66","1.66","1.48","1.57","-","0.07","1.56","30","1.57","30","38.04",
="055826","大聯大永豐68購01","248,000","17","174,970","0.71","0.72","0.70","0.71"," ","0.00","0.68","30","0.69","30","40.15",
="055827","中信金永豐68購01","30,000","3","28,700","0.95","0.96","0.95","0.96","+","0.01","0.96","30","0.97","10","19.45",
="055828","元上證永豐68購01","40,000","2","51,600","1.29","1.29","1.29","1.29","-","0.09","1.27","30","1.28","30","27.51",
="055829","可成永豐67購03","0","0","0","--","--","--","--"," ","0.00","5.45","30","5.90","30","351.50",
="055830","永冠永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.11","30","0.12","30","90.20",
="055831","玉山金永豐68購01","10,000","1","6,300","0.63","0.63","0.63","0.63"," ","0.00","0.63","30","0.64","10","18.55",
="055832","兆豐金永豐68購01","20,000","2","17,700","0.88","0.89","0.88","0.89","+","0.02","0.89","30","0.90","10","24.75",
="055833","彩晶永豐67購02","208,000","4","95,920","0.50","0.51","0.46","0.46","-","0.04","0.48","30","0.49","30","8.40",
="055834","深100永豐68購01","80,000","2","53,800","0.66","0.68","0.66","0.68","-","0.02","0.68","30","0.69","30","9.92",
="055835","深中小永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.52","30","0.53","30","13.84",
="055836","開發金永豐67購01","38,000","1","18,240","0.48","0.48","0.48","0.48","-","0.01","0.48","30","0.49","30","8.27",
="055837","劍麟永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.15","30","0.16","30","150.00",
="055838","劍麟日盛67購01","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.05","25","150.00",
="055839","可成凱基67購01","0","0","0","--","--","--","--"," ","0.00","6.30","30","6.50","30","351.50",
="055840","友達元大67購02","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.04","100","12.15",
="055841","亞光元大67購01","0","0","0","--","--","--","--"," ","0.00","4.46","100","5.00","2","54.60",
="055842","佳世達元大67購03","0","0","0","--","--","--","--"," ","0.00","5.55","100","5.65","50","24.05",
="055843","彩晶元大68購01","0","0","0","--","--","--","--"," ","0.00","0.29","100","0.30","100","8.40",
="055844","貿聯元大68購01","1,160,000","73","1,122,870","1.17","1.19","0.92","0.92","-","0.25","0.92","106","0.94","120","216.50",
="055845","超眾元大69購01","0","0","0","--","--","--","--"," ","0.00","0.18","100","0.19","100","119.00",
="055846","新唐元大67購01","30,000","7","28,440","1.01","1.01","0.89","0.89","-","0.16","0.87","100","0.89","100","44.85",
="055847","群創元大67購03","0","0","0","--","--","--","--"," ","0.00","0.19","100","0.28","10","13.80",
="055848","聯電元大69購01","203,000","3","80,670","0.40","0.40","0.39","0.39","-","0.02","0.40","100","0.42","100","12.20",
="055849","麗豐元大6A購01","40,000","2","13,000","0.33","0.33","0.32","0.32","-","0.03","0.32","100","0.33","100","135.00",
="055850","GIS兆豐68購01","0","0","0","--","--","--","--"," ","0.00","8.45","10","--","0","214.00",
="055851","T50反1兆豐67購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","2,002","14.52",
="055852","大同兆豐67購01","1,000","1","3,840","3.84","3.84","3.84","3.84","+","0.67","3.39","10","--","0","13.70",
="055853","友達第一71購01","11,000","4","3,180","0.28","0.29","0.28","0.29","-","0.01","0.28","40","0.29","11","12.15",
="055854","宏達電永昌68購02","0","0","0","--","--","--","--"," ","0.00","0.15","30","0.16","30","0.00",
="055855","中信金永昌67購01","290,000","5","237,800","0.82","0.82","0.82","0.82","+","0.02","0.82","30","0.85","30","0.00",
="055856","台積電永昌67購02","0","0","0","--","--","--","--"," ","0.00","2.62","30","2.72","10","0.00",
="055857","群創永昌68購01","0","0","0","--","--","--","--"," ","0.00","0.80","10","0.90","10","0.00",
="055858","滬深2X永昌67購01","0","0","0","--","--","--","--"," ","0.00","1.24","10","1.25","10","0.00",
="055859","永冠元富67購02","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.04","10","90.20",
="055860","貿聯元富68購01","0","0","0","--","--","--","--"," ","0.00","1.74","25","--","0","216.50",
="055861","聯鈞國票69購01","90,000","2","74,700","0.83","0.83","0.83","0.83","+","0.04","0.82","25","0.83","35","139.50",
="055862","台積電群益68購04","0","0","0","--","--","--","--"," ","0.00","1.32","25","1.36","10","208.00",
="055863","台積電群益6B購02","13,000","5","18,190","1.39","1.43","1.37","1.43","+","0.02","1.41","25","1.43","11","208.00",
="055864","台積電群益71購01","122,000","13","194,160","1.58","1.61","1.57","1.61","-","0.01","1.61","29","1.63","10","208.00",
="055865","兆豐金群益67購01","150,000","1","63,000","0.42","0.42","0.42","0.42"," ","0.00","0.42","25","0.43","10","24.75",
="055866","東陽群益68購01","0","0","0","--","--","--","--"," ","0.00","0.06","25","0.10","10","52.90",
="055867","深中小群益68購02","0","0","0","--","--","--","--"," ","0.00","0.38","25","0.39","10","13.84",
="055868","華邦電群益67購01","0","0","0","--","--","--","--"," ","0.00","5.80","25","6.00","10","17.80",
="055869","群創群益67購04","7,000","3","2,120","0.34","0.34","0.28","0.28","-","0.07","0.28","24","0.30","10","13.80",
="055870","榮化群益67購02","0","0","0","--","--","--","--"," ","0.00","0.05","25","0.10","10","41.20",
="055871","友達台新67購02","210,000","3","12,600","0.06","0.06","0.06","0.06","X","0.00","0.06","10","0.15","10","0.00",
="055872","友達永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.14","30","0.15","30","12.15",
="055873","台積電永豐68購01","5,000","1","6,800","1.36","1.36","1.36","1.36"," ","0.00","1.31","30","1.36","25","208.00",
="055874","英業達永豐68購01","135,000","5","61,950","0.47","0.47","0.45","0.45","-","0.02","0.38","30","0.39","30","23.55",
="055875","聯電永豐68購01","40,000","5","17,700","0.44","0.45","0.44","0.45","-","0.02","0.46","30","0.47","10","12.20",
="055876","全新國泰69購01","0","0","0","--","--","--","--"," ","0.00","1.58","340","1.65","10","60.20",
="055877","東陽國泰68購01","50,000","1","7,500","0.15","0.15","0.15","0.15","X","0.00","0.15","499","0.16","130","52.90",
="055878","TPK富邦68購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","92.70",
="055879","T50反1中信68購01","0","0","0","--","--","--","--"," ","0.00","0.13","99","0.14","99","14.52",
="055880","T50反1中信69購04","0","0","0","--","--","--","--"," ","0.00","0.36","99","0.37","99","14.52",
="055881","中壽中信6A購01","0","0","0","--","--","--","--"," ","0.00","0.41","30","0.42","30","29.35",
="055882","友達中信68購02","90,000","3","7,200","0.08","0.08","0.08","0.08"," ","0.00","0.08","60","0.09","30","12.15",
="055883","國泰金中信6A購01","0","0","0","--","--","--","--"," ","0.00","0.75","30","0.76","10","48.00",
="055884","微星中信67購01","0","0","0","--","--","--","--"," ","0.00","0.04","30","0.05","10","69.60",
="055885","聯發科中信67購01","21,000","3","15,290","0.73","0.73","0.69","0.69","X","0.00","0.59","30","0.69","10","247.00",
="055886","友達統一67購01","0","0","0","--","--","--","--"," ","0.00","0.06","108","0.07","49","12.15",
="055887","智邦統一69購01","45,000","5","106,150","2.38","2.40","2.33","2.33","+","0.03","2.27","136","2.32","10","77.80",
="055888","緯創統一67購02","195,000","12","165,770","0.86","0.88","0.77","0.77","-","0.04","0.75","216","0.77","10","30.15",
="055889","大同凱基67購01","246,000","5","558,640","2.49","2.49","2.02","2.27","+","0.63","2.10","30","2.20","30","13.70",
="055890","國喬凱基67購01","100,000","1","40,000","0.40","0.40","0.40","0.40","X","0.00","0.39","30","0.40","30","20.70",
="055891","東陽日盛6A購01","84,000","4","9,400","0.11","0.12","0.10","0.12","X","0.00","0.11","45","0.12","25","52.90",
="055892","華邦電日盛67購01","0","0","0","--","--","--","--"," ","0.00","6.90","25","7.35","10","17.80",
="055893","儒鴻統一69購01","610,000","29","355,080","0.54","0.61","0.54","0.60","+","0.07","0.60","108","0.61","27","328.00",
="055894","力成元大67購01","5,000","1","3,500","0.70","0.70","0.70","0.70","X","0.00","0.67","100","0.68","100","91.70",
="055895","矽創元大67購01","0","0","0","--","--","--","--"," ","0.00","0.23","100","0.24","100","92.00",
="055896","英業達元大67購01","112,000","1","15,680","0.14","0.14","0.14","0.14"," ","0.00","0.09","100","0.10","100","23.55",
="055897","深中小元大67購02","0","0","0","--","--","--","--"," ","0.00","0.23","100","0.24","100","13.84",
="055898","富邦金元大67購02","10,000","2","600","0.06","0.06","0.06","0.06"," ","0.00","0.05","100","0.06","100","46.25",
="055899","智邦元大67購02","52,000","6","175,100","3.42","3.42","3.30","3.30","+","0.62","3.17","100","3.21","50","77.80",
="055900","潤泰全元大68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","44.35",
="055901","儒鴻元大68購01","476,000","7","213,810","0.41","0.47","0.41","0.47","+","0.07","0.46","100","0.47","100","328.00",
="055902","聯發科元大67購04","387,000","15","178,450","0.43","0.55","0.37","0.37","-","0.12","0.37","90","0.39","100","247.00",
="055903","鴻海元大68購03","0","0","0","--","--","--","--"," ","0.00","2.22","100","2.30","100","102.00",
="055904","FB上証群益68購02","0","0","0","--","--","--","--"," ","0.00","0.41","25","0.42","10","27.96",
="055905","大同群益68購01","154,000","7","220,000","1.61","1.62","1.39","1.39","-","0.12","1.40","50","1.47","10","13.70",
="055906","大同群益69購01","2,837,000","53","4,193,400","1.60","1.65","1.38","1.44","-","0.16","1.44","49","1.50","10","13.70",
="055907","友達群益67購06","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.05","10","12.15",
="055908","台化群益67購01","0","0","0","--","--","--","--"," ","0.00","0.13","25","0.14","10","90.50",
="055909","宏碁群益68購01","0","0","0","--","--","--","--"," ","0.00","1.34","25","1.42","10","16.05",
="055910","東陽群益68購02","0","0","0","--","--","--","--"," ","0.00","0.14","25","0.15","10","52.90",
="055911","彩晶群益67購01","32,000","2","20,860","0.68","0.68","0.63","0.63","-","0.03","0.64","25","0.65","10","8.40",
="055912","華夏群益68購01","0","0","0","--","--","--","--"," ","0.00","1.66","25","1.69","10","28.50",
="055913","華通群益68購01","0","0","0","--","--","--","--"," ","0.00","4.20","25","4.30","10","24.55",
="055914","聯詠群益68購02","128,000","7","107,620","0.87","0.87","0.76","0.81","-","0.06","0.82","25","0.84","10","123.00",
="055915","寶滬深群益67購01","10,000","1","3,800","0.38","0.38","0.38","0.38","X","0.00","0.42","25","0.43","10","15.92",
="055916","彩晶合庫67購01","200,000","1","54,000","0.27","0.27","0.27","0.27","-","0.02","0.27","10","0.28","10","8.40",
="055917","群創合庫67購01","50,000","1","30,000","0.60","0.60","0.60","0.60","-","0.02","0.52","50","0.61","10","13.80",
="055918","神基中信67購01","0","0","0","--","--","--","--"," ","0.00","0.04","30","0.05","10","39.70",
="055919","華通中信69購01","0","0","0","--","--","--","--"," ","0.00","6.90","30","7.05","10","24.55",
="055920","群創中信69購01","0","0","0","--","--","--","--"," ","0.00","1.60","30","1.64","10","13.80",
="055921","精誠中信67購01","30,000","1","3,300","0.11","0.11","0.11","0.11","X","0.00","0.10","30","0.12","30","63.00",
="055922","潤泰全中信67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","44.35",
="055923","儒鴻中信69購01","90,000","3","62,400","0.66","0.74","0.66","0.74","X","0.00","0.71","10","0.73","10","328.00",
="055924","力成永豐68購01","130,000","13","104,300","0.86","0.87","0.76","0.78","-","0.01","0.77","30","0.78","10","91.70",
="055925","大同永豐68購01","416,000","36","334,240","0.80","0.85","0.68","0.70","-","0.09","0.68","30","0.70","30","13.70",
="055926","神基永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.30","30","0.31","30","39.70",
="055927","神達永豐68購01","60,000","2","78,600","1.31","1.31","1.31","1.31","-","0.04","1.24","30","1.26","30","38.60",
="055928","瑞儀永豐67購01","137,000","10","172,780","1.24","1.29","1.24","1.24","+","0.09","1.24","30","1.25","30","67.20",
="055929","潤泰全永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.01","327","0.02","10","44.35",
="055930","智易國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.16","529","0.17","80","51.50",
="055931","微星國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.15","499","0.16","100","69.60",
="055932","群創國泰67購03","0","0","0","--","--","--","--"," ","0.00","1.03","499","1.09","15","13.80",
="055933","深中小富邦67購02","0","0","0","--","--","--","--"," ","0.00","0.22","10","0.23","10","13.84",
="055934","台光電兆豐67購01","0","0","0","--","--","--","--"," ","0.00","2.79","10","2.84","10","129.00",
="055935","神基兆豐67購01","0","0","0","--","--","--","--"," ","0.00","0.09","10","0.10","10","39.70",
="055936","國喬兆豐67購01","0","0","0","--","--","--","--"," ","0.00","0.17","10","0.18","10","20.70",
="055937","富邦金兆豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","46.25",
="055938","智易兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.12","10","0.13","10","51.50",
="055939","FB上証元富68購01","102,000","13","47,680","0.48","0.49","0.43","0.47"," ","0.00","0.47","25","0.48","25","27.96",
="055940","宏碁元富68購01","0","0","0","--","--","--","--"," ","0.00","1.51","25","1.56","25","16.05",
="055941","儒鴻元富69購01","10,000","1","4,600","0.46","0.46","0.46","0.46","+","0.01","0.50","25","0.51","25","328.00",
="055942","寶滬深元富68購01","11,000","2","3,260","0.26","0.30","0.26","0.30","+","0.02","0.29","25","0.30","25","15.92",
="055943","T50反1群益67購01","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.05","10","14.52",
="055944","T50反1群益67購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","14.52",
="055945","中鋼群益69購01","253,000","1","60,720","0.24","0.24","0.24","0.24","X","0.00","0.24","25","0.25","10","24.35",
="055946","台橡群益68購01","0","0","0","--","--","--","--"," ","0.00","0.20","25","0.21","10","33.75",
="055947","台橡群益68購02","0","0","0","--","--","--","--"," ","0.00","0.11","25","0.12","10","33.75",
="055948","信邦群益67購01","0","0","0","--","--","--","--"," ","0.00","0.31","25","0.32","10","70.80",
="055949","智伸科群益67購01","0","0","0","--","--","--","--"," ","0.00","0.41","25","0.42","10","148.00",
="055950","微星群益67購05","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.10","10","69.60",
="055951","瑞軒群益67購01","0","0","0","--","--","--","--"," ","0.00","0.08","25","0.09","10","20.65",
="055952","瑞儀群益68購01","216,000","5","266,860","1.23","1.32","1.23","1.27","+","0.07","1.24","25","1.28","10","67.20",
="055953","劍麟群益68購02","0","0","0","--","--","--","--"," ","0.00","0.08","25","0.10","10","150.00",
