"106年05月22日 大盤統計資訊"
="056654","大立光富邦6A購05","10,000","1","18,800","1.88","1.88","1.88","1.88","+",="0.07","1.84","10","1.90","10","4,900.00",
="056655","長虹富邦6A購01","10,000","1","3,400",="0.34",="0.34",="0.34",="0.34","-",="0.01",="0.33","110",="0.34","10","69.00",
="056656","國喬富邦68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.12","30",="0.13","30","20.30",
="056657","景碩富邦68購01","9,000","3","4,130",="0.46",="0.46",="0.45",="0.45","X",="0.00",="0.42","10",="0.43","10","79.30",
="056658","智邦富邦68購02",="0",="0",="0","--","--","--","--"," ",="0.00","1.64","30","1.66","30","65.20",
="056659","華夏富邦68購01","439,000","19","426,700",="0.90","1.06",="0.90","1.00","+",="0.15",="0.97","30",="0.99","30","28.10",
="056660","大立光第一72購01",="0",="0",="0","--","--","--","--"," ",="0.00","6.25","10","6.50","10","4,900.00",
="056661","敬鵬第一72購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.59","10",="0.60","10","58.00",
="056662","瑞儀第一72購01","6,000","1","8,460","1.41","1.41","1.41","1.41","X",="0.00","1.37","10","1.38","10","64.20",
="056663","友達日盛69購02","205,000","23","22,700",="0.12",="0.12",="0.11",="0.11","-",="0.02",="0.10","215",="0.11","10","11.75",
="056664","利勤日盛68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.22","25",="0.23","25","75.00",
="056665","葡萄王日盛69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.81","25",="0.82","25","185.50",
="056666","榮化日盛68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.32","25",="0.33","25","41.30",
="056667","長虹統一69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.26","10",="0.27","10","69.00",
="056668","景碩統一6A購01","278,000","9","159,380",="0.57",="0.61",="0.57",="0.58"," ",="0.00",="0.57","108",="0.58","108","79.30",
="056669","華固統一69購01","95,000","3","50,350",="0.53",="0.53",="0.53",="0.53","-",="0.02",="0.52","20",="0.53","10","67.50",
="056670","新光金統一6A購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.35","108",="0.36","108","7.89",
="056671","T50反1凱基68購01","570,000","5","207,550",="0.37",="0.38",="0.36",="0.37","-",="0.02",="0.36","40",="0.37","30","14.78",
="056672","T50反1凱基68購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.26","30",="0.27","30","14.78",
="056673","T50反1凱基68購03",="0",="0",="0","--","--","--","--"," ",="0.00",="0.20","30",="0.21","30","14.78",
="056674","中纖凱基68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.05","30",="0.06","30","8.03",
="056675","台光電凱基69購03","1,412,000","41","686,200",="0.50",="0.50",="0.45",="0.49","-",="0.03",="0.49","30",="0.50","30","125.00",
="056676","台聚凱基68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.09","30",="0.10","30","15.10",
="056677","兆赫凱基68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.26","30",="0.27","30","29.65",
="056678","康友凱基6B購01","36,000","2","46,320","1.29","1.29","1.27","1.27","-",="0.02","1.26","30","1.27","30","460.50",
="056679","華邦電凱基68購03","1,000","1","2,890","2.89","2.89","2.89","2.89","-",="0.07","2.89","10","2.96","30","17.10",
="056680","聯成凱基68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.22","30",="0.23","30","12.95",
="056681","GIS兆豐69購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","219.00",
="056682","南亞科兆豐69購01","41,000","2","42,860","1.06","1.06","1.03","1.03","-",="0.04","1.01","100","1.02","100","50.30",
="056683","智邦兆豐69購01","10,000","1","19,800","1.98","1.98","1.98","1.98","-",="0.10",="0.92","92","--",="0","65.20",
="056684","華新科兆豐68購01","94,000","10","167,230","1.75","1.87","1.70","1.86","+",="0.12","--",="0","--",="0","50.60",
="056685","群創兆豐68購02","240,000","5","69,170",="0.30",="0.30",="0.28",="0.28","X",="0.00",="0.06","1",="0.95","8","13.15",
="056686","群創兆豐68購03","20,000","3","6,300",="0.32",="0.32",="0.31",="0.31","X",="0.00",="0.16","20",="0.31","20","13.15",
="056687","儒鴻兆豐68購03",="0",="0",="0","--","--","--","--"," ",="0.00",="0.26","5","--",="0","309.00",
="056688","聯發科兆豐68購01","125,000","7","19,900",="0.17",="0.17",="0.15",="0.15","-",="0.04",="0.01","375",="0.18","20","209.00",
="056689","T50反1中信68購02",="0",="0",="0","--","--","--","--"," ",="0.00","1.04","99","1.05","99","14.78",
="056690","中纖中信68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","327",="0.02","310","8.03",
="056691","宏達電中信6A購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.42","30",="0.43","30","70.60",
="056692","綠悅中信68購01","1,173,000","18","105,650",="0.09",="0.10",="0.08",="0.09"," ",="0.00",="0.09","50",="0.10","10","132.00",
="056693","上銀永豐68購01","135,000","8","189,610","1.39","1.48","1.34","1.47","+",="0.23","1.43","30","1.46","30","207.50",
="056694","仁寶永豐69購01","105,000","1","114,450","1.09","1.09","1.09","1.09","-",="0.05","1.08","30","1.09","10","20.55",
="056695","長虹永豐68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.29","30",="0.30","30","69.00",
="056696","超眾永豐69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.20","30",="0.21","30","121.50",
="056697","鴻海永豐69購01","40,000","1","83,200","2.08","2.08","2.08","2.08","+",="0.06","2.08","60","2.15","30","102.50",
="056698","GIS群益69購01",="0",="0",="0","--","--","--","--"," ",="0.00","5.55","25","5.65","10","219.00",
="056699","TPK群益69購01",="0",="0",="0","--","--","--","--"," ",="0.00","8.10","25","8.55","10","102.50",
="056700","上銀群益68購01",="0",="0",="0","--","--","--","--"," ",="0.00","2.53","25","2.63","10","207.50",
="056701","大立光群益6A購04","31,000","2","37,090","1.19","1.20","1.19","1.20","+",="0.02","1.23","25","1.24","10","4,900.00",
="056702","大立光群益6A購05","363,000","6","401,530","1.13","1.14","1.08","1.12","-",="0.03","1.15","25","1.16","10","4,900.00",
="056703","大立光群益6A購06","182,000","2","170,260",="0.94",="0.94",="0.93",="0.93","-",="0.05",="0.96","25",="0.97","10","4,900.00",
="056704","中石化群益69購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.29","25",="0.30","10","11.35",
="056705","中信金群益68購01","132,000","3","135,970","1.02","1.04","1.02","1.04","+",="0.07",="0.98","25","1.00","10","19.40",
="056706","日友群益68購02",="0",="0",="0","--","--","--","--"," ",="0.00","2.07","25","2.17","10","161.00",
="056707","可成群益68購01",="0",="0",="0","--","--","--","--"," ",="0.00","2.42","25","2.47","10","317.50",
="056708","台聚群益68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.25","25",="0.26","10","15.10",
="056709","台聚群益68購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.11","25",="0.12","10","15.10",
="056710","盛餘群益68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.23","25",="0.24","10","33.70",
="056711","景碩群益68購01","9,000","3","4,370",="0.48",="0.49",="0.48",="0.48","X",="0.00",="0.44","25",="0.45","10","79.30",
="056712","華固群益68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.77","25",="0.78","10","67.50",
="056713","華固群益68購02","20,000","1","10,000",="0.50",="0.50",="0.50",="0.50","-",="0.03",="0.49","25",="0.50","10","67.50",
="056714","華夏群益68購02","540,000","7","473,780",="0.81",="0.93",="0.81",="0.93","+",="0.12",="0.88","25",="0.89","10","28.10",
="056715","儒鴻群益68購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.74","25",="0.77","10","309.00",
="056716","聯成群益68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.32","25",="0.33","10","12.95",
="056717","聯電群益6A購01","188,000","12","112,010",="0.59",="0.60",="0.59",="0.60","-",="0.02",="0.59","25",="0.60","10","12.25",
="056718","燁輝群益68購01","20,000","1","6,800",="0.34",="0.34",="0.34",="0.34","-",="0.01",="0.34","25",="0.35","10","12.25",
="056719","潤泰全玉山69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.04","13",="0.05","13",="0.00",
="056720","聯詠玉山69購01","97,000","8","67,530",="0.67",="0.74",="0.65",="0.74","+",="0.12",="0.69","43",="0.71","33",="0.00",
="056721","新唐國泰69購01","670,000","15","635,100",="0.86",="0.99",="0.86",="0.98","+",="0.11",="0.99","150","1.00","100","43.70",
="056722","大立光富邦6C購03","28,000","2","26,880",="0.96",="0.96",="0.96",="0.96","+",="0.01",="0.96","10",="0.99","10","4,900.00",
="056723","兆豐金富邦6A購01","141,000","2","221,370","1.57","1.57","1.57","1.57","+",="0.06","1.60","20","1.62","10","24.60",
="056724","美律富邦69購01","117,000","7","426,220","3.57","3.76","3.57","3.76","X",="0.00","3.71","30","3.76","10","188.00",
="056725","華固富邦68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.50","10",="0.51","10","67.50",
="056726","華通富邦68購01",="0",="0",="0","--","--","--","--"," ",="0.00","5.45","20","5.65","10","23.65",
="056727","義隆富邦68購01","60,000","6","99,000","1.68","1.68","1.62","1.62","-",="0.08","1.63","30","1.67","30","42.90",
="056728","T50反1元富6A購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.66","25",="0.67","25","14.78",
="056729","日友元富68購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.69","25","1.76","10","161.00",
="056730","台苯元富6B購01","199,000","7","92,840",="0.46",="0.47",="0.46",="0.47","+",="0.03",="0.47","25",="0.48","25","23.65",
="056731","台聚元富68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.05","25",="0.06","20","15.10",
="056732","京元電元富69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.45","25",="0.46","25","29.20",
="056733","東陽元富68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.12","25",="0.13","25","51.10",
="056734","東聯元富68購01","166,000","4","19,920",="0.12",="0.12",="0.12",="0.12","+",="0.05",="0.12","25",="0.13","25","24.45",
="056735","長虹元富68購01","210,000","2","45,100",="0.22",="0.22",="0.21",="0.21","X",="0.00",="0.22","25",="0.23","25","69.00",
="056736","國喬元富69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.33","25",="0.34","25","20.30",
="056737","堤維西元富68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.21","25",="0.22","25","31.70",
="056738","智易元富6B購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.20","25",="0.21","25","48.05",
="056739","貿聯元富68購03","9,000","3","15,920","1.78","1.78","1.76","1.76","+",="0.16","1.70","25","1.74","10","216.50",
="056740","聯鈞元富68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.20","25",="0.21","25","132.00",
="056741","東陽台新68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.22","20",="0.23","20",="0.00",
="056742","TPK元大69購01",="0",="0",="0","--","--","--","--"," ",="0.00","5.30","20","5.75","10","102.50",
="056743","大聯大元大69購01","187,000","5","109,960",="0.58",="0.61",="0.58",="0.58","-",="0.02",="0.58","100",="0.59","100","40.35",
="056744","中鋼元大68購02","5,000","1","1,550",="0.31",="0.31",="0.31",="0.31","X",="0.00",="0.30","100",="0.31","100","24.35",
="056745","亞光元大68購02","14,000","2","39,020","2.81","2.81","2.73","2.73","X",="0.00","2.73","100","2.77","100","54.00",
="056746","亞光元大68購03",="0",="0",="0","--","--","--","--"," ",="0.00","2.41","100","2.47","100","54.00",
="056747","金融類元大68購03","100,000","2","46,500",="0.46",="0.47",="0.46",="0.47","-",="0.01",="0.47","495",="0.48","495",="0.00",
="056748","金融類元大68購04","7,000","1","5,110",="0.73",="0.73",="0.73",="0.73","-",="0.03",="0.72","495",="0.73","495",="0.00",
="056749","美律元大68購01","17,000","1","53,550","3.15","3.15","3.15","3.15","X",="0.00","3.07","100","3.15","50","188.00",
="056750","高股息元大68購03",="0",="0",="0","--","--","--","--"," ",="0.00",="0.45","495",="0.46","495","24.75",
="056751","高股息元大68購04",="0",="0",="0","--","--","--","--"," ",="0.00",="0.81","100",="0.82","100","24.75",
="056752","國喬元大68購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.13","100",="0.14","100","20.30",
="056753","彩晶元大6A購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.36","100",="0.37","100","7.85",
="056754","華邦電元大68購03","29,000","1","84,970","2.93","2.93","2.93","2.93","+",="0.06","2.86","100","2.96","10","17.10",
="056755","華固元大68購01","40,000","2","28,700",="0.74",="0.74",="0.71",="0.71","-",="0.02",="0.71","100",="0.72","100","67.50",
="056756","開發金元大6A購01","28,000","2","19,180",="0.68",="0.69",="0.68",="0.69"," ",="0.00",="0.68","100",="0.69","50","8.27",
="056757","新唐元大68購01","129,000","8","41,100",="0.33",="0.36",="0.29",="0.36","+",="0.04",="0.36","100",="0.37","100","43.70",
="056758","瑞儀元大68購02","345,000","12","173,300",="0.52",="0.52",="0.49",="0.49","-",="0.02",="0.46","100",="0.49","100","64.20",
="056759","電子類元大68購03","48,000","2","68,640","1.43","1.43","1.43","1.43","X",="0.00","1.44","495","1.45","495",="0.00",
="056760","電子類元大68購04",="0",="0",="0","--","--","--","--"," ",="0.00","1.81","495","1.82","495",="0.00",
="056761","滬深2X元大68購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.01","100","1.02","100","12.64",
="056762","臺股指元大68購03",="0",="0",="0","--","--","--","--"," ",="0.00",="0.47","495",="0.48","495",="0.00",
="056763","臺股指元大68購04","50,000","4","54,240","1.08","1.11","1.08","1.11","X",="0.00","1.11","487","1.12","495",="0.00",
="056764","鴻海元大69購01",="0",="0",="0","--","--","--","--"," ",="0.00","2.78","100","2.86","10","102.50",
="056765","神達日盛68購01","136,000","10","96,000",="0.68",="0.75",="0.67",="0.75","+",="0.12",="0.73","25",="0.75","25","35.10",
="056766","儒鴻日盛68購01","30,000","3","29,000",="0.97",="0.98",="0.95",="0.98"," ",="0.00",="0.99","25","1.00","10","309.00",
="056767","聯發科日盛6A購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.73","25",="0.74","25","209.00",
="056768","可成統一6A購02","240,000","11","346,750","1.52","1.52","1.41","1.45","-",="0.07","1.44","216","1.46","108","317.50",
="056769","盛餘統一68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.21","20",="0.22","10","33.70",
="056770","貿聯統一69購01","2,000","2","3,090","1.56","1.56","1.53","1.53","X",="0.00","1.42","108","1.50","10","216.50",
="056771","葡萄王統一69購01","75,000","3","51,720",="0.69",="0.69",="0.68",="0.68","-",="0.02",="0.68","216",="0.69","108","185.50",
="056772","T50反1元大6C購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.52","100",="0.53","100","14.78",
="056773","TPK元大68購03","15,000","5","43,550","2.96","2.96","2.89","2.89","-",="0.07","2.80","10","2.87","10","102.50",
="056774","卜蜂元大68購01","325,000","4","576,500","1.74","1.81","1.74","1.81","+",="0.25","1.97","100","2.01","100","61.70",
="056775","中石化元大69購01","233,000","3","36,280",="0.16",="0.16",="0.15",="0.15","+",="0.01",="0.15","100",="0.16","100","11.35",
="056776","中磊元大68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.23","100",="0.24","100","75.00",
="056777","台新金元大68購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.20","100","1.26","100","13.10",
="056778","全新元大68購01","310,000","3","123,800",="0.40",="0.40",="0.38",="0.38","-",="0.04",="0.38","90",="0.39","100","55.10",
="056779","長榮航元大68購01","110,000","2","34,000",="0.31",="0.31",="0.30",="0.30","X",="0.00",="0.30","200",="0.31","100","14.35",
="056780","晶豪科元大69購02","76,000","28","123,410","1.63","1.64","1.55","1.55","-",="0.01","1.54","2","1.56","100","38.65",
="056781","景碩元大68購02","20,000","1","7,400",="0.37",="0.37",="0.37",="0.37","X",="0.00",="0.37","100",="0.38","100","79.30",
="056782","新日興元大6B購01","141,000","12","130,090",="0.90",="0.95",="0.90",="0.95","+",="0.02",="0.93","100",="0.94","100","85.40",
="056783","群創元大68購06","715,000","24","344,750",="0.51",="0.51",="0.46",="0.47","-",="0.10",="0.46","100",="0.47","96","13.15",
="056784","群創元大68購07","431,000","23","266,610",="0.66",="0.66",="0.60",="0.60","-",="0.11",="0.60","100",="0.61","100","13.15",
="056785","群創元大69購03",="0",="0",="0","--","--","--","--"," ",="0.00",="0.33","20",="0.39","10","13.15",
="056786","電子類元大72購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.34","100","1.35","100",="0.00",
="056787","鴻海元大68購05","5,000","1","8,550","1.71","1.71","1.71","1.71","X",="0.00","1.70","105","1.78","100","102.50",
="056788","麗豐元大6B購01","30,000","1","22,500",="0.75",="0.75",="0.75",="0.75","-",="0.07",="0.74","100",="0.75","100","140.00",
="056789","T50反1兆豐69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.20","10",="0.30","30","14.78",
="056790","王品兆豐68購01","44,000","5","126,780","2.79","3.00","2.79","2.91","+",="0.40","--",="0","--",="0","198.00",
="056791","兆赫兆豐69購01","35,000","2","10,900",="0.32",="0.32",="0.31",="0.31","-",="0.01",="0.08","92","--",="0","29.65",
="056792","和大兆豐69購01","21,000","2","40,220","1.91","1.92","1.91","1.92","+",="0.21","1.55","10","--",="0","149.00",
="056793","神達兆豐68購01","1,000","1","460",="0.46",="0.46",="0.46",="0.46","X",="0.00",="0.07","92","--",="0","35.10",
="056794","彩晶兆豐68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.11","92","--",="0","7.85",
="056795","富邦金兆豐68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.32","10","--",="0","47.45",
="056796","綠悅兆豐68購01","10,000","1","900",="0.09",="0.09",="0.09",="0.09"," ",="0.00",="0.05","300",="0.30","50","132.00",
="056797","鴻海兆豐69購02",="0",="0",="0","--","--","--","--"," ",="0.00","2.00","20","--",="0","102.50",
="056798","鴻海兆豐69購03","1,000","1","2,080","2.08","2.08","2.08","2.08","+",="0.08","2.00","3","2.20","199","102.50",
="056799","TPK凱基6A購01",="0",="0",="0","--","--","--","--"," ",="0.00","4.96","30","5.20","30","102.50",
="056800","可成凱基68購01","3,000","1","6,720","2.24","2.24","2.24","2.24","-",="0.11","2.24","30","2.31","30","317.50",
="056801","可成凱基68購02",="0",="0",="0","--","--","--","--"," ",="0.00","2.02","30","2.07","30","317.50",
="056802","冠德凱基68購01","30,000","1","5,700",="0.19",="0.19",="0.19",="0.19","X",="0.00",="0.19","30",="0.20","30","18.25",
="056803","康友凱基6B購02",="0",="0",="0","--","--","--","--"," ",="0.00","1.01","30","1.03","30","460.50",
="056804","盛餘凱基68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.17","30",="0.18","30","33.70",
="056805","群創凱基68購02","214,000","11","155,660",="0.76",="0.76",="0.70",="0.70","-",="0.18",="0.68","33",="0.70","30","13.15",
="056806","榮化凱基68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.31","30",="0.32","30","41.30",
="056807","綠悅凱基68購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.09","30",="0.10","80","132.00",
="056808","麗豐凱基68購01","150,000","2","66,000",="0.44",="0.44",="0.44",="0.44","X",="0.00",="0.43","30",="0.44","30","140.00",
="056809","鎧勝凱基68購01","80,000","4","32,900",="0.41",="0.42",="0.41",="0.41","X",="0.00",="0.39","30",="0.40","30","94.80",
="056810","華新宏遠68購01","77,000","2","15,290",="0.20",="0.20",="0.19",="0.19","-",="0.01",="0.19","19",="0.20","30","12.25",
="056811","中石化中信69購01","21,000","2","3,150",="0.15",="0.15",="0.15",="0.15","X",="0.00",="0.13","30",="0.14","30","11.35",
="056812","友達中信6A購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.20","30",="0.21","10","11.75",
="056813","瑞儀中信68購01","5,000","1","5,000","1.00","1.00","1.00","1.00","-",="0.04",="0.91","30",="0.98","30","64.20",
="056814","永冠台新68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.03","20",="0.04","20",="0.00",
="056815","智邦台新68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.87","10",="0.88","10",="0.00",
="056816","TPK永豐69購03","342,000","31","820,490","2.40","2.43","2.33","2.33","-",="0.07","2.33","30","2.39","30","102.50",
="056817","百和永豐68購01","40,000","4","34,100",="0.87",="0.87",="0.84",="0.84","-",="0.02",="0.84","30",="0.85","10","98.60",
="056818","矽創永豐68購01","600,000","2","213,500",="0.35",="0.36",="0.35",="0.36","X",="0.00",="0.36","30",="0.37","30","86.10",
="056819","信邦永豐68購01","12,000","3","7,560",="0.63",="0.63",="0.63",="0.63","-",="0.03",="0.61","30",="0.62","30","71.30",
="056820","統一永豐69購01","30,000","3","25,800",="0.87",="0.87",="0.85",="0.85","-",="0.03",="0.85","30",="0.86","10","56.70",
="056821","堤維西永豐68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.29","30",="0.30","30","31.70",
="056822","敦泰永豐69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.46","30",="0.47","30","31.80",
="056823","華新永豐69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.44","30",="0.45","30","12.25",
="056824","上銀群益68購02","225,000","19","488,800","2.11","2.29","2.02","2.24","+",="0.41","2.20","25","2.24","10","207.50",
="056825","台光電群益69購02","425,000","16","322,070",="0.75",="0.80",="0.75",="0.80","-",="0.04",="0.78","25",="0.80","8","125.00",
="056826","宏達電群益68購04","494,000","7","197,600",="0.41",="0.41",="0.39",="0.40","-",="0.01",="0.39","25",="0.40","10","70.60",
="056827","東陽群益68購03","10,000","1","600",="0.06",="0.06",="0.06",="0.06","X",="0.00",="0.06","25",="0.10","10","51.10",
="056828","南亞科群益68購03","25,000","5","21,940",="0.89",="0.89",="0.84",="0.84","-",="0.11",="0.85","25",="0.86","10","50.30",
="056829","崇越群益68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.58","25",="0.60","10","92.00",
="056830","敦泰群益69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.30","25",="0.31","10","31.80",
="056831","華航群益69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.40","25",="0.41","10","9.16",
="056832","廣宇群益69購01","146,000","3","88,960",="0.63",="0.63",="0.59",="0.59","X",="0.00",="0.58","25",="0.62","10","26.90",
="056833","潤泰全群益68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.02","25",="0.10","10","45.30",
="056834","儒鴻群益68購03","100,000","1","75,000",="0.75",="0.75",="0.75",="0.75"," ",="0.00",="0.75","25",="0.77","10","309.00",
="056835","聯鈞群益68購03","15,000","1","3,150",="0.21",="0.21",="0.21",="0.21","X",="0.00",="0.20","25",="0.21","10","132.00",
="056836","鎧勝群益69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.29","25",="0.30","10","94.80",
="056837","元大金元富68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.47","45",="0.48","25","12.90",
="056838","可成元富69購01",="0",="0",="0","--","--","--","--"," ",="0.00","2.50","25","2.56","25","317.50",
="056839","南亞科元富69購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.20","25","1.23","10","50.30",
="056840","神達元富68購01","10,000","1","4,900",="0.49",="0.49",="0.49",="0.49","+",="0.04",="0.48","25",="0.49","25","35.10",
="056841","國泰金元富69購01","30,000","1","23,100",="0.77",="0.77",="0.77",="0.77","-",="0.05",="0.77","25",="0.78","25","48.80",
="056842","敦泰元富68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.27","25",="0.28","25","31.80",
="056843","超眾元富69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.28","25",="0.29","25","121.50",
="056844","群創元富6C購01","92,000","6","49,320",="0.58",="0.58",="0.51",="0.51","-",="0.14",="0.50","135",="0.53","25","13.15",
="056845","GIS國泰6A購01",="0",="0",="0","--","--","--","--"," ",="0.00","10.30","100","--",="0","219.00",
="056846","佳世達國泰68購01","13,000","2","42,640","3.28","3.28","3.28","3.28","+",="0.09","3.22","170","3.30","20","20.15",
="056847","奇力新國泰68購01","155,000","11","317,100","2.14","2.14","1.97","2.02","-",="0.21","2.00","150","2.02","30","86.90",
="056848","冠德國泰68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.29","499",="0.30","229","18.25",
="056849","樺漢國泰68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.13","30",="0.16","30","379.00",
="056850","T50反1富邦72購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.61","10",="0.62","10","14.78",
="056851","TPK富邦6B購01","176,000","22","433,990","2.43","2.50","2.42","2.45","+",="0.03","2.38","10","2.45","20","102.50",
="056852","上銀富邦68購03","120,000","3","148,100","1.19","1.28","1.19","1.28","+",="0.23","1.24","30","1.26","30","207.50",
="056853","利勤富邦6B購01","10,000","1","5,900",="0.59",="0.59",="0.59",="0.59","X",="0.00",="0.56","20",="0.57","10","75.00",
="056854","訊芯富邦68購01","505,000","14","322,760",="0.57",="0.84",="0.57",="0.84","+",="0.25",="0.76","20",="0.79","20","115.50",
="056855","廣宇富邦68購01","20,000","1","8,000",="0.40",="0.40",="0.40",="0.40","-",="0.01",="0.39","30",="0.40","30","26.90",
="056856","聚陽日盛69購01","141,000","12","199,060","1.49","1.49","1.38","1.38","-",="0.03","1.41","25","1.42","10","136.50",
="056857","上銀統一69購03","1,477,000","43","1,670,600","1.07","1.22","1.07","1.19","+",="0.18","1.19","2","1.21","177","207.50",
="056858","南亞科統一6A購01","58,000","8","63,150","1.09","1.10","1.06","1.08","-",="0.07","1.07","10","1.09","10","50.30",
="056859","南亞統一6A購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.24","68",="0.25","68","71.40",
="056860","華邦電統一6A購01","10,000","2","18,650","1.88","1.88","1.85","1.85","X",="0.00","1.85","103","1.90","10","17.10",
="056861","臻鼎統一6A購01","330,000","12","178,640",="0.53",="0.55",="0.53",="0.53","-",="0.03",="0.52","68",="0.53","68","74.10",
="056862","大立光永昌6A購02","600,000","2","1,428,000","2.37","2.39","2.37","2.39","-",="0.04","2.48","30","--",="0",="0.00",
="056863","超眾永昌68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.39","10",="0.42","10",="0.00",
="056864","大立光永昌69購02","1,226,000","11","3,457,100","2.82","2.93","2.79","2.93","+",="0.14","2.92","30","--",="0",="0.00",
="056865","元大金永昌68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.36","10",="0.37","10",="0.00",
="056866","友達永昌69購01","371,000","2","41,110",="0.11",="0.14",="0.11",="0.14","-",="0.08",="0.14","40",="0.16","10",="0.00",
="056867","美律永昌69購01",="0",="0",="0","--","--","--","--"," ",="0.00","5.20","10","--",="0",="0.00",
="056868","滬深2X永昌68購02",="0",="0",="0","--","--","--","--"," ",="0.00","1.19","10","1.20","10",="0.00",
="056869","儒鴻永昌68購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.77","10","1.85","10",="0.00",
="056870","聯鈞康和68購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.21","10",="0.22","10","132.00",
="056871","百和元富68購01","10,000","1","9,500",="0.95",="0.95",="0.95",="0.95","-",="0.01",="0.95","25",="0.97","25","98.60",
="056872","盛餘元富69購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.32","25",="0.33","25","33.70",
="056873","華邦電元富68購01",="0",="0",="0","--","--","--","--"," ",="0.00","2.93","25","3.03","10","17.10",
="056874","華新科元富68購01","10,000","1","21,800","2.18","2.18","2.18","2.18","-",="0.03","2.09","25","2.12","10","50.60",
