"106年06月16日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="056464","T50反1日盛6A購01","30,000","1","14,700","0.49","0.49","0.49","0.49","X","0.00","0.48","25","0.49","25","14.51",
="056465","中石化日盛69購01","2,000","1","460","0.23","0.23","0.23","0.23","-","0.02","0.23","25","0.24","25","11.25",
="056466","彩晶日盛68購01","0","0","0","--","--","--","--"," ","0.00","0.29","25","0.30","25","8.42",
="056467","聯成日盛68購01","0","0","0","--","--","--","--"," ","0.00","0.15","25","0.16","25","13.25",
="056468","GIS統一69購01","0","0","0","--","--","--","--"," ","0.00","8.95","10","9.40","10","230.00",
="056469","大立光統一69購03","285,000","13","291,870","0.97","1.10","0.95","1.10","+","0.07","1.09","10","1.11","10","4,730.00",
="056470","大立光統一69購04","701,000","15","375,240","0.53","0.59","0.50","0.57","+","0.02","0.57","88","0.58","158","4,730.00",
="056471","大立光統一69購05","90,000","7","37,900","0.42","0.44","0.41","0.44","+","0.02","0.46","10","0.47","26","4,730.00",
="056472","中石化統一69購01","0","0","0","--","--","--","--"," ","0.00","0.18","108","0.19","108","11.25",
="056473","友達統一69購02","0","0","0","--","--","--","--"," ","0.00","0.18","108","0.19","108","12.55",
="056474","佳世達統一69購01","0","0","0","--","--","--","--"," ","0.00","2.46","108","2.54","10","23.10",
="056475","彩晶統一68購01","140,000","2","43,400","0.31","0.31","0.31","0.31","X","0.00","0.31","113","0.32","108","8.42",
="056476","彩晶統一69購02","5,000","1","1,500","0.30","0.30","0.30","0.30","X","0.00","0.30","108","0.31","108","8.42",
="056477","彩晶統一69購03","0","0","0","--","--","--","--"," ","0.00","0.39","216","0.40","108","8.42",
="056478","華夏統一69購02","0","0","0","--","--","--","--"," ","0.00","0.56","20","0.57","10","28.40",
="056479","群創統一6A購02","1,544,000","33","778,210","0.50","0.53","0.48","0.50","+","0.04","0.50","108","0.51","108","14.20",
="056480","儒鴻統一69購02","46,000","5","47,760","1.06","1.07","0.98","0.98","-","0.07","0.97","10","1.00","10","328.00",
="056481","聯成統一69購02","0","0","0","--","--","--","--"," ","0.00","0.16","10","0.18","10","13.25",
="056482","鴻海統一69購02","0","0","0","--","--","--","--"," ","0.00","3.06","10","3.15","10","105.00",
="056483","鴻海統一69購03","4,000","1","9,520","2.38","2.38","2.38","2.38","X","0.00","2.53","108","2.61","10","105.00",
="056484","大同元大68購06","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.12","10","13.95",
="056485","中工元大68購01","85,000","2","5,950","0.07","0.07","0.07","0.07","X","0.00","0.06","100","0.07","100","6.10",
="056486","中石化元大68購01","140,000","3","10,500","0.07","0.13","0.07","0.08","+","0.01","0.07","610","0.08","100","11.25",
="056487","中纖元大69購01","0","0","0","--","--","--","--"," ","0.00","0.05","110","0.06","100","7.99",
="056488","友達元大68購05","151,000","5","6,450","0.04","0.05","0.04","0.05","+","0.01","0.04","550","0.05","389","12.55",
="056489","日月光元大68購01","120,000","2","28,800","0.24","0.24","0.24","0.24"," ","0.00","0.23","100","0.24","100","37.30",
="056490","台光電元大69購01","370,000","7","277,000","0.74","0.76","0.74","0.76","+","0.05","0.80","100","0.82","100","130.50",
="056491","東陽元大68購03","571,000","13","260,410","0.41","0.49","0.41","0.47","+","0.09","0.47","80","0.48","100","54.50",
="056492","群創元大68購05","0","0","0","--","--","--","--"," ","0.00","0.19","100","0.28","10","14.20",
="056493","群創元大69購02","0","0","0","--","--","--","--"," ","0.00","0.18","110","0.26","74","14.20",
="056494","廣宇元大69購01","10,000","2","6,100","0.61","0.61","0.61","0.61","+","0.01","0.61","100","0.62","100","26.40",
="056495","臻鼎元大68購02","20,000","1","10,400","0.52","0.52","0.52","0.52","X","0.00","0.56","100","0.57","100","72.20",
="056496","鎧勝元大68購01","125,000","3","50,000","0.40","0.40","0.40","0.40","+","0.04","0.38","100","0.40","50","102.00",
="056497","中鋼兆豐68購01","30,000","1","3,000","0.10","0.10","0.10","0.10"," ","0.00","0.08","10","0.09","10","24.10",
="056498","元大金兆豐68購01","93,000","1","59,520","0.64","0.64","0.64","0.64","X","0.00","0.62","10","0.64","10","12.85",
="056499","友達兆豐69購01","0","0","0","--","--","--","--"," ","0.00","0.12","10","0.14","10","12.55",
="056500","可成兆豐68購01","10,000","1","36,100","3.61","3.61","3.61","3.61","-","0.12","3.68","10","3.72","10","362.00",
="056501","台積電兆豐68購03","0","0","0","--","--","--","--"," ","0.00","3.46","10","3.53","10","211.50",
="056502","兆赫兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.19","10","0.20","10","30.35",
="056503","緯創兆豐68購01","396,000","16","500,430","1.29","1.30","1.25","1.26","+","0.05","1.27","10","1.28","10","31.00",
="056504","聯發科兆豐69購02","161,000","8","552,780","3.39","3.66","3.34","3.66","+","0.01","3.57","10","3.66","9","253.00",
="056505","佳世達中信6A購01","10,000","1","42,800","4.28","4.28","4.28","4.28","-","0.29","4.20","10","4.30","10","23.10",
="056506","華夏中信68購01","0","0","0","--","--","--","--"," ","0.00","0.26","30","0.28","30","28.40",
="056507","中石化台新68購01","0","0","0","--","--","--","--"," ","0.00","0.17","20","0.18","20","0.00",
="056508","可成台新68購01","0","0","0","--","--","--","--"," ","0.00","6.60","10","6.85","10","0.00",
="056509","彩晶台新68購01","0","0","0","--","--","--","--"," ","0.00","0.24","20","0.26","10","0.00",
="056510","華通台新68購01","0","0","0","--","--","--","--"," ","0.00","5.90","10","--","0","0.00",
="056511","為升永豐68購01","0","0","0","--","--","--","--"," ","0.00","2.62","30","2.69","30","369.50",
="056512","景碩永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.18","30","0.19","30","77.20",
="056513","華通永豐69購01","0","0","0","--","--","--","--"," ","0.00","2.31","30","2.41","30","24.85",
="056514","華新科永豐69購01","0","0","0","--","--","--","--"," ","0.00","1.87","30","1.91","30","51.20",
="056515","樺漢永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.02","30","0.03","10","361.00",
="056516","聯發科永豐69購01","0","0","0","--","--","--","--"," ","0.00","1.77","30","1.81","30","253.00",
="056517","麗豐永豐69購01","180,000","1","73,800","0.41","0.41","0.41","0.41"," ","0.00","0.42","30","0.43","30","132.50",
="056518","燁輝永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.21","30","0.22","30","12.55",
="056519","大立光凱基68購04","192,000","9","30,000","0.14","0.17","0.14","0.17","+","0.01","0.16","100","0.18","30","4,730.00",
="056520","大同凱基68購03","0","0","0","--","--","--","--"," ","0.00","0.05","30","0.09","30","13.95",
="056521","中石化凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.15","30","0.16","30","11.25",
="056522","中砂凱基68購01","441,000","19","267,470","0.60","0.63","0.56","0.61","+","0.01","0.60","30","0.61","5","78.10",
="056523","友達凱基68購01","200,000","2","21,000","0.10","0.11","0.10","0.11","X","0.00","0.11","30","0.12","30","12.55",
="056524","台光電凱基69購01","538,000","24","536,940","0.97","1.02","0.95","1.02","+","0.08","1.02","30","1.04","30","130.50",
="056525","宏碁凱基68購01","235,000","8","263,660","1.04","1.17","1.04","1.12","+","0.06","1.09","30","1.12","30","15.80",
="056526","彩晶凱基68購01","32,000","3","9,280","0.29","0.29","0.29","0.29","X","0.00","0.28","30","0.29","30","8.42",
="056527","景碩凱基68購01","70,000","4","26,500","0.39","0.39","0.37","0.37","-","0.02","0.37","30","0.38","30","77.20",
="056528","樺漢凱基68購02","0","0","0","--","--","--","--"," ","0.00","0.03","30","0.04","30","361.00",
="056529","上銀國泰68購01","0","0","0","--","--","--","--"," ","0.00","2.90","30","2.98","30","201.50",
="056530","大同國泰69購03","40,000","3","9,200","0.19","0.30","0.19","0.30","+","0.04","0.21","30","0.31","30","13.95",
="056531","中石化國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.16","30","0.17","30","11.25",
="056532","東聯國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.08","499","0.09","15","24.35",
="056533","南亞科國泰68購01","50,000","4","63,300","1.30","1.30","1.26","1.28","-","0.03","1.26","380","1.28","15","51.70",
="056534","TPK康和6A購01","1,000","1","1,670","1.67","1.67","1.67","1.67","+","0.11","1.66","10","1.75","10","91.70",
="056535","彩晶康和68購01","0","0","0","--","--","--","--"," ","0.00","0.26","10","0.27","10","8.42",
="056536","大聯大元富68購01","531,000","7","291,330","0.52","0.59","0.52","0.59","+","0.06","0.55","25","0.56","25","40.30",
="056537","中石化元富69購01","0","0","0","--","--","--","--"," ","0.00","0.16","25","0.17","25","11.25",
="056538","友達元富68購03","0","0","0","--","--","--","--"," ","0.00","0.14","25","0.15","25","12.55",
="056539","台光電元富68購02","20,000","1","16,200","0.81","0.81","0.81","0.81","X","0.00","0.84","25","0.88","25","130.50",
="056540","利勤元富68購01","52,000","3","33,790","0.58","0.73","0.58","0.73","X","0.00","0.64","25","0.65","25","88.90",
="056541","宏達電元富68購02","33,000","2","2,640","0.08","0.08","0.08","0.08"," ","0.00","0.07","25","0.08","19","69.80",
="056542","康舒元富68購01","0","0","0","--","--","--","--"," ","0.00","0.32","25","0.33","25","22.85",
="056543","景碩元富68購01","0","0","0","--","--","--","--"," ","0.00","0.29","25","0.30","25","77.20",
="056544","開發金元富69購01","0","0","0","--","--","--","--"," ","0.00","0.70","25","0.71","25","8.25",
="056545","群創元富69購01","1,947,000","29","674,460","0.35","0.36","0.32","0.35","+","0.11","0.34","25","0.35","19","14.20",
="056546","儒鴻元富69購04","10,000","1","14,200","1.42","1.42","1.42","1.42","-","0.09","1.39","25","1.41","10","328.00",
="056547","樺漢元富6A購01","3,000","2","400","0.12","0.14","0.12","0.14"," ","0.00","0.14","25","0.15","25","361.00",
="056548","臻鼎元富68購01","0","0","0","--","--","--","--"," ","0.00","0.41","25","0.42","20","72.20",
="056549","聯發科元富68購01","0","0","0","--","--","--","--"," ","0.00","2.35","25","2.41","25","253.00",
="056550","聯發科元富68購02","0","0","0","--","--","--","--"," ","0.00","3.30","25","3.40","25","253.00",
="056551","聯詠元富68購01","0","0","0","--","--","--","--"," ","0.00","0.87","25","0.89","12","120.50",
="056552","鴻海元富68購02","5,000","1","39,750","7.95","7.95","7.95","7.95","X","0.00","7.95","25","8.30","10","105.00",
="056553","台光電富邦6A購01","20,000","1","24,800","1.24","1.24","1.24","1.24","-","0.13","1.29","30","1.32","30","130.50",
="056554","美律富邦6A購01","10,000","1","31,500","3.15","3.15","3.15","3.15","X","0.00","3.30","20","3.36","10","187.00",
="056555","群創富邦68購02","1,335,000","22","182,840","0.15","0.18","0.13","0.15","+","0.01","0.14","85","0.15","10","14.20",
="056556","潤泰全富邦68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.06","10","42.80",
="056557","儒鴻富邦68購01","0","0","0","--","--","--","--"," ","0.00","1.29","13","1.32","11","328.00",
="056558","宏達電永昌68購03","114,000","7","53,880","0.48","0.48","0.46","0.48","+","0.04","0.47","30","0.53","30","0.00",
="056559","智邦永昌69購01","51,000","7","228,700","4.28","4.64","4.28","4.45","X","0.00","4.26","10","4.35","10","0.00",
="056560","中石化永昌69購01","0","0","0","--","--","--","--"," ","0.00","0.24","10","0.27","10","0.00",
="056561","宏碁永昌68購01","0","0","0","--","--","--","--"," ","0.00","1.12","10","1.18","10","0.00",
="056562","群創永昌69購01","7,000","3","3,700","0.50","0.62","0.50","0.62","+","0.21","0.54","1","0.60","10","0.00",
="056563","聯發科永昌6A購01","29,000","5","96,270","3.22","3.43","3.18","3.43","+","0.12","3.34","30","3.39","10","0.00",
="056564","聯發科永昌6A購02","79,000","6","290,250","3.65","3.82","3.59","3.82","+","0.04","3.82","30","3.88","30","0.00",
="056565","鴻海永昌68購01","0","0","0","--","--","--","--"," ","0.00","13.80","10","14.80","11","0.00",
="056566","瑞儀日盛68購01","426,000","5","288,000","0.62","0.69","0.62","0.69","-","0.09","0.67","25","0.68","25","66.80",
="056567","滬深2X日盛6B購01","340,000","9","540,890","1.60","1.65","1.58","1.58","+","0.02","1.57","25","1.58","25","13.91",
="056568","鴻海日盛6A購01","2,000","1","14,200","7.10","7.10","7.10","7.10","X","0.00","7.05","25","7.30","25","105.00",
="056569","可成統一69購01","5,000","1","17,300","3.46","3.46","3.46","3.46","+","0.16","3.50","108","3.57","10","362.00",
="056570","樺漢統一69購02","101,000","5","5,060","0.05","0.06","0.05","0.06","+","0.01","0.05","108","0.06","73","361.00",
="056571","大立光兆豐68購01","359,000","12","276,500","0.69","0.82","0.69","0.79","+","0.04","0.78","10","0.84","20","4,730.00",
="056572","大立光兆豐68購02","80,000","1","68,000","0.85","0.85","0.85","0.85","X","0.00","0.91","10","0.92","10","4,730.00",
="056573","大立光兆豐68購03","25,000","3","21,800","0.76","0.91","0.76","0.91","+","0.05","0.90","10","--","0","4,730.00",
="056574","大立光兆豐68購04","400,000","2","230,000","0.55","0.60","0.55","0.60","-","0.02","0.61","10","0.63","10","4,730.00",
="056575","東陽國票69購01","115,000","5","22,950","0.19","0.21","0.19","0.21","+","0.06","0.19","25","0.20","35","54.50",
="056576","瑞儀國票69購01","70,000","2","56,300","0.79","0.84","0.79","0.84","-","0.08","0.82","25","0.83","10","66.80",
="056577","鑽全國票69購01","0","0","0","--","--","--","--"," ","0.00","0.29","25","0.30","35","87.00",
="056578","A50正2群益68購01","0","0","0","--","--","--","--"," ","0.00","1.46","25","1.47","10","26.83",
="056579","S&P反1群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.20","25","0.21","10","15.59",
="056580","大立光群益68購02","0","0","0","--","--","--","--"," ","0.00","0.64","25","0.65","10","4,730.00",
="056581","大立光群益68購03","33,000","3","17,160","0.51","0.54","0.51","0.54","+","0.02","0.51","25","0.52","10","4,730.00",
="056582","大立光群益68購04","0","0","0","--","--","--","--"," ","0.00","0.41","25","0.42","10","4,730.00",
="056583","大立光群益69購06","99,000","1","112,860","1.14","1.14","1.14","1.14","+","0.04","1.16","25","1.17","10","4,730.00",
="056584","大立光群益69購07","100,000","2","79,000","0.75","0.83","0.75","0.83","+","0.06","0.82","25","0.83","10","4,730.00",
="056585","中纖群益68購01","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.10","10","7.99",
="056586","宏達電群益68購03","0","0","0","--","--","--","--"," ","0.00","0.08","2","0.09","200","69.80",
="056587","宏碁群益6A購01","1,119,000","18","711,860","0.61","0.67","0.60","0.65","+","0.04","0.65","65","0.67","10","15.80",
="056588","深中小群益69購01","12,000","1","8,520","0.71","0.71","0.71","0.71","X","0.00","0.70","25","0.71","10","13.82",
="056589","群創群益68購04","3,434,000","60","826,400","0.24","0.28","0.22","0.26","+","0.05","0.24","55","0.25","10","14.20",
="056590","日月光中信6B購01","0","0","0","--","--","--","--"," ","0.00","0.56","30","0.57","30","37.30",
="056591","永豐金中信6A購01","0","0","0","--","--","--","--"," ","0.00","0.56","10","0.57","10","9.15",
="056592","和碩中信6A購01","0","0","0","--","--","--","--"," ","0.00","2.22","10","2.24","10","92.00",
="056593","東聯中信68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","110","24.35",
="056594","智易中信6A購01","0","0","0","--","--","--","--"," ","0.00","0.15","30","0.16","30","51.10",
="056595","儒鴻中信68購01","56,000","2","70,680","1.28","1.28","1.26","1.26","-","0.07","1.20","10","1.22","10","328.00",
="056596","台光電台新68購01","0","0","0","--","--","--","--"," ","0.00","0.72","20","0.81","10","0.00",
="056597","佳世達台新68購01","0","0","0","--","--","--","--"," ","0.00","3.22","10","3.30","100","0.00",
="056598","葡萄王台新68購01","501,000","41","394,270","0.77","0.79","0.77","0.79","+","0.01","0.78","20","0.80","40","0.00",
="056599","綠悅台新68購01","0","0","0","--","--","--","--"," ","0.00","0.02","10","0.09","10","0.00",
="056600","TPK永豐69購02","2,000","2","3,720","1.83","1.89","1.83","1.89","+","0.15","1.82","30","1.88","30","91.70",
="056601","王品永豐68購01","0","0","0","--","--","--","--"," ","0.00","1.57","30","1.62","30","193.50",
="056602","可成永豐69購01","0","0","0","--","--","--","--"," ","0.00","3.26","30","3.34","30","362.00",
="056603","康友永豐69購01","41,000","4","34,740","0.85","0.86","0.84","0.86","-","0.04","0.83","30","0.84","30","453.00",
="056604","啟碁永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.33","30","0.34","30","88.50",
="056605","敬鵬永豐68購01","4,000","2","1,180","0.28","0.31","0.28","0.31","X","0.00","0.33","30","0.34","30","60.80",
="056606","瑞儀永豐68購01","613,000","14","427,160","0.67","0.72","0.67","0.71","-","0.05","0.70","30","0.71","30","66.80",
="056607","葡萄王康和68購01","0","0","0","--","--","--","--"," ","0.00","0.56","10","0.58","10","190.50",
="056608","力成元富68購01","70,000","1","28,000","0.40","0.40","0.40","0.40","X","0.00","0.39","25","0.40","25","90.80",
="056609","上銀元富68購02","0","0","0","--","--","--","--"," ","0.00","1.93","25","1.95","10","201.50",
="056610","大立光元富68購01","87,000","1","67,860","0.78","0.78","0.78","0.78","X","0.00","0.86","25","0.87","20","4,730.00",
="056611","大立光元富68購02","119,000","3","103,540","0.83","0.91","0.83","0.91","-","0.04","0.97","25","0.98","20","4,730.00",
="056612","大立光元富68購03","92,000","1","68,080","0.74","0.74","0.74","0.74","X","0.00","0.83","25","0.84","20","4,730.00",
="056613","大立光元富69購01","0","0","0","--","--","--","--"," ","0.00","0.90","25","0.91","20","4,730.00",
="056614","台積電元富6C購01","6,000","2","11,250","1.85","1.88","1.85","1.88","+","0.23","1.88","25","1.92","35","211.50",
="056615","台積電元富6C購02","111,000","3","136,530","1.22","1.33","1.22","1.33","+","0.15","1.33","25","1.35","25","211.50",
="056616","第一金元富68購01","10,000","2","12,700","1.27","1.27","1.27","1.27","+","0.03","1.27","25","1.31","10","19.50",
="056617","華固元富68購01","20,000","1","15,400","0.77","0.77","0.77","0.77","-","0.04","0.77","25","0.79","25","67.30",
="056618","綠悅元富68購01","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.04","10","124.00",
="056619","鴻海元富6C購01","4,000","2","16,000","4.00","4.00","4.00","4.00","X","0.00","4.08","25","4.18","10","105.00",
="056620","亞光凱基68購02","0","0","0","--","--","--","--"," ","0.00","2.17","30","2.24","30","56.50",
="056621","東聯凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.03","30","0.04","30","24.35",
="056622","長虹凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.12","30","0.13","30","67.20",
="056623","神達凱基68購01","167,000","5","97,220","0.56","0.61","0.56","0.61","+","0.05","0.61","30","0.62","30","38.55",
="056624","華固凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.53","30","0.54","30","67.30",
="056625","群創凱基68購01","1,543,000","37","682,960","0.44","0.48","0.41","0.44","+","0.05","0.44","2","0.46","30","14.20",
="056626","綠悅凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.02","30","0.03","30","124.00",
="056627","GIS元大69購01","0","0","0","--","--","--","--"," ","0.00","10.40","100","11.00","1","230.00",
="056628","力成元大68購02","0","0","0","--","--","--","--"," ","0.00","0.22","100","0.23","100","90.80",
="056629","允強元大68購01","0","0","0","--","--","--","--"," ","0.00","0.03","100","0.04","100","25.10",
="056630","台苯元大68購02","0","0","0","--","--","--","--"," ","0.00","0.40","100","0.41","100","24.25",
="056631","和碩元大68購01","12,000","2","22,200","1.85","1.85","1.85","1.85","-","0.01","1.81","10","1.83","100","92.00",
="056632","東聯元大68購01","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.03","100","24.35",
="056633","長虹元大68購01","0","0","0","--","--","--","--"," ","0.00","0.10","100","0.11","100","67.20",
="056634","冠德元大68購01","0","0","0","--","--","--","--"," ","0.00","0.09","100","0.10","100","18.20",
="056635","南亞元大68購02","10,000","2","900","0.09","0.09","0.09","0.09"," ","0.00","0.09","100","0.10","100","72.00",
="056636","茂林元大68購03","0","0","0","--","--","--","--"," ","0.00","0.06","100","0.07","100","47.90",
="056637","崇越元大68購01","0","0","0","--","--","--","--"," ","0.00","0.47","100","0.48","100","92.50",
="056638","景碩元大68購01","641,000","8","122,890","0.19","0.20","0.19","0.20"," ","0.00","0.20","100","0.21","100","77.20",
="056639","華通元大68購01","0","0","0","--","--","--","--"," ","0.00","4.48","100","--","0","24.85",
="056640","華新科元大69購01","531,000","23","814,340","1.47","1.56","1.47","1.54","+","0.12","1.53","100","1.54","93","51.20",
="056641","超眾元大6A購01","0","0","0","--","--","--","--"," ","0.00","0.13","100","0.14","100","119.50",
="056642","聯電元大68購01","0","0","0","--","--","--","--"," ","0.00","0.95","100","1.02","100","12.20",
="056643","臻鼎玉山68購01","228,000","6","42,860","0.22","0.22","0.17","0.17","-","0.05","0.17","10","0.18","10","0.00",
="056644","TPK國泰68購01","300,000","24","512,060","1.61","1.85","1.60","1.80","+","0.24","1.79","100","1.81","10","91.70",
="056645","力成國泰68購01","15,000","1","7,350","0.49","0.49","0.49","0.49","-","0.04","0.47","499","0.48","44","90.80",
="056646","大立光國泰6A購03","20,000","1","30,600","1.53","1.53","1.53","1.53","-","0.08","1.70","270","1.72","100","4,730.00",
="056647","大立光國泰6A購04","927,000","15","1,128,600","1.17","1.26","1.12","1.26","+","0.08","1.25","10","1.26","105","4,730.00",
="056648","大立光國泰6A購05","0","0","0","--","--","--","--"," ","0.00","2.07","499","2.10","100","4,730.00",
="056649","中砂國泰69購02","1,028,000","49","1,558,900","1.52","1.65","1.43","1.52","+","0.02","1.52","506","1.53","10","78.10",
="056650","彩晶國泰68購01","30,000","4","16,680","0.55","0.56","0.55","0.56","X","0.00","0.55","499","0.57","50","8.42",
="056651","大立光富邦69購03","76,000","1","67,640","0.89","0.89","0.89","0.89","X","0.00","0.97","10","1.00","10","4,730.00",
="056652","大立光富邦69購04","10,000","1","13,700","1.37","1.37","1.37","1.37","X","0.00","1.40","10","1.44","10","4,730.00",
="056653","大立光富邦6A購04","0","0","0","--","--","--","--"," ","0.00","1.08","10","1.10","10","4,730.00",
="056654","大立光富邦6A購05","12,000","3","16,230","1.35","1.37","1.35","1.37","-","0.02","1.44","10","1.46","10","4,730.00",
="056655","長虹富邦6A購01","20,000","3","4,300","0.22","0.22","0.21","0.21","X","0.00","0.21","10","0.22","10","67.20",
="056656","國喬富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.05","30","0.06","15","20.25",
="056657","景碩富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.20","10","0.21","10","77.20",
="056658","智邦富邦68購02","10,000","1","24,900","2.49","2.49","2.49","2.49","-","0.07","2.73","20","2.82","10","75.20",
="056659","華夏富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.79","30","0.81","30","28.40",
="056660","大立光第一72購01","49,000","9","229,020","4.49","4.82","4.49","4.82","+","0.15","4.79","10","4.81","3","4,730.00",
="056661","敬鵬第一72購01","0","0","0","--","--","--","--"," ","0.00","0.66","10","0.67","10","60.80",
="056662","瑞儀第一72購01","5,000","1","7,450","1.49","1.49","1.49","1.49","-","0.08","1.51","10","1.52","10","66.80",
="056663","友達日盛69購02","210,000","20","32,100","0.15","0.17","0.14","0.14","+","0.02","0.14","15","0.15","20","12.55",
="056664","利勤日盛68購01","301,000","8","154,960","0.45","0.59","0.45","0.52","+","0.17","0.50","25","0.51","25","88.90",
="056665","葡萄王日盛69購01","160,000","4","128,600","0.81","0.81","0.80","0.81"," ","0.00","0.80","25","0.81","25","190.50",
="056666","榮化日盛68購01","0","0","0","--","--","--","--"," ","0.00","0.18","25","0.19","25","41.20",
="056667","長虹統一69購01","0","0","0","--","--","--","--"," ","0.00","0.15","20","0.16","10","67.20",
="056668","景碩統一6A購01","0","0","0","--","--","--","--"," ","0.00","0.39","108","0.40","108","77.20",
="056669","華固統一69購01","0","0","0","--","--","--","--"," ","0.00","0.42","20","0.43","10","67.30",
="056670","新光金統一6A購01","0","0","0","--","--","--","--"," ","0.00","0.29","216","0.30","108","7.80",
="056671","T50反1凱基68購01","350,000","5","66,000","0.21","0.21","0.18","0.18","-","0.04","0.17","80","0.18","30","14.51",
="056672","T50反1凱基68購02","0","0","0","--","--","--","--"," ","0.00","0.11","30","0.12","30","14.51",
="056673","T50反1凱基68購03","0","0","0","--","--","--","--"," ","0.00","0.07","30","0.08","30","14.51",
="056674","中纖凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.01","129","0.02","30","7.99",
="056675","台光電凱基69購03","285,000","12","134,850","0.46","0.49","0.45","0.49","+","0.05","0.49","30","0.50","30","130.50",
="056676","台聚凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.04","30","0.05","30","15.20",
="056677","兆赫凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.16","30","0.17","30","30.35",
="056678","康友凱基6B購01","88,000","5","96,600","1.10","1.11","1.08","1.08","-","0.04","1.07","30","1.08","30","453.00",
="056679","華邦電凱基68購03","0","0","0","--","--","--","--"," ","0.00","3.45","30","3.55","30","18.10",
="056680","聯成凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.14","30","0.15","30","13.25",
="056681","GIS兆豐69購01","0","0","0","--","--","--","--"," ","0.00","8.95","10","--","0","230.00",
="056682","南亞科兆豐69購01","95,000","10","93,650","0.99","1.01","0.98","0.98","-","0.02","0.98","10","0.99","10","51.70",
="056683","智邦兆豐69購01","28,000","7","97,480","3.30","3.68","3.30","3.42","+","0.12","3.33","10","3.37","10","75.20",
="056684","華新科兆豐68購01","0","0","0","--","--","--","--"," ","0.00","1.72","10","1.75","10","51.20",
="056685","群創兆豐68購02","610,000","7","307,400","0.50","0.54","0.50","0.54","X","0.00","0.48","10","0.57","10","14.20",
="056686","群創兆豐68購03","313,000","15","93,510","0.32","0.38","0.27","0.35","+","0.05","0.35","45","--","0","14.20",
="056687","儒鴻兆豐68購03","51,000","3","63,920","1.28","1.32","1.21","1.21","-","0.06","1.24","10","1.25","10","328.00",
="056688","聯發科兆豐68購01","1,039,000","21","1,032,110","0.96","1.06","0.92","1.05","+","0.02","1.01","10","1.05","5","253.00",
="056689","T50反1中信68購02","299,000","1","251,160","0.84","0.84","0.84","0.84","X","0.00","0.75","99","0.76","99","14.51",
="056690","中纖中信68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","3","7.99",
="056691","宏達電中信6A購01","0","0","0","--","--","--","--"," ","0.00","0.23","30","0.24","30","69.80",
="056692","綠悅中信68購01","0","0","0","--","--","--","--"," ","0.00","0.01","179","0.02","40","124.00",
="056693","上銀永豐68購01","6,000","1","7,020","1.17","1.17","1.17","1.17","+","0.04","1.15","30","1.18","30","201.50",
="056694","仁寶永豐69購01","50,000","5","47,400","0.95","0.95","0.94","0.94","-","0.03","0.94","30","0.95","10","20.50",
="056695","長虹永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.14","30","0.15","30","67.20",
="056696","超眾永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.12","30","0.13","30","119.50",
="056697","鴻海永豐69購01","464,000","5","1,071,200","2.17","2.33","2.17","2.33","X","0.00","2.33","30","2.42","30","105.00",
="056698","GIS群益69購01","0","0","0","--","--","--","--"," ","0.00","6.30","25","6.45","10","230.00",
="056699","TPK群益69購01","127,000","25","557,340","4.10","4.63","4.07","4.58","+","0.58","4.53","25","4.57","10","91.70",
="056700","上銀群益68購01","0","0","0","--","--","--","--"," ","0.00","2.17","25","2.27","10","201.50",
="056701","大立光群益6A購04","0","0","0","--","--","--","--"," ","0.00","0.93","25","0.94","10","4,730.00",
="056702","大立光群益6A購05","0","0","0","--","--","--","--"," ","0.00","0.85","25","0.86","10","4,730.00",
="056703","大立光群益6A購06","0","0","0","--","--","--","--"," ","0.00","0.62","25","0.63","10","4,730.00",
="056704","中石化群益69購02","0","0","0","--","--","--","--"," ","0.00","0.20","25","0.21","10","11.25",
