"106年06月29日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="053344","臺指反統一68購01","0","0","0","--","--","--","--"," ","0.00","0.01","216","0.06","49","15.91",
="053345","臺指反統一68購02","0","0","0","--","--","--","--"," ","0.00","0.01","519","0.10","10","15.91",
="053370","聯發科永昌67購02","200,000","2","406,000","2.03","2.03","2.03","2.03","+","0.12","2.06","30","2.16","10","0.00",
="053375","深中小元富67購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","14.22",
="053394","台積電統一68購02","5,000","1","6,400","1.28","1.28","1.28","1.28","X","0.00","1.22","498","1.29","10","210.00",
="053395","東陽統一67購01","0","0","0","--","--","--","--"," ","0.00","0.01","20","0.04","36","56.20",
="053397","深中小統一67購01","0","0","0","--","--","--","--"," ","0.00","0.04","936","0.06","10","14.22",
="053398","貿聯統一67購01","0","0","0","--","--","--","--"," ","0.00","2.05","108","2.12","10","218.00",
="053434","茂林元大67購01","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.03","100","47.80",
="053457","元石油富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.04","10","0.10","10","15.88",
="053458","深中小富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.02","15","0.06","10","14.22",
="053459","S&P反1元富67購02","0","0","0","--","--","--","--"," ","0.00","0.04","1","--","0","15.57",
="053478","臺指反群益67購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","15.91",
="053482","台郡元大67購01","0","0","0","--","--","--","--"," ","0.00","1.28","100","1.37","50","111.00",
="053489","GIS日盛67購01","1,000","1","10,100","10.10","10.10","10.10","10.10","X","0.00","8.90","25","9.35","10","225.50",
="053491","和碩統一67購01","0","0","0","--","--","--","--"," ","0.00","1.92","108","1.97","10","96.30",
="053497","宏達電凱基68購01","40,000","2","19,900","0.50","0.50","0.49","0.49"," ","0.00","0.45","30","0.46","30","72.80",
="053521","台積電統一68購03","0","0","0","--","--","--","--"," ","0.00","1.24","216","1.28","10","210.00",
="053522","深中小統一67購02","0","0","0","--","--","--","--"," ","0.00","0.01","108","0.10","108","14.22",
="053525","臺指反日盛67購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","25","15.91",
="053539","宏達電群益67購03","0","0","0","--","--","--","--"," ","0.00","0.06","25","0.07","10","72.80",
="053553","臺指反群益68購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","15.91",
="053565","臺指反元大68購01","0","0","0","--","--","--","--"," ","0.00","0.01","495","0.02","495","15.91",
="053576","美律國泰67購01","0","0","0","--","--","--","--"," ","0.00","3.31","499","--","0","190.50",
="053579","S&P500富邦67購02","0","0","0","--","--","--","--"," ","0.00","0.99","30","1.00","10","22.06",
="053608","智邦統一67購01","0","0","0","--","--","--","--"," ","0.00","3.80","216","3.88","10","78.50",
="053609","億豐統一67購01","2,000","2","600","0.30","0.30","0.30","0.30","+","0.05","0.30","108","0.31","108","345.00",
="053616","台灣50元大6A購01","12,000","2","43,880","3.74","3.74","3.64","3.64","+","0.07","3.60","495","3.64","495","80.65",
="053622","臺指反元大69購01","0","0","0","--","--","--","--"," ","0.00","0.03","495","0.04","495","15.91",
="053623","聯電元大67購02","100,000","8","262,900","2.71","2.71","2.50","2.50","+","0.81","2.21","100","2.30","100","14.75",
="053624","中壽凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.20","30","0.21","30","30.25",
="053632","樺漢凱基68購01","96,000","12","41,660","0.41","0.46","0.41","0.43","+","0.05","0.42","30","0.43","30","386.50",
="053634","S&P反1日盛67購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","25","15.57",
="053658","臺指反群益69購01","319,000","4","6,380","0.02","0.02","0.02","0.02","-","0.01","0.02","354","0.03","20","15.91",
="053668","廣宇日盛67購01","50,000","1","55,000","1.10","1.10","1.10","1.10","-","0.10","1.10","25","1.11","25","27.65",
="053673","東陽統一67購02","10,000","1","100","0.01","0.01","0.01","0.01","X","0.00","0.01","108","0.05","20","56.20",
="053709","上銀日盛67購01","0","0","0","--","--","--","--"," ","0.00","2.45","10","2.51","10","203.50",
="053720","聯發科統一67購01","178,000","2","229,300","1.30","1.30","1.27","1.27","+","0.11","1.27","108","1.30","100","267.50",
="053722","鴻海統一6B購01","0","0","0","--","--","--","--"," ","0.00","8.95","108","9.40","10","119.00",
="053725","台灣50元大67購02","0","0","0","--","--","--","--"," ","0.00","1.53","100","1.58","50","80.65",
="053749","宏達電國泰67購01","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.05","15","72.80",
="053757","大立光永昌67購03","0","0","0","--","--","--","--"," ","0.00","8.15","30","10.00","5","0.00",
="053768","台達電統一67購01","2,650,000","40","923,940","0.36","0.36","0.33","0.34","-","0.02","0.33","118","0.34","73","167.00",
="053776","聯發科元大67購01","566,000","16","86,740","0.15","0.17","0.14","0.15","+","0.02","0.15","100","0.16","100","267.50",
="053798","台郡富邦68購01","0","0","0","--","--","--","--"," ","0.00","2.04","13","2.11","11","111.00",
="053824","FB上証統一67購01","0","0","0","--","--","--","--"," ","0.00","0.22","936","0.23","468","28.87",
="053825","FB上証統一67購02","0","0","0","--","--","--","--"," ","0.00","0.38","216","0.39","108","28.87",
="053826","T50反1統一67購01","0","0","0","--","--","--","--"," ","0.00","0.01","468","0.06","49","14.03",
="053828","和碩統一67購02","0","0","0","--","--","--","--"," ","0.00","1.47","216","1.53","10","96.30",
="053829","和碩統一67購03","0","0","0","--","--","--","--"," ","0.00","1.98","108","2.05","10","96.30",
="053830","滬深2X統一67購01","13,000","2","9,750","0.75","0.75","0.75","0.75","X","0.00","0.73","936","0.74","10","14.99",
="053847","S&P反1元大67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","15.57",
="053879","中信金元大67購01","1,000","1","250","0.25","0.25","0.25","0.25","+","0.04","0.24","100","0.25","100","19.90",
="053895","美律統一68購01","10,000","1","21,800","2.18","2.18","2.18","2.18","+","0.08","2.18","68","2.22","10","190.50",
="053896","智易統一67購01","0","0","0","--","--","--","--"," ","0.00","0.06","68","0.07","10","51.60",
="053897","貿聯統一67購02","0","0","0","--","--","--","--"," ","0.00","2.16","108","2.24","10","218.00",
="053898","卜蜂第一68購01","0","0","0","--","--","--","--"," ","0.00","6.35","10","--","0","76.20",
="053899","中鋼第一68購01","0","0","0","--","--","--","--"," ","0.00","0.28","10","0.29","10","24.95",
="053900","國泰金第一68購01","81,000","3","57,930","0.73","0.73","0.69","0.69","+","0.04","0.70","10","0.72","10","50.60",
="053946","和大日盛68購01","0","0","0","--","--","--","--"," ","0.00","0.79","25","0.80","10","147.00",
="053949","南亞科統一68購01","0","0","0","--","--","--","--"," ","0.00","1.63","216","1.67","10","54.30",
="053950","樺漢統一67購01","0","0","0","--","--","--","--"," ","0.00","0.04","108","0.08","490","386.50",
="053965","新光金元大67購01","395,000","9","98,370","0.24","0.25","0.24","0.25","+","0.04","0.23","100","0.24","100","8.17",
="053968","GIS凱基67購01","0","0","0","--","--","--","--"," ","0.00","12.60","30","13.60","30","225.50",
="053969","TPK凱基68購01","0","0","0","--","--","--","--"," ","0.00","3.51","30","3.61","30","93.00",
="053973","康友凱基68購02","0","0","0","--","--","--","--"," ","0.00","1.12","30","1.15","30","457.00",
="053982","TPK國泰67購01","0","0","0","--","--","--","--"," ","0.00","7.65","20","--","0","93.00",
="053983","元黃金國泰67購03","0","0","0","--","--","--","--"," ","0.00","0.21","499","0.22","15","19.73",
="053989","台灣50富邦68購01","27,000","7","89,010","3.32","3.33","3.28","3.30","+","0.18","3.17","10","3.22","10","80.65",
="054007","中壽群益67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","411","30.25",
="054012","華航元大67購01","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.03","100","9.25",
="054018","玉山金統一67購01","0","0","0","--","--","--","--"," ","0.00","0.19","216","0.20","108","18.70",
="054019","長榮航統一67購01","0","0","0","--","--","--","--"," ","0.00","0.04","216","0.10","108","14.85",
="054020","南亞科統一68購02","40,000","4","48,400","1.21","1.21","1.21","1.21","+","0.08","1.13","108","1.15","10","54.30",
="054021","啟碁統一67購01","84,000","4","14,590","0.17","0.18","0.17","0.18","X","0.00","0.17","216","0.18","108","90.30",
="054025","GIS國泰67購01","0","0","0","--","--","--","--"," ","0.00","16.00","100","--","0","225.50",
="054037","國泰金富邦67購01","60,000","2","7,800","0.13","0.13","0.13","0.13","X","0.00","0.11","10","0.12","10","50.60",
="054038","華航富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.01","11","0.10","13","9.25",
="054042","TPK兆豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","93.00",
="054052","台積電元大67購02","15,000","3","28,500","1.90","1.90","1.90","1.90","+","0.13","1.87","100","1.93","100","210.00",
="054065","S&P反1富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.03","30","0.10","30","15.57",
="054073","可成永昌67購02","0","0","0","--","--","--","--"," ","0.00","10.90","10","--","0","0.00",
="054082","元黃金台新69購01","26,000","1","8,580","0.33","0.33","0.33","0.33","-","0.01","0.33","20","0.34","60","0.00",
="054089","麗豐永豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","139.00",
="054090","S&P反1凱基6A購01","53,000","6","4,290","0.09","0.09","0.08","0.09","-","0.01","0.08","40","0.09","30","15.57",
="054094","T50反1元富67購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","14.03",
="054095","T50反1元富67購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","14.03",
="054096","矽力元富67購01","0","0","0","--","--","--","--"," ","0.00","1.05","25","1.09","20","599.00",
="054098","淘帝元富67購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","98.80",
="054099","廣達元富67購01","8,000","2","14,880","1.86","1.86","1.86","1.86","+","0.07","1.88","25","1.91","25","72.60",
="054103","S&P500群益67購01","0","0","0","--","--","--","--"," ","0.00","0.59","25","0.60","10","22.06",
="054106","台光電群益67購01","0","0","0","--","--","--","--"," ","0.00","7.60","25","7.95","10","141.50",
="054110","華新科群益67購01","0","0","0","--","--","--","--"," ","0.00","2.80","25","2.90","15","54.50",
="054111","綠悅群益67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","40","124.50",
="054113","聯鈞群益67購01","180,000","2","90,000","0.58","0.58","0.49","0.49","X","0.00","0.49","25","0.53","10","139.50",
="054116","宏達電日盛68購01","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.08","25","72.80",
="054117","國喬統一68購01","191,000","5","32,470","0.17","0.17","0.17","0.17","+","0.01","0.16","216","0.17","39","20.95",
="054118","葡萄王統一68購01","0","0","0","--","--","--","--"," ","0.00","0.03","10","0.06","120","200.00",
="054119","儒鴻統一68購01","227,000","7","153,490","0.69","0.69","0.60","0.60","-","0.05","0.61","118","0.64","10","373.00",
="054124","致伸元大68購01","0","0","0","--","--","--","--"," ","0.00","3.68","100","3.75","100","62.10",
="054126","超眾元大67購03","0","0","0","--","--","--","--"," ","0.00","0.42","100","0.44","100","128.50",
="054133","T50反1富邦68購01","12,000","1","480","0.04","0.04","0.04","0.04","X","0.00","0.04","10","0.06","300","14.03",
="054137","英業達富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.60","20","0.64","10","24.65",
="054138","貿聯兆豐67購01","0","0","0","--","--","--","--"," ","0.00","2.26","10","--","0","218.00",
="054139","FH滬深第一69購01","3,000","1","1,140","0.38","0.38","0.38","0.38","-","0.01","0.39","10","0.40","10","21.68",
="054140","深中小永豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","14.22",
="054142","新光金永豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","8.17",
="054144","T50反1元大67購01","0","0","0","--","--","--","--"," ","0.00","0.01","495","0.02","495","14.03",
="054146","上銀元大68購01","20,000","2","70,800","3.50","3.58","3.50","3.58","X","0.00","3.30","100","3.39","10","203.50",
="054148","敬鵬元大67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","61.30",
="054150","興富發元大68購01","211,000","4","70,830","0.34","0.34","0.33","0.33","-","0.03","0.33","100","0.34","100","50.60",
="054157","鴻海群益72購01","0","0","0","--","--","--","--"," ","0.00","9.80","1","10.00","10","119.00",
="054158","可成統一68購01","0","0","0","--","--","--","--"," ","0.00","2.95","108","3.00","10","362.00",
="054159","光寶科統一68購01","0","0","0","--","--","--","--"," ","0.00","0.24","216","0.25","28","50.60",
="054160","兆赫統一68購01","356,000","7","109,660","0.31","0.31","0.30","0.30","+","0.03","0.30","216","0.31","108","31.40",
="054161","國喬統一67購01","0","0","0","--","--","--","--"," ","0.00","0.01","108","0.06","49","20.95",
="054162","晶豪科統一68購01","0","0","0","--","--","--","--"," ","0.00","0.71","10","0.80","10","37.20",
="054163","鎧勝統一68購01","0","0","0","--","--","--","--"," ","0.00","0.81","216","0.87","10","100.00",
="054169","中石化元富68購01","343,000","12","289,550","0.89","0.89","0.83","0.83","+","0.02","0.80","25","0.82","25","11.60",
="054174","大同國泰67購01","0","0","0","--","--","--","--"," ","0.00","2.78","190","2.86","15","13.10",
="054178","台化富邦67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.04","10","95.10",
="054183","鴻海富邦67購02","0","0","0","--","--","--","--"," ","0.00","11.40","10","--","0","119.00",
="054186","友達永昌67購01","2,160,000","16","4,087,300","2.15","2.15","1.75","1.80","-","0.15","1.70","30","1.77","10","0.00",
="054187","神達永昌67購01","10,000","1","8,700","0.87","0.87","0.87","0.87","-","0.07","0.87","20","0.92","10","0.00",
="054188","華通永昌67購01","0","0","0","--","--","--","--"," ","0.00","8.50","10","--","0","0.00",
="054189","新光金永昌67購01","95,000","1","4,750","0.05","0.05","0.05","0.05","X","0.00","0.04","10","0.10","10","0.00",
="054190","新光金永昌67購02","961,000","2","9,610","0.01","0.01","0.01","0.01"," ","0.00","0.01","10","0.02","200","0.00",
="054193","聯電永昌67購02","304,000","9","967,100","3.20","3.20","3.10","3.10","+","0.60","2.80","10","2.90","10","0.00",
="054195","中壽永豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","30.25",
="054196","大聯大群益67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","50","41.05",
="054197","中石化群益67購01","213,000","4","35,280","0.19","0.19","0.16","0.16","+","0.01","0.16","25","0.18","10","11.60",
="054198","中壽群益68購01","15,000","1","150","0.01","0.01","0.01","0.01"," ","0.00","--","0","0.01","111","30.25",
="054199","香港2X群益67購01","0","0","0","--","--","--","--"," ","0.00","1.56","25","1.66","10","26.50",
="054201","S&P500凱基6A購01","0","0","0","--","--","--","--"," ","0.00","0.67","30","0.68","30","22.06",
="054210","中石化國票68購01","20,000","3","17,180","0.89","0.89","0.83","0.84","-","0.01","0.83","25","0.88","10","11.60",
="054211","東陽國票67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","56.20",
="054212","國喬國票67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","20.95",
="054213","啟碁國票67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","90.30",
="054214","敬鵬國票67購01","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.04","10","61.30",
="054215","葡萄王國票67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","200.00",
="054216","儒鴻國票67購01","5,000","2","3,300","0.74","0.74","0.64","0.64","+","0.02","0.55","25","0.56","10","373.00",
="054217","聯發科國票67購01","15,000","2","20,500","1.36","1.37","1.36","1.37","+","0.15","1.36","25","1.46","25","267.50",
="054218","鴻海國票67購01","1,000","1","9,550","9.55","9.55","9.55","9.55","+","0.15","9.40","25","9.45","10","119.00",
="054219","TPK元大68購01","20,000","1","100,000","5.00","5.00","5.00","5.00","+","0.05","4.74","100","4.82","10","93.00",
="054223","兆赫元大68購01","331,000","5","42,630","0.12","0.15","0.12","0.13","+","0.02","0.11","100","0.12","100","31.40",
="054225","美律元大67購01","10,000","1","30,900","3.09","3.09","3.09","3.09","+","0.27","3.03","100","3.09","100","190.50",
="054229","長華國泰67購01","200,000","3","169,000","0.85","0.85","0.83","0.85","-","0.28","0.66","100","0.70","15","133.00",
="054230","新光金國泰67購01","31,000","3","790","0.02","0.04","0.02","0.04","X","0.00","0.01","499","0.04","29","8.17",
="054233","TPK日盛68購01","5,000","2","22,890","4.74","4.74","4.47","4.47","-","0.03","4.37","25","4.43","25","93.00",
="054235","茂林日盛67購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","47.80",
="054236","興富發統一68購01","68,000","2","35,360","0.52","0.52","0.52","0.52","-","0.02","0.52","108","0.53","68","50.60",
="054237","中石化元富67購01","10,000","1","300","0.03","0.03","0.03","0.03","X","0.00","0.02","25","0.04","10","11.60",
="054238","亞光元富68購01","0","0","0","--","--","--","--"," ","0.00","4.98","25","4.99","10","53.20",
="054245","皇翔統一67購01","0","0","0","--","--","--","--"," ","0.00","0.08","10","0.10","10","42.20",
="054246","美律統一68購02","0","0","0","--","--","--","--"," ","0.00","2.03","10","2.09","10","190.50",
="054247","鑽全統一67購02","10,000","2","2,100","0.21","0.21","0.21","0.21","X","0.00","0.20","20","0.21","10","89.00",
="054258","元石油群益67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.04","290","15.88",
="054260","聯詠群益68購01","0","0","0","--","--","--","--"," ","0.00","0.60","25","0.65","10","125.00",
="054263","台積電元大67購03","10,000","1","21,400","2.14","2.14","2.14","2.14","X","0.00","2.11","100","2.17","100","210.00",
="054264","深100元大68購01","75,000","3","7,600","0.10","0.11","0.10","0.11"," ","0.00","0.10","100","0.11","100","10.28",
="054265","寶滬深元大68購01","0","0","0","--","--","--","--"," ","0.00","0.13","100","0.14","100","16.50",
="054266","鑽全元大67購02","80,000","1","26,400","0.33","0.33","0.33","0.33","X","0.00","0.27","100","0.33","100","89.00",
="054267","上銀國票67購01","0","0","0","--","--","--","--"," ","0.00","4.61","25","4.62","10","203.50",
="054268","中壽國票67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","30.25",
="054269","中磊國票67購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","10","79.60",
="054270","南亞科國票67購02","0","0","0","--","--","--","--"," ","0.00","1.58","25","1.59","10","54.30",
="054271","富邦金國票67購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","1,207","48.35",
="054272","智邦國票67購01","0","0","0","--","--","--","--"," ","0.00","4.55","25","4.56","10","78.50",
="054273","新日興國票67購01","0","0","0","--","--","--","--"," ","0.00","0.72","10","0.73","10","98.10",
="054274","聯詠國票67購01","0","0","0","--","--","--","--"," ","0.00","0.90","25","0.91","10","125.00",
="054275","聯鈞國票67購01","0","0","0","--","--","--","--"," ","0.00","0.56","25","0.57","10","139.50",
="054276","大聯大玉山67購01","100,000","1","15,000","0.15","0.15","0.15","0.15","X","0.00","0.14","13","0.19","13","0.00",
="054278","國喬玉山68購01","0","0","0","--","--","--","--"," ","0.00","0.07","33","0.08","33","0.00",
="054280","新光金玉山67購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","10","0.00",
="054281","為升國泰68購01","0","0","0","--","--","--","--"," ","0.00","4.09","130","--","0","389.00",
="054282","上銀富邦68購01","0","0","0","--","--","--","--"," ","0.00","2.97","30","--","0","203.50",
="054283","微星富邦67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","71.30",
="054288","鑽全元富67購01","0","0","0","--","--","--","--"," ","0.00","0.97","25","0.98","10","89.00",
="054289","上証2X群益67購01","0","0","0","--","--","--","--"," ","0.00","1.06","25","1.07","10","39.66",
="054290","上銀群益67購01","0","0","0","--","--","--","--"," ","0.00","2.56","25","2.66","10","203.50",
="054293","永冠群益67購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","92.20",
="054294","聯鈞群益68購01","386,000","4","204,580","0.53","0.53","0.53","0.53","X","0.00","0.52","25","0.53","10","139.50",
="054295","元黃金永豐67購01","0","0","0","--","--","--","--"," ","0.00","0.11","10","0.12","10","19.73",
="054302","百和元大67購01","0","0","0","--","--","--","--"," ","0.00","0.28","100","0.30","100","109.50",
="054305","中石化永昌67購01","10,000","1","8,900","0.89","0.89","0.89","0.89","X","0.00","0.85","10","0.90","10","0.00",
="054306","國泰金永昌67購01","38,000","6","67,980","1.68","1.88","1.68","1.88","+","0.40","1.50","10","1.56","10","0.00",
="054308","宏達電康和67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","72.80",
="054310","TPK元富68購01","0","0","0","--","--","--","--"," ","0.00","4.48","25","4.56","10","93.00",
="054313","台積電統一68購05","0","0","0","--","--","--","--"," ","0.00","1.37","108","1.41","10","210.00",
="054314","康舒統一67購01","20,000","2","8,940","0.45","0.45","0.44","0.44","+","0.04","0.34","20","0.35","10","23.45",
="054315","新光金統一68購01","236,000","14","59,960","0.25","0.26","0.24","0.24","+","0.03","0.24","10","0.25","10","8.17",
="054316","GIS富邦68購01","0","0","0","--","--","--","--"," ","0.00","8.10","30","--","0","225.50",
="054317","S&P反1富邦67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","15.57",
="054318","玉山金富邦67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","18.70",
="054319","致伸富邦67購01","0","0","0","--","--","--","--"," ","0.00","2.43","30","--","0","62.10",
="054320","深中小富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.12","14","0.13","13","14.22",
="054322","臺企銀富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.03","10","0.10","10","8.47",
="054329","台灣50永豐68購02","83,000","23","212,200","2.62","2.62","2.46","2.46","+","0.02","2.45","10","2.50","10","80.65",
="054335","GIS統一68購01","0","0","0","--","--","--","--"," ","0.00","7.50","216","7.90","10","225.50",
="054336","GIS國票67購01","0","0","0","--","--","--","--"," ","0.00","9.45","25","9.50","10","225.50",
="054337","台光電國票67購01","0","0","0","--","--","--","--"," ","0.00","5.05","25","5.10","10","141.50",
="054338","TPK群益67購01","0","0","0","--","--","--","--"," ","0.00","5.85","25","6.05","10","93.00",
="054339","卜蜂群益67購01","0","0","0","--","--","--","--"," ","0.00","7.30","25","7.55","10","76.20",
="054340","元黃金群益67購01","0","0","0","--","--","--","--"," ","0.00","0.52","25","0.53","10","19.73",
="054341","美律群益67購01","0","0","0","--","--","--","--"," ","0.00","2.17","25","2.23","10","190.50",
="054346","鴻海元大67購01","40,000","2","186,000","4.65","4.65","4.65","4.65","X","0.00","4.65","100","4.70","1","119.00",
="054347","FB上証兆豐67購01","0","0","0","--","--","--","--"," ","0.00","0.06","10","0.08","10","28.87",
="054349","中壽兆豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.03","10","30.25",
="054356","微星兆豐67購01","0","0","0","--","--","--","--"," ","0.00","0.03","10","0.05","10","71.30",
="054360","鴻海兆豐67購02","0","0","0","--","--","--","--"," ","0.00","9.05","10","--","0","119.00",
="054365","鑽全元富67購02","0","0","0","--","--","--","--"," ","0.00","0.19","25","0.20","25","89.00",
="054366","為升國泰67購01","0","0","0","--","--","--","--"," ","0.00","3.34","160","--","0","389.00",
="054367","美律國泰67購02","0","0","0","--","--","--","--"," ","0.00","3.52","160","--","0","190.50",
="054369","群創富邦67購01","0","0","0","--","--","--","--"," ","0.00","3.40","30","3.49","10","15.45",
="054372","GIS統一67購02","0","0","0","--","--","--","--"," ","0.00","7.80","10","8.25","10","225.50",
="054373","TPK統一67購03","0","0","0","--","--","--","--"," ","0.00","3.17","108","3.26","10","93.00",
="054374","和大統一68購01","60,000","6","36,900","0.65","0.65","0.60","0.60","-","0.04","0.59","108","0.60","10","147.00",
="054375","劍麟統一68購01","0","0","0","--","--","--","--"," ","0.00","0.07","216","0.08","49","150.00",
="054376","TPK國票67購01","0","0","0","--","--","--","--"," ","0.00","3.85","25","3.86","10","93.00",
="054377","力成國票67購01","0","0","0","--","--","--","--"," ","0.00","0.31","25","0.32","10","95.00",
="054378","友達國票67購01","0","0","0","--","--","--","--"," ","0.00","1.00","25","1.01","10","13.75",
="054379","台郡國票67購01","0","0","0","--","--","--","--"," ","0.00","2.30","25","2.31","10","111.00",
="054380","光寶科國票67購01","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.08","10","50.60",
="054381","亞德客國票67購01","0","0","0","--","--","--","--"," ","0.00","2.00","25","2.01","10","359.50",
="054382","京元電國票67購01","0","0","0","--","--","--","--"," ","0.00","1.01","25","1.02","10","31.35",
="054383","和大國票67購01","0","0","0","--","--","--","--"," ","0.00","0.83","25","0.84","10","147.00",
="054384","美律國票67購01","0","0","0","--","--","--","--"," ","0.00","2.26","25","2.27","10","190.50",
="054385","群創國票67購01","0","0","0","--","--","--","--"," ","0.00","3.21","25","3.22","10","15.45",
="054391","康友永豐67購01","0","0","0","--","--","--","--"," ","0.00","0.32","10","0.33","10","457.00",
="054394","上証2X元富67購01","398,000","3","210,860","0.53","0.53","0.52","0.52","-","0.02","0.49","25","0.51","25","39.66",
="054395","富邦金元富67購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","48.35",
="054396","智伸科元富67購01","0","0","0","--","--","--","--"," ","0.00","0.64","25","0.66","16","144.00",
="054400","友達兆豐67購01","95,000","9","91,950","0.95","1.01","0.93","0.93","-","0.09","0.85","10","0.86","22","13.75",
="054407","元黃金群益67購02","0","0","0","--","--","--","--"," ","0.00","0.45","25","0.46","10","19.73",
="054414","群創群益67購01","0","0","0","--","--","--","--"," ","0.00","2.73","25","2.83","10","15.45",
="054426","超眾玉山68購01","0","0","0","--","--","--","--"," ","0.00","0.25","13","0.26","13","0.00",
="054431","友達富邦6B購01","890,000","30","1,444,240","1.90","1.90","1.49","1.52","-","0.13","1.52","36","1.54","12","13.75",
="054432","可成富邦67購02","0","0","0","--","--","--","--"," ","0.00","4.63","20","--","0","362.00",
="054433","可成富邦67購03","0","0","0","--","--","--","--"," ","0.00","6.15","20","--","0","362.00",
="054434","鴻海富邦6C購01","15,000","2","153,000","10.10","10.40","10.10","10.40","+","0.10","10.10","13","10.80","10","119.00",
="054435","GIS日盛68購01","0","0","0","--","--","--","--"," ","0.00","5.70","25","6.15","10","225.50",
="054440","S&P反1統一67購01","50,000","1","500","0.01","0.01","0.01","0.01"," ","0.00","0.01","936","0.02","160","15.57",
="054441","大立光統一68購01","0","0","0","--","--","--","--"," ","0.00","2.86","10","2.93","10","4,895.00",
="054442","永冠統一68購01","6,000","1","360","0.06","0.06","0.06","0.06","X","0.00","0.05","136","0.06","49","92.20",
="054444","聯鈞統一69購01","20,000","2","12,700","0.62","0.65","0.62","0.65","X","0.00","0.61","216","0.63","10","139.50",
="054445","鑽全統一68購01","15,000","1","2,850","0.19","0.19","0.19","0.19","X","0.00","0.18","216","0.19","108","89.00",
="054451","智伸科凱基69購01","0","0","0","--","--","--","--"," ","0.00","1.21","30","1.24","10","144.00",
="054458","大立光永豐67購02","0","0","0","--","--","--","--"," ","0.00","2.18","10","2.28","10","4,895.00",
="054464","儒鴻永豐67購01","0","0","0","--","--","--","--"," ","0.00","0.22","10","0.23","10","373.00",
="054465","鑽全永豐67購01","0","0","0","--","--","--","--"," ","0.00","0.13","10","0.14","10","89.00",
="054466","GIS元大68購01","0","0","0","--","--","--","--"," ","0.00","11.40","100","--","0","225.50",
="054468","中鋼元大67購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","24.95",
="054474","和大永昌68購01","0","0","0","--","--","--","--"," ","0.00","1.34","10","1.39","10","0.00",
="054478","大立光兆豐67購05","14,000","2","38,660","2.77","2.77","2.74","2.74","+","0.08","2.68","10","2.73","10","4,895.00",
