"106年06月22日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="057691","華夏元大69購01","50,000","1","27,500","0.55","0.55","0.55","0.55"," ","0.00","0.56","100","0.57","100","28.60",
="057692","華夏元大6B購01","0","0","0","--","--","--","--"," ","0.00","0.73","100","0.74","100","28.60",
="057693","華通元大6B購01","0","0","0","--","--","--","--"," ","0.00","2.24","110","2.34","10","25.25",
="057694","S&P反1日盛6B購01","0","0","0","--","--","--","--"," ","0.00","0.30","25","0.31","25","15.59",
="057695","日友日盛6A購01","5,000","1","8,350","1.67","1.67","1.67","1.67","X","0.00","1.67","25","1.68","10","159.50",
="057696","貿聯日盛69購01","243,000","8","337,290","1.37","1.45","1.37","1.45","-","0.03","1.42","25","1.43","25","219.00",
="057697","台積電中信69購05","31,000","5","187,000","6.05","6.05","6.00","6.00","+","0.20","6.20","10","6.30","10","218.00",
="057698","美律中信73購01","24,000","2","33,180","1.40","1.40","1.37","1.37","-","0.03","1.35","30","1.37","10","188.50",
="057699","華通中信69購02","1,000","1","2,110","2.11","2.11","2.11","2.11","+","0.11","1.86","30","1.89","30","25.25",
="057700","鎧勝中信69購01","117,000","8","152,520","1.32","1.32","1.24","1.24","-","0.02","1.20","10","1.24","30","103.00",
="057701","上銀台新69購01","0","0","0","--","--","--","--"," ","0.00","0.45","20","0.49","20","0.00",
="057702","國泰金合庫69購01","0","0","0","--","--","--","--"," ","0.00","0.42","10","0.45","10","49.30",
="057703","日友永豐69購02","0","0","0","--","--","--","--"," ","0.00","0.71","30","0.72","30","159.50",
="057704","台苯永豐69購01","292,000","11","204,760","0.68","0.73","0.68","0.72","+","0.04","0.70","30","0.71","30","24.35",
="057705","康友永豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.59","30","0.60","10","460.00",
="057706","華夏永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.36","30","0.37","30","28.60",
="057707","聯電永豐6A購01","280,000","7","131,720","0.47","0.48","0.47","0.47","-","0.04","0.47","10","0.48","10","12.40",
="057708","GIS群益69購07","0","0","0","--","--","--","--"," ","0.00","6.60","25","6.80","10","224.50",
="057709","中石化群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.19","25","0.20","10","11.20",
="057710","友達群益69購02","512,000","4","548,190","1.10","1.10","1.02","1.02","+","0.01","1.03","25","1.05","10","12.70",
="057711","日友群益69購02","0","0","0","--","--","--","--"," ","0.00","0.91","25","0.92","10","159.50",
="057712","宏達電群益69購01","0","0","0","--","--","--","--"," ","0.00","0.41","25","0.42","10","69.70",
="057713","華夏群益69購01","0","0","0","--","--","--","--"," ","0.00","0.54","25","0.55","10","28.60",
="057714","華新群益69購02","0","0","0","--","--","--","--"," ","0.00","0.17","25","0.18","10","12.95",
="057715","葡萄王群益69購04","15,000","2","6,650","0.45","0.45","0.43","0.43","+","0.05","0.42","25","0.43","5","197.50",
="057716","廣宇群益69購05","0","0","0","--","--","--","--"," ","0.00","0.62","25","0.63","10","27.15",
="057717","聯發科群益69購01","0","0","0","--","--","--","--"," ","0.00","3.71","25","3.81","10","271.00",
="057718","宏達電兆豐6A購03","0","0","0","--","--","--","--"," ","0.00","0.10","10","0.11","10","69.70",
="057719","瑞智玉山69購01","200,000","2","93,000","0.46","0.47","0.46","0.47","X","0.00","0.47","30","0.48","30","0.00",
="057720","GIS國泰69購02","0","0","0","--","--","--","--"," ","0.00","8.60","30","--","0","224.50",
="057721","中工國泰69購01","0","0","0","--","--","--","--"," ","0.00","0.40","300","0.41","210","6.34",
="057722","中華電國泰69購01","238,000","8","454,410","1.91","1.95","1.89","1.92","+","0.05","1.92","270","1.96","90","108.50",
="057723","日友國泰69購01","0","0","0","--","--","--","--"," ","0.00","1.10","30","1.12","30","159.50",
="057724","台光電國泰69購01","266,000","13","490,060","1.71","1.92","1.71","1.91","+","0.24","1.88","100","1.91","20","136.50",
="057725","新興國泰69購01","16,000","1","1,600","0.10","0.10","0.10","0.10","-","0.03","0.10","499","0.13","200","20.80",
="057726","卜蜂群益69購01","0","0","0","--","--","--","--"," ","0.00","3.44","25","3.54","10","75.50",
="057727","日友群益69購03","0","0","0","--","--","--","--"," ","0.00","0.82","25","0.83","10","159.50",
="057728","百和群益69購01","0","0","0","--","--","--","--"," ","0.00","0.99","25","1.02","10","105.50",
="057729","佳世達群益69購01","0","0","0","--","--","--","--"," ","0.00","3.55","25","3.65","10","23.35",
="057730","神基群益69購01","0","0","0","--","--","--","--"," ","0.00","0.30","35","0.31","10","40.50",
="057731","國泰金群益69購01","99,000","5","51,970","0.52","0.53","0.52","0.53","-","0.01","0.53","25","0.54","10","49.30",
="057732","新光金群益69購02","0","0","0","--","--","--","--"," ","0.00","0.23","25","0.24","10","7.83",
="057733","瑞軒群益69購01","0","0","0","--","--","--","--"," ","0.00","0.14","25","0.15","10","20.90",
="057734","GIS元大69購04","0","0","0","--","--","--","--"," ","0.00","6.70","100","--","0","224.50",
="057735","T50反1元大6C購02","0","0","0","--","--","--","--"," ","0.00","0.18","495","0.19","495","14.12",
="057736","友達元大6B購01","2,079,000","40","1,521,200","0.75","0.75","0.69","0.72","-","0.01","0.71","100","0.72","100","12.70",
="057737","兆豐金元大69購01","0","0","0","--","--","--","--"," ","0.00","0.74","100","0.77","100","24.85",
="057738","彩晶元大6C購01","74,000","6","31,140","0.43","0.43","0.42","0.42","-","0.01","0.41","100","0.42","100","8.45",
="057739","富邦金元大69購01","0","0","0","--","--","--","--"," ","0.00","0.17","100","0.18","100","47.25",
="057740","智易元大69購01","50,000","3","16,700","0.35","0.35","0.33","0.33","+","0.03","0.32","100","0.33","100","52.60",
="057741","富邦金統一6A購01","0","0","0","--","--","--","--"," ","0.00","0.18","108","0.19","108","47.25",
="057742","GIS中信6B購01","0","0","0","--","--","--","--"," ","0.00","5.20","10","--","0","224.50",
="057743","義隆中信6B購01","300,000","2","315,000","1.06","1.06","1.03","1.03"," ","0.00","1.01","30","1.02","10","42.10",
="057744","台苯台新69購01","38,000","4","24,680","0.64","0.66","0.64","0.66","+","0.02","0.66","20","0.67","20","0.00",
="057745","華新科台新69購01","154,000","11","161,480","1.06","1.09","1.02","1.09","-","0.03","1.09","20","1.11","22","0.00",
="057746","彩晶永豐69購01","15,000","6","6,960","0.46","0.47","0.46","0.46","-","0.01","0.44","30","0.45","30","8.45",
="057747","精誠永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.39","30","0.40","30","64.00",
="057748","元油2X凱基69購01","0","0","0","--","--","--","--"," ","0.00","0.07","30","0.08","30","11.04",
="057749","日友凱基69購01","0","0","0","--","--","--","--"," ","0.00","0.68","30","0.69","30","159.50",
="057750","瑞昱凱基69購01","498,000","10","271,130","0.57","0.57","0.52","0.53","-","0.08","0.52","59","0.53","30","111.00",
="057751","瑞昱凱基69購02","356,000","6","147,920","0.43","0.43","0.40","0.40","-","0.07","0.38","30","0.40","30","111.00",
="057752","GIS日盛69購01","0","0","0","--","--","--","--"," ","0.00","8.20","25","8.55","10","224.50",
="057753","台光電日盛6A購01","272,000","16","329,180","1.21","1.26","1.19","1.26","+","0.18","1.25","25","1.26","5","136.50",
="057754","訊芯日盛69購01","0","0","0","--","--","--","--"," ","0.00","0.72","25","0.73","25","109.00",
="057755","中石化宏遠69購01","60,000","2","9,900","0.17","0.17","0.16","0.16"," ","0.00","0.15","10","0.16","10","11.20",
="057756","台化宏遠69購01","0","0","0","--","--","--","--"," ","0.00","0.37","10","0.39","10","92.10",
="057757","滬深2X宏遠69購01","0","0","0","--","--","--","--"," ","0.00","1.36","10","1.37","10","14.92",
="057758","臻鼎宏遠69購01","0","0","0","--","--","--","--"," ","0.00","0.37","28","0.38","28","73.80",
="057759","瑞昱永昌69購01","205,000","5","161,650","0.79","0.79","0.73","0.73","-","0.21","0.70","10","0.73","10","0.00",
="057760","可成永昌69購01","13,000","4","101,450","7.95","7.95","7.75","7.80","+","0.10","7.70","40","7.80","10","0.00",
="057761","華新永昌6A購01","0","0","0","--","--","--","--"," ","0.00","0.08","10","0.10","11","0.00",
="057762","上銀元富69購02","1,000","1","310","0.31","0.31","0.31","0.31"," ","0.00","0.32","25","0.33","25","204.50",
="057763","宏全元富6A購01","40,000","2","20,200","0.52","0.52","0.49","0.49","-","0.04","0.48","25","0.49","25","60.70",
="057764","彩晶元富69購01","0","0","0","--","--","--","--"," ","0.00","0.60","25","0.61","25","8.45",
="057765","敦泰元富69購01","0","0","0","--","--","--","--"," ","0.00","0.14","25","0.15","25","34.10",
="057766","微星元富6A購01","697,000","19","533,680","0.75","0.78","0.74","0.77","+","0.02","0.75","25","0.76","25","70.80",
="057767","廣宇元富6B購01","74,000","3","44,490","0.61","0.61","0.58","0.59","-","0.03","0.58","25","0.59","24","27.15",
="057768","T50反1兆豐6B購01","200,000","12","20,000","0.10","0.10","0.10","0.10","-","0.01","0.09","10","0.10","10","14.12",
="057769","宏全兆豐69購01","30,000","2","15,300","0.51","0.51","0.51","0.51","-","0.08","0.50","10","0.51","10","60.70",
="057770","和碩兆豐69購01","10,000","1","21,200","2.12","2.12","2.12","2.12"," ","0.00","2.11","10","2.13","10","97.30",
="057771","為升兆豐6A購01","0","0","0","--","--","--","--"," ","0.00","3.55","10","--","0","381.00",
="057772","致伸兆豐69購01","0","0","0","--","--","--","--"," ","0.00","4.00","10","--","0","65.50",
="057773","統一兆豐69購01","1,753,000","56","1,729,450","0.94","1.05","0.93","1.03","+","0.15","1.04","10","1.05","10","60.50",
="057774","開發金兆豐69購01","274,000","8","185,350","0.66","0.68","0.66","0.68","+","0.02","0.67","10","0.68","10","8.38",
="057775","新光金兆豐6A購01","740,000","10","248,090","0.34","0.34","0.33","0.34"," ","0.00","0.34","10","0.35","40","7.83",
="057776","聚陽兆豐69購01","44,000","3","46,480","0.98","1.13","0.98","1.13","+","0.24","1.07","10","1.10","10","145.00",
="057777","聯鈞兆豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.34","10","0.35","10","140.50",
="057778","晶豪科國泰69購01","72,000","7","148,590","2.07","2.10","1.97","1.97","-","0.01","1.96","210","1.98","20","37.15",
="057779","華夏國泰69購01","0","0","0","--","--","--","--"," ","0.00","1.41","370","1.43","10","28.60",
="057780","華新國泰69購01","70,000","3","28,700","0.41","0.41","0.41","0.41","+","0.04","0.40","499","0.41","50","12.95",
="057781","台光電富邦69購01","110,000","3","108,300","0.96","1.03","0.96","1.03","+","0.24","1.01","30","1.04","30","136.50",
="057782","國喬富邦69購01","0","0","0","--","--","--","--"," ","0.00","0.44","30","0.45","30","20.50",
="057783","元油2X凱基69購02","640,000","18","88,050","0.14","0.14","0.13","0.14","-","0.05","0.13","31","0.14","10","11.04",
="057784","致伸第一73購01","5,000","1","29,000","5.80","5.80","5.80","5.80","+","0.92","5.50","10","5.80","10","65.50",
="057785","國泰金統一6A購01","0","0","0","--","--","--","--"," ","0.00","0.27","216","0.28","108","49.30",
="057786","瑞軒統一6B購01","0","0","0","--","--","--","--"," ","0.00","0.22","20","0.23","10","20.90",
="057787","T50反1群益69購03","101,000","2","27,270","0.27","0.27","0.27","0.27","-","0.02","0.26","25","0.27","10","14.12",
="057788","元油2X元大69購01","0","0","0","--","--","--","--"," ","0.00","0.10","100","0.11","100","11.04",
="057789","台積電元大69購02","0","0","0","--","--","--","--"," ","0.00","2.32","100","2.42","100","218.00",
="057790","永豐金元大6A購01","906,000","34","446,150","0.45","0.51","0.45","0.51","+","0.05","0.51","100","0.52","110","9.08",
="057791","華新元大6A購01","408,000","9","246,520","0.58","0.62","0.58","0.60","+","0.02","0.60","100","0.62","111","12.95",
="057792","滬深2X元大69購02","166,000","8","464,550","2.55","2.91","2.55","2.91","+","0.43","2.99","100","3.01","10","14.92",
="057793","彩晶中信6B購01","30,000","1","18,600","0.62","0.62","0.62","0.62","X","0.00","0.60","10","0.61","10","8.45",
="057794","台積電永豐6A購02","0","0","0","--","--","--","--"," ","0.00","1.55","30","1.59","30","218.00",
="057795","宏全永豐6A購01","181,000","4","127,610","0.71","0.71","0.68","0.68","-","0.05","0.67","30","0.68","10","60.70",
="057796","佳世達永豐6A購01","0","0","0","--","--","--","--"," ","0.00","1.83","10","1.93","10","23.35",
="057797","東陽永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.38","30","0.39","30","53.80",
="057798","綠悅永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.11","30","0.12","10","128.00",
="057799","鑽全永豐69購01","10,000","1","6,400","0.64","0.64","0.64","0.64","+","0.01","0.61","10","0.62","10","88.80",
="057800","佳世達元富6A購01","10,000","1","39,100","3.91","3.91","3.91","3.91","+","0.33","3.58","25","3.64","10","23.35",
="057801","台苯國泰69購01","935,000","39","754,740","0.78","0.83","0.78","0.83","+","0.04","0.81","350","0.83","104","24.35",
="057802","東聯國泰6A購01","36,000","2","24,780","0.69","0.69","0.68","0.68","X","0.00","0.69","250","0.71","100","24.30",
="057803","敦泰兆豐6B購01","0","0","0","--","--","--","--"," ","0.00","0.20","20","0.21","10","34.10",
="057804","GIS國票6A購01","0","0","0","--","--","--","--"," ","0.00","4.16","25","4.17","10","224.50",
="057805","GIS永豐6A購02","100,000","1","259,000","2.59","2.59","2.59","2.59","X","0.00","2.52","30","2.61","30","224.50",
="057806","台光電永豐6A購01","735,000","22","428,260","0.55","0.60","0.55","0.60","+","0.06","0.60","10","0.61","10","136.50",
="057807","長榮永豐69購01","250,000","8","129,900","0.52","0.53","0.50","0.53","+","0.03","0.52","10","0.53","10","15.25",
="057808","美律永豐6A購02","61,000","4","84,130","1.38","1.38","1.33","1.33","-","0.04","1.29","10","1.31","10","188.50",
="057809","華邦電永豐6A購01","0","0","0","--","--","--","--"," ","0.00","1.87","30","1.97","30","18.15",
="057810","聚陽永豐69購02","470,000","20","341,910","0.67","0.79","0.67","0.75","+","0.12","0.74","30","0.75","10","145.00",
="057811","仁寶凱基69購01","167,000","6","180,530","1.09","1.09","1.03","1.03","-","0.05","1.02","30","1.03","30","20.40",
="057812","台泥凱基69購01","0","0","0","--","--","--","--"," ","0.00","0.42","30","0.43","30","34.90",
="057813","東陽凱基69購01","274,000","3","130,900","0.48","0.48","0.46","0.48","-","0.03","0.47","30","0.48","30","53.80",
="057814","智邦凱基69購02","745,000","51","1,972,510","2.40","3.37","2.40","3.27","+","0.88","2.94","30","3.04","30","81.90",
="057815","鑽全凱基69購01","47,000","2","34,780","0.74","0.74","0.74","0.74","+","0.02","0.73","30","0.74","30","88.80",
="057816","廣宇日盛6A購01","128,000","5","60,270","0.48","0.48","0.45","0.45","-","0.05","0.45","25","0.46","25","27.15",
="057817","玉山金元富6A購01","0","0","0","--","--","--","--"," ","0.00","0.80","25","0.82","25","18.40",
="057818","百和元富6A購01","100,000","1","72,000","0.72","0.72","0.72","0.72","-","0.02","0.74","25","0.76","25","105.50",
="057819","利勤元富69購01","165,000","8","59,680","0.37","0.37","0.32","0.36","-","0.03","0.38","25","0.39","25","87.80",
="057820","長榮航元富6A購01","164,000","4","50,960","0.29","0.39","0.29","0.35","X","0.00","0.32","25","0.35","25","15.15",
="057821","大同元大69購02","397,000","10","333,370","0.84","0.88","0.81","0.88","-","0.02","0.81","100","0.82","100","13.20",
="057822","中鋼元大69購01","119,000","7","58,830","0.50","0.50","0.49","0.50"," ","0.00","0.49","100","0.50","87","24.50",
="057823","台耀元大69購01","1,271,000","23","708,350","0.51","0.57","0.51","0.55","+","0.04","0.54","100","0.55","87","87.50",
="057824","至上元大69購01","1,566,000","48","1,535,160","1.00","1.02","0.93","1.00","+","0.06","1.00","80","1.01","100","30.35",
="057825","長榮元大69購01","307,000","6","192,870","0.61","0.64","0.58","0.64","+","0.08","0.61","100","0.63","100","15.25",
="057826","南亞元大69購01","92,000","5","87,960","0.96","0.96","0.95","0.95","X","0.00","0.93","100","0.96","100","72.50",
="057827","百和統一6C購01","562,000","8","314,780","0.55","0.57","0.54","0.56","+","0.01","0.56","226","0.57","108","105.50",
="057828","GIS群益69購08","0","0","0","--","--","--","--"," ","0.00","5.15","25","5.60","10","224.50",
="057829","元油2X群益69購03","610,000","5","64,100","0.11","0.11","0.10","0.11","-","0.04","0.10","25","0.11","10","11.04",
="057830","日股反群益69購01","120,000","3","45,600","0.38","0.38","0.38","0.38","-","0.01","0.38","25","0.39","10","14.93",
="057831","百和群益69購02","457,000","8","262,750","0.57","0.60","0.55","0.60","-","0.01","0.59","25","0.60","10","105.50",
="057832","宏達電群益69購02","0","0","0","--","--","--","--"," ","0.00","0.57","25","0.58","10","69.70",
="057833","東聯群益6A購01","301,000","7","122,770","0.41","0.42","0.40","0.40","-","0.05","0.40","25","0.42","10","24.30",
="057834","長榮航群益6A購02","248,000","3","70,400","0.23","0.32","0.23","0.31","X","0.00","0.30","25","0.31","10","15.15",
="057835","神基群益69購02","0","0","0","--","--","--","--"," ","0.00","0.30","25","0.31","10","40.50",
="057836","華新群益69購03","150,000","1","45,000","0.30","0.30","0.30","0.30","X","0.00","0.30","25","0.31","10","12.95",
="057837","滬深2X群益69購01","0","0","0","--","--","--","--"," ","0.00","2.38","25","2.41","10","14.92",
="057838","綠悅群益69購01","0","0","0","--","--","--","--"," ","0.00","0.10","25","0.11","10","128.00",
="057839","綠悅群益69購02","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.08","10","128.00",
="057840","GIS國泰6A購02","4,000","1","28,200","7.05","7.05","7.05","7.05","X","0.00","6.80","30","7.50","4","224.50",
="057841","元油2X富邦6B購01","201,000","8","49,000","0.26","0.26","0.24","0.24","-","0.07","0.24","10","0.25","10","11.04",
="057842","滬深反富邦6C購01","78,000","6","28,160","0.37","0.38","0.35","0.35","-","0.05","0.35","19","0.37","11","16.65",
="057843","富邦金第一73購01","163,000","4","58,080","0.35","0.36","0.35","0.36","-","0.01","0.35","10","0.36","10","47.25",
="057844","國泰金國票6A購01","200,000","2","54,000","0.27","0.27","0.27","0.27"," ","0.00","0.27","25","0.28","10","49.30",
="057845","瑞昱國票6A購01","20,000","1","9,800","0.49","0.49","0.49","0.49","-","0.09","0.46","25","0.47","10","111.00",
="057846","王品元大69購02","30,000","4","79,250","2.67","2.67","2.60","2.60","-","0.05","2.57","100","2.64","100","193.00",
="057847","百和元大69購01","139,000","7","87,730","0.63","0.67","0.61","0.65","+","0.01","0.64","1","0.65","99","105.50",
="057848","國泰金元大69購03","243,000","9","86,070","0.35","0.36","0.34","0.36","-","0.01","0.36","100","0.37","50","49.30",
="057849","敦泰元大69購03","313,000","3","50,210","0.16","0.17","0.16","0.17"," ","0.00","0.16","100","0.17","100","34.10",
="05784P","兆豐金第一67售01","0","0","0","--","--","--","--"," ","0.00","0.03","10","0.10","10","24.85",
="057850","華航元大69購01","10,000","1","2,500","0.25","0.25","0.25","0.25","X","0.00","0.27","100","0.28","100","9.29",
="057851","瑞軒元大69購01","196,000","4","69,520","0.36","0.36","0.34","0.34","-","0.01","0.33","100","0.34","100","20.90",
="057852","聯電元大6A購01","1,159,000","12","693,700","0.62","0.62","0.59","0.59","-","0.04","0.59","100","0.60","100","12.40",
="057853","T50反1統一69購03","66,000","1","7,920","0.12","0.12","0.12","0.12","-","0.03","0.11","616","0.12","308","14.12",
="057854","台積電統一6B購01","63,000","6","144,540","2.30","2.30","2.27","2.30","+","0.12","2.30","108","2.33","10","218.00",
="057855","上証2X群益69購02","397,000","18","831,290","2.07","2.31","2.06","2.29","+","0.45","2.36","25","2.37","10","39.55",
="057856","上銀群益69購03","84,000","2","36,110","0.42","0.43","0.42","0.43"," ","0.00","0.43","25","0.44","10","204.50",
="057857","宏全群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.76","25","0.79","10","60.70",
="057858","長榮航群益6B購01","32,000","3","7,630","0.20","0.26","0.20","0.23","X","0.00","0.22","25","0.23","10","15.15",
="057859","敦泰群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.18","25","0.19","10","34.10",
="057860","華航群益6B購01","0","0","0","--","--","--","--"," ","0.00","0.25","25","0.26","10","9.29",
="057861","T50反1中信73購01","140,000","3","130,000","0.93","0.93","0.92","0.92","-","0.04","0.92","79","0.93","99","14.12",
="057862","宏達電中信69購01","1,000","1","780","0.78","0.78","0.78","0.78"," ","0.00","0.76","30","0.77","30","69.70",
="057863","台光電合庫69購01","804,000","11","727,660","0.88","0.93","0.88","0.93","+","0.20","0.93","10","0.96","211","136.50",
="057864","長榮航永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.20","30","0.21","30","15.15",
="057865","智邦永豐6A購01","392,000","30","886,800","2.17","2.80","2.14","2.80","+","0.65","2.59","30","2.64","30","81.90",
="057866","新日興永豐6A購01","0","0","0","--","--","--","--"," ","0.00","1.06","30","1.09","30","102.00",
="057867","儒鴻永豐69購02","1,293,000","42","1,311,320","0.76","1.13","0.76","1.13","+","0.33","1.09","30","1.10","10","359.00",
="057868","永豐金凱基69購01","249,000","8","107,520","0.43","0.46","0.42","0.46","+","0.05","0.45","30","0.46","30","9.08",
="057869","玉山金凱基69購01","59,000","3","44,250","0.75","0.75","0.75","0.75","X","0.00","0.73","30","0.75","30","18.40",
="057870","至上凱基69購01","345,000","32","546,440","1.65","1.66","1.52","1.62","+","0.07","1.61","30","1.63","5","30.35",
="057871","佳世達凱基69購01","0","0","0","--","--","--","--"," ","0.00","3.18","30","3.27","30","23.35",
="057872","和大凱基69購01","62,000","9","76,900","1.22","1.28","1.22","1.28","+","0.13","1.28","30","1.30","2","148.00",
="057873","長榮航凱基69購01","16,000","1","4,480","0.28","0.28","0.28","0.28","X","0.00","0.25","30","0.26","30","15.15",
="057874","致伸凱基69購01","50,000","8","99,760","1.99","2.04","1.96","1.98","+","0.21","1.97","30","2.01","30","65.50",
="057875","華航凱基69購01","0","0","0","--","--","--","--"," ","0.00","0.16","30","0.17","30","9.29",
="057876","群創凱基69購01","10,000","1","33,400","3.34","3.34","3.34","3.34","+","0.09","3.15","30","3.25","30","15.05",
="057877","GIS元富6A購02","0","0","0","--","--","--","--"," ","0.00","3.72","25","3.77","10","224.50",
="057878","上銀日盛69購03","30,000","1","9,000","0.30","0.30","0.30","0.30","-","0.02","0.31","25","0.32","25","204.50",
="057879","元大金日盛6A購01","17,000","2","6,220","0.36","0.37","0.36","0.37"," ","0.00","0.36","45","0.37","25","13.10",
="057880","可成日盛69購02","300,000","3","1,188,000","3.96","3.96","3.96","3.96","X","0.00","3.87","25","3.92","25","366.00",
="057881","長榮航日盛69購01","15,000","1","4,050","0.27","0.27","0.27","0.27","X","0.00","0.24","25","0.25","25","15.15",
="057882","佳世達玉山69購01","0","0","0","--","--","--","--"," ","0.00","4.57","30","--","0","0.00",
="057883","長榮玉山69購01","50,000","11","39,960","0.83","0.83","0.76","0.82","+","0.04","0.80","30","0.83","30","0.00",
="057884","新光金玉山6B購01","0","0","0","--","--","--","--"," ","0.00","0.17","30","0.18","30","0.00",
="057885","群創國泰6A購02","5,000","1","13,650","2.73","2.73","2.73","2.73","X","0.00","2.60","320","2.68","10","15.05",
="057886","台化富邦69購01","50,000","5","35,500","0.71","0.71","0.71","0.71"," ","0.00","0.70","30","0.71","30","92.10",
="057887","長華凱基69購01","0","0","0","--","--","--","--"," ","0.00","0.29","30","0.30","30","139.00",
="057888","統一凱基69購01","1,400,000","35","1,979,870","1.42","1.47","1.36","1.47","+","0.19","1.47","30","1.48","30","60.50",
="057889","聯發科凱基69購01","764,000","34","2,729,360","3.72","3.90","3.43","3.68","-","0.01","3.60","30","3.70","30","271.00",
="057890","中壽日盛69購01","0","0","0","--","--","--","--"," ","0.00","0.35","25","0.36","25","29.65",
="057891","和大日盛6A購01","25,000","4","38,110","1.52","1.56","1.52","1.56","X","0.00","1.56","25","1.58","25","148.00",
="057892","美律日盛6B購01","0","0","0","--","--","--","--"," ","0.00","1.56","78","1.57","25","188.50",
="057893","GIS統一69購04","58,000","12","159,260","2.67","2.84","2.67","2.75","+","0.07","2.62","10","2.71","10","224.50",
="057894","中信金統一6B購01","323,000","6","207,720","0.64","0.65","0.63","0.63","-","0.03","0.63","216","0.64","108","19.50",
="057895","元油2X統一69購02","155,000","2","11,300","0.06","0.08","0.06","0.08","-","0.02","0.06","10","0.10","168","11.04",
="057896","可成統一69購03","0","0","0","--","--","--","--"," ","0.00","1.95","10","2.02","10","366.00",
="057897","可成統一6B購01","126,000","11","246,760","1.97","2.00","1.93","1.94","-","0.04","1.93","10","1.94","10","366.00",
="057898","貿聯統一6B購01","0","0","0","--","--","--","--"," ","0.00","1.44","108","1.49","10","219.00",
="057899","GIS群益69購09","0","0","0","--","--","--","--"," ","0.00","4.49","25","4.58","10","224.50",
="057900","佳世達群益69購02","0","0","0","--","--","--","--"," ","0.00","2.79","25","2.89","10","23.35",
="057901","東陽群益69購01","262,000","6","77,630","0.29","0.31","0.27","0.31","+","0.02","0.29","25","0.30","10","53.80",
="057902","矽力群益6A購02","200,000","3","176,070","0.88","0.95","0.88","0.95","+","0.09","0.94","25","0.95","9","575.00",
="057903","華邦電群益6A購01","0","0","0","--","--","--","--"," ","0.00","3.28","25","3.38","10","18.15",
="057904","超眾群益6A購01","444,000","4","206,140","0.46","0.48","0.46","0.48","+","0.04","0.47","25","0.48","10","131.00",
="057905","國泰金亞東6A購01","148,000","5","134,720","0.89","0.92","0.89","0.92"," ","0.00","0.91","10","0.92","10","49.30",
="057906","國泰金亞東6A購02","125,000","6","149,420","1.17","1.22","1.17","1.22","+","0.01","1.20","10","1.21","10","49.30",
="057907","聯電亞東6A購01","0","0","0","--","--","--","--"," ","0.00","0.56","10","0.58","10","12.40",
="057908","聯電亞東6A購02","500,000","2","429,000","0.87","0.87","0.84","0.84","-","0.09","0.84","10","0.87","10","12.40",
="057909","GIS中信6C購01","144,000","16","386,900","2.51","2.80","2.51","2.70","+","0.16","2.58","10","2.70","10","224.50",
="057910","T50反1台新73購01","20,000","1","7,400","0.37","0.37","0.37","0.37","X","0.00","0.35","55","0.36","55","0.00",
="057911","中信金台新6C購01","0","0","0","--","--","--","--"," ","0.00","0.93","20","0.94","20","0.00",
="057912","為升永豐69購01","100,000","1","306,000","3.06","3.06","3.06","3.06","X","0.00","3.00","30","3.10","30","381.00",
="057913","國喬永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.44","30","0.45","30","20.50",
="057914","華通永豐6A購02","2,154,000","90","1,597,300","0.72","0.79","0.69","0.69","-","0.02","0.69","22","0.70","10","25.25",
="057915","劍麟永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.11","10","0.12","10","151.00",
="057916","緯創永豐69購01","3,000","1","3,510","1.17","1.17","1.17","1.17","+","0.02","1.15","30","1.17","30","30.90",
="057917","可成元富6A購03","0","0","0","--","--","--","--"," ","0.00","3.08","25","3.13","25","366.00",
="057918","台光電元富69購02","497,000","10","401,040","0.76","0.84","0.76","0.80","+","0.11","0.82","25","0.84","25","136.50",
="057919","GIS元大6A購01","20,000","2","95,700","4.77","4.80","4.77","4.80","+","0.24","4.36","100","4.46","10","224.50",
="057920","日友元大69購01","10,000","1","9,900","0.99","0.99","0.99","0.99","-","0.03","0.99","100","1.01","100","159.50",
="057921","儒鴻元大69購02","690,000","29","725,240","0.96","1.31","0.96","1.29","+","0.27","1.31","100","1.33","100","359.00",
="057922","鎧勝元大6A購01","186,000","10","115,240","0.63","0.63","0.58","0.59","+","0.01","0.57","100","0.59","50","103.00",
="057923","敦泰玉山69購02","0","0","0","--","--","--","--"," ","0.00","0.14","113","0.15","113","0.00",
="057924","GIS國泰6C購01","8,000","2","40,800","5.00","5.20","5.00","5.20","X","0.00","4.90","30","5.40","4","224.50",
="057925","至上國泰69購01","183,000","14","366,390","1.94","2.07","1.93","1.97","+","0.03","2.03","300","2.07","50","30.35",
