"106年05月31日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="053829","和碩統一67購03","0","0","0","--","--","--","--"," ","0.00","1.74","108","1.81","10","92.80",
="053830","滬深2X統一67購01","378,000","3","217,800","0.60","0.60","0.54","0.54","-","0.08","0.55","936","0.56","468","13.69",
="053833","國泰金元富66購01","50,000","1","3,000","0.06","0.06","0.06","0.06","X","0.00","0.05","60","0.08","299","47.10",
="053836","樺漢玉山66購01","0","0","0","--","--","--","--"," ","0.00","0.01","113","0.02","113","0.00",
="053837","台苯國泰66購01","20,000","1","23,000","1.15","1.15","1.15","1.15","-","0.02","1.14","440","1.16","15","23.70",
="053838","微星國泰66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","15","70.00",
="053839","瑞儀國泰66購01","47,000","5","57,110","1.25","1.25","1.16","1.16","-","0.16","1.15","410","1.17","15","64.50",
="053841","台積電富邦66購02","0","0","0","--","--","--","--"," ","0.00","1.48","10","1.54","10","203.00",
="053842","台積電富邦66購03","0","0","0","--","--","--","--"," ","0.00","0.95","10","0.98","10","203.00",
="053845","廣達富邦66購01","196,000","20","209,580","1.14","1.14","0.93","0.96","-","0.09","0.95","30","0.96","10","68.80",
="053846","寶成富邦66購01","0","0","0","--","--","--","--"," ","0.00","0.15","15","0.16","15","41.50",
="053847","S&P反1元大67購01","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.03","100","15.76",
="053849","華新元大66購01","410,000","3","24,600","0.06","0.06","0.06","0.06"," ","0.00","0.04","100","0.05","100","12.45",
="053855","台郡群益66購02","0","0","0","--","--","--","--"," ","0.00","1.52","25","1.62","10","106.50",
="053857","和大群益66購01","8,000","2","2,940","0.38","0.38","0.36","0.36","+","0.04","0.39","25","0.40","10","149.50",
="053861","超眾群益66購01","10,000","1","2,400","0.24","0.24","0.24","0.24","X","0.00","0.23","25","0.24","10","123.00",
="053865","滬深2X群益66購01","45,000","2","22,500","0.53","0.53","0.44","0.44","X","0.00","0.45","25","0.46","10","13.69",
="053868","鴻海群益66購01","0","0","0","--","--","--","--"," ","0.00","6.65","25","7.15","10","103.00",
="053876","新光金永豐66購01","0","0","0","--","--","--","--"," ","0.00","0.11","10","0.12","10","7.75",
="053879","中信金元大67購01","1,000","1","380","0.38","0.38","0.38","0.38","-","0.01","0.34","100","0.35","100","19.15",
="053889","台郡日盛66購01","0","0","0","--","--","--","--"," ","0.00","2.19","25","--","0","106.50",
="053891","台郡兆豐66購02","0","0","0","--","--","--","--"," ","0.00","1.14","10","1.19","150","106.50",
="053893","瑞儀兆豐66購01","131,000","3","44,120","0.34","0.34","0.32","0.33","-","0.06","0.31","10","0.33","150","64.50",
="053894","葡萄王兆豐66購01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.03","150","186.50",
="053895","美律統一68購01","0","0","0","--","--","--","--"," ","0.00","1.52","68","1.56","10","168.50",
="053896","智易統一67購01","0","0","0","--","--","--","--"," ","0.00","0.11","68","0.12","10","49.00",
="053897","貿聯統一67購02","0","0","0","--","--","--","--"," ","0.00","2.35","108","2.43","10","222.00",
="053898","卜蜂第一68購01","2,000","1","8,420","4.21","4.21","4.21","4.21","-","0.33","4.13","3","4.21","8","67.30",
="053899","中鋼第一68購01","0","0","0","--","--","--","--"," ","0.00","0.39","10","0.40","10","24.75",
="053900","國泰金第一68購01","600,000","10","310,250","0.54","0.54","0.47","0.47","-","0.18","0.47","10","0.48","10","47.10",
="053901","寶滬深第一66購01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.10","10","15.47",
="053902","FB上証群益66購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","27.21",
="053908","和碩群益66購01","10,000","1","6,200","0.62","0.62","0.62","0.62","+","0.02","0.62","25","0.63","10","92.80",
="053910","為升群益66購01","3,000","1","5,640","1.88","1.88","1.88","1.88","-","0.25","1.82","25","1.87","10","344.00",
="053911","晶豪科群益66購01","41,000","5","48,820","1.17","1.23","1.17","1.23","+","0.04","1.18","25","1.21","10","37.35",
="053919","友達元富66購03","30,000","1","2,700","0.09","0.09","0.09","0.09","-","0.01","0.09","499","0.10","100","11.75",
="053920","日月光元富66購01","182,000","9","135,170","0.75","0.77","0.72","0.77","-","0.01","0.77","100","0.78","30","38.50",
="053921","台積電元富66購01","0","0","0","--","--","--","--"," ","0.00","0.66","499","0.68","495","203.00",
="053925","華通元富66購01","0","0","0","--","--","--","--"," ","0.00","3.90","495","3.93","10","23.35",
="053927","群創元富66購03","0","0","0","--","--","--","--"," ","0.00","1.40","358","1.46","10","13.60",
="053928","滬深2X元富66購01","0","0","0","--","--","--","--"," ","0.00","0.28","499","0.29","299","13.69",
="053929","臺股指元富66購02","0","0","0","--","--","--","--"," ","0.00","4.42","495","4.43","495","0.00",
="053933","永冠富邦66購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.05","10","86.90",
="053937","開發金永豐66購01","200,000","1","44,000","0.22","0.22","0.22","0.22","X","0.00","0.20","10","0.21","10","8.22",
="053946","和大日盛68購01","284,000","5","246,230","0.87","0.88","0.85","0.86","+","0.08","0.87","25","0.88","25","149.50",
="053949","南亞科統一68購01","0","0","0","--","--","--","--"," ","0.00","1.15","216","1.19","108","50.90",
="053950","樺漢統一67購01","365,000","5","25,840","0.08","0.08","0.07","0.08","-","0.03","0.07","108","0.08","38","373.00",
="053951","聯發科統一66購03","40,000","4","16,100","0.40","0.41","0.40","0.41","-","0.03","0.40","216","0.41","10","230.00",
="053954","國泰金永昌66購01","1,193,000","11","119,660","0.12","0.12","0.08","0.08","-","0.10","0.08","10","0.10","10","0.00",
="053955","華新永昌66購01","0","0","0","--","--","--","--"," ","0.00","0.05","10","0.10","10","0.00",
="053956","GIS元富66購02","0","0","0","--","--","--","--"," ","0.00","12.40","199","12.50","10","229.00",
="053957","南亞科元富66購01","0","0","0","--","--","--","--"," ","0.00","0.56","499","0.58","20","50.90",
="053961","台郡元大66購01","116,000","9","59,630","0.71","0.71","0.46","0.48","-","0.29","0.46","100","0.48","95","106.50",
="053963","華夏元大66購01","0","0","0","--","--","--","--"," ","0.00","0.55","100","0.56","100","27.65",
="053964","開發金元大66購01","350,000","2","49,000","0.14","0.14","0.14","0.14","X","0.00","0.12","100","0.13","50","8.22",
="053965","新光金元大67購01","112,000","2","24,760","0.23","0.23","0.22","0.22","X","0.00","0.22","100","0.23","100","7.75",
="053967","麗豐元大66購04","140,000","3","71,400","0.53","0.53","0.50","0.50","-","0.09","0.50","100","0.55","100","136.50",
="053968","GIS凱基67購01","0","0","0","--","--","--","--"," ","0.00","12.40","30","13.40","30","229.00",
="053969","TPK凱基68購01","0","0","0","--","--","--","--"," ","0.00","3.59","30","3.69","30","92.50",
="053973","康友凱基68購02","0","0","0","--","--","--","--"," ","0.00","1.36","30","1.40","30","470.00",
="053975","超眾凱基66購02","0","0","0","--","--","--","--"," ","0.00","0.44","30","0.46","10","123.00",
="053982","TPK國泰67購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","92.50",
="053983","元黃金國泰67購03","0","0","0","--","--","--","--"," ","0.00","0.36","499","0.37","300","19.87",
="053984","和碩國泰66購01","0","0","0","--","--","--","--"," ","0.00","2.02","499","2.10","15","92.80",
="053985","富邦金國泰66購01","0","0","0","--","--","--","--"," ","0.00","0.08","30","0.09","15","45.85",
="053986","超眾國泰66購01","0","0","0","--","--","--","--"," ","0.00","0.59","499","0.61","15","123.00",
="053987","卜蜂富邦66購01","34,000","4","62,160","1.86","1.86","1.68","1.68","-","0.20","1.61","10","1.63","10","67.30",
="053989","台灣50富邦68購01","0","0","0","--","--","--","--"," ","0.00","1.97","10","1.98","10","76.50",
="053991","南亞科富邦66購01","31,000","4","10,240","0.33","0.34","0.33","0.34","X","0.00","0.33","10","0.34","9","50.90",
="053994","新光金富邦66購02","30,000","1","5,100","0.17","0.17","0.17","0.17","X","0.00","0.16","10","0.19","10","7.75",
="053996","瑞儀台新66購01","0","0","0","--","--","--","--"," ","0.00","0.90","20","0.95","30","0.00",
="053998","國泰金永豐66購01","200,000","2","28,000","0.14","0.14","0.14","0.14","X","0.00","0.11","10","0.12","10","47.10",
="053999","富邦金永豐66購01","0","0","0","--","--","--","--"," ","0.00","0.04","10","0.05","10","45.85",
="054007","中壽群益67購01","0","0","0","--","--","--","--"," ","0.00","0.01","99","0.12","10","29.50",
="054010","台新金元大66購01","19,000","1","16,340","0.86","0.86","0.86","0.86","+","0.16","0.84","100","0.90","100","13.45",
="054012","華航元大67購01","0","0","0","--","--","--","--"," ","0.00","0.09","100","0.10","100","9.21",
="054013","盟立元大66購01","20,000","2","6,600","0.34","0.34","0.32","0.32","-","0.03","0.31","100","0.32","90","38.35",
="054015","臺股指元富66購03","0","0","0","--","--","--","--"," ","0.00","1.22","495","1.23","495","0.00",
="054018","玉山金統一67購01","7,000","2","2,220","0.32","0.32","0.31","0.31","-","0.01","0.28","216","0.29","108","18.60",
="054019","長榮航統一67購01","10,000","1","1,100","0.11","0.11","0.11","0.11","-","0.01","0.09","216","0.10","113","14.70",
="054020","南亞科統一68購02","233,000","16","192,520","0.85","0.85","0.80","0.80"," ","0.00","0.81","108","0.82","68","50.90",
="054021","啟碁統一67購01","0","0","0","--","--","--","--"," ","0.00","0.28","108","0.29","108","90.00",
="054022","南亞科玉山66購01","88,000","3","43,510","0.52","0.52","0.49","0.49","-","0.02","0.50","33","0.51","13","0.00",
="054023","統一玉山66購01","358,000","4","176,090","0.60","0.60","0.45","0.45","-","0.09","0.45","13","0.47","13","0.00",
="054025","GIS國泰67購01","0","0","0","--","--","--","--"," ","0.00","15.90","100","--","0","229.00",
="054026","中鋼國泰66購02","19,000","1","2,660","0.14","0.14","0.14","0.14","-","0.03","0.14","30","0.24","15","24.75",
="054030","深中小國泰66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.03","30","13.13",
="054034","中壽富邦66購01","0","0","0","--","--","--","--"," ","0.00","0.01","20","0.10","10","29.50",
="054035","百和富邦66購01","20,000","1","6,800","0.34","0.34","0.34","0.34","X","0.00","0.34","20","0.35","10","100.50",
="054036","長榮航富邦66購02","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.02","100","14.70",
="054037","國泰金富邦67購01","70,000","2","7,700","0.11","0.11","0.11","0.11","-","0.03","0.10","10","0.11","10","47.10",
="054038","華航富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.06","10","0.10","10","9.21",
="054039","開發金富邦66購01","230,000","3","59,800","0.26","0.26","0.26","0.26","-","0.02","0.24","20","0.25","10","8.22",
="054040","新光金富邦66購03","0","0","0","--","--","--","--"," ","0.00","0.02","10","0.10","10","7.75",
="054042","TPK兆豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","92.50",
="054044","中華電日盛66購01","247,000","4","29,640","0.12","0.12","0.12","0.12","+","0.01","0.13","25","0.14","25","107.50",
="054045","S&P反1群益66購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.10","10","15.76",
="054046","大聯大群益66購01","0","0","0","--","--","--","--"," ","0.00","0.09","25","0.10","10","40.20",
="054049","葡萄王群益66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.75","3","186.50",
="054052","台積電元大67購02","14,000","6","19,580","1.47","1.47","1.34","1.34","X","0.00","1.27","100","1.32","100","203.00",
="054054","矽創元大66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","88.90",
="054055","南亞科元大66購03","0","0","0","--","--","--","--"," ","0.00","0.23","100","0.24","100","50.90",
="054061","樺漢元大66購02","0","0","0","--","--","--","--"," ","0.00","0.10","100","0.11","100","373.00",
="054062","新光金國泰66購01","20,000","1","2,000","0.10","0.10","0.10","0.10","-","0.01","0.07","30","0.17","15","7.75",
="054063","群創國泰66購01","5,000","1","12,100","2.42","2.42","2.42","2.42","+","0.14","2.29","230","2.37","15","13.60",
="054065","S&P反1富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.08","30","0.10","30","15.76",
="054070","中鋼永豐66購02","0","0","0","--","--","--","--"," ","0.00","0.06","10","0.07","10","24.75",
="054073","可成永昌67購02","0","0","0","--","--","--","--"," ","0.00","6.65","10","6.90","10","0.00",
="054074","華通永昌66購01","0","0","0","--","--","--","--"," ","0.00","7.45","10","--","0","0.00",
="054077","中磊元富66購01","0","0","0","--","--","--","--"," ","0.00","0.27","499","0.28","144","75.00",
="054080","臺股指元富66購04","0","0","0","--","--","--","--"," ","0.00","1.52","495","1.53","495","0.00",
="054082","元黃金台新69購01","0","0","0","--","--","--","--"," ","0.00","0.41","20","0.42","20","0.00",
="054089","麗豐永豐67購01","0","0","0","--","--","--","--"," ","0.00","0.13","10","0.14","10","136.50",
="054090","S&P反1凱基6A購01","0","0","0","--","--","--","--"," ","0.00","0.14","30","0.15","30","15.76",
="054094","T50反1元富67購01","0","0","0","--","--","--","--"," ","0.00","0.01","495","0.04","10","14.69",
="054095","T50反1元富67購02","0","0","0","--","--","--","--"," ","0.00","0.07","499","0.08","495","14.69",
="054096","矽力元富67購01","0","0","0","--","--","--","--"," ","0.00","1.13","200","1.16","20","594.00",
="054098","淘帝元富67購01","0","0","0","--","--","--","--"," ","0.00","0.17","499","0.18","199","101.50",
="054099","廣達元富67購01","459,000","15","671,950","1.56","1.57","1.25","1.30"," ","0.00","1.27","394","1.30","50","68.80",
="054103","S&P500群益67購01","0","0","0","--","--","--","--"," ","0.00","0.62","25","0.72","10","21.60",
="054106","台光電群益67購01","29,000","3","130,210","4.48","4.59","4.39","4.59","X","0.00","4.34","25","4.44","10","125.00",
="054110","華新科群益67購01","0","0","0","--","--","--","--"," ","0.00","2.25","25","2.35","10","50.40",
="054111","綠悅群益67購01","0","0","0","--","--","--","--"," ","0.00","0.06","25","0.10","10","127.00",
="054113","聯鈞群益67購01","10,000","1","5,200","0.52","0.52","0.52","0.52","X","0.00","0.49","25","0.52","10","134.00",
="054116","宏達電日盛68購01","6,000","1","960","0.16","0.16","0.16","0.16","+","0.01","0.15","25","0.16","25","72.70",
="054117","國喬統一68購01","272,000","6","69,470","0.24","0.27","0.24","0.25","-","0.01","0.26","216","0.27","108","20.65",
="054118","葡萄王統一68購01","0","0","0","--","--","--","--"," ","0.00","0.04","30","0.05","29","186.50",
="054119","儒鴻統一68購01","124,000","4","30,850","0.25","0.25","0.24","0.24","-","0.02","0.22","108","0.23","108","306.50",
="054124","致伸元大68購01","1,000","1","2,350","2.35","2.35","2.35","2.35","X","0.00","2.46","100","2.54","100","58.50",
="054126","超眾元大67購03","0","0","0","--","--","--","--"," ","0.00","0.46","100","0.49","100","123.00",
="054133","T50反1富邦68購01","1,697,000","4","458,190","0.27","0.27","0.27","0.27","-","0.02","0.30","10","0.31","10","14.69",
="054137","英業達富邦67購01","30,000","2","11,700","0.39","0.39","0.39","0.39","-","0.02","0.34","20","0.35","10","22.35",
="054138","貿聯兆豐67購01","0","0","0","--","--","--","--"," ","0.00","2.46","10","--","0","222.00",
="054139","FH滬深第一69購01","0","0","0","--","--","--","--"," ","0.00","0.24","10","0.25","10","20.24",
="054140","深中小永豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","13.13",
="054141","華航永豐66購01","0","0","0","--","--","--","--"," ","0.00","0.02","10","0.04","10","9.21",
="054142","新光金永豐67購01","0","0","0","--","--","--","--"," ","0.00","0.03","10","0.04","10","7.75",
="054143","興富發永豐66購01","0","0","0","--","--","--","--"," ","0.00","0.26","10","0.27","10","49.65",
="054144","T50反1元大67購01","0","0","0","--","--","--","--"," ","0.00","0.01","495","0.02","495","14.69",
="054145","上証2X元大66購05","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","36.20",
="054146","上銀元大68購01","50,000","5","170,000","3.40","3.40","3.40","3.40","X","0.00","3.37","100","3.46","10","202.00",
="054147","和大元大66購05","0","0","0","--","--","--","--"," ","0.00","0.57","100","0.63","100","149.50",
="054148","敬鵬元大67購01","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.06","100","58.20",
="054149","新光金元大66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","7.75",
="054150","興富發元大68購01","20,000","1","10,600","0.53","0.53","0.53","0.53","X","0.00","0.51","100","0.52","100","49.65",
="054151","中石化群益66購01","0","0","0","--","--","--","--"," ","0.00","0.48","25","0.52","10","11.30",
="054152","元石油群益66購02","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.05","10","17.23",
="054153","神基群益66購01","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.05","10","39.85",
="054154","深100群益66購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","9.37",
="054155","新光金群益66購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","7.75",
="054156","鴻海群益66購02","0","0","0","--","--","--","--"," ","0.00","3.46","25","3.56","10","103.00",
="054157","鴻海群益72購01","0","0","0","--","--","--","--"," ","0.00","5.70","25","5.95","10","103.00",
="054158","可成統一68購01","0","0","0","--","--","--","--"," ","0.00","1.83","108","1.88","10","318.00",
="054159","光寶科統一68購01","28,000","1","10,360","0.37","0.37","0.37","0.37"," ","0.00","0.35","216","0.36","28","50.50",
="054160","兆赫統一68購01","0","0","0","--","--","--","--"," ","0.00","0.31","216","0.32","108","30.45",
="054161","國喬統一67購01","0","0","0","--","--","--","--"," ","0.00","0.06","108","0.07","169","20.65",
="054162","晶豪科統一68購01","0","0","0","--","--","--","--"," ","0.00","0.85","10","0.94","10","37.35",
="054163","鎧勝統一68購01","288,000","28","155,500","0.61","0.61","0.51","0.51","-","0.20","0.51","216","0.52","10","90.00",
="054164","光寶科凱基66購01","0","0","0","--","--","--","--"," ","0.00","0.04","30","0.05","30","50.50",
="054165","佳世達凱基66購01","102,000","8","362,520","3.25","3.85","3.25","3.85","+","0.68","3.73","30","3.83","30","21.15",
="054166","T50反1康和66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","14.69",
="054167","深中小康和66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","13.13",
="054168","上銀元富66購01","0","0","0","--","--","--","--"," ","0.00","4.81","100","4.91","10","202.00",
="054169","中石化元富68購01","3,000","2","2,910","0.97","0.97","0.97","0.97"," ","0.00","0.93","499","0.96","50","11.30",
="054170","元上證元富66購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","26.80",
="054171","友達元富66購04","0","0","0","--","--","--","--"," ","0.00","0.04","499","0.14","10","11.75",
="054172","金寶元富66購01","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.04","10","11.00",
="054173","元石油玉山66購01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.02","10","0.00",
="054174","大同國泰67購01","15,000","1","12,000","0.80","0.80","0.80","0.80","X","0.00","0.78","30","0.81","15","10.25",
="054175","中磊國泰66購01","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.03","15","75.00",
="054176","鴻準國泰66購01","87,000","2","43,960","0.59","0.59","0.48","0.48","X","0.00","0.44","499","0.45","15","85.20",
="054177","CFA50富邦66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.06","10","16.82",
="054178","台化富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.04","30","0.05","10","91.30",
="054179","國喬富邦66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","114","20.65",
="054180","瑞智富邦66購01","10,000","1","800","0.08","0.08","0.08","0.08"," ","0.00","0.05","10","0.11","10","33.50",
="054181","彰銀富邦66購01","0","0","0","--","--","--","--"," ","0.00","0.01","12","0.06","10","17.55",
="054182","樺漢富邦66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","270","373.00",
="054183","鴻海富邦67購02","0","0","0","--","--","--","--"," ","0.00","5.25","10","5.75","10","103.00",
="054184","元大金永昌66購01","0","0","0","--","--","--","--"," ","0.00","0.85","10","0.89","10","0.00",
="054185","元大金永昌66購02","10,000","1","5,300","0.53","0.53","0.53","0.53","-","0.01","0.48","10","0.51","10","0.00",
="054186","友達永昌67購01","120,000","4","37,900","0.31","0.32","0.31","0.32"," ","0.00","0.31","10","0.34","10","0.00",
="054187","神達永昌67購01","0","0","0","--","--","--","--"," ","0.00","0.84","10","0.87","10","0.00",
="054188","華通永昌67購01","0","0","0","--","--","--","--"," ","0.00","7.50","10","--","0","0.00",
="054189","新光金永昌67購01","200,000","5","26,400","0.80","0.80","0.07","0.07","-","0.06","0.07","10","0.10","10","0.00",
="054190","新光金永昌67購02","0","0","0","--","--","--","--"," ","0.00","0.02","10","0.03","5","0.00",
="054191","儒鴻永昌66購01","0","0","0","--","--","--","--"," ","0.00","0.02","10","0.10","10","0.00",
="054192","儒鴻永昌66購02","70,000","1","700","0.01","0.01","0.01","0.01","X","0.00","0.01","10","0.10","10","0.00",
="054193","聯電永昌67購02","20,000","2","14,400","0.74","0.74","0.70","0.70","X","0.00","0.63","10","0.68","10","0.00",
="054194","大聯大永豐66購01","0","0","0","--","--","--","--"," ","0.00","0.02","10","0.05","10","40.20",
="054195","中壽永豐67購01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.03","10","29.50",
="054196","大聯大群益67購01","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.05","50","40.20",
="054197","中石化群益67購01","2,000","1","680","0.34","0.34","0.34","0.34"," ","0.00","0.32","25","0.33","10","11.30",
="054198","中壽群益68購01","18,000","1","180","0.01","0.01","0.01","0.01","X","0.00","0.01","81","0.02","99","29.50",
="054199","香港2X群益67購01","0","0","0","--","--","--","--"," ","0.00","1.43","25","1.49","10","25.78",
="054200","敦泰群益66購02","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.05","10","30.70",
="054201","S&P500凱基6A購01","0","0","0","--","--","--","--"," ","0.00","0.62","30","0.63","30","21.60",
="054202","中石化凱基66購02","0","0","0","--","--","--","--"," ","0.00","0.10","30","0.11","30","11.30",
="054203","中磊凱基66購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","30","75.00",
="054204","台苯凱基66購01","20,000","1","8,600","0.43","0.43","0.43","0.43"," ","0.00","0.41","30","0.42","30","23.70",
="054205","長華凱基66購01","10,000","1","10,500","1.05","1.05","1.05","1.05","X","0.00","1.10","30","1.12","30","162.00",
="054206","致伸凱基66購01","10,000","1","13,400","1.34","1.34","1.34","1.34","X","0.00","1.32","30","1.36","30","58.50",
="054207","國喬凱基66購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","30","20.65",
="054208","新光金凱基66購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","35","7.75",
="054209","瑞軒凱基66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","30","20.30",
="054210","中石化國票68購01","191,000","4","169,910","0.91","0.91","0.87","0.87","X","0.00","0.84","25","0.85","35","11.30",
="054211","東陽國票67購01","30,000","1","300","0.01","0.01","0.01","0.01","X","0.00","0.01","25","0.02","35","55.10",
="054212","國喬國票67購01","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.08","35","20.65",
="054213","啟碁國票67購01","100,000","4","10,000","0.10","0.10","0.10","0.10","X","0.00","0.09","25","0.10","15","90.00",
="054214","敬鵬國票67購01","0","0","0","--","--","--","--"," ","0.00","0.09","25","0.10","35","58.20",
="054215","葡萄王國票67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","186.50",
="054216","儒鴻國票67購01","30,000","3","3,000","0.10","0.10","0.10","0.10","-","0.01","0.09","35","0.10","20","306.50",
="054217","聯發科國票67購01","10,000","1","1,700","0.17","0.17","0.17","0.17","X","0.00","0.16","25","0.17","35","230.00",
="054218","鴻海國票67購01","0","0","0","--","--","--","--"," ","0.00","4.80","25","4.81","20","103.00",
="054219","TPK元大68購01","0","0","0","--","--","--","--"," ","0.00","--","0","5.80","10","92.50",
="054220","大聯大元大66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","40.20",
="054221","中石化元大66購03","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.06","100","11.30",
="054222","台苯元大66購02","0","0","0","--","--","--","--"," ","0.00","0.08","100","0.09","100","23.70",
="054223","兆赫元大68購01","130,000","2","28,600","0.22","0.22","0.22","0.22","-","0.01","0.22","100","0.23","100","30.45",
="054224","南亞科元大66購04","0","0","0","--","--","--","--"," ","0.00","0.88","100","0.92","100","50.90",
="054225","美律元大67購01","0","0","0","--","--","--","--"," ","0.00","1.93","100","1.98","100","168.50",
="054226","國喬元大66購03","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","20.65",
="054227","億豐元大66購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","312.50",
="054228","鴻海元大66購05","60,000","6","112,700","1.97","1.97","1.87","1.87","-","0.48","1.66","10","1.76","10","103.00",
="054229","長華國泰67購01","10,000","1","24,400","2.44","2.44","2.44","2.44","+","0.10","2.45","50","2.53","10","162.00",
="054230","新光金國泰67購01","289,000","5","14,450","0.05","0.05","0.05","0.05","X","0.00","0.04","30","0.06","10","7.75",
="054231","智伸科富邦66購01","0","0","0","--","--","--","--"," ","0.00","0.58","30","0.61","10","143.00",
="054232","廣宇富邦66購01","0","0","0","--","--","--","--"," ","0.00","0.36","30","0.38","10","26.60",
="054233","TPK日盛68購01","0","0","0","--","--","--","--"," ","0.00","4.40","25","4.43","25","92.50",
="054234","中磊日盛66購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.03","25","75.00",
="054235","茂林日盛67購01","0","0","0","--","--","--","--"," ","0.00","0.01","125","0.02","100","46.25",
="054236","興富發統一68購01","10,000","1","6,200","0.62","0.62","0.62","0.62","-","0.04","0.61","216","0.62","68","49.65",
="054237","中石化元富67購01","0","0","0","--","--","--","--"," ","0.00","0.21","150","0.22","50","11.30",
="054238","亞光元富68購01","0","0","0","--","--","--","--"," ","0.00","4.45","100","4.46","10","51.00",
="054239","瑞儀元富66購02","0","0","0","--","--","--","--"," ","0.00","0.25","499","0.26","10","64.50",
="054240","大聯大台新66購01","0","0","0","--","--","--","--"," ","0.00","0.40","20","0.45","20","0.00",
="054241","微星永豐66購02","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.02","10","70.00",
="054242","新日興永豐66購01","0","0","0","--","--","--","--"," ","0.00","0.29","10","0.32","10","92.10",
="054243","臻鼎永豐66購01","0","0","0","--","--","--","--"," ","0.00","0.94","10","1.04","10","74.00",
="054244","鑽全永豐66購01","0","0","0","--","--","--","--"," ","0.00","0.17","10","0.18","10","85.30",
="054245","皇翔統一67購01","41,000","4","11,890","0.30","0.30","0.28","0.28","-","0.05","0.28","10","0.29","10","41.80",
="054246","美律統一68購02","0","0","0","--","--","--","--"," ","0.00","1.35","10","1.41","10","168.50",
="054247","鑽全統一67購02","0","0","0","--","--","--","--"," ","0.00","0.30","20","0.31","10","85.30",
="054248","中壽凱基66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","30","29.50",
="054249","友達凱基66購01","40,000","2","4,800","0.12","0.12","0.12","0.12","-","0.02","0.14","30","0.17","30","11.75",
="054250","全新凱基66購01","20,000","2","39,000","1.96","1.96","1.94","1.94","X","0.00","1.81","30","1.85","30","61.20",
="054251","富邦金凱基66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","30","45.85",
="054252","勤美凱基66購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","30","29.05",
="054253","S&P反1群益66購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","15.76",
="054254","T50反1群益66購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","14.69",
="054255","T50反1群益66購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","14.69",
="054256","T50反1群益66購03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","14.69",
="054257","T50反1群益66購04","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","14.69",
