"106年06月02日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="058953","鴻海元大6A購08","260,000","4","428,200","1.67","1.67","1.61","1.67","+","0.11","1.67","90","1.73","100","105.50",
="058954","鴻海元大6B購01","220,000","14","235,320","1.08","1.08","1.05","1.08","+","0.06","1.05","10","1.08","35","105.50",
="058955","大立光玉山6A購01","15,000","3","12,540","0.83","0.86","0.83","0.86","X","0.00","0.87","30","0.88","40","0.00",
="058956","鴻海玉山6A購01","0","0","0","--","--","--","--"," ","0.00","1.28","10","1.35","10","0.00",
="058957","光寶科國泰6A購01","348,000","9","278,100","0.82","0.82","0.78","0.78"," ","0.00","0.77","45","0.78","30","50.40",
="058958","晶豪科國泰6A購01","1,276,000","98","1,157,310","1.00","1.00","0.83","0.88","-","0.09","0.86","350","0.88","239","39.95",
="058959","台積電富邦6C購01","133,000","4","178,050","1.34","1.34","1.33","1.34","+","0.09","1.34","90","1.36","10","209.00",
="058960","長榮航富邦6A購02","0","0","0","--","--","--","--"," ","0.00","0.92","10","0.93","10","14.65",
="058961","超眾富邦6C購01","150,000","2","109,000","0.74","0.74","0.70","0.70","-","0.02","0.69","30","0.70","30","123.00",
="058962","乙盛凱基6A購01","16,000","1","9,920","0.62","0.62","0.62","0.62"," ","0.00","0.61","30","0.62","30","45.45",
="058963","大立光凱基6A購01","13,000","1","9,750","0.75","0.75","0.75","0.75","X","0.00","0.77","30","0.78","30","4,845.00",
="058964","大立光凱基6A購02","0","0","0","--","--","--","--"," ","0.00","0.62","30","0.63","30","4,845.00",
="058965","大立光凱基6A購05","721,000","11","759,280","1.02","1.07","1.02","1.07","+","0.12","1.06","30","1.07","30","4,845.00",
="058966","中工凱基6A購01","16,000","1","9,920","0.62","0.62","0.62","0.62","X","0.00","0.61","30","0.62","30","6.17",
="058967","晶豪科凱基6A購02","1,698,000","70","1,497,580","0.92","0.93","0.83","0.84","-","0.11","0.83","30","0.84","30","39.95",
="058968","宏達電日盛6A購01","453,000","11","173,460","0.39","0.40","0.37","0.37","-","0.02","0.35","25","0.36","25","71.50",
="058969","華通日盛6A購01","2,381,000","128","2,250,270","0.82","1.05","0.82","0.98","+","0.26","0.98","25","0.99","25","24.80",
="058970","可成統一6B購05","1,432,000","26","1,392,040","0.96","1.01","0.95","0.96","+","0.01","0.94","68","0.96","68","322.00",
="058971","聯發科統一6B購04","758,000","28","809,880","1.00","1.14","1.00","1.08","+","0.11","1.08","108","1.11","108","234.00",
="058972","大立光元大6A購06","10,000","1","18,900","1.89","1.89","1.89","1.89","X","0.00","1.92","100","1.96","100","4,845.00",
="058973","大立光元大6A購07","0","0","0","--","--","--","--"," ","0.00","2.47","100","2.53","100","4,845.00",
="058974","中鋼元大6B購01","103,000","2","66,920","0.65","0.65","0.64","0.64","-","0.03","0.66","100","0.67","100","24.50",
="058975","仁寶元大6A購01","243,000","6","238,140","0.98","0.98","0.98","0.98","-","0.01","0.97","100","0.98","49","20.55",
="058976","台化元大6A購01","5,000","1","4,000","0.80","0.80","0.80","0.80","-","0.07","0.75","100","0.77","100","89.50",
="058977","台泥元大6A購02","100,000","5","54,620","0.54","0.55","0.54","0.55","+","0.02","0.54","100","0.55","100","34.60",
="058978","美律元大6A購04","1,840,000","69","2,365,230","1.26","1.35","1.23","1.34","+","0.10","1.33","10","1.34","100","177.00",
="058979","啟碁元大6A購01","24,000","6","33,330","1.39","1.39","1.36","1.36","-","0.07","1.36","100","1.38","100","90.00",
="058980","華邦電元大6A購05","2,434,000","91","3,313,530","1.35","1.43","1.29","1.38","+","0.10","1.36","100","1.38","40","19.55",
="058981","華航元大6A購01","82,000","4","52,680","0.65","0.65","0.64","0.64","-","0.02","0.64","100","0.65","100","9.12",
="058982","榮成元大6A購01","464,000","38","711,820","1.50","1.61","1.48","1.56","+","0.15","1.56","100","1.57","100","30.00",
="058983","中鋼群益6B購01","10,000","1","4,400","0.44","0.44","0.44","0.44","X","0.00","0.42","25","0.43","10","24.50",
="058984","日月光群益6A購02","339,000","7","316,120","0.93","0.94","0.93","0.93","-","0.01","0.94","25","0.95","10","38.75",
="058985","台新金群益6B購01","110,000","10","131,830","1.19","1.20","1.17","1.20","-","0.01","1.20","25","1.23","10","13.50",
="058986","兆赫群益6B購01","0","0","0","--","--","--","--"," ","0.00","0.37","25","0.38","10","30.05",
="058987","長華群益6B購04","168,000","6","120,970","0.72","0.73","0.72","0.72","-","0.01","0.71","25","0.72","10","149.50",
="058988","美律群益6B購03","570,000","12","890,630","1.53","1.63","1.53","1.63","+","0.10","1.62","25","1.63","10","177.00",
="058989","致伸群益6C購01","171,000","10","249,330","1.51","1.52","1.41","1.41","-","0.09","1.41","25","1.42","10","57.70",
="058990","致伸群益6C購02","365,000","17","628,220","1.77","1.79","1.65","1.65","-","0.11","1.64","25","1.65","10","57.70",
="058991","啟碁群益6A購01","410,000","10","617,580","1.54","1.54","1.48","1.48","-","0.09","1.48","25","1.49","10","90.00",
="058992","智邦群益71購01","20,000","2","16,800","0.84","0.84","0.84","0.84"," ","0.00","0.83","25","0.84","10","68.30",
="058993","瑞儀群益6B購01","107,000","7","152,020","1.36","1.43","1.36","1.43","X","0.00","1.37","25","1.38","10","65.80",
="058994","臻鼎群益6A購01","0","0","0","--","--","--","--"," ","0.00","1.07","25","1.08","10","74.50",
="058995","大立光永豐6A購05","732,000","24","846,720","1.12","1.18","1.12","1.18","+","0.15","1.17","30","1.18","30","4,845.00",
="058996","美律永豐6A購03","222,000","19","295,170","1.28","1.40","1.25","1.38","+","0.10","1.37","30","1.39","30","177.00",
="058997","晶豪科永豐6A購03","1,425,000","36","815,950","0.61","0.61","0.54","0.55","-","0.04","0.54","30","0.55","30","39.95",
="058998","智伸科永豐6A購01","0","0","0","--","--","--","--"," ","0.00","0.63","30","0.64","10","142.50",
="058999","貿聯永豐6A購01","0","0","0","--","--","--","--"," ","0.00","1.76","30","1.78","30","221.50",
="059000","微星永豐6A購03","38,000","3","37,500","1.02","1.02","0.98","0.99","-","0.02","0.97","30","0.98","30","70.00",
="059001","義隆永豐6A購01","50,000","4","55,600","1.12","1.12","1.10","1.11","+","0.08","1.10","30","1.11","10","43.70",
="059002","麗豐永豐6A購01","159,000","2","108,100","0.68","0.68","0.66","0.66","+","0.02","0.66","30","0.67","30","138.00",
="059003","T50反1中信74購01","2,440,000","9","3,837,600","1.57","1.59","1.57","1.59","X","0.00","1.57","99","1.59","99","14.55",
="059004","臺股指中信6A購07","1,000","1","1,070","1.07","1.07","1.07","1.07","X","0.00","1.07","499","1.08","299","0.00",
="059005","聯茂康和6A購01","210,000","5","92,600","0.44","0.46","0.44","0.46","+","0.07","0.44","10","0.47","10","43.45",
="059006","富邦金元富6B購01","19,000","4","14,530","0.77","0.77","0.76","0.76"," ","0.00","0.75","25","0.76","15","46.15",
="059007","超眾元富6B購01","247,000","4","181,220","0.74","0.74","0.69","0.69","-","0.03","0.68","25","0.69","25","123.00",
="059008","榮成元富6A購01","1,091,000","73","1,684,730","1.44","1.65","1.43","1.56","+","0.21","1.55","25","1.56","15","30.00",
="059009","興勤元富6A購01","10,000","1","22,200","2.22","2.22","2.22","2.22","-","0.17","2.15","25","2.19","10","85.40",
="059010","鈺齊元富6A購02","0","0","0","--","--","--","--"," ","0.00","1.74","25","1.79","10","83.20",
="059011","宏達電國泰6B購02","610,000","4","335,130","0.55","0.55","0.51","0.51","-","0.02","0.51","499","0.52","200","71.50",
="059012","可成富邦71購01","316,000","8","978,510","3.12","3.19","3.02","3.08","+","0.16","3.03","20","3.05","10","322.00",
="059013","京元電富邦6A購01","766,000","18","911,690","1.15","1.22","1.13","1.21","+","0.06","1.19","30","1.21","30","29.70",
="059014","矽力富邦6A購01","200,000","3","200,000","1.00","1.00","1.00","1.00","-","0.07","0.99","30","1.00","30","579.00",
="059015","彩晶富邦6A購02","277,000","5","152,370","0.54","0.56","0.54","0.56","X","0.00","0.54","10","0.55","10","7.96",
="059016","兆赫凱基6A購01","0","0","0","--","--","--","--"," ","0.00","0.26","30","0.27","30","30.05",
="059017","智邦凱基6A購01","272,000","9","285,600","1.05","1.06","1.04","1.05","-","0.01","1.04","30","1.05","30","68.30",
="059018","瑞儀凱基6A購01","1,081,000","52","1,073,450","0.95","1.01","0.95","0.99","+","0.05","0.98","30","0.99","30","65.80",
="059019","上銀日盛6A購01","17,000","3","17,140","1.02","1.02","1.00","1.00","+","0.01","0.98","25","0.99","25","203.50",
="059020","友達日盛6A購01","0","0","0","--","--","--","--"," ","0.00","0.51","90","0.59","30","11.85",
="059021","大立光統一6B購04","264,000","5","195,880","0.74","0.77","0.74","0.77","X","0.00","0.77","108","0.78","108","4,845.00",
="059022","美律統一6B購02","5,094,000","78","4,880,810","0.96","1.00","0.92","1.00","+","0.08","0.99","53","1.00","1","177.00",
="059023","華邦電統一6B購02","7,014,000","211","6,196,520","0.83","0.93","0.82","0.92","+","0.11","0.90","52","0.92","70","19.55",
="059024","樺漢統一6B購03","0","0","0","--","--","--","--"," ","0.00","1.10","10","1.12","10","380.00",
="059025","台光電永昌6A購02","48,000","5","33,320","0.68","0.70","0.66","0.66","-","0.01","0.66","10","0.68","10","0.00",
="059026","南亞科永昌6A購01","513,000","25","1,647,010","2.94","3.40","2.94","3.33","+","0.49","3.33","10","3.37","10","0.00",
="059027","華邦電永昌6A購01","1,786,000","41","3,184,230","1.81","1.85","1.72","1.81","+","0.33","1.79","10","1.86","10","0.00",
="059028","中鋼元富6A購01","0","0","0","--","--","--","--"," ","0.00","0.53","25","0.54","25","24.50",
="059029","統一元富6A購01","186,000","20","271,890","1.42","1.53","1.42","1.42","+","0.02","1.44","25","1.46","25","60.00",
="059030","台化元大6A購02","50,000","9","30,900","0.64","0.64","0.60","0.60","X","0.00","0.60","120","0.61","100","89.50",
="059031","和大元大6B購02","804,000","24","1,030,880","1.30","1.34","1.28","1.28","-","0.02","1.26","100","1.28","100","146.50",
="059032","東陽元大6B購01","1,002,000","38","1,230,160","1.27","1.28","1.18","1.21","-","0.05","1.20","100","1.21","88","55.70",
="059033","南亞科元大6C購02","2,390,000","65","2,612,150","0.99","1.20","0.99","1.17","+","0.17","1.16","100","1.17","75","53.60",
="059034","為升元大6A購02","49,000","8","124,500","2.55","2.57","2.51","2.52","-","0.01","2.51","101","2.52","49","341.50",
="059035","康舒元大6B購01","530,000","14","340,150","0.66","0.66","0.61","0.64","-","0.01","0.63","100","0.64","100","22.95",
="059036","富邦金元大6B購02","109,000","5","75,210","0.70","0.70","0.68","0.68"," ","0.00","0.68","100","0.69","100","46.15",
="059037","聯鈞元大71購01","315,000","14","192,770","0.59","0.63","0.59","0.61","+","0.04","0.60","100","0.61","100","135.50",
="059038","鴻海元大6A購09","30,000","3","90,200","2.94","3.04","2.94","3.04","+","0.22","3.08","100","3.18","10","105.50",
="059039","中砂群益6A購02","332,000","7","501,920","1.50","1.60","1.41","1.41","+","0.01","1.39","25","1.42","10","73.80",
="059040","友達群益6A購01","25,000","1","11,750","0.47","0.47","0.47","0.47","+","0.02","0.45","25","0.46","10","11.85",
="059041","台積電群益6B購03","46,000","4","81,000","1.76","1.77","1.75","1.77","+","0.12","1.75","25","1.81","10","209.00",
="059042","亞光群益6A購04","100,000","2","83,500","0.83","0.84","0.83","0.84","+","0.02","0.85","25","0.86","10","52.30",
="059043","佳世達群益6A購01","573,000","30","1,142,290","2.07","2.08","1.93","2.01","+","0.22","1.98","25","2.01","10","22.70",
="059044","明泰群益6A購02","0","0","0","--","--","--","--"," ","0.00","1.80","25","1.83","10","26.75",
="059045","明泰群益6A購03","114,000","5","165,330","1.48","1.48","1.45","1.45"," ","0.00","1.44","25","1.45","10","26.75",
="059046","長華群益6B購05","1,837,000","38","1,655,400","0.92","0.92","0.87","0.89"," ","0.00","0.88","25","0.89","10","149.50",
="059047","冠德群益6A購02","799,000","10","569,980","0.70","0.72","0.70","0.70","X","0.00","0.69","25","0.70","10","18.40",
="059048","南亞科群益6A購02","1,000","1","1,610","1.61","1.61","1.61","1.61","X","0.00","1.79","25","1.84","10","53.60",
="059049","富邦金群益6A購01","20,000","1","6,800","0.34","0.34","0.34","0.34","-","0.01","0.33","25","0.34","10","46.15",
="059050","智易群益6B購01","0","0","0","--","--","--","--"," ","0.00","0.73","25","0.74","10","50.10",
="059051","群創群益6A購01","634,000","9","519,480","0.82","0.83","0.81","0.81","+","0.01","0.80","100","0.81","10","13.75",
="059052","群創群益6A購02","318,000","7","219,110","0.69","0.69","0.68","0.69","+","0.02","0.68","25","0.69","10","13.75",
="059053","廣宇群益6B購03","0","0","0","--","--","--","--"," ","0.00","0.50","25","0.51","10","26.90",
="059054","聯鈞群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.52","25","0.53","10","135.50",
="059055","卜蜂中信6A購01","6,000","1","19,260","3.21","3.21","3.21","3.21","+","0.36","2.89","30","2.94","30","67.00",
="059056","上銀中信6C購01","93,000","5","104,260","1.13","1.13","1.11","1.11","+","0.02","1.09","30","1.11","30","203.50",
="059057","美律中信6C購01","50,000","5","110,200","2.19","2.25","2.18","2.25","+","0.11","2.23","30","2.24","10","177.00",
="059058","華邦電中信6A購01","115,000","10","184,420","1.64","1.64","1.58","1.61","+","0.14","1.60","30","1.61","10","19.55",
="059059","群創中信6A購01","16,000","3","24,180","1.51","1.52","1.51","1.51","+","0.03","1.48","30","1.50","30","13.75",
="059060","全新台新6A購01","461,000","15","522,120","1.12","1.17","1.10","1.15","+","0.01","1.16","20","1.17","20","0.00",
="059061","宏達電台新6A購01","2,000","1","1,100","0.55","0.55","0.55","0.55","-","0.02","0.52","20","0.53","10","0.00",
="059062","富邦金台新71購01","0","0","0","--","--","--","--"," ","0.00","0.77","20","0.78","20","0.00",
="059063","智邦台新6A購01","46,000","5","39,600","0.86","0.88","0.84","0.88"," ","0.00","0.87","10","0.88","10","0.00",
="059064","華通台新6C購01","1,302,000","49","2,025,060","1.45","1.68","1.43","1.66","+","0.36","1.59","20","1.61","10","0.00",
="059065","樺漢台新6A購01","20,000","1","26,600","1.33","1.33","1.33","1.33","-","0.01","1.28","20","1.30","10","0.00",
="059066","中纖永豐6A購01","20,000","1","9,400","0.47","0.47","0.47","0.47","-","0.01","0.47","30","0.48","30","7.86",
="059067","亞光永豐6B購01","230,000","9","164,700","0.71","0.72","0.70","0.72","+","0.04","0.70","30","0.71","30","52.30",
="059068","佳世達永豐6B購01","1,698,000","41","2,062,620","1.17","1.25","1.16","1.22","+","0.11","1.21","15","1.22","15","22.70",
="059069","長榮航永豐6A購01","30,000","2","16,200","0.54","0.54","0.54","0.54","X","0.00","0.53","30","0.54","30","14.65",
="059070","致伸永豐6A購01","40,000","3","52,200","1.32","1.33","1.25","1.25","-","0.05","1.25","10","1.26","30","57.70",
="059071","晶豪科永豐6A購04","1,626,000","58","1,104,650","0.68","0.71","0.65","0.65","-","0.05","0.65","30","0.66","35","39.95",
="059072","景碩永豐6A購02","430,000","5","380,200","0.88","0.89","0.88","0.89","+","0.01","0.86","30","0.87","30","79.30",
="059073","智邦永豐6B購01","78,000","6","71,060","0.90","0.92","0.90","0.92","+","0.01","0.91","30","0.92","30","68.30",
="059074","智原永豐6A購02","320,000","9","232,600","0.69","0.75","0.69","0.74","X","0.00","0.74","30","0.76","30","37.45",
="059075","華通永豐6B購01","655,000","18","727,670","1.05","1.18","1.04","1.16","+","0.21","1.14","30","1.17","30","24.80",
="059076","華新科永豐6A購02","438,000","25","442,040","0.93","1.11","0.93","1.08","+","0.18","1.08","5","1.10","30","53.40",
="059077","群創永豐6B購02","70,000","2","35,700","0.51","0.51","0.51","0.51","+","0.01","0.50","30","0.51","30","13.75",
="059078","鎧勝永豐6A購01","1,012,000","19","733,700","0.67","0.83","0.67","0.76","+","0.10","0.75","30","0.76","27","94.30",
="059079","上銀國泰6A購01","157,000","16","268,800","1.76","1.76","1.68","1.68","-","0.03","1.67","310","1.69","100","203.50",
="059080","致伸國泰6A購01","10,000","1","21,800","2.18","2.18","2.18","2.18","-","0.10","2.16","150","2.18","60","57.70",
="059081","微星國泰6A購01","30,000","2","48,200","1.61","1.61","1.60","1.60","-","0.07","1.58","310","1.59","100","70.00",
="059082","億光國泰6A購01","241,000","12","285,080","1.20","1.20","1.17","1.20","-","0.02","1.21","250","1.22","100","48.85",
="059083","麗清國泰6B購01","365,000","14","239,770","0.65","0.70","0.64","0.70","+","0.05","0.68","1","0.70","100","99.80",
="059084","台苯富邦6A購01","466,000","8","308,720","0.67","0.67","0.66","0.67","-","0.02","0.67","5","0.68","10","23.70",
="059085","智伸科富邦6C購01","210,000","6","207,400","1.00","1.01","0.98","0.98","-","0.02","0.96","30","0.98","30","142.50",
="059086","大立光日盛6A購03","59,000","7","158,800","2.61","2.76","2.61","2.68","+","0.21","2.81","25","2.82","25","4,845.00",
="059087","國巨日盛6B購01","153,000","8","293,250","1.85","2.00","1.85","2.00","+","0.19","2.00","25","2.04","25","103.00",
="059088","鴻海日盛6C購01","27,000","3","62,340","2.32","2.32","2.30","2.30","+","0.12","2.24","25","2.30","10","105.50",
="059089","大立光統一6C購04","842,000","31","1,240,130","1.45","1.50","1.45","1.50","+","0.15","1.49","108","1.50","108","4,845.00",
="059090","佳世達統一6A購01","604,000","58","919,010","1.45","1.57","1.45","1.52","+","0.14","1.52","108","1.54","10","22.70",
="059091","彩晶統一6B購01","616,000","5","322,400","0.52","0.56","0.51","0.55","+","0.03","0.54","108","0.55","108","7.96",
="059092","大立光元大6A購08","0","0","0","--","--","--","--"," ","0.00","3.12","100","3.20","100","4,845.00",
="059093","大立光元大6A購09","0","0","0","--","--","--","--"," ","0.00","3.10","100","3.18","100","4,845.00",
="059094","中石化元大6B購01","0","0","0","--","--","--","--"," ","0.00","0.34","100","0.35","100","11.35",
="059095","長榮航元大6B購01","41,000","3","36,900","0.90","0.90","0.90","0.90"," ","0.00","0.90","100","0.92","100","14.65",
="059096","英業達元大6A購01","103,000","4","129,310","1.22","1.26","1.21","1.26","+","0.05","1.26","100","1.29","100","22.85",
="059097","智邦元大6A購03","342,000","10","238,520","0.68","0.72","0.68","0.72"," ","0.00","0.71","100","0.72","50","68.30",
="059098","微星元大6A購04","109,000","8","124,630","1.16","1.16","1.14","1.14","-","0.05","1.13","100","1.14","100","70.00",
="059099","新光金元大6B購02","0","0","0","--","--","--","--"," ","0.00","0.28","100","0.29","100","7.63",
="059100","大同康和6A購01","158,000","2","93,300","0.60","0.60","0.58","0.58","+","0.01","0.58","10","0.59","10","10.40",
="059101","可成元富6B購01","596,000","29","858,030","1.35","1.46","1.35","1.41","+","0.11","1.38","25","1.39","25","322.00",
="059102","美律元富6A購01","812,000","26","1,016,720","1.24","1.33","1.21","1.33","+","0.12","1.30","25","1.32","25","177.00",
="059103","崇越元富6A購01","110,000","2","60,500","0.55","0.55","0.55","0.55","+","0.02","0.54","25","0.55","35","95.40",
="059104","貿聯元富6B購01","0","0","0","--","--","--","--"," ","0.00","1.25","25","1.27","25","221.50",
="059105","義隆元富6A購01","182,000","8","222,800","1.25","1.25","1.20","1.22","+","0.12","1.21","25","1.22","25","43.70",
="059106","儒鴻元富6B購01","422,000","16","507,770","1.12","1.23","1.12","1.21","+","0.22","1.20","25","1.21","25","326.00",
="059107","樺漢元富6B購03","3,000","1","4,650","1.55","1.55","1.55","1.55"," ","0.00","1.54","25","1.56","20","380.00",
="059108","卜蜂群益6A購01","32,000","6","75,190","2.20","2.45","2.20","2.22","+","0.02","2.16","25","2.22","5","67.00",
="059109","中纖群益6B購01","1,000","1","510","0.51","0.51","0.51","0.51","-","0.01","0.50","25","0.51","10","7.86",
="059110","日股2X群益6B購01","0","0","0","--","--","--","--"," ","0.00","2.44","25","2.45","10","29.78",
="059111","日股反群益6B購01","35,000","3","13,450","0.39","0.39","0.37","0.37","-","0.05","0.36","25","0.37","10","14.92",
="059112","永冠群益6B購01","155,000","4","62,000","0.40","0.40","0.40","0.40","X","0.00","0.36","25","0.37","10","88.60",
="059113","亞光群益6C購01","140,000","4","105,100","0.74","0.78","0.74","0.78","+","0.04","0.76","25","0.77","10","52.30",
="059114","神基群益6A購01","250,000","4","236,010","0.95","0.96","0.94","0.96","+","0.07","0.96","25","0.97","10","40.45",
="059115","神達群益6A購01","216,000","9","443,470","2.01","2.09","1.94","2.06","+","0.39","1.82","25","1.84","10","37.60",
="059116","高鐵群益6B購01","0","0","0","--","--","--","--"," ","0.00","3.08","25","3.18","10","26.45",
="059117","康友群益6A購05","11,000","2","14,780","1.35","1.35","1.34","1.34","-","0.05","1.36","25","1.37","10","473.50",
="059118","義隆群益6C購01","165,000","7","173,650","1.06","1.06","1.04","1.05","+","0.08","1.05","25","1.06","10","43.70",
="059119","葡萄王群益6B購04","145,000","7","148,730","1.03","1.03","1.01","1.02"," ","0.00","1.01","25","1.02","10","188.50",
="059120","潤隆群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.99","25","1.00","10","47.95",
="059121","潤隆群益6A購02","0","0","0","--","--","--","--"," ","0.00","0.70","25","0.71","10","47.95",
="059122","樺漢群益6A購04","0","0","0","--","--","--","--"," ","0.00","1.58","25","1.61","10","380.00",
="059123","中石化中信6C購01","0","0","0","--","--","--","--"," ","0.00","0.42","30","0.44","10","11.35",
="059124","彩晶中信6A購01","50,000","1","20,500","0.41","0.41","0.41","0.41","+","0.03","0.41","10","0.42","10","7.96",
="059125","友達台新6C購01","13,000","1","9,750","0.75","0.75","0.75","0.75"," ","0.00","0.74","10","0.75","10","0.00",
="059126","超眾台新71購01","150,000","2","114,000","0.76","0.76","0.76","0.76","-","0.01","0.74","10","0.75","10","0.00",
="059127","GIS永豐6A購04","0","0","0","--","--","--","--"," ","0.00","3.14","30","3.24","30","224.00",
="059128","大同永豐6A購02","0","0","0","--","--","--","--"," ","0.00","0.33","30","0.34","30","10.40",
="059129","仁寶永豐6A購01","188,000","5","125,960","0.67","0.67","0.67","0.67","-","0.02","0.66","30","0.67","9","20.55",
="059130","全新永豐6A購03","30,000","3","41,000","1.34","1.38","1.34","1.38","-","0.03","1.36","30","1.37","10","61.20",
="059131","神達永豐6A購01","31,000","2","45,330","1.53","1.53","1.46","1.46","X","0.00","1.44","30","1.48","30","37.60",
="059132","啟碁永豐6A購01","0","0","0","--","--","--","--"," ","0.00","1.16","30","1.19","30","90.00",
="059133","華航永豐6A購01","85,000","3","48,450","0.57","0.57","0.57","0.57","-","0.03","0.57","30","0.58","30","9.12",
="059134","樺漢永豐6A購03","10,000","1","18,200","1.82","1.82","1.82","1.82","+","0.11","1.76","30","1.77","10","380.00",
="059135","麗清永豐6A購02","210,000","2","111,600","0.53","0.56","0.53","0.56","+","0.02","0.56","30","0.57","30","99.80",
="059136","大同兆豐6C購01","0","0","0","--","--","--","--"," ","0.00","0.28","10","0.29","10","10.40",
="059137","可成兆豐6B購03","297,000","11","332,770","1.12","1.15","1.10","1.11","+","0.06","1.10","10","1.11","20","322.00",
="059138","台積電兆豐6B購02","1,518,000","22","2,411,380","1.62","1.62","1.58","1.58","+","0.03","1.62","10","1.64","10","209.00",
="059139","訊芯兆豐6B購01","401,000","13","684,190","1.67","1.74","1.67","1.69","-","0.02","1.69","10","1.72","10","116.50",
="059140","佳世達玉山6A購01","932,000","28","2,123,430","2.27","2.36","2.13","2.20","+","0.27","2.23","30","2.27","30","0.00",
="059141","和大國泰6A購01","0","0","0","--","--","--","--"," ","0.00","2.06","100","2.08","40","146.50",
="059142","欣興國泰6C購01","271,000","5","251,250","0.91","0.95","0.91","0.95","+","0.08","0.91","499","0.92","120","17.20",
="059143","神達國泰6A購01","138,000","28","468,170","3.27","3.55","3.27","3.32","+","0.41","3.12","10","3.16","30","37.60",
="059144","隆達國泰6C購01","321,000","16","442,070","1.41","1.41","1.34","1.34","-","0.05","1.31","150","1.32","90","18.90",
="059145","臻鼎國泰6A購01","34,000","6","60,510","1.74","1.80","1.74","1.79","+","0.09","1.76","300","1.77","30","74.50",
="059146","友達富邦6A購03","24,000","3","10,080","0.42","0.42","0.42","0.42"," ","0.00","0.41","10","0.42","10","11.85",
="059147","華邦電合庫6A購01","907,000","36","1,182,860","1.32","1.36","1.23","1.33","+","0.14","1.31","10","1.33","8","19.55",
="059148","貿聯合庫6A購01","40,000","2","75,600","1.89","1.89","1.89","1.89","-","0.02","1.86","10","1.89","10","221.50",
="059149","華通兆豐6A購01","1,138,000","74","2,132,980","1.76","2.07","1.73","1.97","+","0.46","1.92","30","1.95","10","24.80",
="059150","聯鈞兆豐6B購01","334,000","16","399,590","1.16","1.22","1.16","1.20","+","0.07","1.20","7","--","0","135.50",
="059151","T50反1統一6B購02","5,000","1","2,350","0.47","0.47","0.47","0.47","-","0.04","0.45","898","0.46","498","14.55",
="059152","國泰金統一6B購01","413,000","7","272,030","0.65","0.66","0.65","0.65","+","0.03","0.64","216","0.65","138","47.55",
="059153","台光電中信6A購01","60,000","6","97,000","1.61","1.65","1.61","1.61","-","0.02","1.59","10","1.64","10","124.00",
="059154","華邦電台新6A購01","807,000","30","1,017,180","1.28","1.32","1.22","1.29","+","0.13","1.27","20","1.28","10","0.00",
="059155","群創台新6A購01","0","0","0","--","--","--","--"," ","0.00","0.57","20","0.58","20","0.00",
="059156","友達永豐6B購01","519,000","3","160,690","0.31","0.31","0.30","0.30","-","0.01","0.30","30","0.31","30","11.85",
="059157","智易永豐6A購02","560,000","5","376,580","0.65","0.71","0.65","0.71","+","0.04","0.70","30","0.71","30","50.10",
="059158","樺漢永豐6B購01","130,000","2","167,700","1.29","1.29","1.29","1.29","-","0.01","1.28","30","1.29","10","380.00",
="059159","聯鈞永豐6A購01","650,000","12","442,200","0.66","0.71","0.66","0.69","+","0.04","0.69","30","0.70","30","135.50",
="059160","神基凱基6A購01","340,000","5","358,200","1.04","1.07","1.04","1.06","X","0.00","1.05","30","1.08","30","40.45",
="059161","富邦金凱基6A購03","755,000","14","290,600","0.40","0.40","0.38","0.38","-","0.01","0.37","30","0.38","30","46.15",
="059162","廣宇凱基6A購01","310,000","11","179,320","0.58","0.60","0.57","0.58","+","0.01","0.57","30","0.58","30","26.90",
="059163","聯發科凱基6A購03","183,000","25","310,800","1.57","1.79","1.57","1.74","+","0.31","1.65","30","1.67","10","234.00",
="059164","聯發科凱基6A購04","1,998,000","40","2,689,410","1.25","1.43","1.25","1.33","+","0.16","1.33","30","1.35","30","234.00",
="059165","聯鈞凱基6A購01","88,000","6","41,690","0.47","0.48","0.46","0.46","+","0.02","0.47","60","0.48","30","135.50",
="059166","麗清凱基6A購03","388,000","10","270,980","0.70","0.71","0.69","0.71","+","0.02","0.72","30","0.73","30","99.80",
="059167","台積電宏遠6A購01","0","0","0","--","--","--","--"," ","0.00","1.38","28","1.40","28","209.00",
="059168","中石化元大6C購01","430,000","7","355,100","0.79","0.84","0.79","0.82","+","0.02","0.79","100","0.81","100","11.35",
="059169","高股息元大6A購03","0","0","0","--","--","--","--"," ","0.00","0.50","495","0.51","495","24.86",
="059170","高股息元大6A購04","0","0","0","--","--","--","--"," ","0.00","0.85","145","0.86","367","24.86",
="059171","華邦電元大6A購06","1,253,000","61","2,007,740","1.60","1.68","1.54","1.62","+","0.11","1.62","100","1.65","100","19.55",
="059172","群創元大6A購01","210,000","7","137,650","0.66","0.66","0.65","0.66","+","0.01","0.65","100","0.66","108","13.75",
="059173","群創元大6A購02","691,000","15","501,980","0.73","0.74","0.71","0.73","+","0.02","0.72","100","0.73","94","13.75",
="059174","群創元大6A購03","0","0","0","--","--","--","--"," ","0.00","0.87","100","0.89","100","13.75",
="059175","群創元大6B購02","480,000","8","288,500","0.59","0.61","0.59","0.60","+","0.02","0.59","100","0.60","100","13.75",
