"106年06月27日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="055603","台聚玉山67購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","10","0.00",
="055604","新興玉山67購01","61,000","3","7,930","0.13","0.13","0.13","0.13","X","0.00","0.13","10","0.23","10","0.00",
="055605","榮化玉山68購01","0","0","0","--","--","--","--"," ","0.00","0.16","53","0.17","53","0.00",
="055606","潤泰全玉山68購01","0","0","0","--","--","--","--"," ","0.00","0.01","263","0.03","13","0.00",
="055607","力達國泰67購01","72,000","3","22,020","0.26","0.32","0.26","0.32","-","0.02","0.33","250","0.35","15","115.50",
="055608","中砂國泰67購01","0","0","0","--","--","--","--"," ","0.00","2.33","210","2.41","15","77.40",
="055609","中砂國泰69購01","6,000","6","13,710","2.37","2.37","2.25","2.25","-","0.17","2.22","220","2.27","10","77.40",
="055610","允強國泰67購01","0","0","0","--","--","--","--"," ","0.00","0.03","450","0.04","15","25.90",
="055611","台聚國泰67購01","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.03","15","15.40",
="055612","台耀國泰67購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","15","87.30",
="055613","亞翔國泰67購01","30,000","1","3,300","0.11","0.11","0.11","0.11","-","0.02","0.11","499","0.13","15","35.60",
="055614","亞翔國泰67購02","60,000","4","2,400","0.04","0.04","0.04","0.04"," ","0.00","0.04","499","0.06","15","35.60",
="055615","東聯國泰69購01","0","0","0","--","--","--","--"," ","0.00","0.48","300","0.50","100","24.00",
="055616","長虹國泰67購01","15,000","2","10,050","0.67","0.67","0.67","0.67","-","0.03","0.64","499","0.65","15","68.90",
="055617","國碩國泰67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","15","19.65",
="055618","國碩國泰69購01","295,000","2","29,500","0.10","0.10","0.10","0.10","X","0.00","0.10","499","0.13","20","19.65",
="055619","彩晶國泰67購01","60,000","2","31,600","0.51","0.53","0.51","0.53","+","0.12","0.54","499","0.56","15","8.70",
="055620","彩晶國泰69購01","195,000","10","178,650","0.81","0.94","0.81","0.94","X","0.00","0.90","499","0.92","10","8.70",
="055621","盛餘國泰67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","30","34.85",
="055622","群電國泰67購01","0","0","0","--","--","--","--"," ","0.00","3.69","150","3.77","15","62.90",
="055623","嘉澤國泰67購01","0","0","0","--","--","--","--"," ","0.00","5.70","30","--","0","136.00",
="055624","嘉澤國泰69購01","0","0","0","--","--","--","--"," ","0.00","5.25","30","5.60","30","136.00",
="055625","榮化國泰67購01","0","0","0","--","--","--","--"," ","0.00","0.03","499","0.04","15","42.75",
="055626","榮化國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.11","499","0.12","15","42.75",
="055627","精誠國泰67購01","0","0","0","--","--","--","--"," ","0.00","0.77","499","0.79","15","64.40",
="055628","潤泰全國泰67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","395","44.90",
="055629","中纖富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.01","20","0.10","10","8.22",
="055630","允強富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.01","13","0.06","10","25.90",
="055631","王品富邦67購01","0","0","0","--","--","--","--"," ","0.00","3.86","30","3.96","10","185.00",
="055632","台苯富邦67購01","0","0","0","--","--","--","--"," ","0.00","1.12","10","1.19","10","24.10",
="055633","台聚富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.01","20","0.10","10","15.40",
="055634","台橡富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.06","10","0.07","10","34.70",
="055635","宏全富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.96","10","1.04","10","61.50",
="055636","東聯富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.02","12","0.06","10","24.00",
="055637","彩晶富邦67購01","20,000","2","4,100","0.21","0.21","0.20","0.20","X","0.00","0.19","10","0.20","10","8.70",
="055638","深中小富邦69購01","0","0","0","--","--","--","--"," ","0.00","0.42","12","0.43","10","14.03",
="055639","盛餘富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.08","20","0.10","10","34.85",
="055640","華夏富邦67購01","20,000","2","28,200","1.42","1.42","1.40","1.40","+","0.01","1.42","30","1.46","10","28.60",
="055641","新興富邦6A購01","90,000","6","57,800","0.64","0.65","0.63","0.63","-","0.02","0.64","10","0.66","10","20.95",
="055642","群電富邦67購01","0","0","0","--","--","--","--"," ","0.00","2.35","30","--","0","62.90",
="055643","群電富邦69購01","0","0","0","--","--","--","--"," ","0.00","1.79","30","1.89","10","62.90",
="055644","榮化富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.35","20","0.37","10","42.75",
="055645","榮化富邦6A購01","0","0","0","--","--","--","--"," ","0.00","0.41","20","0.42","10","42.75",
="055646","精誠富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.29","30","0.31","10","64.40",
="055647","潤泰全富邦67購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","60","44.90",
="055648","聯鈞富邦6A購01","100,000","2","54,000","0.54","0.54","0.54","0.54","+","0.01","0.50","30","0.51","30","139.00",
="055649","燁輝富邦67購01","10,000","1","9,800","0.98","0.98","0.98","0.98","+","0.02","0.86","30","0.94","10","12.75",
="055650","GIS日盛67購02","0","0","0","--","--","--","--"," ","0.00","13.80","25","14.70","10","234.50",
="055651","台積電日盛67購01","240,000","26","728,660","3.17","3.18","2.82","2.85","-","0.45","2.75","25","2.85","7","211.50",
="055652","彩晶日盛67購02","30,000","3","25,200","0.84","0.84","0.84","0.84","X","0.00","0.86","25","0.87","25","8.70",
="055653","緯創日盛67購01","0","0","0","--","--","--","--"," ","0.00","2.75","25","2.78","10","31.90",
="055654","T50反1統一69購02","0","0","0","--","--","--","--"," ","0.00","0.01","795","0.10","498","13.90",
="055655","元黃金統一69購02","151,000","7","79,280","0.52","0.54","0.52","0.53","-","0.05","0.53","936","0.54","363","19.61",
="055656","可成統一6A購01","0","0","0","--","--","--","--"," ","0.00","3.71","216","3.79","10","372.00",
="055657","和碩統一67購04","20,000","3","28,000","1.40","1.40","1.40","1.40","+","0.03","1.27","216","1.30","10","97.90",
="055658","群創統一69購01","26,000","5","50,590","2.05","2.05","1.79","1.86","+","0.03","1.82","10","1.88","10","15.95",
="055659","國泰金凱基67購01","731,000","11","245,000","0.36","0.37","0.30","0.34"," ","0.00","0.31","30","0.33","30","50.40",
="055660","群創凱基67購02","561,000","27","1,250,920","2.19","2.28","2.14","2.19","+","0.20","1.90","30","1.99","30","15.95",
="055661","力達元大67購01","0","0","0","--","--","--","--"," ","0.00","0.09","100","0.10","100","115.50",
="055662","日友元大68購01","0","0","0","--","--","--","--"," ","0.00","1.39","100","1.44","100","159.00",
="055663","和大元大67購01","0","0","0","--","--","--","--"," ","0.00","1.21","100","1.26","100","150.00",
="055664","奇鋐元大67購02","0","0","0","--","--","--","--"," ","0.00","0.06","100","0.07","100","26.70",
="055665","南亞科元大67購02","300,000","1","6,000","0.02","0.02","0.02","0.02","X","0.00","0.02","100","0.03","100","54.80",
="055666","訊芯元大69購01","222,000","18","122,260","0.57","0.57","0.53","0.53","-","0.06","0.52","100","0.53","90","110.00",
="055667","深中小元大67購01","0","0","0","--","--","--","--"," ","0.00","0.23","100","0.24","100","14.03",
="055668","華邦電元大67購01","0","0","0","--","--","--","--"," ","0.00","7.30","100","--","0","18.80",
="055669","鴻海元大67購02","2,000","2","18,900","9.45","9.45","9.45","9.45","+","0.95","9.50","50","9.95","10","121.50",
="055670","TPK群益68購02","0","0","0","--","--","--","--"," ","0.00","2.57","25","2.64","10","92.50",
="055671","力成群益67購01","55,000","1","37,950","0.69","0.69","0.69","0.69","+","0.01","0.70","25","0.71","10","96.20",
="055672","力達群益67購01","0","0","0","--","--","--","--"," ","0.00","0.40","25","0.42","10","115.50",
="055673","台積電群益67購03","0","0","0","--","--","--","--"," ","0.00","1.85","25","1.89","10","211.50",
="055674","台積電群益6A購02","0","0","0","--","--","--","--"," ","0.00","1.78","25","1.82","10","211.50",
="055675","台積電群益6B購01","71,000","8","118,190","1.69","1.70","1.64","1.65","-","0.14","1.64","25","1.67","10","211.50",
="055676","京元電群益67購02","319,000","8","294,610","0.88","0.95","0.88","0.94","X","0.00","0.89","25","0.91","10","32.25",
="055677","和碩群益67購01","0","0","0","--","--","--","--"," ","0.00","2.00","25","2.06","10","97.90",
="055678","為升群益67購02","0","0","0","--","--","--","--"," ","0.00","3.59","25","3.64","10","391.50",
="055679","義隆群益67購01","0","0","0","--","--","--","--"," ","0.00","1.17","25","1.22","10","42.80",
="055680","榮化群益67購01","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.08","10","42.75",
="055681","劍麟群益68購01","12,000","1","960","0.08","0.08","0.08","0.08","X","0.00","0.07","25","0.08","10","149.50",
="055682","樺漢群益67購02","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.02","199","384.00",
="055683","中磊永豐67購01","0","0","0","--","--","--","--"," ","0.00","0.09","30","0.10","30","79.30",
="055684","日友永豐67購01","0","0","0","--","--","--","--"," ","0.00","1.46","30","1.55","30","159.00",
="055685","台光電永豐68購01","0","0","0","--","--","--","--"," ","0.00","2.74","30","2.83","30","137.00",
="055686","智易永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.17","30","0.18","30","51.80",
="055687","聯發科永豐68購01","0","0","0","--","--","--","--"," ","0.00","2.06","30","2.11","30","270.00",
="055688","元大金國票69購01","0","0","0","--","--","--","--"," ","0.00","1.27","25","1.28","10","13.30",
="055689","台苯國票68購01","43,000","6","54,980","1.32","1.32","1.24","1.26","-","0.10","1.26","22","1.27","10","24.10",
="055690","台聚國票69購01","100,000","1","26,000","0.26","0.26","0.26","0.26","+","0.01","0.26","25","0.27","35","15.40",
="055691","佳世達國票68購01","0","0","0","--","--","--","--"," ","0.00","4.07","25","4.08","10","23.30",
="055692","東聯國票68購01","5,000","1","800","0.16","0.16","0.16","0.16","X","0.00","0.16","29","0.17","35","24.00",
="055693","神基國票69購01","0","0","0","--","--","--","--"," ","0.00","0.46","35","0.47","35","41.10",
="055694","神達國票68購01","0","0","0","--","--","--","--"," ","0.00","1.88","25","1.89","10","39.70",
="055695","華新科國票69購01","0","0","0","--","--","--","--"," ","0.00","3.27","25","3.28","10","54.30",
="055696","微星國票68購01","0","0","0","--","--","--","--"," ","0.00","0.20","25","0.21","35","72.00",
="055697","群創國票68購01","20,000","2","46,100","2.42","2.42","2.19","2.19","+","0.23","2.19","25","2.20","10","15.95",
="055698","榮化國票68購01","0","0","0","--","--","--","--"," ","0.00","0.12","25","0.13","10","42.75",
="055699","緯創國票68購01","0","0","0","--","--","--","--"," ","0.00","1.85","25","1.86","10","31.90",
="055700","力達元富68購01","12,000","2","2,940","0.23","0.26","0.23","0.26","+","0.01","0.26","25","0.27","25","115.50",
="055701","上証2X元富6A購01","299,000","33","422,780","1.48","1.48","1.39","1.40","-","0.09","1.39","30","1.40","20","39.46",
="055702","台積電元富68購01","0","0","0","--","--","--","--"," ","0.00","3.03","25","3.13","10","211.50",
="055703","東聯元富67購01","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.05","25","24.00",
="055704","英業達元富68購01","408,000","18","522,740","1.23","1.34","1.23","1.27","+","0.09","1.28","25","1.32","25","25.65",
="055705","富邦金元富67購02","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","30","48.40",
="055706","緯創元富68購01","0","0","0","--","--","--","--"," ","0.00","1.77","25","1.82","10","31.90",
="055707","麗豐國泰68購01","140,000","2","42,500","0.35","0.35","0.30","0.30","X","0.00","0.30","499","0.31","15","141.50",
="055708","T50反1富邦67購03","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","13.90",
="055709","華固富邦67購01","0","0","0","--","--","--","--"," ","0.00","1.01","10","1.04","10","69.40",
="055710","群創富邦67購03","90,000","6","184,490","2.20","2.31","1.91","1.91","-","0.05","1.86","13","1.96","10","15.95",
="055711","卜蜂日盛67購01","0","0","0","--","--","--","--"," ","0.00","3.37","25","3.41","10","76.40",
="055712","友達日盛67購01","425,000","7","358,400","0.90","0.91","0.80","0.84","+","0.24","0.84","25","0.88","10","13.40",
="055713","和碩日盛67購01","704,000","29","1,184,280","1.75","1.80","1.56","1.68","-","0.10","1.61","25","1.63","18","97.90",
="055714","美律日盛67購01","0","0","0","--","--","--","--"," ","0.00","4.40","25","4.50","10","190.00",
="055715","智易日盛67購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","25","51.80",
="055716","貿聯日盛67購01","0","0","0","--","--","--","--"," ","0.00","1.35","25","1.43","10","215.00",
="055717","群創日盛67購02","10,000","1","19,200","1.92","1.92","1.92","1.92","+","0.24","1.67","25","--","0","15.95",
="055718","GIS統一68購02","0","0","0","--","--","--","--"," ","0.00","8.55","108","9.00","10","234.50",
="055719","上銀統一69購02","0","0","0","--","--","--","--"," ","0.00","1.80","108","1.86","10","208.00",
="055720","友達統一69購01","2,753,000","42","1,602,860","0.61","0.62","0.51","0.59","+","0.09","0.57","108","0.58","108","13.40",
="055721","可成統一68購02","0","0","0","--","--","--","--"," ","0.00","5.40","108","5.75","10","372.00",
="055722","矽創統一6A購01","152,000","9","78,020","0.54","0.54","0.50","0.51","-","0.04","0.50","261","0.52","108","94.10",
="055723","美律統一68購03","0","0","0","--","--","--","--"," ","0.00","2.43","108","2.49","10","190.00",
="055724","群創統一67購01","4,000","1","8,040","2.01","2.01","2.01","2.01","+","0.23","1.89","108","1.93","10","15.95",
="055725","鴻海統一69購01","10,000","1","48,600","4.86","4.86","4.86","4.86","+","0.45","4.93","108","5.10","10","121.50",
="055726","麗豐統一68購01","10,000","1","1,500","0.15","0.15","0.15","0.15","X","0.00","0.15","20","0.16","10","141.50",
="055727","鑽全兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.23","10","0.24","10","90.00",
="055728","美律第一71購01","0","0","0","--","--","--","--"," ","0.00","3.17","10","3.26","10","190.00",
="055729","康友第一71購01","12,000","2","10,480","0.88","0.88","0.84","0.84","-","0.09","0.83","10","0.85","10","449.00",
="055730","台光電群益68購01","0","0","0","--","--","--","--"," ","0.00","2.16","25","2.26","10","137.00",
="055731","台橡群益67購01","0","0","0","--","--","--","--"," ","0.00","0.09","25","0.10","10","34.70",
="055732","利勤群益67購03","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","20","90.30",
="055733","微星群益68購01","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.03","10","72.00",
="055734","鴻海群益68購04","10,000","1","109,000","10.90","10.90","10.90","10.90","+","2.00","11.30","25","12.30","10","121.50",
="055735","中鋼國票68購02","40,000","2","9,200","0.23","0.23","0.23","0.23","-","0.01","0.23","10","0.24","20","24.75",
="055736","台光電國票68購01","10,000","1","33,900","3.39","3.39","3.39","3.39","-","0.10","3.38","25","4.73","10","137.00",
="055737","英業達國票69購01","90,000","4","79,600","0.92","0.92","0.86","0.87","+","0.06","0.89","25","0.90","10","25.65",
="055738","康舒國票68購02","10,000","1","2,200","0.22","0.22","0.22","0.22"," ","0.00","0.19","25","0.20","10","23.05",
="055739","兆赫永豐68購01","13,000","1","3,250","0.25","0.25","0.25","0.25","-","0.01","0.24","30","0.25","30","30.95",
="055740","矽力永豐67購01","410,000","11","371,490","0.84","1.04","0.84","1.04","+","0.24","0.90","30","0.91","30","593.00",
="055741","致伸永豐68購01","0","0","0","--","--","--","--"," ","0.00","4.06","30","4.16","30","63.00",
="055742","景碩永豐67購01","50,000","5","31,200","0.56","0.68","0.56","0.68","X","0.00","0.70","30","0.71","10","80.60",
="055743","智易永豐68購02","0","0","0","--","--","--","--"," ","0.00","0.10","30","0.11","30","51.80",
="055744","華夏永豐67購01","0","0","0","--","--","--","--"," ","0.00","0.77","30","0.78","10","28.60",
="055745","群創永豐68購01","718,000","12","826,070","1.15","1.20","1.05","1.06","-","0.02","1.04","30","1.07","30","15.95",
="055746","聯詠永豐68購01","20,000","2","15,000","0.75","0.75","0.75","0.75","+","0.02","0.74","30","0.75","10","124.50",
="055747","T50反1元大67購07","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","13.90",
="055748","T50反1元大67購08","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","80","13.90",
="055749","T50反1元大68購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","13.90",
="055750","T50反1元大69購03","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","13.90",
="055751","TPK元大68購02","0","0","0","--","--","--","--"," ","0.00","3.10","30","3.19","10","92.50",
="055752","上証2X元大67購02","911,000","4","865,060","1.01","1.01","0.91","0.92","-","0.09","0.92","100","0.93","100","39.46",
="055753","王品元大67購01","0","0","0","--","--","--","--"," ","0.00","2.30","100","2.38","100","185.00",
="055754","佳世達元大67購02","20,000","3","100,600","4.96","5.10","4.96","5.10","+","0.24","4.64","100","4.74","100","23.30",
="055755","鴻海元大68購02","82,000","10","316,030","3.83","3.98","3.76","3.85","+","0.06","3.95","100","4.04","10","121.50",
="055756","美律凱基67購01","30,000","1","128,400","4.28","4.28","4.28","4.28","-","0.11","4.21","30","4.29","30","190.00",
="055757","京元電宏遠67購01","0","0","0","--","--","--","--"," ","0.00","1.22","10","1.27","10","32.25",
="055758","瑞儀宏遠67購01","0","0","0","--","--","--","--"," ","0.00","0.98","30","1.01","30","67.90",
="055759","友達國泰68購01","514,000","30","402,170","0.78","0.85","0.70","0.79","+","0.17","0.77","499","0.80","15","13.40",
="055760","台苯國泰68購01","25,000","1","37,500","1.50","1.50","1.50","1.50","X","0.00","1.51","499","1.59","15","24.10",
="055761","神基國泰68購01","15,000","1","7,500","0.50","0.50","0.50","0.50","-","0.03","0.49","499","0.50","15","41.10",
="055762","神達國泰68購01","0","0","0","--","--","--","--"," ","0.00","1.98","30","2.06","15","39.70",
="055763","群創國泰68購02","56,000","5","128,010","2.32","2.41","2.20","2.20","+","0.05","2.06","30","2.14","15","15.95",
="055764","群創國泰6A購01","347,000","20","764,020","2.19","2.27","2.01","2.01","-","0.05","1.98","30","2.06","30","15.95",
="055765","國泰金富邦69購01","198,000","24","107,880","0.59","0.59","0.50","0.51","-","0.01","0.53","10","0.55","10","50.40",
="055766","義隆富邦67購01","0","0","0","--","--","--","--"," ","0.00","1.58","20","1.62","10","42.80",
="055767","可成永昌67購03","0","0","0","--","--","--","--"," ","0.00","18.10","10","--","0","0.00",
="055768","富邦金永昌67購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.10","11","0.00",
="055769","百和元富67購01","6,000","3","5,520","0.92","0.92","0.92","0.92","X","0.00","0.88","25","0.92","4","112.00",
="055770","矽創元富67購01","50,000","1","4,500","0.09","0.09","0.09","0.09","X","0.00","0.09","25","0.10","25","94.10",
="055771","群創元富6A購01","51,000","4","131,210","2.81","2.81","2.56","2.60"," ","0.00","2.52","25","2.58","10","15.95",
="055772","榮化元富67購01","0","0","0","--","--","--","--"," ","0.00","0.08","25","0.09","25","42.75",
="055773","微星第一71購01","618,000","9","314,340","0.52","0.52","0.50","0.52","-","0.06","0.50","10","0.52","10","72.00",
="055774","友達凱基67購01","220,000","9","188,280","0.85","0.88","0.71","0.71","+","0.09","0.77","30","0.81","30","13.40",
="055775","友達凱基67購02","486,000","8","161,780","0.36","0.36","0.31","0.31","+","0.08","0.31","30","0.34","30","13.40",
="055776","國泰金日盛67購01","230,000","2","83,000","0.36","0.38","0.36","0.38","+","0.02","0.34","20","0.35","10","50.40",
="055777","台郡統一68購01","0","0","0","--","--","--","--"," ","0.00","1.75","10","1.82","10","116.00",
="055778","群創統一6A購01","502,000","37","946,310","1.93","1.99","1.76","1.80","-","0.02","1.76","108","1.81","10","15.95",
="055779","台積電元大67購05","0","0","0","--","--","--","--"," ","0.00","1.47","100","1.52","100","211.50",
="055780","台積電元大68購02","1,018,000","67","1,192,290","1.60","1.60","1.09","1.09","-","0.45","1.08","10","1.09","86","211.50",
="055781","宏碁元大67購01","0","0","0","--","--","--","--"," ","0.00","0.71","100","0.77","100","15.90",
="055782","信邦元大67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","100","71.00",
="055783","國喬元大68購01","344,000","10","163,600","0.48","0.48","0.46","0.47","-","0.01","0.48","100","0.49","100","20.95",
="055784","微星元大67購01","0","0","0","--","--","--","--"," ","0.00","0.03","100","0.04","100","72.00",
="055785","緯創元大67購01","10,000","1","20,000","2.00","2.00","2.00","2.00","-","0.05","2.00","100","2.06","100","31.90",
="055786","台橡國票69購01","190,000","2","58,000","0.30","0.31","0.30","0.31","+","0.01","0.30","125","0.31","10","34.70",
="055787","台積電國票69購02","40,000","1","102,000","2.55","2.55","2.55","2.55","-","0.16","2.45","25","2.46","10","211.50",
="055788","盛餘國票68購01","0","0","0","--","--","--","--"," ","0.00","0.24","25","0.25","10","34.85",
="055789","華通國票69購01","0","0","0","--","--","--","--"," ","0.00","6.30","25","6.35","10","25.10",
="055790","佳世達群益67購01","10,000","1","36,000","3.60","3.60","3.60","3.60","X","0.00","3.50","25","3.60","10","23.30",
="055791","智易群益68購02","0","0","0","--","--","--","--"," ","0.00","0.11","25","0.12","10","51.80",
="055792","微星群益67購04","0","0","0","--","--","--","--"," ","0.00","0.06","25","0.07","10","72.00",
="055793","鑽全群益67購02","0","0","0","--","--","--","--"," ","0.00","0.14","25","0.15","10","90.00",
="055794","宏達電兆豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.03","10","72.80",
="055795","華新兆豐68購01","55,000","3","37,350","0.65","0.69","0.65","0.69","+","0.01","0.71","10","0.74","10","13.20",
="055796","群創兆豐67購02","75,000","4","166,500","2.21","2.26","2.21","2.21","+","0.25","1.91","10","2.00","10","15.95",
="055797","滬深2X兆豐67購01","20,000","2","34,900","1.79","1.79","1.70","1.70","-","0.08","1.68","10","1.69","10","14.89",
="055798","聯發科兆豐67購01","4,000","2","20,200","5.10","5.10","5.00","5.00","+","0.19","5.00","8","5.45","10","270.00",
="055799","鴻海兆豐68購01","0","0","0","--","--","--","--"," ","0.00","31.70","10","34.00","1","121.50",
="055800","聯發科康和67購01","0","0","0","--","--","--","--"," ","0.00","1.98","10","2.07","10","270.00",
="055801","和大元富69購01","198,000","14","184,900","0.90","0.95","0.88","0.91","-","0.02","0.95","25","0.98","25","150.00",
="055802","宏達電玉山67購01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.02","10","0.00",
="055803","中纖國泰67購01","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.03","15","8.22",
="055804","日月光國泰68購01","225,000","11","273,850","1.23","1.24","1.20","1.24","+","0.02","1.23","430","1.24","15","38.50",
="055805","台光電國泰68購01","0","0","0","--","--","--","--"," ","0.00","3.56","30","--","0","137.00",
="055806","台積電國泰68購01","0","0","0","--","--","--","--"," ","0.00","3.79","30","3.87","15","211.50",
="055807","台積電國泰69購01","0","0","0","--","--","--","--"," ","0.00","4.24","30","4.32","30","211.50",
="055808","東聯國泰67購01","34,000","4","10,460","0.29","0.31","0.28","0.31","-","0.03","0.31","499","0.32","15","24.00",
="055809","貿聯國泰67購01","0","0","0","--","--","--","--"," ","0.00","3.32","150","3.40","15","215.00",
="055810","新唐國泰67購01","220,000","15","206,600","0.94","0.95","0.92","0.94","-","0.03","0.93","499","--","0","44.20",
="055811","義隆國泰67購01","0","0","0","--","--","--","--"," ","0.00","2.26","260","2.34","15","42.80",
="055812","TPK富邦6A購01","0","0","0","--","--","--","--"," ","0.00","2.68","10","--","0","92.50",
="055813","友達富邦67購02","609,000","3","75,570","0.13","0.13","0.09","0.09","+","0.02","0.11","14","0.21","10","13.40",
="055814","台光電富邦68購01","20,000","3","65,600","3.31","3.31","3.25","3.25","-","0.14","3.14","30","3.22","10","137.00",
="055815","新日興富邦67購01","22,000","4","13,440","0.62","0.62","0.60","0.60","X","0.00","0.60","2","0.62","10","99.50",
="055816","台光電合庫67購01","0","0","0","--","--","--","--"," ","0.00","1.73","10","1.76","10","137.00",
="055817","台苯合庫67購01","0","0","0","--","--","--","--"," ","0.00","1.20","10","1.25","10","24.10",
="055818","榮化合庫67購01","0","0","0","--","--","--","--"," ","0.00","0.06","10","0.09","10","42.75",
="055819","大立光台新67購01","0","0","0","--","--","--","--"," ","0.00","1.96","20","2.00","20","0.00",
="055820","台光電台新67購01","0","0","0","--","--","--","--"," ","0.00","2.59","20","2.66","20","0.00",
="055821","群創台新67購01","432,000","7","924,240","2.36","2.36","2.06","2.21","+","0.06","2.06","10","2.16","40","0.00",
="055822","FB上証永豐68購01","0","0","0","--","--","--","--"," ","0.00","1.75","30","1.76","30","28.57",
="055823","FH滬深永豐68購01","0","0","0","--","--","--","--"," ","0.00","1.09","30","1.10","30","21.41",
="055824","力達永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.26","30","0.27","30","115.50",
="055825","上証2X永豐68購01","1,232,000","31","2,268,160","1.94","1.94","1.81","1.83","-","0.10","1.82","30","1.83","30","39.46",
="055826","大聯大永豐68購01","1,082,000","47","836,850","0.74","0.91","0.74","0.87","+","0.20","0.87","56","0.89","30","41.90",
="055827","中信金永豐68購01","88,000","10","89,640","1.03","1.03","1.00","1.03","+","0.01","1.01","40","1.02","10","19.80",
="055828","元上證永豐68購01","10,000","1","14,600","1.46","1.46","1.46","1.46"," ","0.00","1.41","30","1.42","10","28.01",
="055829","可成永豐67購03","0","0","0","--","--","--","--"," ","0.00","6.40","30","6.85","30","372.00",
="055830","永冠永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.07","30","0.08","30","90.00",
="055831","玉山金永豐68購01","28,000","2","16,800","0.60","0.60","0.60","0.60","+","0.02","0.60","30","0.61","10","18.70",
="055832","兆豐金永豐68購01","58,000","5","53,080","0.92","0.93","0.91","0.93","+","0.01","0.93","30","0.94","10","25.20",
="055833","彩晶永豐67購02","197,000","37","85,660","0.39","0.52","0.37","0.52","+","0.14","0.47","30","0.48","30","8.70",
="055834","深100永豐68購01","21,000","3","18,480","0.88","0.88","0.88","0.88","-","0.02","0.85","30","0.86","30","10.22",
="055835","深中小永豐69購01","0","0","0","--","--","--","--"," ","0.00","0.54","30","0.55","30","14.03",
="055836","開發金永豐67購01","178,000","14","115,560","0.65","0.66","0.62","0.66","+","0.08","0.65","30","0.67","30","8.64",
="055837","劍麟永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.10","30","0.11","30","149.50",
="055838","劍麟日盛67購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","25","149.50",
="055839","可成凱基67購01","0","0","0","--","--","--","--"," ","0.00","7.25","30","7.45","30","372.00",
="055840","友達元大67購02","320,000","2","13,200","0.04","0.06","0.04","0.06","+","0.02","0.03","100","0.06","80","13.40",
="055841","亞光元大67購01","0","0","0","--","--","--","--"," ","0.00","4.30","100","--","0","54.30",
="055842","佳世達元大67購03","0","0","0","--","--","--","--"," ","0.00","4.81","100","4.91","50","23.30",
="055843","彩晶元大68購01","40,000","2","11,000","0.23","0.29","0.23","0.29","+","0.05","0.28","100","0.29","100","8.70",
="055844","貿聯元大68購01","1,141,000","53","813,950","0.76","0.76","0.68","0.70","-","0.11","0.69","23","0.70","119","215.00",
="055845","超眾元大69購01","0","0","0","--","--","--","--"," ","0.00","0.21","100","0.22","100","127.00",
="055846","新唐元大67購01","131,000","3","71,620","0.56","0.56","0.52","0.52","-","0.08","0.51","100","0.53","100","44.20",
="055847","群創元大67購03","14,000","2","18,260","1.39","1.39","1.09","1.09","+","0.06","1.09","100","1.18","10","15.95",
="055848","聯電元大69購01","1,993,000","62","1,739,650","0.93","1.06","0.78","0.81","-","0.10","0.78","100","0.81","100","13.15",
